"u_sol","Points:0","Points:1","Points:2"
-8.2471e-06,0,0,0
-0.00011801,0.03125,0,0
0.00031683,0.0625,0,0
0.0010346,0.09375,0,0
0.001091,0.125,0,0
0.0020682,0.15625,0,0
0.0019848,0.1875,0,0
0.00035972,0.21875,0,0
0.0055577,0.25,0,0
0.015942,0.28125,0,0
0.02603,0.3125,0,0
0.032093,0.34375,0,0
0.029129,0.375,0,0
0.016327,0.40625,0,0
-0.0022868,0.4375,0,0
-0.021229,0.46875,0,0
-0.036621,0.5,0,0
-0.044716,0.53125,0,0
-0.040204,0.5625,0,0
-0.022202,0.59375,0,0
0.0053949,0.625,0,0
0.034473,0.65625,0,0
0.05445,0.6875,0,0
0.05779,0.71875,0,0
0.04408,0.75,0,0
0.02629,0.78125,0,0
0.011181,0.8125,0,0
0.00119,0.84375,0,0
-0.00097479,0.875,0,0
-0.0011341,0.90625,0,0
-0.00066542,0.9375,0,0
-0.00033427,0.96875,0,0
4.2974e-05,1,0,0
-0.00028312,0,0.03125,0
0.0012852,0.03125,0.03125,0
0.0060089,0.0625,0.03125,0
0.010961,0.09375,0.03125,0
0.014313,0.125,0.03125,0
0.014415,0.15625,0.03125,0
0.015949,0.1875,0.03125,0
0.01958,0.21875,0.03125,0
0.01385,0.25,0.03125,0
-0.012434,0.28125,0.03125,0
-0.062882,0.3125,0.03125,0
-0.12959,0.34375,0.03125,0
-0.19906,0.375,0.03125,0
-0.25973,0.40625,0.03125,0
-0.30487,0.4375,0.03125,0
-0.33157,0.46875,0.03125,0
-0.33827,0.5,0.03125,0
-0.32491,0.53125,0.03125,0
-0.29359,0.5625,0.03125,0
-0.24523,0.59375,0.03125,0
-0.18156,0.625,0.03125,0
-0.10755,0.65625,0.03125,0
-0.032842,0.6875,0.03125,0
0.029319,0.71875,0.03125,0
0.068159,0.75,0.03125,0
0.076593,0.78125,0.03125,0
0.064237,0.8125,0.03125,0
0.043827,0.84375,0.03125,0
0.022807,0.875,0.03125,0
0.0098333,0.90625,0.03125,0
0.002993,0.9375,0.03125,0
0.00037296,0.96875,0.03125,0
-8.8481e-05,1,0.03125,0
-0.00064417,0,0.0625,0
0.0030735,0.03125,0.0625,0
0.010518,0.0625,0.0625,0
0.015638,0.09375,0.0625,0
0.015255,0.125,0.0625,0
0.014233,0.15625,0.0625,0
0.0077384,0.1875,0.0625,0
-0.022486,0.21875,0.0625,0
-0.088564,0.25,0.0625,0
-0.177,0.28125,0.0625,0
-0.2648,0.3125,0.0625,0
-0.33815,0.34375,0.0625,0
-0.3914,0.375,0.0625,0
-0.4258,0.40625,0.0625,0
-0.44557,0.4375,0.0625,0
-0.4548,0.46875,0.0625,0
-0.45622,0.5,0.0625,0
-0.45043,0.53125,0.0625,0
-0.4357,0.5625,0.0625,0
-0.40989,0.59375,0.0625,0
-0.36968,0.625,0.0625,0
-0.3117,0.65625,0.0625,0
-0.23567,0.6875,0.0625,0
-0.14907,0.71875,0.0625,0
-0.068636,0.75,0.0625,0
-0.0094416,0.78125,0.0625,0
0.02133,0.8125,0.0625,0
0.031683,0.84375,0.0625,0
0.029857,0.875,0.0625,0
0.018293,0.90625,0.0625,0
0.0086977,0.9375,0.0625,0
0.0022091,0.96875,0.0625,0
-0.00041868,1,0.0625,0
-0.0012311,0,0.09375,0
0.0057445,0.03125,0.09375,0
0.015083,0.0625,0.09375,0
0.01463,0.09375,0.09375,0
0.0087521,0.125,0.09375,0
-0.0072227,0.15625,0.09375,0
-0.058353,0.1875,0.09375,0
-0.14789,0.21875,0.09375,0
-0.24755,0.25,0.09375,0
-0.33296,0.28125,0.09375,0
-0.39358,0.3125,0.09375,0
-0.43027,0.34375,0.09375,0
-0.45053,0.375,0.09375,0
-0.4615,0.40625,0.09375,0
-0.46746,0.4375,0.09375,0
-0.4702,0.46875,0.09375,0
-0.47027,0.5,0.09375,0
-0.4685,0.53125,0.09375,0
-0.46594,0.5625,0.09375,0
-0.4617,0.59375,0.09375,0
-0.45234,0.625,0.09375,0
-0.4307,0.65625,0.09375,0
-0.3866,0.6875,0.09375,0
-0.31211,0.71875,0.09375,0
-0.21116,0.75,0.09375,0
-0.10744,0.78125,0.09375,0
-0.032145,0.8125,0.09375,0
0.002046,0.84375,0.09375,0
0.0134,0.875,0.09375,0
0.016899,0.90625,0.09375,0
0.010033,0.9375,0.09375,0
0.0032802,0.96875,0.09375,0
-0.00057028,1,0.09375,0
-0.0016663,0,0.125,0
0.0092018,0.03125,0.125,0
0.014865,0.0625,0.125,0
0.0053586,0.09375,0.125,0
-0.016901,0.125,0.125,0
-0.077681,0.15625,0.125,0
-0.17504,0.1875,0.125,0
-0.27524,0.21875,0.125,0
-0.35239,0.25,0.125,0
-0.398,0.28125,0.125,0
-0.41814,0.3125,0.125,0
-0.42378,0.34375,0.125,0
-0.42295,0.375,0.125,0
-0.41962,0.40625,0.125,0
-0.41554,0.4375,0.125,0
-0.41188,0.46875,0.125,0
-0.40955,0.5,0.125,0
-0.40893,0.53125,0.125,0
-0.41013,0.5625,0.125,0
-0.41444,0.59375,0.125,0
-0.42274,0.625,0.125,0
-0.43291,0.65625,0.125,0
-0.43604,0.6875,0.125,0
-0.41531,0.71875,0.125,0
-0.35325,0.75,0.125,0
-0.24694,0.78125,0.125,0
-0.12332,0.8125,0.125,0
-0.031828,0.84375,0.125,0
0.0015564,0.875,0.125,0
0.0069566,0.90625,0.125,0
0.0088789,0.9375,0.125,0
0.0030931,0.96875,0.125,0
-0.0006247,1,0.125,0
-0.0016729,0,0.15625,0
0.010161,0.03125,0.15625,0
0.005518,0.0625,0.15625,0
-0.018896,0.09375,0.15625,0
-0.07835,0.125,0.15625,0
-0.17455,0.15625,0.15625,0
-0.27236,0.1875,0.15625,0
-0.34228,0.21875,0.15625,0
-0.37641,0.25,0.15625,0
-0.38475,0.28125,0.15625,0
-0.38126,0.3125,0.15625,0
-0.37498,0.34375,0.15625,0
-0.36988,0.375,0.15625,0
-0.36727,0.40625,0.15625,0
-0.36685,0.4375,0.15625,0
-0.36737,0.46875,0.15625,0
-0.36739,0.5,0.15625,0
-0.36635,0.53125,0.15625,0
-0.36484,0.5625,0.15625,0
-0.36387,0.59375,0.15625,0
-0.36574,0.625,0.15625,0
-0.374,0.65625,0.15625,0
-0.3908,0.6875,0.15625,0
-0.40957,0.71875,0.15625,0
-0.40905,0.75,0.15625,0
-0.36174,0.78125,0.15625,0
-0.25697,0.8125,0.15625,0
-0.12252,0.84375,0.15625,0
-0.022687,0.875,0.15625,0
0.0043474,0.90625,0.15625,0
0.0041398,0.9375,0.15625,0
0.0021087,0.96875,0.15625,0
-0.00042239,1,0.15625,0
9.7997e-05,0,0.1875,0
