"u_sol","Points:0","Points:1","Points:2"
0.0011637,0,0,0
-0.0033777,0.0625,0,0
0.0073804,0.125,0,0
-0.0068197,0.1875,0,0
0.013106,0.25,0,0
0.084749,0.3125,0,0
0.060005,0.375,0,0
-0.024982,0.4375,0,0
-0.092793,0.5,0,0
-0.13228,0.5625,0,0
-0.13574,0.625,0,0
-0.10316,0.6875,0,0
-0.041969,0.75,0,0
0.027574,0.8125,0,0
0.042805,0.875,0,0
0.016145,0.9375,0,0
0.00066001,1,0,0
-0.0013231,0,0.0625,0
0.0080292,0.0625,0.0625,0
0.011913,0.125,0.0625,0
0.031909,0.1875,0.0625,0
-0.0014399,0.25,0.0625,0
-0.1232,0.3125,0.0625,0
-0.22113,0.375,0.0625,0
-0.27896,0.4375,0.0625,0
-0.31185,0.5,0.0625,0
-0.31792,0.5625,0.0625,0
-0.30004,0.625,0.0625,0
-0.25867,0.6875,0.0625,0
-0.19242,0.75,0.0625,0
-0.10837,0.8125,0.0625,0
-0.014807,0.875,0.0625,0
0.008851,0.9375,0.0625,0
-0.0080394,1,0.0625,0
-0.00095025,0,0.125,0
0.019155,0.0625,0.125,0
0.01839,0.125,0.125,0
-0.056116,0.1875,0.125,0
-0.17315,0.25,0.125,0
-0.26169,0.3125,0.125,0
-0.30774,0.375,0.125,0
-0.3233,0.4375,0.125,0
-0.32562,0.5,0.125,0
-0.32171,0.5625,0.125,0
-0.31271,0.625,0.125,0
-0.29642,0.6875,0.125,0
-0.26809,0.75,0.125,0
-0.214,0.8125,0.125,0
-0.12342,0.875,0.125,0
-0.0055002,0.9375,0.125,0
0.018967,1,0.125,0
0.005793,0,0.1875,0
0.0070573,0.0625,0.1875,0
-0.059239,0.125,0.1875,0
-0.16116,0.1875,0.1875,0
-0.24065,0.25,0.1875,0
-0.27418,0.3125,0.1875,0
-0.28104,0.375,0.1875,0
-0.28002,0.4375,0.1875,0
-0.27705,0.5,0.1875,0
-0.27189,0.5625,0.1875,0
-0.26312,0.625,0.1875,0
-0.25246,0.6875,0.1875,0
-0.24272,0.75,0.1875,0
-0.22811,0.8125,0.1875,0
-0.18396,0.875,0.1875,0
-0.074219,0.9375,0.1875,0
0.012677,1,0.1875,0
0.0045302,0,0.25,0
-0.036151,0.0625,0.25,0
-0.11692,0.125,0.25,0
-0.19232,0.1875,0.25,0
-0.22577,0.25,0.25,0
-0.23098,0.3125,0.25,0
-0.23215,0.375,0.25,0
-0.23405,0.4375,0.25,0
-0.234,0.5,0.25,0
-0.23067,0.5625,0.25,0
-0.22346,0.625,0.25,0
-0.2115,0.6875,0.25,0
-0.19611,0.75,0.25,0
-0.18442,0.8125,0.25,0
-0.17126,0.875,0.25,0
-0.11815,0.9375,0.25,0
-0.0042403,1,0.25,0
0.0038986,0,0.3125,0
-0.057958,0.0625,0.3125,0
-0.12979,0.125,0.3125,0
-0.17099,0.1875,0.3125,0
-0.18051,0.25,0.3125,0
-0.18157,0.3125,0.3125,0
-0.18477,0.375,0.3125,0
-0.18561,0.4375,0.3125,0
-0.18381,0.5,0.3125,0
-0.18061,0.5625,0.3125,0
-0.1769,0.625,0.3125,0
-0.17176,0.6875,0.3125,0
-0.16067,0.75,0.3125,0
-0.14281,0.8125,0.3125,0
-0.12952,0.875,0.3125,0
-0.096503,0.9375,0.3125,0
-0.0053463,1,0.3125,0
0.0011749,0,0.375,0
-0.054612,0.0625,0.375,0
-0.10305,0.125,0.375,0
-0.12385,0.1875,0.375,0
-0.12708,0.25,0.375,0
-0.12974,0.3125,0.375,0
-0.13206,0.375,0.375,0
-0.13144,0.4375,0.375,0
-0.12978,0.5,0.375,0
-0.1275,0.5625,0.375,0
-0.12415,0.625,0.375,0
-0.12088,0.6875,0.375,0
-0.11784,0.75,0.375,0
-0.10509,0.8125,0.375,0
-0.090217,0.875,0.375,0
-0.071715,0.9375,0.375,0
-0.0064469,1,0.375,0
0.0023903,0,0.4375,0
-0.032597,0.0625,0.4375,0
-0.064426,0.125,0.4375,0
-0.074546,0.1875,0.4375,0
-0.077221,0.25,0.4375,0
-0.079645,0.3125,0.4375,0
-0.080395,0.375,0.4375,0
-0.079272,0.4375,0.4375,0
-0.078707,0.5,0.4375,0
-0.078526,0.5625,0.4375,0
-0.077733,0.625,0.4375,0
-0.074412,0.6875,0.4375,0
-0.073639,0.75,0.4375,0
-0.068795,0.8125,0.4375,0
-0.056547,0.875,0.4375,0
-0.046734,0.9375,0.4375,0
-0.0059227,1,0.4375,0
0.0011207,0,0.5,0
-0.0073767,0.0625,0.5,0
-0.016969,0.125,0.5,0
-0.020707,0.1875,0.5,0
-0.022845,0.25,0.5,0
-0.023998,0.3125,0.5,0
-0.023943,0.375,0.5,0
-0.024112,0.4375,0.5,0
-0.025035,0.5,0.5,0
-0.025246,0.5625,0.5,0
-0.027579,0.625,0.5,0
-0.028848,0.6875,0.5,0
-0.030383,0.75,0.5,0
-0.032501,0.8125,0.5,0
-0.028053,0.875,0.5,0
-0.02965,0.9375,0.5,0
-0.0063915,1,0.5,0
0.0031323,0,0.5625,0
0.021977,0.0625,0.5625,0
0.024375,0.125,0.5625,0
0.024926,0.1875,0.5625,0
0.023832,0.25,0.5625,0
0.024442,0.3125,0.5625,0
0.025007,0.375,0.5625,0
0.025708,0.4375,0.5625,0
0.025161,0.5,0.5625,0
0.024879,0.5625,0.5625,0
0.02267,0.625,0.5625,0
0.017319,0.6875,0.5625,0
0.011271,0.75,0.5625,0
0.0030319,0.8125,0.5625,0
-0.0012348,0.875,0.5625,0
-0.014248,0.9375,0.5625,0
-0.0064143,1,0.5625,0
-0.0001682,0,0.625,0
0.04181,0.0625,0.625,0
0.070088,0.125,0.625,0
0.078656,0.1875,0.625,0
0.079533,0.25,0.625,0
0.081956,0.3125,0.625,0
0.084964,0.375,0.625,0
0.085295,0.4375,0.625,0
0.085135,0.5,0.625,0
0.0812,0.5625,0.625,0
0.073174,0.625,0.625,0
0.065544,0.6875,0.625,0
0.053966,0.75,0.625,0
0.039018,0.8125,0.625,0
0.024945,0.875,0.625,0
-0.0030891,0.9375,0.625,0
-0.0071215,1,0.625,0
0.0012788,0,0.6875,0
0.057128,0.0625,0.6875,0
0.095377,0.125,0.6875,0
0.11412,0.1875,0.6875,0
0.1194,0.25,0.6875,0
0.1229,0.3125,0.6875,0
0.1286,0.375,0.6875,0
0.13241,0.4375,0.6875,0
0.13305,0.5,0.6875,0
0.13044,0.5625,0.6875,0
0.12709,0.625,0.6875,0
0.11709,0.6875,0.6875,0
0.097331,0.75,0.6875,0
0.07787,0.8125,0.6875,0
0.05152,0.875,0.6875,0
0.0063281,0.9375,0.6875,0
-0.0077218,1,0.6875,0
-0.014466,0,0.75,0
0.03466,0.0625,0.75,0
0.12192,0.125,0.75,0
0.15991,0.1875,0.75,0
0.17719,0.25,0.75,0
0.18604,0.3125,0.75,0
0.19459,0.375,0.75,0
0.20163,0.4375,0.75,0
0.20457,0.5,0.75,0
0.20157,0.5625,0.75,0
0.18972,0.625,0.75,0
0.16728,0.6875,0.75,0
0.14604,0.75,0.75,0
0.12305,0.8125,0.75,0
0.075567,0.875,0.75,0
0.010333,0.9375,0.75,0
-0.0086361,1,0.75,0
0.0018645,0,0.8125,0
0.032983,0.0625,0.8125,0
0.082213,0.125,0.8125,0
0.14556,0.1875,0.8125,0
0.18751,0.25,0.8125,0
0.2119,0.3125,0.8125,0
0.22714,0.375,0.8125,0
0.23746,0.4375,0.8125,0
0.2425,0.5,0.8125,0
0.24124,0.5625,0.8125,0
0.23483,0.625,0.8125,0
0.2264,0.6875,0.8125,0
0.2097,0.75,0.8125,0
0.16699,0.8125,0.8125,0
0.089106,0.875,0.8125,0
0.0094808,0.9375,0.8125,0
-0.0083968,1,0.8125,0
0.02596,0,0.875,0
0.064167,0.0625,0.875,0
0.060062,0.125,0.875,0
0.14221,0.1875,0.875,0
0.21585,0.25,0.875,0
0.27506,0.3125,0.875,0
0.31365,0.375,0.875,0
0.33808,0.4375,0.875,0
0.34991,0.5,0.875,0
0.35207,0.5625,0.875,0
0.34041,0.625,0.875,0
0.31177,0.6875,0.875,0
0.25679,0.75,0.875,0
0.17803,0.8125,0.875,0
0.088114,0.875,0.875,0
0.01161,0.9375,0.875,0
-0.0059928,1,0.875,0
-0.063832,0,0.9375,0
-0.24769,0.0625,0.9375,0
-0.1352,0.125,0.9375,0
-0.037398,0.1875,0.9375,0
0.076506,0.25,0.9375,0
0.16625,0.3125,0.9375,0
0.23271,0.375,0.9375,0
0.27407,0.4375,0.9375,0
0.29477,0.5,0.9375,0
0.29546,0.5625,0.9375,0
0.27944,0.625,0.9375,0
0.24773,0.6875,0.9375,0
0.2072,0.75,0.9375,0
0.15846,0.8125,0.9375,0
0.12255,0.875,0.9375,0
0.0976,0.9375,0.9375,0
0.0095262,1,0.9375,0
0.05803,0,1,0
0.30221,0.0625,1,0
0.27513,0.125,1,0
0.28641,0.1875,1,0
0.32461,0.25,1,0
0.38819,0.3125,1,0
0.45309,0.375,1,0
0.50922,0.4375,1,0
0.55431,0.5,1,0
0.58668,0.5625,1,0
0.61247,0.625,1,0
0.62678,0.6875,1,0
0.64114,0.75,1,0
0.64773,0.8125,1,0
0.65163,0.875,1,0
0.61506,0.9375,1,0
0.07834,1,1,0
