"v_sol","Points:0","Points:1","Points:2"
0.0016244,0,0,0
-0.00045269,0.0625,0,0
0.0036042,0.125,0,0
-0.00027923,0.1875,0,0
-0.015781,0.25,0,0
-0.0092654,0.3125,0,0
-0.0014669,0.375,0,0
0.0011581,0.4375,0,0
0.0024117,0.5,0,0
0.0027912,0.5625,0,0
0.002342,0.625,0,0
0.0013093,0.6875,0,0
0.001628,0.75,0,0
0.0029641,0.8125,0,0
0.0062341,0.875,0,0
0.0025743,0.9375,0,0
-0.0011677,1,0,0
-0.0019096,0,0.0625,0
-0.0068761,0.0625,0.0625,0
-0.0074505,0.125,0.0625,0
0.0001126,0.1875,0.0625,0
0.011599,0.25,0.0625,0
0.048975,0.3125,0.0625,0
0.069013,0.375,0.0625,0
0.058837,0.4375,0.0625,0
0.035821,0.5,0.0625,0
0.0087173,0.5625,0.0625,0
-0.019422,0.625,0.0625,0
-0.04647,0.6875,0.0625,0
-0.066493,0.75,0.0625,0
-0.068032,0.8125,0.0625,0
-0.03662,0.875,0.0625,0
0.016669,0.9375,0.0625,0
0.0051473,1,0.0625,0
-0.016209,0,0.125,0
-0.019877,0.0625,0.125,0
0.0068304,0.125,0.125,0
0.056212,0.1875,0.125,0
0.11339,0.25,0.125,0
0.13428,0.3125,0.125,0
0.12161,0.375,0.125,0
0.087234,0.4375,0.125,0
0.044853,0.5,0.125,0
0.0015491,0.5625,0.125,0
-0.041692,0.625,0.125,0
-0.084799,0.6875,0.125,0
-0.12458,0.75,0.125,0
-0.14581,0.8125,0.125,0
-0.12298,0.875,0.125,0
-0.037206,0.9375,0.125,0
0.038168,1,0.125,0
-0.039884,0,0.1875,0
-0.0061914,0.0625,0.1875,0
0.075763,0.125,0.1875,0
0.15084,0.1875,0.1875,0
0.18767,0.25,0.1875,0
0.17717,0.3125,0.1875,0
0.13778,0.375,0.1875,0
0.090752,0.4375,0.1875,0
0.043106,0.5,0.1875,0
-0.0044716,0.5625,0.1875,0
-0.052422,0.625,0.1875,0
-0.10163,0.6875,0.1875,0
-0.15188,0.75,0.1875,0
-0.19636,0.8125,0.1875,0
-0.20666,0.875,0.1875,0
-0.13896,0.9375,0.1875,0
0.030862,1,0.1875,0
-0.041384,0,0.25,0
0.04948,0.0625,0.25,0
0.15487,0.125,0.25,0
0.22045,0.1875,0.25,0
0.22703,0.25,0.25,0
0.18952,0.3125,0.25,0
0.14023,0.375,0.25,0
0.09139,0.4375,0.25,0
0.041142,0.5,0.25,0
-0.010854,0.5625,0.25,0
-0.063485,0.625,0.25,0
-0.11475,0.6875,0.25,0
-0.16481,0.75,0.25,0
-0.21694,0.8125,0.25,0
-0.25971,0.875,0.25,0
-0.23337,0.9375,0.25,0
-0.059003,1,0.25,0
-0.0047767,0,0.3125,0
0.11474,0.0625,0.3125,0
0.22031,0.125,0.3125,0
0.26225,0.1875,0.3125,0
0.24084,0.25,0.3125,0
0.19221,0.3125,0.3125,0
0.14351,0.375,0.3125,0
0.093802,0.4375,0.3125,0
0.0402,0.5,0.3125,0
-0.015596,0.5625,0.3125,0
-0.072633,0.625,0.3125,0
-0.12953,0.6875,0.3125,0
-0.18138,0.75,0.3125,0
-0.22883,0.8125,0.3125,0
-0.28371,0.875,0.3125,0
-0.30875,0.9375,0.3125,0
-0.1701,1,0.3125,0
0.039015,0,0.375,0
0.17518,0.0625,0.375,0
0.26595,0.125,0.375,0
0.28352,0.1875,0.375,0
0.24564,0.25,0.375,0
0.19568,0.3125,0.375,0
0.14773,0.375,0.375,0
0.094955,0.4375,0.375,0
0.038539,0.5,0.375,0
-0.018455,0.5625,0.375,0
-0.076709,0.625,0.375,0
-0.13778,0.6875,0.375,0
-0.19841,0.75,0.375,0
-0.24676,0.8125,0.375,0
-0.2954,0.875,0.375,0
-0.35883,0.9375,0.375,0
-0.2687,1,0.375,0
0.071088,0,0.4375,0
0.21936,0.0625,0.4375,0
0.29384,0.125,0.4375,0
0.29432,0.1875,0.4375,0
0.24882,0.25,0.4375,0
0.19948,0.3125,0.4375,0
0.14994,0.375,0.4375,0
0.094148,0.4375,0.4375,0
0.036944,0.5,0.4375,0
-0.020127,0.5625,0.4375,0
-0.078896,0.625,0.4375,0
-0.13927,0.6875,0.4375,0
-0.20537,0.75,0.4375,0
-0.26526,0.8125,0.4375,0
-0.30331,0.875,0.4375,0
-0.38615,0.9375,0.4375,0
-0.34802,1,0.4375,0
0.079618,0,0.5,0
0.24336,0.0625,0.5,0
0.30731,0.125,0.5,0
0.29981,0.1875,0.5,0
0.25124,0.25,0.5,0
0.20183,0.3125,0.5,0
0.15053,0.375,0.5,0
0.093718,0.4375,0.5,0
0.037283,0.5,0.5,0
-0.019933,0.5625,0.5,0
-0.079602,0.625,0.5,0
-0.13963,0.6875,0.5,0
-0.20338,0.75,0.5,0
-0.27544,0.8125,0.5,0
-0.3076,0.875,0.5,0
-0.39445,0.9375,0.5,0
-0.40972,1,0.5,0
0.062175,0,0.5625,0
0.24548,0.0625,0.5625,0
0.30874,0.125,0.5625,0
0.30103,0.1875,0.5625,0
0.2524,0.25,0.5625,0
0.20192,0.3125,0.5625,0
0.15024,0.375,0.5625,0
0.094164,0.4375,0.5625,0
0.038299,0.5,0.5625,0
-0.018157,0.5625,0.5625,0
-0.076788,0.625,0.5625,0
-0.13669,0.6875,0.5625,0
-0.19755,0.75,0.5625,0
-0.27392,0.8125,0.5625,0
-0.30536,0.875,0.5625,0
-0.38619,0.9375,0.5625,0
-0.45743,1,0.5625,0
0.025613,0,0.625,0
0.22351,0.0625,0.625,0
0.29875,0.125,0.625,0
0.29688,0.1875,0.625,0
0.25209,0.25,0.625,0
0.19973,0.3125,0.625,0
0.1482,0.375,0.625,0
0.094382,0.4375,0.625,0
0.039891,0.5,0.625,0
-0.014954,0.5625,0.625,0
-0.071065,0.625,0.625,0
-0.12804,0.6875,0.625,0
-0.1876,0.75,0.625,0
-0.26225,0.8125,0.625,0
-0.29162,0.875,0.625,0
-0.36372,0.9375,0.625,0
-0.49401,1,0.625,0
-0.021235,0,0.6875,0
0.18065,0.0625,0.6875,0
0.27495,0.125,0.6875,0
0.28521,0.1875,0.6875,0
0.24816,0.25,0.6875,0
0.19605,0.3125,0.6875,0
0.14385,0.375,0.6875,0
0.092655,0.4375,0.6875,0
0.041245,0.5,0.6875,0
-0.0099979,0.5625,0.6875,0
-0.062462,0.625,0.6875,0
-0.11444,0.6875,0.6875,0
-0.17228,0.75,0.6875,0
-0.24141,0.8125,0.6875,0
-0.26111,0.875,0.6875,0
