"u_sol","Points:0","Points:1","Points:2"
-0.0016862,0,0,0
0.0012614,0.0625,0,0
0.0038919,0.125,0,0
-0.00069636,0.1875,0,0
0.035782,0.25,0,0
0.06656,0.3125,0,0
0.024285,0.375,0,0
-0.044238,0.4375,0,0
-0.1019,0.5,0,0
-0.13665,0.5625,0,0
-0.14239,0.625,0,0
-0.11578,0.6875,0,0
-0.062877,0.75,0,0
-0.0015337,0.8125,0,0
0.032802,0.875,0,0
0.015583,0.9375,0,0
-0.0045689,1,0,0
0.00059129,0,0.0625,0
0.0089142,0.0625,0.0625,0
0.020886,0.125,0.0625,0
0.025396,0.1875,0.0625,0
-0.031573,0.25,0.0625,0
-0.13022,0.3125,0.0625,0
-0.21154,0.375,0.0625,0
-0.27004,0.4375,0.0625,0
-0.30327,0.5,0.0625,0
-0.31021,0.5625,0.0625,0
-0.29284,0.625,0.0625,0
-0.25406,0.6875,0.0625,0
-0.19394,0.75,0.0625,0
-0.11708,0.8125,0.0625,0
-0.035705,0.875,0.0625,0
0.0077539,0.9375,0.0625,0
0.0015816,1,0.0625,0
-0.00067457,0,0.125,0
0.017913,0.0625,0.125,0
0.0014753,0.125,0.125,0
-0.072661,0.1875,0.125,0
-0.16785,0.25,0.125,0
-0.24777,0.3125,0.125,0
-0.29568,0.375,0.125,0
-0.31579,0.4375,0.125,0
-0.32117,0.5,0.125,0
-0.31832,0.5625,0.125,0
-0.3086,0.625,0.125,0
-0.28942,0.6875,0.125,0
-0.25665,0.75,0.125,0
-0.20224,0.8125,0.125,0
-0.12294,0.875,0.125,0
-0.023617,0.9375,0.125,0
0.013263,1,0.125,0
0.0058652,0,0.1875,0
-0.004917,0.0625,0.1875,0
-0.068517,0.125,0.1875,0
-0.15375,0.1875,0.1875,0
-0.22625,0.25,0.1875,0
-0.26598,0.3125,0.1875,0
-0.27926,0.375,0.1875,0
-0.28142,0.4375,0.1875,0
-0.28043,0.5,0.1875,0
-0.27613,0.5625,0.1875,0
-0.26756,0.625,0.1875,0
-0.25621,0.6875,0.1875,0
-0.24267,0.75,0.1875,0
-0.21954,0.8125,0.1875,0
-0.16887,0.875,0.1875,0
-0.078732,0.9375,0.1875,0
0.0051597,1,0.1875,0
0.0037603,0,0.25,0
-0.040677,0.0625,0.25,0
-0.11218,0.125,0.25,0
-0.1791,0.1875,0.25,0
-0.21825,0.25,0.25,0
-0.23058,0.3125,0.25,0
-0.23296,0.375,0.25,0
-0.23493,0.4375,0.25,0
-0.23519,0.5,0.25,0
-0.2316,0.5625,0.25,0
-0.22317,0.625,0.25,0
-0.20978,0.6875,0.25,0
-0.19528,0.75,0.25,0
-0.18376,0.8125,0.25,0
-0.16311,0.875,0.25,0
-0.10161,0.9375,0.25,0
-0.0011328,1,0.25,0
0.0024499,0,0.3125,0
-0.054124,0.0625,0.3125,0
-0.1171,0.125,0.3125,0
-0.16007,0.1875,0.3125,0
-0.17738,0.25,0.3125,0
-0.18111,0.3125,0.3125,0
-0.18474,0.375,0.3125,0
-0.18854,0.4375,0.3125,0
-0.18943,0.5,0.3125,0
-0.18717,0.5625,0.3125,0
-0.18223,0.625,0.3125,0
-0.17285,0.6875,0.3125,0
-0.15624,0.75,0.3125,0
-0.13836,0.8125,0.3125,0
-0.12624,0.875,0.3125,0
-0.089345,0.9375,0.3125,0
-0.0033837,1,0.3125,0
0.001641,0,0.375,0
-0.04724,0.0625,0.375,0
-0.09374,0.125,0.375,0
-0.11872,0.1875,0.375,0
-0.12671,0.25,0.375,0
-0.13001,0.3125,0.375,0
-0.13409,0.375,0.375,0
-0.13567,0.4375,0.375,0
-0.13405,0.5,0.375,0
-0.13166,0.5625,0.375,0
-0.1294,0.625,0.375,0
-0.12681,0.6875,0.375,0
-0.11931,0.75,0.375,0
-0.10127,0.8125,0.375,0
-0.087468,0.875,0.375,0
-0.067332,0.9375,0.375,0
-0.0044969,1,0.375,0
0.0017375,0,0.4375,0
-0.028053,0.0625,0.4375,0
-0.056755,0.125,0.4375,0
-0.069851,0.1875,0.4375,0
-0.074585,0.25,0.4375,0
-0.07761,0.3125,0.4375,0
-0.080019,0.375,0.4375,0
-0.080015,0.4375,0.4375,0
-0.079344,0.5,0.4375,0
-0.078816,0.5625,0.4375,0
-0.077176,0.625,0.4375,0
-0.075579,0.6875,0.4375,0
-0.075772,0.75,0.4375,0
-0.066659,0.8125,0.4375,0
-0.054879,0.875,0.4375,0
-0.046439,0.9375,0.4375,0
-0.005155,1,0.4375,0
0.002019,0,0.5,0
-0.0038878,0.0625,0.5,0
-0.015164,0.125,0.5,0
-0.019992,0.1875,0.5,0
-0.022534,0.25,0.5,0
-0.024066,0.3125,0.5,0
-0.024834,0.375,0.5,0
-0.024807,0.4375,0.5,0
-0.025187,0.5,0.5,0
-0.02622,0.5625,0.5,0
-0.027623,0.625,0.5,0
-0.027885,0.6875,0.5,0
-0.030827,0.75,0.5,0
-0.031151,0.8125,0.5,0
-0.02657,0.875,0.5,0
-0.028996,0.9375,0.5,0
-0.0057688,1,0.5,0
0.0019442,0,0.5625,0
0.020217,0.0625,0.5625,0
0.026233,0.125,0.5625,0
0.02903,0.1875,0.5625,0
0.029068,0.25,0.5625,0
0.029295,0.3125,0.5625,0
0.030577,0.375,0.5625,0
0.030683,0.4375,0.5625,0
0.02964,0.5,0.5625,0
0.027974,0.5625,0.5625,0
0.024728,0.625,0.5625,0
0.019486,0.6875,0.5625,0
0.012842,0.75,0.5625,0
0.0051524,0.8125,0.5625,0
-0.00055689,0.875,0.5625,0
-0.014674,0.9375,0.5625,0
-0.0063296,1,0.5625,0
0.00050423,0,0.625,0
0.039627,0.0625,0.625,0
0.064558,0.125,0.625,0
0.075692,0.1875,0.625,0
0.07978,0.25,0.625,0
0.081683,0.3125,0.625,0
0.085163,0.375,0.625,0
0.087164,0.4375,0.625,0
0.086537,0.5,0.625,0
0.083548,0.5625,0.625,0
0.077976,0.625,0.625,0
0.068792,0.6875,0.625,0
0.05678,0.75,0.625,0
0.042367,0.8125,0.625,0
0.024793,0.875,0.625,0
-0.0036208,0.9375,0.625,0
-0.0066009,1,0.625,0
-0.00097075,0,0.6875,0
0.049862,0.0625,0.6875,0
0.093048,0.125,0.6875,0
0.11691,0.1875,0.6875,0
0.12822,0.25,0.6875,0
0.13351,0.3125,0.6875,0
0.13852,0.375,0.6875,0
0.14287,0.4375,0.6875,0
0.14398,0.5,0.6875,0
0.14092,0.5625,0.6875,0
0.13317,0.625,0.6875,0
0.11976,0.6875,0.6875,0
0.10315,0.75,0.6875,0
0.081706,0.8125,0.6875,0
0.048594,0.875,0.6875,0
0.0041434,0.9375,0.6875,0
-0.0070152,1,0.6875,0
-0.0077028,0,0.75,0
0.036074,0.0625,0.75,0
0.10399,0.125,0.75,0
0.14583,0.1875,0.75,0
0.17039,0.25,0.75,0
0.18425,0.3125,0.75,0
0.19324,0.375,0.75,0
0.1996,0.4375,0.75,0
0.20218,0.5,0.75,0
0.19958,0.5625,0.75,0
0.19013,0.625,0.75,0
0.1745,0.6875,0.75,0
0.15505,0.75,0.75,0
0.12208,0.8125,0.75,0
0.067963,0.875,0.75,0
0.0077353,0.9375,0.75,0
-0.0075029,1,0.75,0
-0.0055416,0,0.8125,0
0.024367,0.0625,0.8125,0
0.087058,0.125,0.8125,0
0.14636,0.1875,0.8125,0
0.19244,0.25,0.8125,0
0.22421,0.3125,0.8125,0
0.24509,0.375,0.8125,0
0.25756,0.4375,0.8125,0
0.2634,0.5,0.8125,0
0.26153,0.5625,0.8125,0
0.25321,0.625,0.8125,0
0.23861,0.6875,0.8125,0
0.20854,0.75,0.8125,0
0.15502,0.8125,0.8125,0
0.078665,0.875,0.8125,0
0.0075951,0.9375,0.8125,0
-0.0072745,1,0.8125,0
0.017111,0,0.875,0
0.041529,0.0625,0.875,0
0.043666,0.125,0.875,0
0.11504,0.1875,0.875,0
0.18745,0.25,0.875,0
0.2474,0.3125,0.875,0
0.28987,0.375,0.875,0
0.31754,0.4375,0.875,0
0.33126,0.5,0.875,0
0.33401,0.5625,0.875,0
0.32128,0.625,0.875,0
0.29103,0.6875,0.875,0
0.23401,0.75,0.875,0
0.16485,0.8125,0.875,0
0.086266,0.875,0.875,0
0.015811,0.9375,0.875,0
-0.0038297,1,0.875,0
-0.041941,0,0.9375,0
-0.18799,0.0625,0.9375,0
-0.10866,0.125,0.9375,0
-0.017873,0.1875,0.9375,0
0.081377,0.25,0.9375,0
0.16549,0.3125,0.9375,0
0.2293,0.375,0.9375,0
0.27122,0.4375,0.9375,0
0.29302,0.5,0.9375,0
0.29498,0.5625,0.9375,0
0.27993,0.625,0.9375,0
0.25144,0.6875,0.9375,0
0.21704,0.75,0.9375,0
0.17564,0.8125,0.9375,0
0.14451,0.875,0.9375,0
0.11687,0.9375,0.9375,0
0.011251,1,0.9375,0
0.040101,0,1,0
0.2555,0.0625,1,0
0.25852,0.125,1,0
0.2762,0.1875,1,0
0.31707,0.25,1,0
0.37648,0.3125,1,0
0.43843,0.375,1,0
0.49341,0.4375,1,0
0.53803,0.5,1,0
0.57182,0.5625,1,0
0.59876,0.625,1,0
0.61375,0.6875,1,0
0.62945,0.75,1,0
0.62803,0.8125,1,0
0.6383,0.875,1,0
0.57332,0.9375,1,0
0.059038,1,1,0
