"u_sol","Points:0","Points:1","Points:2"
4.4808e-05,0,0,0
-0.00022866,0.03125,0,0
0.00041062,0.0625,0,0
0.00063826,0.09375,0,0
0.0013648,0.125,0,0
0.005402,0.15625,0,0
-0.0013648,0.1875,0,0
-0.045739,0.21875,0,0
-0.073612,0.25,0,0
-0.020689,0.28125,0,0
0.030838,0.3125,0,0
0.042894,0.34375,0,0
0.035826,0.375,0,0
0.012805,0.40625,0,0
-0.015769,0.4375,0,0
-0.044245,0.46875,0,0
-0.065482,0.5,0,0
-0.073652,0.53125,0,0
-0.064206,0.5625,0,0
-0.033784,0.59375,0,0
0.010615,0.625,0,0
0.057372,0.65625,0,0
0.085464,0.6875,0,0
0.083705,0.71875,0,0
0.072054,0.75,0,0
0.053901,0.78125,0,0
0.0216,0.8125,0,0
-0.0030671,0.84375,0,0
-0.0041631,0.875,0,0
-0.0029667,0.90625,0,0
-0.00073976,0.9375,0,0
-7.4134e-05,0.96875,0,0
-7.6661e-05,1,0,0
-0.00021506,0,0.03125,0
0.00091961,0.03125,0.03125,0
0.0047061,0.0625,0.03125,0
0.0095763,0.09375,0.03125,0
0.013163,0.125,0.03125,0
0.017313,0.15625,0.03125,0
0.047764,0.1875,0.03125,0
0.065106,0.21875,0.03125,0
0.061267,0.25,0.03125,0
0.015701,0.28125,0.03125,0
-0.074403,0.3125,0.03125,0
-0.17011,0.34375,0.03125,0
-0.26628,0.375,0.03125,0
-0.34243,0.40625,0.03125,0
-0.39515,0.4375,0.03125,0
-0.42353,0.46875,0.03125,0
-0.43086,0.5,0.03125,0
-0.41866,0.53125,0.03125,0
-0.38647,0.5625,0.03125,0
-0.33307,0.59375,0.03125,0
-0.25416,0.625,0.03125,0
-0.15552,0.65625,0.03125,0
-0.051238,0.6875,0.03125,0
0.027104,0.71875,0.03125,0
0.0665,0.75,0.03125,0
0.086392,0.78125,0.03125,0
0.092271,0.8125,0.03125,0
0.065396,0.84375,0.03125,0
0.020499,0.875,0.03125,0
0.0031207,0.90625,0.03125,0
-0.0026848,0.9375,0.03125,0
-0.001889,0.96875,0.03125,0
0.00048831,1,0.03125,0
-0.00051047,0,0.0625,0
0.0024292,0.03125,0.0625,0
0.010042,0.0625,0.0625,0
0.012848,0.09375,0.0625,0
0.0031813,0.125,0.0625,0
