"v_sol","Points:0","Points:1","Points:2"
5.0429e-05,0,0,0
0.00026663,0.03125,0,0
0.00062576,0.0625,0,0
0.00072834,0.09375,0,0
-0.00011179,0.125,0,0
-0.0036091,0.15625,0,0
-0.00056469,0.1875,0,0
0.0025453,0.21875,0,0
0.0026673,0.25,0,0
-0.0011706,0.28125,0,0
-0.0064689,0.3125,0,0
-0.0061394,0.34375,0,0
-0.0035134,0.375,0,0
-0.0014551,0.40625,0,0
0.00015782,0.4375,0,0
0.00084168,0.46875,0,0
0.00152,0.5,0,0
0.001813,0.53125,0,0
0.0023559,0.5625,0,0
0.0029546,0.59375,0,0
0.0034734,0.625,0,0
0.0040907,0.65625,0,0
0.0039393,0.6875,0,0
0.0027072,0.71875,0,0
0.00014974,0.75,0,0
-0.0031858,0.78125,0,0
-0.003046,0.8125,0,0
-0.0010373,0.84375,0,0
-0.00036191,0.875,0,0
-0.00023464,0.90625,0,0
2.3113e-06,0.9375,0,0
2.0447e-05,0.96875,0,0
2.7561e-05,1,0,0
0.00014567,0,0.03125,0
-0.0015995,0.03125,0.03125,0
-0.0041259,0.0625,0.03125,0
-0.0054407,0.09375,0.03125,0
0.0015815,0.125,0.03125,0
0.012157,0.15625,0.03125,0
0.0052359,0.1875,0.03125,0
-0.015236,0.21875,0.03125,0
7.2357e-05,0.25,0.03125,0
0.0099552,0.28125,0.03125,0
0.013018,0.3125,0.03125,0
0.02028,0.34375,0.03125,0
0.023157,0.375,0.03125,0
0.020649,0.40625,0.03125,0
0.011855,0.4375,0.03125,0
0.00012021,0.46875,0.03125,0
-0.013671,0.5,0.03125,0
-0.02613,0.53125,0.03125,0
-0.035829,0.5625,0.03125,0
-0.038154,0.59375,0.03125,0
-0.032203,0.625,0.03125,0
-0.015884,0.65625,0.03125,0
0.0046874,0.6875,0.03125,0
0.019102,0.71875,0.03125,0
0.019971,0.75,0.03125,0
0.012829,0.78125,0.03125,0
0.0072836,0.8125,0.03125,0
0.0039926,0.84375,0.03125,0
0.0017626,0.875,0.03125,0
0.00081867,0.90625,0.03125,0
5.4929e-06,0.9375,0.03125,0
-0.00028138,0.96875,0.03125,0
-0.00010284,1,0.03125,0
-7.7284e-05,0,0.0625,0
-0.0054137,0.03125,0.0625,0
-0.0086255,0.0625,0.0625,0
-0.017364,0.09375,0.0625,0
-0.0089728,0.125,0.0625,0
0.022399,0.15625,0.0625,0
0.014438,0.1875,0.0625,0
0.00752,0.21875,0.0625,0
0.035693,0.25,0.0625,0
0.059638,0.28125,0.0625,0
0.074287,0.3125,0.0625,0
0.074283,0.34375,0.0625,0
0.064149,0.375,0.0625,0
0.046191,0.40625,0.0625,0
0.023651,0.4375,0.0625,0
-0.002173,0.46875,0.0625,0
-0.029112,0.5,0.0625,0
-0.055779,0.53125,0.0625,0
-0.078452,0.5625,0.0625,0
-0.093153,0.59375,0.0625,0
-0.093238,0.625,0.0625,0
-0.076273,0.65625,0.0625,0
-0.042708,0.6875,0.0625,0
-0.0068329,0.71875,0.0625,0
0.018616,0.75,0.0625,0
0.023789,0.78125,0.0625,0
0.021967,0.8125,0.0625,0
0.016111,0.84375,0.0625,0
0.009472,0.875,0.0625,0
0.0042572,0.90625,0.0625,0
