"u_sol","Points:0","Points:1","Points:2"
-0.00026545,0,0,0
0.0016546,0.0625,0,0
-0.0011427,0.125,0,0
0.008874,0.1875,0,0
0.028425,0.25,0,0
0.046941,0.3125,0,0
0.030677,0.375,0,0
-0.0099953,0.4375,0,0
-0.029155,0.5,0,0
-0.0077102,0.5625,0,0
0.045804,0.625,0,0
0.091305,0.6875,0,0
0.070992,0.75,0,0
0.015582,0.8125,0,0
-3.7139e-05,0.875,0,0
-0.0012756,0.9375,0,0
0.00033726,1,0,0
-0.0020105,0,0.0625,0
0.008573,0.0625,0.0625,0
0.021136,0.125,0.0625,0
0.014187,0.1875,0.0625,0
-0.044528,0.25,0.0625,0
-0.15449,0.3125,0.0625,0
-0.25111,0.375,0.0625,0
-0.30124,0.4375,0.0625,0
-0.30981,0.5,0.0625,0
-0.27953,0.5625,0.0625,0
-0.20943,0.625,0.0625,0
-0.10486,0.6875,0.0625,0
0.0063889,0.75,0.0625,0
0.051437,0.8125,0.0625,0
0.02381,0.875,0.0625,0
0.0062226,0.9375,0.0625,0
-0.0013654,1,0.0625,0
-0.00093565,0,0.125,0
0.014425,0.0625,0.125,0
-0.0075035,0.125,0.125,0
-0.10831,0.1875,0.125,0
-0.24299,0.25,0.125,0
-0.33714,0.3125,0.125,0
-0.38429,0.375,0.125,0
-0.40444,0.4375,0.125,0
-0.41077,0.5,0.125,0
-0.40836,0.5625,0.125,0
-0.39136,0.625,0.125,0
-0.33584,0.6875,0.125,0
-0.21511,0.75,0.125,0
-0.054964,0.8125,0.125,0
0.024975,0.875,0.125,0
0.0054546,0.9375,0.125,0
-0.00032492,1,0.125,0
0.0058263,0,0.1875,0
-0.0080718,0.0625,0.1875,0
-0.104,0.125,0.1875,0
-0.23181,0.1875,0.1875,0
-0.31592,0.25,0.1875,0
-0.34498,0.3125,0.1875,0
-0.34847,0.375,0.1875,0
-0.34593,0.4375,0.1875,0
-0.34602,0.5,0.1875,0
-0.35095,0.5625,0.1875,0
-0.36233,0.625,0.1875,0
-0.37473,0.6875,0.1875,0
-0.34894,0.75,0.1875,0
-0.22624,0.8125,0.1875,0
-0.042889,0.875,0.1875,0
0.0213,0.9375,0.1875,0
-0.0063252,1,0.1875,0
0.0090073,0,0.25,0
-0.057594,0.0625,0.25,0
-0.16977,0.125,0.25,0
-0.25401,0.1875,0.25,0
-0.27861,0.25,0.25,0
-0.27356,0.3125,0.25,0
-0.26981,0.375,0.25,0
-0.27259,0.4375,0.25,0
-0.27706,0.5,0.25,0
-0.28005,0.5625,0.25,0
-0.28218,0.625,0.25,0
-0.29059,0.6875,0.25,0
-0.31502,0.75,0.25,0
-0.31098,0.8125,0.25,0
-0.17691,0.875,0.25,0
0.00032643,0.9375,0.25,0
0.00036797,1,0.25,0
0.0065028,0,0.3125,0
-0.079699,0.0625,0.3125,0
-0.1692,0.125,0.3125,0
-0.20791,0.1875,0.3125,0
-0.20625,0.25,0.3125,0
-0.20515,0.3125,0.3125,0
-0.21345,0.375,0.3125,0
-0.22075,0.4375,0.3125,0
-0.22493,0.5,0.3125,0
-0.23029,0.5625,0.3125,0
-0.23592,0.625,0.3125,0
-0.23458,0.6875,0.3125,0
-0.2304,0.75,0.3125,0
-0.25225,0.8125,0.3125,0
-0.24255,0.875,0.3125,0
-0.072702,0.9375,0.3125,0
0.039194,1,0.3125,0
0.0049705,0,0.375,0
-0.068285,0.0625,0.375,0
-0.12629,0.125,0.375,0
-0.14097,0.1875,0.375,0
-0.14027,0.25,0.375,0
-0.148,0.3125,0.375,0
-0.15397,0.375,0.375,0
-0.15526,0.4375,0.375,0
-0.15936,0.5,0.375,0
-0.16392,0.5625,0.375,0
-0.17053,0.625,0.375,0
-0.18333,0.6875,0.375,0
-0.18681,0.75,0.375,0
-0.17723,0.8125,0.375,0
-0.20105,0.875,0.375,0
-0.12922,0.9375,0.375,0
0.030053,1,0.375,0
0.0049745,0,0.4375,0
-0.036978,0.0625,0.4375,0
-0.069465,0.125,0.4375,0
-0.077282,0.1875,0.4375,0
-0.081543,0.25,0.4375,0
-0.088523,0.3125,0.4375,0
-0.091486,0.375,0.4375,0
-0.096671,0.4375,0.4375,0
-0.10286,0.5,0.4375,0
-0.10865,0.5625,0.4375,0
-0.11238,0.625,0.4375,0
-0.11531,0.6875,0.4375,0
-0.13063,0.75,0.4375,0
-0.13268,0.8125,0.4375,0
-0.1314,0.875,0.4375,0
-0.13911,0.9375,0.4375,0
-0.0099343,1,0.4375,0
0.0054651,0,0.5,0
6.7438e-05,0.0625,0.5,0
-0.012194,0.125,0.5,0
-0.01779,0.1875,0.5,0
-0.023241,0.25,0.5,0
-0.027963,0.3125,0.5,0
-0.03155,0.375,0.5,0
-0.036363,0.4375,0.5,0
-0.041771,0.5,0.5,0
-0.047672,0.5625,0.5,0
-0.056881,0.625,0.5,0
-0.063548,0.6875,0.5,0
-0.068831,0.75,0.5,0
-0.084616,0.8125,0.5,0
-0.078736,0.875,0.5,0
-0.095358,0.9375,0.5,0
-0.015852,1,0.5,0
0.0051359,0,0.5625,0
0.038631,0.0625,0.5625,0
0.042158,0.125,0.5625,0
0.038893,0.1875,0.5625,0
0.033124,0.25,0.5625,0
0.031825,0.3125,0.5625,0
0.027742,0.375,0.5625,0
0.024554,0.4375,0.5625,0
0.020235,0.5,0.5625,0
0.014116,0.5625,0.5625,0
0.0064511,0.625,0.5625,0
-0.0065076,0.6875,0.5625,0
-0.015067,0.75,0.5625,0
