"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.10315,1,0,0,0.5,0
0.10755,1,0.001,0.001,0.5,0
0.11195,1,0.002,0.002,0.5,0
0.11635,1,0.003,0.003,0.5,0
0.12076,1,0.004,0.004,0.5,0
0.12516,1,0.005,0.005,0.5,0
0.12956,1,0.006,0.006,0.5,0
0.13396,1,0.007,0.007,0.5,0
0.13836,1,0.008,0.008,0.5,0
0.14276,1,0.009,0.009,0.5,0
0.14717,1,0.01,0.01,0.5,0
0.15157,1,0.011,0.011,0.5,0
0.15597,1,0.012,0.012,0.5,0
0.16037,1,0.013,0.013,0.5,0
0.16477,1,0.014,0.014,0.5,0
0.16917,1,0.015,0.015,0.5,0
0.17358,1,0.016,0.016,0.5,0
0.17798,1,0.017,0.017,0.5,0
0.18238,1,0.018,0.018,0.5,0
0.18678,1,0.019,0.019,0.5,0
0.19118,1,0.02,0.02,0.5,0
0.19558,1,0.021,0.021,0.5,0
0.19999,1,0.022,0.022,0.5,0
0.20439,1,0.023,0.023,0.5,0
0.20879,1,0.024,0.024,0.5,0
0.21319,1,0.025,0.025,0.5,0
0.21759,1,0.026,0.026,0.5,0
0.22199,1,0.027,0.027,0.5,0
0.2264,1,0.028,0.028,0.5,0
0.2308,1,0.029,0.029,0.5,0
0.2352,1,0.03,0.03,0.5,0
0.2396,1,0.031,0.031,0.5,0
0.244,1,0.032,0.032,0.5,0
0.2484,1,0.033,0.033,0.5,0
0.25281,1,0.034,0.034,0.5,0
0.25721,1,0.035,0.035,0.5,0
0.26161,1,0.036,0.036,0.5,0
0.26601,1,0.037,0.037,0.5,0
0.27041,1,0.038,0.038,0.5,0
0.27482,1,0.039,0.039,0.5,0
0.27922,1,0.04,0.04,0.5,0
0.28362,1,0.041,0.041,0.5,0
0.28802,1,0.042,0.042,0.5,0
0.29242,1,0.043,0.043,0.5,0
0.29682,1,0.044,0.044,0.5,0
0.30123,1,0.045,0.045,0.5,0
0.30563,1,0.046,0.046,0.5,0
0.31003,1,0.047,0.047,0.5,0
0.31443,1,0.048,0.048,0.5,0
0.31883,1,0.049,0.049,0.5,0
0.32323,1,0.05,0.05,0.5,0
0.32764,1,0.051,0.051,0.5,0
0.33204,1,0.052,0.052,0.5,0
0.33644,1,0.053,0.053,0.5,0
0.34084,1,0.054,0.054,0.5,0
0.34524,1,0.055,0.055,0.5,0
0.34964,1,0.056,0.056,0.5,0
0.35405,1,0.057,0.057,0.5,0
0.35845,1,0.058,0.058,0.5,0
0.36285,1,0.059,0.059,0.5,0
0.36725,1,0.06,0.06,0.5,0
0.37165,1,0.061,0.061,0.5,0
0.37605,1,0.062,0.062,0.5,0
0.37849,1,0.063,0.063,0.5,0
0.37897,1,0.064,0.064,0.5,0
0.37944,1,0.065,0.065,0.5,0
0.37991,1,0.066,0.066,0.5,0
0.38039,1,0.067,0.067,0.5,0
0.38086,1,0.068,0.068,0.5,0
0.38133,1,0.069,0.069,0.5,0
0.38181,1,0.07,0.07,0.5,0
0.38228,1,0.071,0.071,0.5,0
0.38275,1,0.072,0.072,0.5,0
0.38323,1,0.073,0.073,0.5,0
0.3837,1,0.074,0.074,0.5,0
0.38417,1,0.075,0.075,0.5,0
0.38465,1,0.076,0.076,0.5,0
0.38512,1,0.077,0.077,0.5,0
0.38559,1,0.078,0.078,0.5,0
0.38607,1,0.079,0.079,0.5,0
0.38654,1,0.08,0.08,0.5,0
0.38701,1,0.081,0.081,0.5,0
0.38749,1,0.082,0.082,0.5,0
0.38796,1,0.083,0.083,0.5,0
0.38843,1,0.084,0.084,0.5,0
0.38891,1,0.085,0.085,0.5,0
0.38938,1,0.086,0.086,0.5,0
0.38985,1,0.087,0.087,0.5,0
0.39033,1,0.088,0.088,0.5,0
0.3908,1,0.089,0.089,0.5,0
0.39127,1,0.09,0.09,0.5,0
0.39175,1,0.091,0.091,0.5,0
0.39222,1,0.092,0.092,0.5,0
0.39269,1,0.093,0.093,0.5,0
0.39317,1,0.094,0.094,0.5,0
0.39364,1,0.095,0.095,0.5,0
0.39411,1,0.096,0.096,0.5,0
0.39459,1,0.097,0.097,0.5,0
0.39506,1,0.098,0.098,0.5,0
0.39553,1,0.099,0.099,0.5,0
0.39601,1,0.1,0.1,0.5,0
0.39648,1,0.101,0.101,0.5,0
0.39696,1,0.102,0.102,0.5,0
0.39743,1,0.103,0.103,0.5,0
0.3979,1,0.104,0.104,0.5,0
0.39838,1,0.105,0.105,0.5,0
0.39885,1,0.106,0.106,0.5,0
0.39932,1,0.107,0.107,0.5,0
0.3998,1,0.108,0.108,0.5,0
0.40027,1,0.109,0.109,0.5,0
0.40074,1,0.11,0.11,0.5,0
0.40122,1,0.111,0.111,0.5,0
0.40169,1,0.112,0.112,0.5,0
0.40216,1,0.113,0.113,0.5,0
0.40264,1,0.114,0.114,0.5,0
0.40311,1,0.115,0.115,0.5,0
0.40358,1,0.116,0.116,0.5,0
0.40406,1,0.117,0.117,0.5,0
0.40453,1,0.118,0.118,0.5,0
0.405,1,0.119,0.119,0.5,0
0.40548,1,0.12,0.12,0.5,0
0.40595,1,0.121,0.121,0.5,0
0.40642,1,0.122,0.122,0.5,0
0.4069,1,0.123,0.123,0.5,0
0.40737,1,0.124,0.124,0.5,0
0.40784,1,0.125,0.125,0.5,0
0.40675,1,0.126,0.126,0.5,0
0.40565,1,0.127,0.127,0.5,0
0.40456,1,0.128,0.128,0.5,0
0.40346,1,0.129,0.129,0.5,0
0.40237,1,0.13,0.13,0.5,0
0.40127,1,0.131,0.131,0.5,0
0.40018,1,0.132,0.132,0.5,0
0.39908,1,0.133,0.133,0.5,0
0.39798,1,0.134,0.134,0.5,0
0.39689,1,0.135,0.135,0.5,0
0.39579,1,0.136,0.136,0.5,0
0.3947,1,0.137,0.137,0.5,0
0.3936,1,0.138,0.138,0.5,0
0.39251,1,0.139,0.139,0.5,0
0.39141,1,0.14,0.14,0.5,0
0.39032,1,0.141,0.141,0.5,0
0.38922,1,0.142,0.142,0.5,0
0.38813,1,0.143,0.143,0.5,0
0.38703,1,0.144,0.144,0.5,0
0.38594,1,0.145,0.145,0.5,0
0.38484,1,0.146,0.146,0.5,0
0.38374,1,0.147,0.147,0.5,0
0.38265,1,0.148,0.148,0.5,0
0.38155,1,0.149,0.149,0.5,0
0.38046,1,0.15,0.15,0.5,0
0.37936,1,0.151,0.151,0.5,0
0.37827,1,0.152,0.152,0.5,0
0.37717,1,0.153,0.153,0.5,0
0.37608,1,0.154,0.154,0.5,0
0.37498,1,0.155,0.155,0.5,0
0.37389,1,0.156,0.156,0.5,0
0.37279,1,0.157,0.157,0.5,0
0.3717,1,0.158,0.158,0.5,0
0.3706,1,0.159,0.159,0.5,0
0.3695,1,0.16,0.16,0.5,0
0.36841,1,0.161,0.161,0.5,0
0.36731,1,0.162,0.162,0.5,0
0.36622,1,0.163,0.163,0.5,0
0.36512,1,0.164,0.164,0.5,0
0.36403,1,0.165,0.165,0.5,0
0.36293,1,0.166,0.166,0.5,0
0.36184,1,0.167,0.167,0.5,0
0.36074,1,0.168,0.168,0.5,0
0.35965,1,0.169,0.169,0.5,0
0.35855,1,0.17,0.17,0.5,0
0.35745,1,0.171,0.171,0.5,0
0.35636,1,0.172,0.172,0.5,0
0.35526,1,0.173,0.173,0.5,0
0.35417,1,0.174,0.174,0.5,0
0.35307,1,0.175,0.175,0.5,0
0.35198,1,0.176,0.176,0.5,0
0.35088,1,0.177,0.177,0.5,0
0.34979,1,0.178,0.178,0.5,0
0.34869,1,0.179,0.179,0.5,0
0.3476,1,0.18,0.18,0.5,0
0.3465,1,0.181,0.181,0.5,0
0.34541,1,0.182,0.182,0.5,0
0.34431,1,0.183,0.183,0.5,0
0.34321,1,0.184,0.184,0.5,0
0.34212,1,0.185,0.185,0.5,0
0.34102,1,0.186,0.186,0.5,0
0.33993,1,0.187,0.187,0.5,0
0.33876,1,0.188,0.188,0.5,0
0.33753,1,0.189,0.189,0.5,0
0.33629,1,0.19,0.19,0.5,0
0.33506,1,0.191,0.191,0.5,0
0.33382,1,0.192,0.192,0.5,0
0.33258,1,0.193,0.193,0.5,0
0.33135,1,0.194,0.194,0.5,0
0.33011,1,0.195,0.195,0.5,0
0.32888,1,0.196,0.196,0.5,0
0.32764,1,0.197,0.197,0.5,0
0.3264,1,0.198,0.198,0.5,0
0.32517,1,0.199,0.199,0.5,0
0.32393,1,0.2,0.2,0.5,0
0.3227,1,0.201,0.201,0.5,0
0.32146,1,0.202,0.202,0.5,0
0.32023,1,0.203,0.203,0.5,0
0.31899,1,0.204,0.204,0.5,0
0.31775,1,0.205,0.205,0.5,0
0.31652,1,0.206,0.206,0.5,0
0.31528,1,0.207,0.207,0.5,0
0.31405,1,0.208,0.208,0.5,0
0.31281,1,0.209,0.209,0.5,0
0.31157,1,0.21,0.21,0.5,0
0.31034,1,0.211,0.211,0.5,0
0.3091,1,0.212,0.212,0.5,0
0.30787,1,0.213,0.213,0.5,0
0.30663,1,0.214,0.214,0.5,0
0.3054,1,0.215,0.215,0.5,0
0.30416,1,0.216,0.216,0.5,0
0.30292,1,0.217,0.217,0.5,0
0.30169,1,0.218,0.218,0.5,0
0.30045,1,0.219,0.219,0.5,0
0.29922,1,0.22,0.22,0.5,0
0.29798,1,0.221,0.221,0.5,0
0.29674,1,0.222,0.222,0.5,0
0.29551,1,0.223,0.223,0.5,0
0.29427,1,0.224,0.224,0.5,0
0.29304,1,0.225,0.225,0.5,0
0.2918,1,0.226,0.226,0.5,0
0.29057,1,0.227,0.227,0.5,0
0.28933,1,0.228,0.228,0.5,0
0.28809,1,0.229,0.229,0.5,0
0.28686,1,0.23,0.23,0.5,0
0.28562,1,0.231,0.231,0.5,0
0.28439,1,0.232,0.232,0.5,0
0.28315,1,0.233,0.233,0.5,0
0.28191,1,0.234,0.234,0.5,0
0.28068,1,0.235,0.235,0.5,0
0.27944,1,0.236,0.236,0.5,0
0.27821,1,0.237,0.237,0.5,0
0.27697,1,0.238,0.238,0.5,0
0.27574,1,0.239,0.239,0.5,0
0.2745,1,0.24,0.24,0.5,0
0.27326,1,0.241,0.241,0.5,0
0.27203,1,0.242,0.242,0.5,0
0.27079,1,0.243,0.243,0.5,0
0.26956,1,0.244,0.244,0.5,0
0.26832,1,0.245,0.245,0.5,0
0.26708,1,0.246,0.246,0.5,0
0.26585,1,0.247,0.247,0.5,0
0.26461,1,0.248,0.248,0.5,0
0.26338,1,0.249,0.249,0.5,0
0.26214,1,0.25,0.25,0.5,0
0.26122,1,0.251,0.251,0.5,0
0.26031,1,0.252,0.252,0.5,0
0.25939,1,0.253,0.253,0.5,0
0.25847,1,0.254,0.254,0.5,0
0.25756,1,0.255,0.255,0.5,0
0.25664,1,0.256,0.256,0.5,0
0.25572,1,0.257,0.257,0.5,0
0.25481,1,0.258,0.258,0.5,0
0.25389,1,0.259,0.259,0.5,0
0.25297,1,0.26,0.26,0.5,0
0.25206,1,0.261,0.261,0.5,0
0.25114,1,0.262,0.262,0.5,0
0.25022,1,0.263,0.263,0.5,0
0.2493,1,0.264,0.264,0.5,0
0.24839,1,0.265,0.265,0.5,0
0.24747,1,0.266,0.266,0.5,0
0.24655,1,0.267,0.267,0.5,0
0.24564,1,0.268,0.268,0.5,0
0.24472,1,0.269,0.269,0.5,0
0.2438,1,0.27,0.27,0.5,0
0.24289,1,0.271,0.271,0.5,0
0.24197,1,0.272,0.272,0.5,0
0.24105,1,0.273,0.273,0.5,0
0.24014,1,0.274,0.274,0.5,0
0.23922,1,0.275,0.275,0.5,0
0.2383,1,0.276,0.276,0.5,0
0.23739,1,0.277,0.277,0.5,0
0.23647,1,0.278,0.278,0.5,0
0.23555,1,0.279,0.279,0.5,0
0.23464,1,0.28,0.28,0.5,0
0.23372,1,0.281,0.281,0.5,0
0.2328,1,0.282,0.282,0.5,0
0.23188,1,0.283,0.283,0.5,0
0.23097,1,0.284,0.284,0.5,0
0.23005,1,0.285,0.285,0.5,0
0.22913,1,0.286,0.286,0.5,0
0.22822,1,0.287,0.287,0.5,0
0.2273,1,0.288,0.288,0.5,0
0.22638,1,0.289,0.289,0.5,0
0.22547,1,0.29,0.29,0.5,0
0.22455,1,0.291,0.291,0.5,0
0.22363,1,0.292,0.292,0.5,0
0.22272,1,0.293,0.293,0.5,0
0.2218,1,0.294,0.294,0.5,0
0.22088,1,0.295,0.295,0.5,0
0.21997,1,0.296,0.296,0.5,0
0.21905,1,0.297,0.297,0.5,0
0.21813,1,0.298,0.298,0.5,0
0.21721,1,0.299,0.299,0.5,0
0.2163,1,0.3,0.3,0.5,0
0.21538,1,0.301,0.301,0.5,0
0.21446,1,0.302,0.302,0.5,0
0.21355,1,0.303,0.303,0.5,0
0.21263,1,0.304,0.304,0.5,0
0.21171,1,0.305,0.305,0.5,0
0.2108,1,0.306,0.306,0.5,0
0.20988,1,0.307,0.307,0.5,0
0.20896,1,0.308,0.308,0.5,0
0.20805,1,0.309,0.309,0.5,0
0.20713,1,0.31,0.31,0.5,0
