"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.052913,1,0,0,0.5,0
0.063432,1,0.001,0.001,0.5,0
0.073951,1,0.002,0.002,0.5,0
0.084469,1,0.003,0.003,0.5,0
0.094988,1,0.004,0.004,0.5,0
0.10551,1,0.005,0.005,0.5,0
0.11603,1,0.006,0.006,0.5,0
0.12654,1,0.007,0.007,0.5,0
0.13706,1,0.008,0.008,0.5,0
0.14758,1,0.009,0.009,0.5,0
0.1581,1,0.01,0.01,0.5,0
0.16862,1,0.011,0.011,0.5,0
0.17914,1,0.012,0.012,0.5,0
0.18966,1,0.013,0.013,0.5,0
0.20018,1,0.014,0.014,0.5,0
0.21069,1,0.015,0.015,0.5,0
0.22121,1,0.016,0.016,0.5,0
0.23173,1,0.017,0.017,0.5,0
0.24225,1,0.018,0.018,0.5,0
0.25277,1,0.019,0.019,0.5,0
0.26329,1,0.02,0.02,0.5,0
0.27381,1,0.021,0.021,0.5,0
0.28432,1,0.022,0.022,0.5,0
0.29484,1,0.023,0.023,0.5,0
0.30536,1,0.024,0.024,0.5,0
0.31588,1,0.025,0.025,0.5,0
0.3264,1,0.026,0.026,0.5,0
0.33692,1,0.027,0.027,0.5,0
0.34744,1,0.028,0.028,0.5,0
0.35796,1,0.029,0.029,0.5,0
0.36847,1,0.03,0.03,0.5,0
0.37899,1,0.031,0.031,0.5,0
0.38344,1,0.032,0.032,0.5,0
0.38586,1,0.033,0.033,0.5,0
0.38829,1,0.034,0.034,0.5,0
0.39071,1,0.035,0.035,0.5,0
0.39313,1,0.036,0.036,0.5,0
0.39556,1,0.037,0.037,0.5,0
0.39798,1,0.038,0.038,0.5,0
0.4004,1,0.039,0.039,0.5,0
0.40283,1,0.04,0.04,0.5,0
0.40525,1,0.041,0.041,0.5,0
0.40767,1,0.042,0.042,0.5,0
0.4101,1,0.043,0.043,0.5,0
0.41252,1,0.044,0.044,0.5,0
0.41494,1,0.045,0.045,0.5,0
0.41737,1,0.046,0.046,0.5,0
0.41979,1,0.047,0.047,0.5,0
0.42221,1,0.048,0.048,0.5,0
0.42464,1,0.049,0.049,0.5,0
0.42706,1,0.05,0.05,0.5,0
0.42948,1,0.051,0.051,0.5,0
0.43191,1,0.052,0.052,0.5,0
0.43433,1,0.053,0.053,0.5,0
0.43675,1,0.054,0.054,0.5,0
0.43918,1,0.055,0.055,0.5,0
0.4416,1,0.056,0.056,0.5,0
0.44402,1,0.057,0.057,0.5,0
0.44645,1,0.058,0.058,0.5,0
0.44887,1,0.059,0.059,0.5,0
0.45129,1,0.06,0.06,0.5,0
0.45372,1,0.061,0.061,0.5,0
0.45614,1,0.062,0.062,0.5,0
0.45744,1,0.063,0.063,0.5,0
0.45763,1,0.064,0.064,0.5,0
0.45781,1,0.065,0.065,0.5,0
0.45799,1,0.066,0.066,0.5,0
0.45817,1,0.067,0.067,0.5,0
0.45836,1,0.068,0.068,0.5,0
0.45854,1,0.069,0.069,0.5,0
0.45872,1,0.07,0.07,0.5,0
0.45891,1,0.071,0.071,0.5,0
0.45909,1,0.072,0.072,0.5,0
0.45927,1,0.073,0.073,0.5,0
0.45945,1,0.074,0.074,0.5,0
0.45964,1,0.075,0.075,0.5,0
0.45982,1,0.076,0.076,0.5,0
0.46,1,0.077,0.077,0.5,0
0.46018,1,0.078,0.078,0.5,0
0.46037,1,0.079,0.079,0.5,0
0.46055,1,0.08,0.08,0.5,0
0.46073,1,0.081,0.081,0.5,0
0.46092,1,0.082,0.082,0.5,0
0.4611,1,0.083,0.083,0.5,0
0.46128,1,0.084,0.084,0.5,0
0.46146,1,0.085,0.085,0.5,0
0.46165,1,0.086,0.086,0.5,0
0.46183,1,0.087,0.087,0.5,0
0.46201,1,0.088,0.088,0.5,0
0.46219,1,0.089,0.089,0.5,0
0.46238,1,0.09,0.09,0.5,0
0.46256,1,0.091,0.091,0.5,0
0.46274,1,0.092,0.092,0.5,0
0.46293,1,0.093,0.093,0.5,0
0.46262,1,0.094,0.094,0.5,0
0.46086,1,0.095,0.095,0.5,0
0.45909,1,0.096,0.096,0.5,0
0.45733,1,0.097,0.097,0.5,0
0.45556,1,0.098,0.098,0.5,0
0.4538,1,0.099,0.099,0.5,0
0.45203,1,0.1,0.1,0.5,0
0.45027,1,0.101,0.101,0.5,0
0.4485,1,0.102,0.102,0.5,0
0.44674,1,0.103,0.103,0.5,0
0.44497,1,0.104,0.104,0.5,0
0.44321,1,0.105,0.105,0.5,0
0.44144,1,0.106,0.106,0.5,0
0.43968,1,0.107,0.107,0.5,0
0.43791,1,0.108,0.108,0.5,0
0.43615,1,0.109,0.109,0.5,0
0.43439,1,0.11,0.11,0.5,0
0.43262,1,0.111,0.111,0.5,0
0.43086,1,0.112,0.112,0.5,0
0.42909,1,0.113,0.113,0.5,0
0.42733,1,0.114,0.114,0.5,0
0.42556,1,0.115,0.115,0.5,0
0.4238,1,0.116,0.116,0.5,0
0.42203,1,0.117,0.117,0.5,0
0.42027,1,0.118,0.118,0.5,0
0.4185,1,0.119,0.119,0.5,0
0.41674,1,0.12,0.12,0.5,0
0.41497,1,0.121,0.121,0.5,0
0.41321,1,0.122,0.122,0.5,0
0.41144,1,0.123,0.123,0.5,0
0.40968,1,0.124,0.124,0.5,0
0.40791,1,0.125,0.125,0.5,0
0.4067,1,0.126,0.126,0.5,0
0.40548,1,0.127,0.127,0.5,0
0.40426,1,0.128,0.128,0.5,0
0.40304,1,0.129,0.129,0.5,0
0.40183,1,0.13,0.13,0.5,0
0.40061,1,0.131,0.131,0.5,0
0.39939,1,0.132,0.132,0.5,0
0.39817,1,0.133,0.133,0.5,0
0.39695,1,0.134,0.134,0.5,0
0.39574,1,0.135,0.135,0.5,0
0.39452,1,0.136,0.136,0.5,0
0.3933,1,0.137,0.137,0.5,0
0.39208,1,0.138,0.138,0.5,0
0.39087,1,0.139,0.139,0.5,0
0.38965,1,0.14,0.14,0.5,0
0.38843,1,0.141,0.141,0.5,0
0.38721,1,0.142,0.142,0.5,0
0.386,1,0.143,0.143,0.5,0
0.38478,1,0.144,0.144,0.5,0
0.38356,1,0.145,0.145,0.5,0
0.38234,1,0.146,0.146,0.5,0
0.38112,1,0.147,0.147,0.5,0
0.37991,1,0.148,0.148,0.5,0
0.37869,1,0.149,0.149,0.5,0
0.37747,1,0.15,0.15,0.5,0
0.37625,1,0.151,0.151,0.5,0
0.37504,1,0.152,0.152,0.5,0
0.37382,1,0.153,0.153,0.5,0
0.3726,1,0.154,0.154,0.5,0
0.37138,1,0.155,0.155,0.5,0
0.37017,1,0.156,0.156,0.5,0
0.36912,1,0.157,0.157,0.5,0
0.36813,1,0.158,0.158,0.5,0
0.36715,1,0.159,0.159,0.5,0
0.36616,1,0.16,0.16,0.5,0
0.36518,1,0.161,0.161,0.5,0
0.36419,1,0.162,0.162,0.5,0
0.3632,1,0.163,0.163,0.5,0
0.36222,1,0.164,0.164,0.5,0
0.36123,1,0.165,0.165,0.5,0
0.36024,1,0.166,0.166,0.5,0
0.35926,1,0.167,0.167,0.5,0
0.35827,1,0.168,0.168,0.5,0
0.35728,1,0.169,0.169,0.5,0
0.3563,1,0.17,0.17,0.5,0
0.35531,1,0.171,0.171,0.5,0
0.35432,1,0.172,0.172,0.5,0
0.35334,1,0.173,0.173,0.5,0
0.35235,1,0.174,0.174,0.5,0
0.35137,1,0.175,0.175,0.5,0
0.35038,1,0.176,0.176,0.5,0
0.34939,1,0.177,0.177,0.5,0
0.34841,1,0.178,0.178,0.5,0
0.34742,1,0.179,0.179,0.5,0
0.34643,1,0.18,0.18,0.5,0
0.34545,1,0.181,0.181,0.5,0
0.34446,1,0.182,0.182,0.5,0
0.34347,1,0.183,0.183,0.5,0
0.34249,1,0.184,0.184,0.5,0
0.3415,1,0.185,0.185,0.5,0
0.34051,1,0.186,0.186,0.5,0
0.33953,1,0.187,0.187,0.5,0
0.33849,1,0.188,0.188,0.5,0
0.33739,1,0.189,0.189,0.5,0
0.3363,1,0.19,0.19,0.5,0
0.3352,1,0.191,0.191,0.5,0
0.33411,1,0.192,0.192,0.5,0
0.33301,1,0.193,0.193,0.5,0
0.33191,1,0.194,0.194,0.5,0
0.33082,1,0.195,0.195,0.5,0
0.32972,1,0.196,0.196,0.5,0
0.32863,1,0.197,0.197,0.5,0
0.32753,1,0.198,0.198,0.5,0
0.32644,1,0.199,0.199,0.5,0
0.32534,1,0.2,0.2,0.5,0
0.32425,1,0.201,0.201,0.5,0
0.32315,1,0.202,0.202,0.5,0
0.32205,1,0.203,0.203,0.5,0
0.32096,1,0.204,0.204,0.5,0
0.31986,1,0.205,0.205,0.5,0
0.31877,1,0.206,0.206,0.5,0
0.31767,1,0.207,0.207,0.5,0
0.31658,1,0.208,0.208,0.5,0
0.31548,1,0.209,0.209,0.5,0
0.31439,1,0.21,0.21,0.5,0
0.31329,1,0.211,0.211,0.5,0
0.3122,1,0.212,0.212,0.5,0
0.3111,1,0.213,0.213,0.5,0
0.31,1,0.214,0.214,0.5,0
0.30891,1,0.215,0.215,0.5,0
0.30781,1,0.216,0.216,0.5,0
0.30672,1,0.217,0.217,0.5,0
0.30562,1,0.218,0.218,0.5,0
0.30453,1,0.219,0.219,0.5,0
0.30344,1,0.22,0.22,0.5,0
0.30235,1,0.221,0.221,0.5,0
0.30126,1,0.222,0.222,0.5,0
0.30017,1,0.223,0.223,0.5,0
0.29908,1,0.224,0.224,0.5,0
0.29799,1,0.225,0.225,0.5,0
0.2969,1,0.226,0.226,0.5,0
0.29581,1,0.227,0.227,0.5,0
0.29472,1,0.228,0.228,0.5,0
0.29363,1,0.229,0.229,0.5,0
0.29254,1,0.23,0.23,0.5,0
0.29144,1,0.231,0.231,0.5,0
0.29035,1,0.232,0.232,0.5,0
0.28926,1,0.233,0.233,0.5,0
0.28817,1,0.234,0.234,0.5,0
0.28708,1,0.235,0.235,0.5,0
0.28599,1,0.236,0.236,0.5,0
0.2849,1,0.237,0.237,0.5,0
0.28381,1,0.238,0.238,0.5,0
0.28272,1,0.239,0.239,0.5,0
0.28163,1,0.24,0.24,0.5,0
0.28054,1,0.241,0.241,0.5,0
0.27945,1,0.242,0.242,0.5,0
0.27836,1,0.243,0.243,0.5,0
0.27727,1,0.244,0.244,0.5,0
0.27618,1,0.245,0.245,0.5,0
0.27509,1,0.246,0.246,0.5,0
0.274,1,0.247,0.247,0.5,0
0.27291,1,0.248,0.248,0.5,0
0.27182,1,0.249,0.249,0.5,0
0.27073,1,0.25,0.25,0.5,0
0.2697,1,0.251,0.251,0.5,0
0.26866,1,0.252,0.252,0.5,0
0.26763,1,0.253,0.253,0.5,0
0.2666,1,0.254,0.254,0.5,0
0.26557,1,0.255,0.255,0.5,0
0.26453,1,0.256,0.256,0.5,0
0.2635,1,0.257,0.257,0.5,0
0.26247,1,0.258,0.258,0.5,0
0.26144,1,0.259,0.259,0.5,0
0.2604,1,0.26,0.26,0.5,0
0.25937,1,0.261,0.261,0.5,0
0.25834,1,0.262,0.262,0.5,0
0.2573,1,0.263,0.263,0.5,0
0.25627,1,0.264,0.264,0.5,0
0.25524,1,0.265,0.265,0.5,0
0.25421,1,0.266,0.266,0.5,0
0.25317,1,0.267,0.267,0.5,0
0.25214,1,0.268,0.268,0.5,0
0.25111,1,0.269,0.269,0.5,0
0.25007,1,0.27,0.27,0.5,0
0.24904,1,0.271,0.271,0.5,0
0.24801,1,0.272,0.272,0.5,0
0.24698,1,0.273,0.273,0.5,0
0.24594,1,0.274,0.274,0.5,0
0.24491,1,0.275,0.275,0.5,0
0.24388,1,0.276,0.276,0.5,0
