"u_sol","Points:0","Points:1","Points:2"
0.010059,0,0,0
-0.032455,0.0625,0,0
0.11985,0.125,0,0
0.075395,0.1875,0,0
-0.076633,0.25,0,0
0.047244,0.3125,0,0
0.020178,0.375,0,0
0.010995,0.4375,0,0
-0.041793,0.5,0,0
-0.01323,0.5625,0,0
0.014852,0.625,0,0
0.1158,0.6875,0,0
0.042398,0.75,0,0
0.028547,0.8125,0,0
0.0028083,0.875,0,0
0.0064356,0.9375,0,0
0.0018429,1,0,0
-0.00031221,0,0.0625,0
-0.10347,0.0625,0.0625,0
-0.17744,0.125,0.0625,0
0.041172,0.1875,0.0625,0
0.088791,0.25,0.0625,0
-0.093946,0.3125,0.0625,0
-0.21631,0.375,0.0625,0
-0.29786,0.4375,0.0625,0
-0.3141,0.5,0.0625,0
-0.30023,0.5625,0.0625,0
-0.23642,0.625,0.0625,0
-0.15499,0.6875,0.0625,0
-0.0048067,0.75,0.0625,0
0.051389,0.8125,0.0625,0
-0.012053,0.875,0.0625,0
-0.0071187,0.9375,0.0625,0
-0.0028789,1,0.0625,0
0.03201,0,0.125,0
0.035586,0.0625,0.125,0
0.056651,0.125,0.125,0
-0.16006,0.1875,0.125,0
-0.26112,0.25,0.125,0
-0.32645,0.3125,0.125,0
-0.34704,0.375,0.125,0
-0.3605,0.4375,0.125,0
-0.35408,0.5,0.125,0
-0.36444,0.5625,0.125,0
-0.36326,0.625,0.125,0
-0.3521,0.6875,0.125,0
-0.25298,0.75,0.125,0
-0.097834,0.8125,0.125,0
0.050932,0.875,0.125,0
-0.020136,0.9375,0.125,0
0.0090712,1,0.125,0
-0.021978,0,0.1875,0
0.055153,0.0625,0.1875,0
0.044766,0.125,0.1875,0
-0.13654,0.1875,0.1875,0
-0.27766,0.25,0.1875,0
-0.31226,0.3125,0.1875,0
-0.29157,0.375,0.1875,0
-0.27658,0.4375,0.1875,0
-0.27013,0.5,0.1875,0
-0.27254,0.5625,0.1875,0
-0.27517,0.625,0.1875,0
-0.2983,0.6875,0.1875,0
-0.32762,0.75,0.1875,0
-0.26885,0.8125,0.1875,0
-0.062578,0.875,0.1875,0
0.047029,0.9375,0.1875,0
-0.016045,1,0.1875,0
-0.023221,0,0.25,0
-0.013679,0.0625,0.25,0
-0.16281,0.125,0.25,0
-0.25946,0.1875,0.25,0
-0.24923,0.25,0.25,0
-0.21382,0.3125,0.25,0
-0.21116,0.375,0.25,0
-0.23963,0.4375,0.25,0
-0.25275,0.5,0.25,0
-0.25553,0.5625,0.25,0
-0.24755,0.625,0.25,0
-0.23541,0.6875,0.25,0
-0.22835,0.75,0.25,0
-0.27212,0.8125,0.25,0
-0.22472,0.875,0.25,0
-0.001816,0.9375,0.25,0
0.0034616,1,0.25,0
0.014767,0,0.3125,0
-0.019509,0.0625,0.3125,0
-0.14007,0.125,0.3125,0
-0.1833,0.1875,0.3125,0
-0.15802,0.25,0.3125,0
-0.17603,0.3125,0.3125,0
-0.2237,0.375,0.3125,0
-0.22014,0.4375,0.3125,0
-0.20853,0.5,0.3125,0
-0.20809,0.5625,0.3125,0
-0.21102,0.625,0.3125,0
-0.21101,0.6875,0.3125,0
-0.20367,0.75,0.3125,0
-0.18144,0.8125,0.3125,0
-0.21824,0.875,0.3125,0
-0.11063,0.9375,0.3125,0
0.061407,1,0.3125,0
0.0097694,0,0.375,0
-0.057668,0.0625,0.375,0
-0.12868,0.125,0.375,0
-0.11935,0.1875,0.375,0
-0.12009,0.25,0.375,0
-0.15692,0.3125,0.375,0
-0.13678,0.375,0.375,0
-0.12139,0.4375,0.375,0
-0.15323,0.5,0.375,0
-0.15797,0.5625,0.375,0
-0.16207,0.625,0.375,0
-0.15183,0.6875,0.375,0
-0.15693,0.75,0.375,0
-0.14818,0.8125,0.375,0
-0.15121,0.875,0.375,0
-0.14476,0.9375,0.375,0
-0.0056509,1,0.375,0
0.0057597,0,0.4375,0
-0.034106,0.0625,0.4375,0
-0.066803,0.125,0.4375,0
-0.062848,0.1875,0.4375,0
-0.078862,0.25,0.4375,0
-0.085221,0.3125,0.4375,0
-0.073827,0.375,0.4375,0
-0.1283,0.4375,0.4375,0
-0.13871,0.5,0.4375,0
-0.11773,0.5625,0.4375,0
-0.11231,0.625,0.4375,0
-0.11134,0.6875,0.4375,0
-0.10875,0.75,0.4375,0
-0.10262,0.8125,0.4375,0
-0.098834,0.875,0.4375,0
-0.11057,0.9375,0.4375,0
-0.026431,1,0.4375,0
0.0038606,0,0.5,0
-0.0067186,0.0625,0.5,0
-0.016154,0.125,0.5,0
-0.017331,0.1875,0.5,0
-0.026281,0.25,0.5,0
-0.025092,0.3125,0.5,0
-0.03717,0.375,0.5,0
-0.043444,0.4375,0.5,0
-0.0058105,0.5,0.5,0
-0.049091,0.5625,0.5,0
-0.055686,0.625,0.5,0
-0.050987,0.6875,0.5,0
-0.057882,0.75,0.5,0
-0.060706,0.8125,0.5,0
-0.058156,0.875,0.5,0
-0.058715,0.9375,0.5,0
-0.011156,1,0.5,0
0.0019341,0,0.5625,0
0.025551,0.0625,0.5625,0
0.034215,0.125,0.5625,0
0.028631,0.1875,0.5625,0
0.0297,0.25,0.5625,0
0.027797,0.3125,0.5625,0
0.028397,0.375,0.5625,0
0.030171,0.4375,0.5625,0
0.01737,0.5,0.5625,0
-0.0056246,0.5625,0.5625,0
0.020445,0.625,0.5625,0
0.004749,0.6875,0.5625,0
-0.0073299,0.75,0.5625,0
-0.014933,0.8125,0.5625,0
-0.022244,0.875,0.5625,0
-0.029108,0.9375,0.5625,0
-0.013849,1,0.5625,0
-0.0031308,0,0.625,0
0.055966,0.0625,0.625,0
0.088726,0.125,0.625,0
0.075683,0.1875,0.625,0
0.085936,0.25,0.625,0
0.085069,0.3125,0.625,0
0.09488,0.375,0.625,0
0.10722,0.4375,0.625,0
0.096174,0.5,0.625,0
0.12817,0.5625,0.625,0
0.10558,0.625,0.625,0
0.044548,0.6875,0.625,0
0.050134,0.75,0.625,0
0.028497,0.8125,0.625,0
0.0090746,0.875,0.625,0
-0.0061829,0.9375,0.625,0
-0.011643,1,0.625,0
-0.008158,0,0.6875,0
0.045041,0.0625,0.6875,0
0.12449,0.125,0.6875,0
0.12252,0.1875,0.6875,0
0.12539,0.25,0.6875,0
0.13986,0.3125,0.6875,0
0.12555,0.375,0.6875,0
0.15258,0.4375,0.6875,0
0.152,0.5,0.6875,0
0.1411,0.5625,0.6875,0
0.095387,0.625,0.6875,0
0.11443,0.6875,0.6875,0
0.11251,0.75,0.6875,0
0.057291,0.8125,0.6875,0
0.041925,0.875,0.6875,0
0.011802,0.9375,0.6875,0
-0.014224,1,0.6875,0
-0.0067572,0,0.75,0
0.050942,0.0625,0.75,0
0.165,0.125,0.75,0
0.18875,0.1875,0.75,0
0.16449,0.25,0.75,0
0.20299,0.3125,0.75,0
0.20768,0.375,0.75,0
0.20871,0.4375,0.75,0
0.21116,0.5,0.75,0
0.21353,0.5625,0.75,0
0.21948,0.625,0.75,0
0.21336,0.6875,0.75,0
0.13939,0.75,0.75,0
0.10155,0.8125,0.75,0
0.085205,0.875,0.75,0
0.026904,0.9375,0.75,0
-0.015555,1,0.75,0
0.016231,0,0.8125,0
-0.034099,0.0625,0.8125,0
0.076726,0.125,0.8125,0
0.20819,0.1875,0.8125,0
0.20567,0.25,0.8125,0
0.1981,0.3125,0.8125,0
0.23383,0.375,0.8125,0
0.2498,0.4375,0.8125,0
0.26079,0.5,0.8125,0
0.25238,0.5625,0.8125,0
0.23432,0.625,0.8125,0
0.18552,0.6875,0.8125,0
0.16368,0.75,0.8125,0
0.15745,0.8125,0.8125,0
0.12577,0.875,0.8125,0
0.033801,0.9375,0.8125,0
-0.019558,1,0.8125,0
0.0043782,0,0.875,0
0.12254,0.0625,0.875,0
0.077454,0.125,0.875,0
0.18144,0.1875,0.875,0
0.30376,0.25,0.875,0
0.30842,0.3125,0.875,0
0.31213,0.375,0.875,0
0.32772,0.4375,0.875,0
0.34173,0.5,0.875,0
0.34342,0.5625,0.875,0
0.3382,0.625,0.875,0
0.33137,0.6875,0.875,0
0.31848,0.75,0.875,0
0.27116,0.8125,0.875,0
0.18178,0.875,0.875,0
0.03532,0.9375,0.875,0
-0.017164,1,0.875,0
-0.045417,0,0.9375,0
-0.18109,0.0625,0.9375,0
-0.13775,0.125,0.9375,0
-0.091886,0.1875,0.9375,0
0.061457,0.25,0.9375,0
0.21831,0.3125,0.9375,0
0.30249,0.375,0.9375,0
0.34168,0.4375,0.9375,0
0.3565,0.5,0.9375,0
0.35609,0.5625,0.9375,0
0.33787,0.625,0.9375,0
0.29969,0.6875,0.9375,0
0.234,0.75,0.9375,0
0.14559,0.8125,0.9375,0
0.036882,0.875,0.9375,0
-0.030081,0.9375,0.9375,0
-0.014341,1,0.9375,0
0.030469,0,1,0
0.15157,0.0625,1,0
0.20353,0.125,1,0
0.29337,0.1875,1,0
0.28876,0.25,1,0
0.37116,0.3125,1,0
0.44504,0.375,1,0
0.52893,0.4375,1,0
0.56501,0.5,1,0
0.60635,0.5625,1,0
0.60953,0.625,1,0
0.62878,0.6875,1,0
