"v_sol","Points:0","Points:1","Points:2"
0.00051271,0,0,0
0.00061561,0.0625,0,0
0.0023438,0.125,0,0
0.0014275,0.1875,0,0
-0.011298,0.25,0,0
-0.016998,0.3125,0,0
-0.0086643,0.375,0,0
-0.00062325,0.4375,0,0
0.0027082,0.5,0,0
0.0052576,0.5625,0,0
0.0098726,0.625,0,0
0.015239,0.6875,0,0
0.0086061,0.75,0,0
-0.0055106,0.8125,0,0
-0.0017013,0.875,0,0
-0.0016373,0.9375,0,0
0.00021185,1,0,0
-0.0013635,0,0.0625,0
-0.0062379,0.0625,0.0625,0
-0.0044229,0.125,0.0625,0
-0.0060132,0.1875,0.0625,0
0.029382,0.25,0.0625,0
0.063425,0.3125,0.0625,0
0.063852,0.375,0.0625,0
0.03331,0.4375,0.0625,0
-0.013736,0.5,0.0625,0
-0.06142,0.5625,0.0625,0
-0.086852,0.625,0.0625,0
-0.061941,0.6875,0.0625,0
0.0014531,0.75,0.0625,0
0.030905,0.8125,0.0625,0
0.013262,0.875,0.0625,0
0.0060124,0.9375,0.0625,0
-0.00059213,1,0.0625,0
-0.01043,0,0.125,0
-0.020421,0.0625,0.125,0
0.014179,0.125,0.125,0
0.09853,0.1875,0.125,0
0.17398,0.25,0.125,0
0.17395,0.3125,0.125,0
0.12223,0.375,0.125,0
0.054151,0.4375,0.125,0
-0.019144,0.5,0.125,0
-0.095343,0.5625,0.125,0
-0.16855,0.625,0.125,0
-0.20457,0.6875,0.125,0
-0.15092,0.75,0.125,0
-0.026062,0.8125,0.125,0
0.035932,0.875,0.125,0
0.014976,0.9375,0.125,0
0.0046083,1,0.125,0
-0.031628,0,0.1875,0
-0.00099379,0.0625,0.1875,0
0.13883,0.125,0.1875,0
0.25624,0.1875,0.1875,0
0.26785,0.25,0.1875,0
0.2013,0.3125,0.1875,0
0.12539,0.375,0.1875,0
0.053612,0.4375,0.1875,0
-0.015185,0.5,0.1875,0
-0.084622,0.5625,0.1875,0
-0.16026,0.625,0.1875,0
-0.24815,0.6875,0.1875,0
-0.30496,0.75,0.1875,0
-0.22685,0.8125,0.1875,0
-0.029256,0.875,0.1875,0
0.044983,0.9375,0.1875,0
-0.0042113,1,0.1875,0
-0.039426,0,0.25,0
0.098292,0.0625,0.25,0
0.28727,0.125,0.25,0
0.34175,0.1875,0.25,0
0.27483,0.25,0.25,0
0.1899,0.3125,0.25,0
0.1224,0.375,0.25,0
0.056432,0.4375,0.25,0
-0.011835,0.5,0.25,0
-0.082384,0.5625,0.25,0
-0.14731,0.625,0.25,0
-0.21211,0.6875,0.25,0
-0.31052,0.75,0.25,0
-0.38536,0.8125,0.25,0
-0.24218,0.875,0.25,0
0.032274,0.9375,0.25,0
0.016524,1,0.25,0
0.003556,0,0.3125,0
0.22754,0.0625,0.3125,0
0.3843,0.125,0.3125,0
0.35596,0.1875,0.3125,0
0.26068,0.25,0.3125,0
0.19587,0.3125,0.3125,0
0.13585,0.375,0.3125,0
0.065338,0.4375,0.3125,0
-0.0062303,0.5,0.3125,0
-0.078413,0.5625,0.3125,0
-0.15525,0.625,0.3125,0
-0.2196,0.6875,0.3125,0
-0.27113,0.75,0.3125,0
-0.38286,0.8125,0.3125,0
-0.43639,0.875,0.3125,0
-0.12288,0.9375,0.3125,0
