"v_sol","Points:0","Points:1","Points:2"
3.1424e-05,0,0,0
0.00026171,0.03125,0,0
0.00037665,0.0625,0,0
0.00026894,0.09375,0,0
0.00014011,0.125,0,0
9.6358e-05,0.15625,0,0
-0.000223,0.1875,0,0
0.0002364,0.21875,0,0
0.00038121,0.25,0,0
-0.002239,0.28125,0,0
-0.0055592,0.3125,0,0
-0.0058996,0.34375,0,0
-0.0039971,0.375,0,0
-0.0018329,0.40625,0,0
-0.00011693,0.4375,0,0
0.00098551,0.46875,0,0
0.0016598,0.5,0,0
0.0020394,0.53125,0,0
0.0023793,0.5625,0,0
0.0027688,0.59375,0,0
0.0032791,0.625,0,0
0.0037444,0.65625,0,0
0.0042223,0.6875,0,0
0.0034466,0.71875,0,0
0.0010976,0.75,0,0
-0.0010257,0.78125,0,0
-0.002769,0.8125,0,0
-0.0019734,0.84375,0,0
-0.0010678,0.875,0,0
-0.00044238,0.90625,0,0
-0.00021489,0.9375,0,0
-4.6972e-05,0.96875,0,0
1.5969e-05,1,0,0
0.00015667,0,0.03125,0
-0.0014924,0.03125,0.03125,0
-0.0022972,0.0625,0.03125,0
-0.0015197,0.09375,0.03125,0
-0.00067571,0.125,0.03125,0
-0.00039711,0.15625,0.03125,0
-7.0694e-05,0.1875,0.03125,0
-0.0017707,0.21875,0.03125,0
0.0018086,0.25,0.03125,0
0.0089716,0.28125,0.03125,0
0.01399,0.3125,0.03125,0
0.019652,0.34375,0.03125,0
0.023341,0.375,0.03125,0
0.022403,0.40625,0.03125,0
0.016479,0.4375,0.03125,0
0.0067885,0.46875,0.03125,0
-0.005125,0.5,0.03125,0
-0.017606,0.53125,0.03125,0
-0.028693,0.5625,0.03125,0
-0.035986,0.59375,0.03125,0
-0.036828,0.625,0.03125,0
-0.029347,0.65625,0.03125,0
-0.013672,0.6875,0.03125,0
0.0043417,0.71875,0.03125,0
0.015161,0.75,0.03125,0
0.015738,0.78125,0.03125,0
0.012058,0.8125,0.03125,0
0.0074149,0.84375,0.03125,0
0.0043333,0.875,0.03125,0
0.0020466,0.90625,0.03125,0
0.00088011,0.9375,0.03125,0
7.7657e-05,0.96875,0.03125,0
-0.00016585,1,0.03125,0
8.545e-06,0,0.0625,0
-0.0059894,0.03125,0.0625,0
-0.0074183,0.0625,0.0625,0
-0.0042443,0.09375,0.0625,0
-0.00029203,0.125,0.0625,0
0.0010549,0.15625,0.0625,0
0.0045782,0.1875,0.0625,0
0.016722,0.21875,0.0625,0
0.036462,0.25,0.0625,0
0.057613,0.28125,0.0625,0
0.070676,0.3125,0.0625,0
0.072776,0.34375,0.0625,0
0.065325,0.375,0.0625,0
0.050893,0.40625,0.0625,0
0.031488,0.4375,0.0625,0
0.0088299,0.46875,0.0625,0
-0.015782,0.5,0.0625,0
-0.040892,0.53125,0.0625,0
-0.064454,0.5625,0.0625,0
-0.083294,0.59375,0.0625,0
-0.092965,0.625,0.0625,0
-0.08878,0.65625,0.0625,0
-0.068562,0.6875,0.0625,0
-0.035742,0.71875,0.0625,0
-0.0021261,0.75,0.0625,0
0.017638,0.78125,0.0625,0
0.02304,0.8125,0.0625,0
0.021981,0.84375,0.0625,0
0.015472,0.875,0.0625,0
0.0094845,0.90625,0.0625,0
0.0048103,0.9375,0.0625,0
0.001796,0.96875,0.0625,0
-0.00020752,1,0.0625,0
-0.00044379,0,0.09375,0
-0.013022,0.03125,0.09375,0
-0.012186,0.0625,0.09375,0
-0.00312,0.09375,0.09375,0
0.0043823,0.125,0.09375,0
0.014734,0.15625,0.09375,0
0.039185,0.1875,0.09375,0
0.075633,0.21875,0.09375,0
0.10759,0.25,0.09375,0
0.12468,0.28125,0.09375,0
0.12589,0.3125,0.09375,0
0.11447,0.34375,0.09375,0
0.094781,0.375,0.09375,0
0.06991,0.40625,0.09375,0
0.0419,0.4375,0.09375,0
0.011758,0.46875,0.09375,0
-0.01989,0.5,0.09375,0
-0.052557,0.53125,0.09375,0
-0.085154,0.5625,0.09375,0
-0.11537,0.59375,0.09375,0
-0.13886,0.625,0.09375,0
-0.14934,0.65625,0.09375,0
-0.14023,0.6875,0.09375,0
-0.10893,0.71875,0.09375,0
-0.061302,0.75,0.09375,0
-0.014309,0.78125,0.09375,0
0.012802,0.8125,0.09375,0
0.020715,0.84375,0.09375,0
0.022633,0.875,0.09375,0
0.0169,0.90625,0.09375,0
0.010942,0.9375,0.09375,0
0.0055424,0.96875,0.09375,0
9.4249e-05,1,0.09375,0
