"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.41114,1,0.125,0.5,0.125,0
-0.4098,1,0.126,0.5,0.126,0
-0.40845,1,0.127,0.5,0.127,0
-0.40711,1,0.128,0.5,0.128,0
-0.40577,1,0.129,0.5,0.129,0
-0.40443,1,0.13,0.5,0.13,0
-0.40308,1,0.131,0.5,0.131,0
-0.40174,1,0.132,0.5,0.132,0
-0.4004,1,0.133,0.5,0.133,0
-0.39905,1,0.134,0.5,0.134,0
-0.39771,1,0.135,0.5,0.135,0
-0.39637,1,0.136,0.5,0.136,0
-0.39503,1,0.137,0.5,0.137,0
-0.39368,1,0.138,0.5,0.138,0
-0.39234,1,0.139,0.5,0.139,0
-0.391,1,0.14,0.5,0.14,0
-0.38965,1,0.141,0.5,0.141,0
-0.38831,1,0.142,0.5,0.142,0
-0.38697,1,0.143,0.5,0.143,0
-0.38563,1,0.144,0.5,0.144,0
-0.38428,1,0.145,0.5,0.145,0
-0.38294,1,0.146,0.5,0.146,0
-0.3816,1,0.147,0.5,0.147,0
-0.38026,1,0.148,0.5,0.148,0
-0.37891,1,0.149,0.5,0.149,0
-0.37757,1,0.15,0.5,0.15,0
-0.37623,1,0.151,0.5,0.151,0
-0.37488,1,0.152,0.5,0.152,0
-0.37354,1,0.153,0.5,0.153,0
-0.3722,1,0.154,0.5,0.154,0
-0.37086,1,0.155,0.5,0.155,0
-0.36951,1,0.156,0.5,0.156,0
-0.3685,1,0.157,0.5,0.157,0
-0.36759,1,0.158,0.5,0.158,0
-0.36669,1,0.159,0.5,0.159,0
-0.36578,1,0.16,0.5,0.16,0
-0.36488,1,0.161,0.5,0.161,0
-0.36397,1,0.162,0.5,0.162,0
-0.36307,1,0.163,0.5,0.163,0
-0.36216,1,0.164,0.5,0.164,0
-0.36125,1,0.165,0.5,0.165,0
-0.36035,1,0.166,0.5,0.166,0
-0.35944,1,0.167,0.5,0.167,0
-0.35854,1,0.168,0.5,0.168,0
-0.35763,1,0.169,0.5,0.169,0
-0.35673,1,0.17,0.5,0.17,0
-0.35582,1,0.171,0.5,0.171,0
-0.35492,1,0.172,0.5,0.172,0
-0.35401,1,0.173,0.5,0.173,0
-0.35311,1,0.174,0.5,0.174,0
-0.3522,1,0.175,0.5,0.175,0
-0.35129,1,0.176,0.5,0.176,0
-0.35039,1,0.177,0.5,0.177,0
-0.34948,1,0.178,0.5,0.178,0
-0.34858,1,0.179,0.5,0.179,0
-0.34767,1,0.18,0.5,0.18,0
-0.34677,1,0.181,0.5,0.181,0
-0.34586,1,0.182,0.5,0.182,0
-0.34496,1,0.183,0.5,0.183,0
-0.34405,1,0.184,0.5,0.184,0
-0.34315,1,0.185,0.5,0.185,0
-0.34224,1,0.186,0.5,0.186,0
-0.34133,1,0.187,0.5,0.187,0
-0.34046,1,0.188,0.5,0.188,0
