"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0031427,1,0,0,0.5,0
0.025774,1,0.001,0.001,0.5,0
0.048404,1,0.002,0.002,0.5,0
0.071035,1,0.003,0.003,0.5,0
0.093666,1,0.004,0.004,0.5,0
0.1163,1,0.005,0.005,0.5,0
0.13893,1,0.006,0.006,0.5,0
0.16156,1,0.007,0.007,0.5,0
0.1827,1,0.008,0.008,0.5,0
0.19736,1,0.009,0.009,0.5,0
0.21202,1,0.01,0.01,0.5,0
0.22668,1,0.011,0.011,0.5,0
0.24134,1,0.012,0.012,0.5,0
0.256,1,0.013,0.013,0.5,0
0.27066,1,0.014,0.014,0.5,0
0.28532,1,0.015,0.015,0.5,0
0.29748,1,0.016,0.016,0.5,0
0.30546,1,0.017,0.017,0.5,0
0.31345,1,0.018,0.018,0.5,0
0.32143,1,0.019,0.019,0.5,0
0.32941,1,0.02,0.02,0.5,0
0.3374,1,0.021,0.021,0.5,0
0.34538,1,0.022,0.022,0.5,0
0.35336,1,0.023,0.023,0.5,0
0.36002,1,0.024,0.024,0.5,0
0.36565,1,0.025,0.025,0.5,0
0.37127,1,0.026,0.026,0.5,0
0.3769,1,0.027,0.027,0.5,0
0.38252,1,0.028,0.028,0.5,0
0.38815,1,0.029,0.029,0.5,0
0.39378,1,0.03,0.03,0.5,0
0.3994,1,0.031,0.031,0.5,0
0.40402,1,0.032,0.032,0.5,0
0.4083,1,0.033,0.033,0.5,0
0.41258,1,0.034,0.034,0.5,0
0.41687,1,0.035,0.035,0.5,0
0.42115,1,0.036,0.036,0.5,0
0.42543,1,0.037,0.037,0.5,0
0.42971,1,0.038,0.038,0.5,0
0.43399,1,0.039,0.039,0.5,0
0.43683,1,0.04,0.04,0.5,0
0.43956,1,0.041,0.041,0.5,0
0.44229,1,0.042,0.042,0.5,0
0.44503,1,0.043,0.043,0.5,0
0.44776,1,0.044,0.044,0.5,0
0.4505,1,0.045,0.045,0.5,0
0.45323,1,0.046,0.046,0.5,0
0.45578,1,0.047,0.047,0.5,0
0.457,1,0.048,0.048,0.5,0
0.45821,1,0.049,0.049,0.5,0
0.45943,1,0.05,0.05,0.5,0
0.46065,1,0.051,0.051,0.5,0
0.46187,1,0.052,0.052,0.5,0
0.46308,1,0.053,0.053,0.5,0
0.4643,1,0.054,0.054,0.5,0
0.46513,1,0.055,0.055,0.5,0
0.46511,1,0.056,0.056,0.5,0
0.46509,1,0.057,0.057,0.5,0
0.46507,1,0.058,0.058,0.5,0
0.46504,1,0.059,0.059,0.5,0
0.46502,1,0.06,0.06,0.5,0
0.465,1,0.061,0.061,0.5,0
0.46498,1,0.062,0.062,0.5,0
0.46454,1,0.063,0.063,0.5,0
0.4637,1,0.064,0.064,0.5,0
0.46285,1,0.065,0.065,0.5,0
0.462,1,0.066,0.066,0.5,0
0.46115,1,0.067,0.067,0.5,0
0.4603,1,0.068,0.068,0.5,0
0.45945,1,0.069,0.069,0.5,0
0.45861,1,0.07,0.07,0.5,0
0.45746,1,0.071,0.071,0.5,0
0.45618,1,0.072,0.072,0.5,0
0.45491,1,0.073,0.073,0.5,0
0.45363,1,0.074,0.074,0.5,0
0.45235,1,0.075,0.075,0.5,0
0.45107,1,0.076,0.076,0.5,0
0.4498,1,0.077,0.077,0.5,0
0.44852,1,0.078,0.078,0.5,0
0.44713,1,0.079,0.079,0.5,0
0.44572,1,0.08,0.08,0.5,0
0.44431,1,0.081,0.081,0.5,0
0.4429,1,0.082,0.082,0.5,0
0.44149,1,0.083,0.083,0.5,0
0.44008,1,0.084,0.084,0.5,0
0.43867,1,0.085,0.085,0.5,0
0.43726,1,0.086,0.086,0.5,0
0.43588,1,0.087,0.087,0.5,0
0.43451,1,0.088,0.088,0.5,0
0.43313,1,0.089,0.089,0.5,0
0.43175,1,0.09,0.09,0.5,0
0.43038,1,0.091,0.091,0.5,0
0.429,1,0.092,0.092,0.5,0
0.42762,1,0.093,0.093,0.5,0
0.42627,1,0.094,0.094,0.5,0
0.42498,1,0.095,0.095,0.5,0
0.4237,1,0.096,0.096,0.5,0
0.42241,1,0.097,0.097,0.5,0
0.42113,1,0.098,0.098,0.5,0
0.41984,1,0.099,0.099,0.5,0
0.41855,1,0.1,0.1,0.5,0
0.41727,1,0.101,0.101,0.5,0
0.41602,1,0.102,0.102,0.5,0
0.41482,1,0.103,0.103,0.5,0
0.41362,1,0.104,0.104,0.5,0
0.41242,1,0.105,0.105,0.5,0
0.41121,1,0.106,0.106,0.5,0
0.41001,1,0.107,0.107,0.5,0
0.40881,1,0.108,0.108,0.5,0
