"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0066563,1,0,0.5,0,0
-0.026893,1,0.001,0.5,0.001,0
-0.04713,1,0.002,0.5,0.002,0
-0.067367,1,0.003,0.5,0.003,0
-0.087604,1,0.004,0.5,0.004,0
-0.10784,1,0.005,0.5,0.005,0
-0.12808,1,0.006,0.5,0.006,0
-0.14832,1,0.007,0.5,0.007,0
-0.167,1,0.008,0.5,0.008,0
-0.17895,1,0.009,0.5,0.009,0
-0.19091,1,0.01,0.5,0.01,0
-0.20286,1,0.011,0.5,0.011,0
-0.21481,1,0.012,0.5,0.012,0
-0.22677,1,0.013,0.5,0.013,0
-0.23872,1,0.014,0.5,0.014,0
-0.25067,1,0.015,0.5,0.015,0
-0.26152,1,0.016,0.5,0.016,0
-0.27051,1,0.017,0.5,0.017,0
-0.27951,1,0.018,0.5,0.018,0
-0.28851,1,0.019,0.5,0.019,0
-0.29751,1,0.02,0.5,0.02,0
-0.30651,1,0.021,0.5,0.021,0
-0.3155,1,0.022,0.5,0.022,0
-0.3245,1,0.023,0.5,0.023,0
-0.33283,1,0.024,0.5,0.024,0
-0.34062,1,0.025,0.5,0.025,0
-0.34842,1,0.026,0.5,0.026,0
-0.35622,1,0.027,0.5,0.027,0
-0.36402,1,0.028,0.5,0.028,0
-0.37182,1,0.029,0.5,0.029,0
-0.37962,1,0.03,0.5,0.03,0
-0.38742,1,0.031,0.5,0.031,0
-0.3936,1,0.032,0.5,0.032,0
-0.39923,1,0.033,0.5,0.033,0
-0.40487,1,0.034,0.5,0.034,0
-0.41051,1,0.035,0.5,0.035,0
-0.41614,1,0.036,0.5,0.036,0
-0.42178,1,0.037,0.5,0.037,0
-0.42742,1,0.038,0.5,0.038,0
-0.43305,1,0.039,0.5,0.039,0
-0.43617,1,0.04,0.5,0.04,0
-0.43911,1,0.041,0.5,0.041,0
-0.44206,1,0.042,0.5,0.042,0
-0.445,1,0.043,0.5,0.043,0
-0.44795,1,0.044,0.5,0.044,0
-0.45089,1,0.045,0.5,0.045,0
-0.45383,1,0.046,0.5,0.046,0
-0.45647,1,0.047,0.5,0.047,0
-0.45695,1,0.048,0.5,0.048,0
-0.45743,1,0.049,0.5,0.049,0
-0.45791,1,0.05,0.5,0.05,0
-0.45839,1,0.051,0.5,0.051,0
-0.45887,1,0.052,0.5,0.052,0
-0.45935,1,0.053,0.5,0.053,0
-0.45983,1,0.054,0.5,0.054,0
-0.4598,1,0.055,0.5,0.055,0
-0.45866,1,0.056,0.5,0.056,0
-0.45753,1,0.057,0.5,0.057,0
-0.45639,1,0.058,0.5,0.058,0
-0.45525,1,0.059,0.5,0.059,0
-0.45411,1,0.06,0.5,0.06,0
-0.45297,1,0.061,0.5,0.061,0
-0.45184,1,0.062,0.5,0.062,0
-0.45037,1,0.063,0.5,0.063,0
-0.44858,1,0.064,0.5,0.064,0
-0.44678,1,0.065,0.5,0.065,0
-0.44499,1,0.066,0.5,0.066,0
-0.4432,1,0.067,0.5,0.067,0
-0.4414,1,0.068,0.5,0.068,0
-0.43961,1,0.069,0.5,0.069,0
-0.43782,1,0.07,0.5,0.07,0
-0.43604,1,0.071,0.5,0.071,0
-0.43426,1,0.072,0.5,0.072,0
-0.43249,1,0.073,0.5,0.073,0
-0.43071,1,0.074,0.5,0.074,0
-0.42894,1,0.075,0.5,0.075,0
-0.42717,1,0.076,0.5,0.076,0
-0.42539,1,0.077,0.5,0.077,0
-0.42362,1,0.078,0.5,0.078,0
-0.4221,1,0.079,0.5,0.079,0
-0.42063,1,0.08,0.5,0.08,0
-0.41915,1,0.081,0.5,0.081,0
-0.41767,1,0.082,0.5,0.082,0
-0.4162,1,0.083,0.5,0.083,0
-0.41472,1,0.084,0.5,0.084,0
-0.41325,1,0.085,0.5,0.085,0
-0.41179,1,0.086,0.5,0.086,0
-0.41061,1,0.087,0.5,0.087,0
-0.40944,1,0.088,0.5,0.088,0
-0.40826,1,0.089,0.5,0.089,0
-0.40708,1,0.09,0.5,0.09,0
-0.40591,1,0.091,0.5,0.091,0
-0.40473,1,0.092,0.5,0.092,0
-0.40355,1,0.093,0.5,0.093,0
-0.40242,1,0.094,0.5,0.094,0
-0.40144,1,0.095,0.5,0.095,0
-0.40045,1,0.096,0.5,0.096,0
-0.39947,1,0.097,0.5,0.097,0
-0.39848,1,0.098,0.5,0.098,0
-0.3975,1,0.099,0.5,0.099,0
-0.39651,1,0.1,0.5,0.1,0
-0.39553,1,0.101,0.5,0.101,0
-0.39458,1,0.102,0.5,0.102,0
-0.39367,1,0.103,0.5,0.103,0
-0.39277,1,0.104,0.5,0.104,0
-0.39187,1,0.105,0.5,0.105,0
-0.39097,1,0.106,0.5,0.106,0
-0.39007,1,0.107,0.5,0.107,0
-0.38916,1,0.108,0.5,0.108,0
-0.38826,1,0.109,0.5,0.109,0
-0.38737,1,0.11,0.5,0.11,0
-0.38649,1,0.111,0.5,0.111,0
-0.3856,1,0.112,0.5,0.112,0
-0.38472,1,0.113,0.5,0.113,0
-0.38383,1,0.114,0.5,0.114,0
-0.38295,1,0.115,0.5,0.115,0
-0.38206,1,0.116,0.5,0.116,0
-0.38118,1,0.117,0.5,0.117,0
-0.38028,1,0.118,0.5,0.118,0
-0.37939,1,0.119,0.5,0.119,0
-0.37849,1,0.12,0.5,0.12,0
-0.3776,1,0.121,0.5,0.121,0
-0.3767,1,0.122,0.5,0.122,0
-0.37581,1,0.123,0.5,0.123,0
-0.37491,1,0.124,0.5,0.124,0
-0.37401,1,0.125,0.5,0.125,0
-0.3731,1,0.126,0.5,0.126,0
-0.37219,1,0.127,0.5,0.127,0
-0.37128,1,0.128,0.5,0.128,0
-0.37037,1,0.129,0.5,0.129,0
-0.36946,1,0.13,0.5,0.13,0
-0.36855,1,0.131,0.5,0.131,0
-0.36764,1,0.132,0.5,0.132,0
-0.36673,1,0.133,0.5,0.133,0
-0.3658,1,0.134,0.5,0.134,0
-0.36488,1,0.135,0.5,0.135,0
-0.36396,1,0.136,0.5,0.136,0
-0.36304,1,0.137,0.5,0.137,0
-0.36212,1,0.138,0.5,0.138,0
-0.3612,1,0.139,0.5,0.139,0
-0.36028,1,0.14,0.5,0.14,0
-0.35935,1,0.141,0.5,0.141,0
-0.35843,1,0.142,0.5,0.142,0
-0.3575,1,0.143,0.5,0.143,0
-0.35657,1,0.144,0.5,0.144,0
-0.35565,1,0.145,0.5,0.145,0
-0.35472,1,0.146,0.5,0.146,0
-0.35379,1,0.147,0.5,0.147,0
-0.35287,1,0.148,0.5,0.148,0
-0.35194,1,0.149,0.5,0.149,0
-0.35101,1,0.15,0.5,0.15,0
-0.35009,1,0.151,0.5,0.151,0
-0.34916,1,0.152,0.5,0.152,0
-0.34823,1,0.153,0.5,0.153,0
-0.3473,1,0.154,0.5,0.154,0
-0.34638,1,0.155,0.5,0.155,0
-0.34545,1,0.156,0.5,0.156,0
-0.34452,1,0.157,0.5,0.157,0
-0.3436,1,0.158,0.5,0.158,0
-0.34267,1,0.159,0.5,0.159,0
-0.34174,1,0.16,0.5,0.16,0
-0.34082,1,0.161,0.5,0.161,0
-0.33989,1,0.162,0.5,0.162,0
-0.33897,1,0.163,0.5,0.163,0
-0.33804,1,0.164,0.5,0.164,0
-0.33712,1,0.165,0.5,0.165,0
-0.33619,1,0.166,0.5,0.166,0
-0.33527,1,0.167,0.5,0.167,0
-0.33434,1,0.168,0.5,0.168,0
-0.33342,1,0.169,0.5,0.169,0
-0.33249,1,0.17,0.5,0.17,0
-0.33157,1,0.171,0.5,0.171,0
-0.33064,1,0.172,0.5,0.172,0
-0.32972,1,0.173,0.5,0.173,0
-0.3288,1,0.174,0.5,0.174,0
-0.32788,1,0.175,0.5,0.175,0
-0.32695,1,0.176,0.5,0.176,0
-0.32603,1,0.177,0.5,0.177,0
-0.32511,1,0.178,0.5,0.178,0
-0.32418,1,0.179,0.5,0.179,0
-0.32326,1,0.18,0.5,0.18,0
-0.32234,1,0.181,0.5,0.181,0
-0.32142,1,0.182,0.5,0.182,0
-0.3205,1,0.183,0.5,0.183,0
-0.31958,1,0.184,0.5,0.184,0
-0.31865,1,0.185,0.5,0.185,0
-0.31773,1,0.186,0.5,0.186,0
-0.31681,1,0.187,0.5,0.187,0
-0.31589,1,0.188,0.5,0.188,0
-0.31497,1,0.189,0.5,0.189,0
-0.31405,1,0.19,0.5,0.19,0
-0.31313,1,0.191,0.5,0.191,0
-0.3122,1,0.192,0.5,0.192,0
-0.31128,1,0.193,0.5,0.193,0
-0.31036,1,0.194,0.5,0.194,0
-0.30944,1,0.195,0.5,0.195,0
-0.30852,1,0.196,0.5,0.196,0
-0.3076,1,0.197,0.5,0.197,0
-0.30668,1,0.198,0.5,0.198,0
-0.30576,1,0.199,0.5,0.199,0
-0.30484,1,0.2,0.5,0.2,0
-0.30392,1,0.201,0.5,0.201,0
-0.303,1,0.202,0.5,0.202,0
-0.30208,1,0.203,0.5,0.203,0
-0.30115,1,0.204,0.5,0.204,0
-0.30023,1,0.205,0.5,0.205,0
-0.29931,1,0.206,0.5,0.206,0
-0.29839,1,0.207,0.5,0.207,0
-0.29747,1,0.208,0.5,0.208,0
-0.29655,1,0.209,0.5,0.209,0
-0.29563,1,0.21,0.5,0.21,0
-0.29471,1,0.211,0.5,0.211,0
-0.29379,1,0.212,0.5,0.212,0
-0.29287,1,0.213,0.5,0.213,0
-0.29195,1,0.214,0.5,0.214,0
-0.29103,1,0.215,0.5,0.215,0
-0.29011,1,0.216,0.5,0.216,0
-0.28919,1,0.217,0.5,0.217,0
-0.28827,1,0.218,0.5,0.218,0
-0.28735,1,0.219,0.5,0.219,0
-0.28643,1,0.22,0.5,0.22,0
-0.28551,1,0.221,0.5,0.221,0
-0.28459,1,0.222,0.5,0.222,0
-0.28366,1,0.223,0.5,0.223,0
-0.28274,1,0.224,0.5,0.224,0
-0.28182,1,0.225,0.5,0.225,0
-0.2809,1,0.226,0.5,0.226,0
-0.27998,1,0.227,0.5,0.227,0
-0.27906,1,0.228,0.5,0.228,0
-0.27814,1,0.229,0.5,0.229,0
-0.27722,1,0.23,0.5,0.23,0
-0.2763,1,0.231,0.5,0.231,0
-0.27538,1,0.232,0.5,0.232,0
-0.27446,1,0.233,0.5,0.233,0
-0.27354,1,0.234,0.5,0.234,0
-0.27262,1,0.235,0.5,0.235,0
-0.2717,1,0.236,0.5,0.236,0
-0.27078,1,0.237,0.5,0.237,0
-0.26986,1,0.238,0.5,0.238,0
-0.26893,1,0.239,0.5,0.239,0
-0.26801,1,0.24,0.5,0.24,0
-0.26709,1,0.241,0.5,0.241,0
-0.26617,1,0.242,0.5,0.242,0
-0.26525,1,0.243,0.5,0.243,0
-0.26433,1,0.244,0.5,0.244,0
-0.26341,1,0.245,0.5,0.245,0
-0.26249,1,0.246,0.5,0.246,0
-0.26157,1,0.247,0.5,0.247,0
-0.26065,1,0.248,0.5,0.248,0
-0.25973,1,0.249,0.5,0.249,0
-0.25881,1,0.25,0.5,0.25,0
-0.25789,1,0.251,0.5,0.251,0
-0.25696,1,0.252,0.5,0.252,0
-0.25604,1,0.253,0.5,0.253,0
-0.25512,1,0.254,0.5,0.254,0
-0.2542,1,0.255,0.5,0.255,0
-0.25328,1,0.256,0.5,0.256,0
-0.25236,1,0.257,0.5,0.257,0
-0.25144,1,0.258,0.5,0.258,0
-0.25052,1,0.259,0.5,0.259,0
-0.2496,1,0.26,0.5,0.26,0
-0.24868,1,0.261,0.5,0.261,0
-0.24776,1,0.262,0.5,0.262,0
-0.24683,1,0.263,0.5,0.263,0
-0.24591,1,0.264,0.5,0.264,0
-0.24499,1,0.265,0.5,0.265,0
-0.24407,1,0.266,0.5,0.266,0
-0.24315,1,0.267,0.5,0.267,0
-0.24223,1,0.268,0.5,0.268,0
-0.24131,1,0.269,0.5,0.269,0
-0.24039,1,0.27,0.5,0.27,0
-0.23946,1,0.271,0.5,0.271,0
-0.23854,1,0.272,0.5,0.272,0
-0.23762,1,0.273,0.5,0.273,0
-0.2367,1,0.274,0.5,0.274,0
-0.23578,1,0.275,0.5,0.275,0
-0.23486,1,0.276,0.5,0.276,0
-0.23394,1,0.277,0.5,0.277,0
-0.23302,1,0.278,0.5,0.278,0
-0.23209,1,0.279,0.5,0.279,0
-0.23117,1,0.28,0.5,0.28,0
-0.23025,1,0.281,0.5,0.281,0
-0.22933,1,0.282,0.5,0.282,0
-0.22841,1,0.283,0.5,0.283,0
-0.22749,1,0.284,0.5,0.284,0
-0.22657,1,0.285,0.5,0.285,0
-0.22565,1,0.286,0.5,0.286,0
-0.22472,1,0.287,0.5,0.287,0
-0.2238,1,0.288,0.5,0.288,0
-0.22288,1,0.289,0.5,0.289,0
-0.22196,1,0.29,0.5,0.29,0
-0.22104,1,0.291,0.5,0.291,0
-0.22012,1,0.292,0.5,0.292,0
-0.21919,1,0.293,0.5,0.293,0
-0.21827,1,0.294,0.5,0.294,0
-0.21735,1,0.295,0.5,0.295,0
-0.21643,1,0.296,0.5,0.296,0
-0.21551,1,0.297,0.5,0.297,0
-0.21459,1,0.298,0.5,0.298,0
-0.21366,1,0.299,0.5,0.299,0
-0.21274,1,0.3,0.5,0.3,0
-0.21182,1,0.301,0.5,0.301,0
-0.2109,1,0.302,0.5,0.302,0
-0.20998,1,0.303,0.5,0.303,0
-0.20906,1,0.304,0.5,0.304,0
-0.20813,1,0.305,0.5,0.305,0
-0.20721,1,0.306,0.5,0.306,0
-0.20629,1,0.307,0.5,0.307,0
-0.20537,1,0.308,0.5,0.308,0
-0.20445,1,0.309,0.5,0.309,0
-0.20352,1,0.31,0.5,0.31,0
-0.2026,1,0.311,0.5,0.311,0
-0.20168,1,0.312,0.5,0.312,0
-0.20076,1,0.313,0.5,0.313,0
-0.19984,1,0.314,0.5,0.314,0
-0.19891,1,0.315,0.5,0.315,0
-0.19799,1,0.316,0.5,0.316,0
-0.19707,1,0.317,0.5,0.317,0
-0.19615,1,0.318,0.5,0.318,0
-0.19523,1,0.319,0.5,0.319,0
-0.1943,1,0.32,0.5,0.32,0
-0.19338,1,0.321,0.5,0.321,0
-0.19246,1,0.322,0.5,0.322,0
-0.19154,1,0.323,0.5,0.323,0
-0.19061,1,0.324,0.5,0.324,0
-0.18969,1,0.325,0.5,0.325,0
-0.18877,1,0.326,0.5,0.326,0
-0.18785,1,0.327,0.5,0.327,0
-0.18693,1,0.328,0.5,0.328,0
-0.186,1,0.329,0.5,0.329,0
-0.18508,1,0.33,0.5,0.33,0
-0.18416,1,0.331,0.5,0.331,0
-0.18324,1,0.332,0.5,0.332,0
-0.18231,1,0.333,0.5,0.333,0
-0.18139,1,0.334,0.5,0.334,0
-0.18047,1,0.335,0.5,0.335,0
-0.17955,1,0.336,0.5,0.336,0
-0.17862,1,0.337,0.5,0.337,0
-0.1777,1,0.338,0.5,0.338,0
-0.17678,1,0.339,0.5,0.339,0
-0.17585,1,0.34,0.5,0.34,0
-0.17493,1,0.341,0.5,0.341,0
-0.17401,1,0.342,0.5,0.342,0
-0.17309,1,0.343,0.5,0.343,0
-0.17216,1,0.344,0.5,0.344,0
-0.17124,1,0.345,0.5,0.345,0
-0.17032,1,0.346,0.5,0.346,0
-0.16939,1,0.347,0.5,0.347,0
-0.16847,1,0.348,0.5,0.348,0
-0.16755,1,0.349,0.5,0.349,0
-0.16663,1,0.35,0.5,0.35,0
-0.1657,1,0.351,0.5,0.351,0
-0.16478,1,0.352,0.5,0.352,0
-0.16386,1,0.353,0.5,0.353,0
-0.16293,1,0.354,0.5,0.354,0
-0.16201,1,0.355,0.5,0.355,0
-0.16109,1,0.356,0.5,0.356,0
-0.16016,1,0.357,0.5,0.357,0
-0.15924,1,0.358,0.5,0.358,0
-0.15832,1,0.359,0.5,0.359,0
-0.15739,1,0.36,0.5,0.36,0
-0.15647,1,0.361,0.5,0.361,0
-0.15555,1,0.362,0.5,0.362,0
-0.15462,1,0.363,0.5,0.363,0
-0.1537,1,0.364,0.5,0.364,0
-0.15277,1,0.365,0.5,0.365,0
-0.15185,1,0.366,0.5,0.366,0
-0.15093,1,0.367,0.5,0.367,0
-0.15,1,0.368,0.5,0.368,0
-0.14908,1,0.369,0.5,0.369,0
-0.14816,1,0.37,0.5,0.37,0
-0.14723,1,0.371,0.5,0.371,0
-0.14631,1,0.372,0.5,0.372,0
-0.14538,1,0.373,0.5,0.373,0
-0.14446,1,0.374,0.5,0.374,0
-0.14354,1,0.375,0.5,0.375,0
-0.14261,1,0.376,0.5,0.376,0
-0.14169,1,0.377,0.5,0.377,0
-0.14076,1,0.378,0.5,0.378,0
-0.13984,1,0.379,0.5,0.379,0
-0.13891,1,0.38,0.5,0.38,0
-0.13799,1,0.381,0.5,0.381,0
-0.13707,1,0.382,0.5,0.382,0
-0.13614,1,0.383,0.5,0.383,0
-0.13522,1,0.384,0.5,0.384,0
-0.13429,1,0.385,0.5,0.385,0
-0.13337,1,0.386,0.5,0.386,0
-0.13244,1,0.387,0.5,0.387,0
-0.13152,1,0.388,0.5,0.388,0
-0.13059,1,0.389,0.5,0.389,0
-0.12967,1,0.39,0.5,0.39,0
-0.12874,1,0.391,0.5,0.391,0
-0.12782,1,0.392,0.5,0.392,0
-0.12689,1,0.393,0.5,0.393,0
-0.12597,1,0.394,0.5,0.394,0
-0.12504,1,0.395,0.5,0.395,0
-0.12412,1,0.396,0.5,0.396,0
-0.12319,1,0.397,0.5,0.397,0
-0.12227,1,0.398,0.5,0.398,0
-0.12134,1,0.399,0.5,0.399,0
-0.12041,1,0.4,0.5,0.4,0
-0.11949,1,0.401,0.5,0.401,0
-0.11856,1,0.402,0.5,0.402,0
-0.11764,1,0.403,0.5,0.403,0
-0.11671,1,0.404,0.5,0.404,0
-0.11579,1,0.405,0.5,0.405,0
-0.11486,1,0.406,0.5,0.406,0
-0.11393,1,0.407,0.5,0.407,0
-0.11301,1,0.408,0.5,0.408,0
-0.11208,1,0.409,0.5,0.409,0
-0.11115,1,0.41,0.5,0.41,0
-0.11023,1,0.411,0.5,0.411,0
-0.1093,1,0.412,0.5,0.412,0
-0.10837,1,0.413,0.5,0.413,0
-0.10745,1,0.414,0.5,0.414,0
-0.10652,1,0.415,0.5,0.415,0
-0.10559,1,0.416,0.5,0.416,0
-0.10467,1,0.417,0.5,0.417,0
-0.10374,1,0.418,0.5,0.418,0
-0.10281,1,0.419,0.5,0.419,0
-0.10188,1,0.42,0.5,0.42,0
-0.10096,1,0.421,0.5,0.421,0
-0.10003,1,0.422,0.5,0.422,0
-0.099103,1,0.423,0.5,0.423,0
-0.098175,1,0.424,0.5,0.424,0
-0.097247,1,0.425,0.5,0.425,0
-0.096319,1,0.426,0.5,0.426,0
-0.095391,1,0.427,0.5,0.427,0
-0.094463,1,0.428,0.5,0.428,0
-0.093535,1,0.429,0.5,0.429,0
-0.092607,1,0.43,0.5,0.43,0
-0.091678,1,0.431,0.5,0.431,0
-0.090749,1,0.432,0.5,0.432,0
-0.08982,1,0.433,0.5,0.433,0
-0.088891,1,0.434,0.5,0.434,0
-0.087962,1,0.435,0.5,0.435,0
-0.087034,1,0.436,0.5,0.436,0
-0.086105,1,0.437,0.5,0.437,0
-0.085176,1,0.438,0.5,0.438,0
-0.084246,1,0.439,0.5,0.439,0
-0.083316,1,0.44,0.5,0.44,0
-0.082386,1,0.441,0.5,0.441,0
-0.081456,1,0.442,0.5,0.442,0
-0.080527,1,0.443,0.5,0.443,0
-0.079597,1,0.444,0.5,0.444,0
-0.078667,1,0.445,0.5,0.445,0
-0.077737,1,0.446,0.5,0.446,0
-0.076806,1,0.447,0.5,0.447,0
-0.075875,1,0.448,0.5,0.448,0
-0.074944,1,0.449,0.5,0.449,0
-0.074013,1,0.45,0.5,0.45,0
-0.073082,1,0.451,0.5,0.451,0
-0.072151,1,0.452,0.5,0.452,0
-0.071221,1,0.453,0.5,0.453,0
-0.070289,1,0.454,0.5,0.454,0
-0.069357,1,0.455,0.5,0.455,0
-0.068425,1,0.456,0.5,0.456,0
-0.067493,1,0.457,0.5,0.457,0
-0.066561,1,0.458,0.5,0.458,0
-0.065629,1,0.459,0.5,0.459,0
-0.064697,1,0.46,0.5,0.46,0
-0.063765,1,0.461,0.5,0.461,0
-0.062831,1,0.462,0.5,0.462,0
-0.061898,1,0.463,0.5,0.463,0
-0.060965,1,0.464,0.5,0.464,0
-0.060031,1,0.465,0.5,0.465,0
-0.059098,1,0.466,0.5,0.466,0
-0.058165,1,0.467,0.5,0.467,0
-0.057232,1,0.468,0.5,0.468,0
-0.056298,1,0.469,0.5,0.469,0
-0.055363,1,0.47,0.5,0.47,0
-0.054429,1,0.471,0.5,0.471,0
-0.053494,1,0.472,0.5,0.472,0
-0.052559,1,0.473,0.5,0.473,0
-0.051625,1,0.474,0.5,0.474,0
-0.05069,1,0.475,0.5,0.475,0
-0.049755,1,0.476,0.5,0.476,0
-0.04882,1,0.477,0.5,0.477,0
-0.047884,1,0.478,0.5,0.478,0
-0.046947,1,0.479,0.5,0.479,0
-0.046011,1,0.48,0.5,0.48,0
-0.045075,1,0.481,0.5,0.481,0
-0.044139,1,0.482,0.5,0.482,0
-0.043203,1,0.483,0.5,0.483,0
-0.042266,1,0.484,0.5,0.484,0
-0.041329,1,0.485,0.5,0.485,0
-0.040391,1,0.486,0.5,0.486,0
-0.039453,1,0.487,0.5,0.487,0
-0.038516,1,0.488,0.5,0.488,0
