"v_sol","Points:0","Points:1","Points:2"
-6.9458e-06,0,0,0
0.00034308,0.03125,0,0
0.00070896,0.0625,0,0
0.00078545,0.09375,0,0
0.00077706,0.125,0,0
-0.00020783,0.15625,0,0
0.0033716,0.1875,0,0
-0.00067738,0.21875,0,0
-0.00039257,0.25,0,0
-0.0043891,0.28125,0,0
-0.0066139,0.3125,0,0
-0.0091104,0.34375,0,0
-0.0091559,0.375,0,0
-0.0071304,0.40625,0,0
-0.0037422,0.4375,0,0
-0.00073231,0.46875,0,0
0.0021925,0.5,0,0
0.0040912,0.53125,0,0
0.0060424,0.5625,0,0
0.0069302,0.59375,0,0
0.008427,0.625,0,0
0.0077038,0.65625,0,0
0.0069663,0.6875,0,0
0.0041845,0.71875,0,0
0.0023133,0.75,0,0
-0.00019939,0.78125,0,0
-0.0045338,0.8125,0,0
-0.0048342,0.84375,0,0
-0.0026716,0.875,0,0
-0.00042542,0.90625,0,0
-0.00013381,0.9375,0,0
2.846e-05,0.96875,0,0
0.00017601,1,0,0
0.00032761,0,0.03125,0
-0.001811,0.03125,0.03125,0
-0.0041573,0.0625,0.03125,0
-0.002827,0.09375,0.03125,0
-0.0027744,0.125,0.03125,0
-0.0023522,0.15625,0.03125,0
-0.0052274,0.1875,0.03125,0
0.015158,0.21875,0.03125,0
0.00026498,0.25,0.03125,0
0.0017927,0.28125,0.03125,0
0.023396,0.3125,0.03125,0
0.039705,0.34375,0.03125,0
0.045874,0.375,0.03125,0
0.041113,0.40625,0.03125,0
0.030632,0.4375,0.03125,0
0.016135,0.46875,0.03125,0
-0.00026416,0.5,0.03125,0
-0.019052,0.53125,0.03125,0
-0.0382,0.5625,0.03125,0
-0.055171,0.59375,0.03125,0
-0.062507,0.625,0.03125,0
-0.055415,0.65625,0.03125,0
-0.035172,0.6875,0.03125,0
-0.01068,0.71875,0.03125,0
0.0033532,0.75,0.03125,0
0.015915,0.78125,0.03125,0
0.027521,0.8125,0.03125,0
0.022838,0.84375,0.03125,0
0.010005,0.875,0.03125,0
0.0024733,0.90625,0.03125,0
0.00027774,0.9375,0.03125,0
-0.00077444,0.96875,0.03125,0
-0.00046527,1,0.03125,0
0.0001595,0,0.0625,0
-0.0083339,0.03125,0.0625,0
-0.01322,0.0625,0.0625,0
-0.0025021,0.09375,0.0625,0
-0.0015834,0.125,0.0625,0
-0.0055805,0.15625,0.0625,0
0.00038409,0.1875,0.0625,0
0.024684,0.21875,0.0625,0
0.059705,0.25,0.0625,0
0.097265,0.28125,0.0625,0
0.11739,0.3125,0.0625,0
0.11683,0.34375,0.0625,0
0.10044,0.375,0.0625,0
0.076666,0.40625,0.0625,0
0.049826,0.4375,0.0625,0
0.022644,0.46875,0.0625,0
-0.0060431,0.5,0.0625,0
-0.036663,0.53125,0.0625,0
-0.070909,0.5625,0.0625,0
-0.10666,0.59375,0.0625,0
-0.13762,0.625,0.0625,0
-0.14906,0.65625,0.0625,0
-0.1275,0.6875,0.0625,0
-0.078161,0.71875,0.0625,0
-0.030154,0.75,0.0625,0
-0.010328,0.78125,0.0625,0
0.017313,0.8125,0.0625,0
0.043368,0.84375,0.0625,0
0.036487,0.875,0.0625,0
0.017496,0.90625,0.0625,0
0.0051342,0.9375,0.0625,0
-0.0011191,0.96875,0.0625,0
-0.00057543,1,0.0625,0
0.00051761,0,0.09375,0
-0.021966,0.03125,0.09375,0
-0.019255,0.0625,0.09375,0
-0.0042325,0.09375,0.09375,0
0.011582,0.125,0.09375,0
0.017268,0.15625,0.09375,0
0.055184,0.1875,0.09375,0
0.11234,0.21875,0.09375,0
0.16774,0.25,0.09375,0
0.18386,0.28125,0.09375,0
0.17209,0.3125,0.09375,0
0.1428,0.34375,0.09375,0
0.11213,0.375,0.09375,0
0.079588,0.40625,0.09375,0
0.051128,0.4375,0.09375,0
0.021047,0.46875,0.09375,0
-0.0068113,0.5,0.09375,0
-0.038672,0.53125,0.09375,0
-0.071258,0.5625,0.09375,0
-0.11084,0.59375,0.09375,0
-0.15349,0.625,0.09375,0
-0.19808,0.65625,0.09375,0
-0.22161,0.6875,0.09375,0
-0.20027,0.71875,0.09375,0
-0.12622,0.75,0.09375,0
-0.04938,0.78125,0.09375,0
-0.010741,0.8125,0.09375,0
0.018863,0.84375,0.09375,0
0.040407,0.875,0.09375,0
0.029572,0.90625,0.09375,0
0.013979,0.9375,0.09375,0
0.0035419,0.96875,0.09375,0
-0.0011106,1,0.09375,0
-0.0034334,0,0.125,0
