"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0026983,1,0,0,0.5,0
0.022622,1,0.001,0.001,0.5,0
0.042545,1,0.002,0.002,0.5,0
0.062468,1,0.003,0.003,0.5,0
0.082392,1,0.004,0.004,0.5,0
0.10231,1,0.005,0.005,0.5,0
0.12224,1,0.006,0.006,0.5,0
0.14216,1,0.007,0.007,0.5,0
0.16096,1,0.008,0.008,0.5,0
0.17489,1,0.009,0.009,0.5,0
0.18883,1,0.01,0.01,0.5,0
0.20276,1,0.011,0.011,0.5,0
0.21669,1,0.012,0.012,0.5,0
0.23062,1,0.013,0.013,0.5,0
0.24455,1,0.014,0.014,0.5,0
0.25849,1,0.015,0.015,0.5,0
0.2703,1,0.016,0.016,0.5,0
0.27857,1,0.017,0.017,0.5,0
0.28684,1,0.018,0.018,0.5,0
0.29511,1,0.019,0.019,0.5,0
0.30339,1,0.02,0.02,0.5,0
0.31166,1,0.021,0.021,0.5,0
0.31993,1,0.022,0.022,0.5,0
0.3282,1,0.023,0.023,0.5,0
0.33493,1,0.024,0.024,0.5,0
0.34045,1,0.025,0.025,0.5,0
0.34596,1,0.026,0.026,0.5,0
0.35148,1,0.027,0.027,0.5,0
0.357,1,0.028,0.028,0.5,0
0.36252,1,0.029,0.029,0.5,0
0.36804,1,0.03,0.03,0.5,0
0.37356,1,0.031,0.031,0.5,0
0.37822,1,0.032,0.032,0.5,0
0.38259,1,0.033,0.033,0.5,0
0.38696,1,0.034,0.034,0.5,0
0.39134,1,0.035,0.035,0.5,0
0.39571,1,0.036,0.036,0.5,0
0.40008,1,0.037,0.037,0.5,0
0.40446,1,0.038,0.038,0.5,0
0.40883,1,0.039,0.039,0.5,0
0.41221,1,0.04,0.04,0.5,0
0.41553,1,0.041,0.041,0.5,0
0.41884,1,0.042,0.042,0.5,0
0.42216,1,0.043,0.043,0.5,0
0.42547,1,0.044,0.044,0.5,0
0.42879,1,0.045,0.045,0.5,0
0.4321,1,0.046,0.046,0.5,0
0.43527,1,0.047,0.047,0.5,0
0.4374,1,0.048,0.048,0.5,0
0.43953,1,0.049,0.049,0.5,0
0.44166,1,0.05,0.05,0.5,0
0.44379,1,0.051,0.051,0.5,0
0.44592,1,0.052,0.052,0.5,0
0.44805,1,0.053,0.053,0.5,0
0.45018,1,0.054,0.054,0.5,0
0.45196,1,0.055,0.055,0.5,0
0.45294,1,0.056,0.056,0.5,0
0.45392,1,0.057,0.057,0.5,0
0.4549,1,0.058,0.058,0.5,0
0.45588,1,0.059,0.059,0.5,0
0.45686,1,0.06,0.06,0.5,0
0.45784,1,0.061,0.061,0.5,0
0.45882,1,0.062,0.062,0.5,0
0.45932,1,0.063,0.063,0.5,0
0.45933,1,0.064,0.064,0.5,0
0.45934,1,0.065,0.065,0.5,0
0.45935,1,0.066,0.066,0.5,0
0.45936,1,0.067,0.067,0.5,0
0.45937,1,0.068,0.068,0.5,0
0.45938,1,0.069,0.069,0.5,0
0.45939,1,0.07,0.07,0.5,0
0.45892,1,0.071,0.071,0.5,0
0.45822,1,0.072,0.072,0.5,0
0.45753,1,0.073,0.073,0.5,0
0.45683,1,0.074,0.074,0.5,0
0.45613,1,0.075,0.075,0.5,0
0.45544,1,0.076,0.076,0.5,0
0.45474,1,0.077,0.077,0.5,0
0.45404,1,0.078,0.078,0.5,0
0.45297,1,0.079,0.079,0.5,0
0.45184,1,0.08,0.08,0.5,0
0.45071,1,0.081,0.081,0.5,0
0.44958,1,0.082,0.082,0.5,0
0.44845,1,0.083,0.083,0.5,0
0.44732,1,0.084,0.084,0.5,0
0.44619,1,0.085,0.085,0.5,0
0.44505,1,0.086,0.086,0.5,0
0.44372,1,0.087,0.087,0.5,0
0.44239,1,0.088,0.088,0.5,0
0.44106,1,0.089,0.089,0.5,0
0.43972,1,0.09,0.09,0.5,0
0.43839,1,0.091,0.091,0.5,0
0.43706,1,0.092,0.092,0.5,0
0.43573,1,0.093,0.093,0.5,0
0.43439,1,0.094,0.094,0.5,0
0.43301,1,0.095,0.095,0.5,0
0.43164,1,0.096,0.096,0.5,0
0.43027,1,0.097,0.097,0.5,0
0.4289,1,0.098,0.098,0.5,0
0.42752,1,0.099,0.099,0.5,0
0.42615,1,0.1,0.1,0.5,0
0.42478,1,0.101,0.101,0.5,0
0.42342,1,0.102,0.102,0.5,0
0.42209,1,0.103,0.103,0.5,0
0.42076,1,0.104,0.104,0.5,0
0.41944,1,0.105,0.105,0.5,0
0.41811,1,0.106,0.106,0.5,0
0.41678,1,0.107,0.107,0.5,0
0.41545,1,0.108,0.108,0.5,0
0.41412,1,0.109,0.109,0.5,0
0.41284,1,0.11,0.11,0.5,0
0.41158,1,0.111,0.111,0.5,0
0.41032,1,0.112,0.112,0.5,0
0.40907,1,0.113,0.113,0.5,0
0.40781,1,0.114,0.114,0.5,0
0.40656,1,0.115,0.115,0.5,0
0.4053,1,0.116,0.116,0.5,0
0.40404,1,0.117,0.117,0.5,0
0.40284,1,0.118,0.118,0.5,0
0.40165,1,0.119,0.119,0.5,0
0.40046,1,0.12,0.12,0.5,0
0.39927,1,0.121,0.121,0.5,0
0.39809,1,0.122,0.122,0.5,0
0.3969,1,0.123,0.123,0.5,0
0.39571,1,0.124,0.124,0.5,0
0.39452,1,0.125,0.125,0.5,0
0.39338,1,0.126,0.126,0.5,0
0.39224,1,0.127,0.127,0.5,0
0.3911,1,0.128,0.128,0.5,0
0.38996,1,0.129,0.129,0.5,0
0.38882,1,0.13,0.13,0.5,0
0.38768,1,0.131,0.131,0.5,0
0.38654,1,0.132,0.132,0.5,0
0.3854,1,0.133,0.133,0.5,0
0.38429,1,0.134,0.134,0.5,0
0.38318,1,0.135,0.135,0.5,0
0.38207,1,0.136,0.136,0.5,0
0.38095,1,0.137,0.137,0.5,0
0.37984,1,0.138,0.138,0.5,0
0.37873,1,0.139,0.139,0.5,0
0.37762,1,0.14,0.14,0.5,0
0.37651,1,0.141,0.141,0.5,0
0.37542,1,0.142,0.142,0.5,0
0.37432,1,0.143,0.143,0.5,0
0.37322,1,0.144,0.144,0.5,0
0.37213,1,0.145,0.145,0.5,0
0.37103,1,0.146,0.146,0.5,0
0.36993,1,0.147,0.147,0.5,0
