"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.039036,1,0,0.5,0,0
-0.050122,1,0.001,0.5,0.001,0
-0.061208,1,0.002,0.5,0.002,0
-0.072294,1,0.003,0.5,0.003,0
-0.08338,1,0.004,0.5,0.004,0
-0.094466,1,0.005,0.5,0.005,0
-0.10555,1,0.006,0.5,0.006,0
-0.11664,1,0.007,0.5,0.007,0
-0.12772,1,0.008,0.5,0.008,0
-0.13881,1,0.009,0.5,0.009,0
-0.1499,1,0.01,0.5,0.01,0
-0.16098,1,0.011,0.5,0.011,0
-0.17207,1,0.012,0.5,0.012,0
-0.18315,1,0.013,0.5,0.013,0
-0.19424,1,0.014,0.5,0.014,0
-0.20533,1,0.015,0.5,0.015,0
-0.21641,1,0.016,0.5,0.016,0
-0.2275,1,0.017,0.5,0.017,0
-0.23858,1,0.018,0.5,0.018,0
-0.24967,1,0.019,0.5,0.019,0
-0.26076,1,0.02,0.5,0.02,0
-0.27184,1,0.021,0.5,0.021,0
-0.28293,1,0.022,0.5,0.022,0
-0.29401,1,0.023,0.5,0.023,0
-0.3051,1,0.024,0.5,0.024,0
-0.31619,1,0.025,0.5,0.025,0
-0.32727,1,0.026,0.5,0.026,0
-0.33836,1,0.027,0.5,0.027,0
-0.34944,1,0.028,0.5,0.028,0
-0.36053,1,0.029,0.5,0.029,0
-0.37162,1,0.03,0.5,0.03,0
-0.3827,1,0.031,0.5,0.031,0
-0.38785,1,0.032,0.5,0.032,0
-0.39101,1,0.033,0.5,0.033,0
-0.39417,1,0.034,0.5,0.034,0
-0.39733,1,0.035,0.5,0.035,0
-0.4005,1,0.036,0.5,0.036,0
-0.40366,1,0.037,0.5,0.037,0
-0.40682,1,0.038,0.5,0.038,0
-0.40999,1,0.039,0.5,0.039,0
-0.41315,1,0.04,0.5,0.04,0
-0.41631,1,0.041,0.5,0.041,0
-0.41947,1,0.042,0.5,0.042,0
-0.42264,1,0.043,0.5,0.043,0
-0.4258,1,0.044,0.5,0.044,0
-0.42896,1,0.045,0.5,0.045,0
-0.43213,1,0.046,0.5,0.046,0
-0.43529,1,0.047,0.5,0.047,0
-0.43845,1,0.048,0.5,0.048,0
-0.44161,1,0.049,0.5,0.049,0
-0.44478,1,0.05,0.5,0.05,0
-0.44794,1,0.051,0.5,0.051,0
-0.4511,1,0.052,0.5,0.052,0
-0.45426,1,0.053,0.5,0.053,0
-0.45743,1,0.054,0.5,0.054,0
-0.46059,1,0.055,0.5,0.055,0
-0.46375,1,0.056,0.5,0.056,0
-0.46692,1,0.057,0.5,0.057,0
-0.47008,1,0.058,0.5,0.058,0
-0.47324,1,0.059,0.5,0.059,0
-0.4764,1,0.06,0.5,0.06,0
-0.47957,1,0.061,0.5,0.061,0
-0.48273,1,0.062,0.5,0.062,0
-0.48397,1,0.063,0.5,0.063,0
-0.48328,1,0.064,0.5,0.064,0
-0.4826,1,0.065,0.5,0.065,0
-0.48191,1,0.066,0.5,0.066,0
