"u_sol","Points:0","Points:1","Points:2"
-1.3261e-05,0,0,0
-0.00016243,0.03125,0,0
0.00029434,0.0625,0,0
0.00098463,0.09375,0,0
0.0013231,0.125,0,0
0.0012674,0.15625,0,0
0.0029444,0.1875,0,0
0.0018965,0.21875,0,0
0.0014936,0.25,0,0
0.010882,0.28125,0,0
0.023282,0.3125,0,0
0.031483,0.34375,0,0
0.031996,0.375,0,0
0.02206,0.40625,0,0
0.0031313,0.4375,0,0
-0.019944,0.46875,0,0
-0.039036,0.5,0,0
-0.049801,0.53125,0,0
-0.051238,0.5625,0,0
-0.040794,0.59375,0,0
-0.018899,0.625,0,0
0.0088969,0.65625,0,0
0.033028,0.6875,0,0
0.044498,0.71875,0,0
0.043248,0.75,0,0
0.035111,0.78125,0,0
0.020431,0.8125,0,0
0.0067195,0.84375,0,0
0.001287,0.875,0,0
-0.00059996,0.90625,0,0
-0.00069425,0.9375,0,0
-0.0003487,0.96875,0,0
4.9157e-06,1,0,0
-0.00024972,0,0.03125,0
0.0012275,0.03125,0.03125,0
0.0059698,0.0625,0.03125,0
0.011131,0.09375,0.03125,0
0.014345,0.125,0.03125,0
0.015827,0.15625,0.03125,0
0.014777,0.1875,0.03125,0
0.017932,0.21875,0.03125,0
0.019047,0.25,0.03125,0
-0.0026093,0.28125,0.03125,0
-0.052761,0.3125,0.03125,0
-0.12456,0.34375,0.03125,0
-0.20418,0.375,0.03125,0
-0.27704,0.40625,0.03125,0
-0.33354,0.4375,0.03125,0
-0.36942,0.46875,0.03125,0
-0.38547,0.5,0.03125,0
-0.38246,0.53125,0.03125,0
-0.3596,0.5625,0.03125,0
-0.31721,0.59375,0.03125,0
-0.25615,0.625,0.03125,0
-0.17941,0.65625,0.03125,0
-0.095237,0.6875,0.03125,0
-0.01842,0.71875,0.03125,0
0.034197,0.75,0.03125,0
0.057258,0.78125,0.03125,0
0.062397,0.8125,0.03125,0
0.053382,0.84375,0.03125,0
0.033419,0.875,0.03125,0
0.016326,0.90625,0.03125,0
0.0059601,0.9375,0.03125,0
0.001074,0.96875,0.03125,0
-0.00018917,1,0.03125,0
-0.00070181,0,0.0625,0
0.003115,0.03125,0.0625,0
0.010798,0.0625,0.0625,0
0.016335,0.09375,0.0625,0
0.016482,0.125,0.0625,0
0.013732,0.15625,0.0625,0
0.011453,0.1875,0.0625,0
-0.012051,0.21875,0.0625,0
-0.077198,0.25,0.0625,0
-0.17263,0.28125,0.0625,0
-0.27284,0.3125,0.0625,0
-0.3567,0.34375,0.0625,0
-0.41608,0.375,0.0625,0
-0.45234,0.40625,0.0625,0
-0.47181,0.4375,0.0625,0
-0.48116,0.46875,0.0625,0
-0.48431,0.5,0.0625,0
-0.48186,0.53125,0.0625,0
-0.47331,0.5625,0.0625,0
-0.45723,0.59375,0.0625,0
-0.4296,0.625,0.0625,0
-0.38427,0.65625,0.0625,0
-0.31535,0.6875,0.0625,0
-0.22353,0.71875,0.0625,0
-0.12391,0.75,0.0625,0
-0.044238,0.78125,0.0625,0
-0.0024721,0.8125,0.0625,0
0.017291,0.84375,0.0625,0
0.026699,0.875,0.0625,0
0.021285,0.90625,0.0625,0
0.011092,0.9375,0.0625,0
0.0032698,0.96875,0.0625,0
-0.00062746,1,0.0625,0
-0.0011921,0,0.09375,0
0.0060119,0.03125,0.09375,0
0.016173,0.0625,0.09375,0
0.016113,0.09375,0.09375,0
0.0097078,0.125,0.09375,0
-0.0014337,0.15625,0.09375,0
-0.046325,0.1875,0.09375,0
-0.13851,0.21875,0.09375,0
-0.25032,0.25,0.09375,0
-0.34695,0.28125,0.09375,0
-0.41092,0.3125,0.09375,0
-0.44395,0.34375,0.09375,0
-0.45721,0.375,0.09375,0
-0.46193,0.40625,0.09375,0
-0.46398,0.4375,0.09375,0
-0.46443,0.46875,0.09375,0
-0.4629,0.5,0.09375,0
-0.46057,0.53125,0.09375,0
-0.45881,0.5625,0.09375,0
-0.45795,0.59375,0.09375,0
-0.45751,0.625,0.09375,0
-0.45321,0.65625,0.09375,0
-0.43418,0.6875,0.09375,0
-0.38454,0.71875,0.09375,0
-0.29431,0.75,0.09375,0
-0.17619,0.78125,0.09375,0
-0.070498,0.8125,0.09375,0
-0.016571,0.84375,0.09375,0
0.00061736,0.875,0.09375,0
0.010311,0.90625,0.09375,0
0.0095461,0.9375,0.09375,0
0.0030158,0.96875,0.09375,0
-0.00047402,1,0.09375,0
-0.0020633,0,0.125,0
0.009722,0.03125,0.125,0
0.016163,0.0625,0.125,0
0.006916,0.09375,0.125,0
-0.010768,0.125,0.125,0
-0.065389,0.15625,0.125,0
-0.16831,0.1875,0.125,0
-0.28153,0.21875,0.125,0
-0.36573,0.25,0.125,0
-0.40821,0.28125,0.125,0
-0.41964,0.3125,0.125,0
-0.41728,0.34375,0.125,0
-0.4124,0.375,0.125,0
-0.40801,0.40625,0.125,0
-0.40373,0.4375,0.125,0
-0.39964,0.46875,0.125,0
-0.39659,0.5,0.125,0
-0.39405,0.53125,0.125,0
-0.39141,0.5625,0.125,0
-0.39018,0.59375,0.125,0
-0.39313,0.625,0.125,0
-0.40321,0.65625,0.125,0
-0.41947,0.6875,0.125,0
-0.42958,0.71875,0.125,0
-0.40767,0.75,0.125,0
-0.32975,0.78125,0.125,0
-0.20248,0.8125,0.125,0
-0.076206,0.84375,0.125,0
-0.01222,0.875,0.125,0
-0.00024585,0.90625,0.125,0
0.0039984,0.9375,0.125,0
0.0025008,0.96875,0.125,0
-0.00065894,1,0.125,0
-0.0015022,0,0.15625,0
0.010596,0.03125,0.15625,0
0.0069323,0.0625,0.15625,0
-0.013663,0.09375,0.15625,0
-0.066888,0.125,0.15625,0
-0.16909,0.15625,0.15625,0
-0.27922,0.1875,0.15625,0
-0.35338,0.21875,0.15625,0
-0.38105,0.25,0.15625,0
-0.38014,0.28125,0.15625,0
-0.37189,0.3125,0.15625,0
-0.36624,0.34375,0.15625,0
-0.36413,0.375,0.15625,0
-0.36463,0.40625,0.15625,0
-0.36705,0.4375,0.15625,0
-0.36994,0.46875,0.15625,0
-0.37103,0.5,0.15625,0
-0.36968,0.53125,0.15625,0
-0.36642,0.5625,0.15625,0
-0.36125,0.59375,0.15625,0
-0.35463,0.625,0.15625,0
-0.34942,0.65625,0.15625,0
-0.35241,0.6875,0.15625,0
-0.37051,0.71875,0.15625,0
-0.3964,0.75,0.15625,0
-0.39699,0.78125,0.15625,0
-0.33222,0.8125,0.15625,0
