"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.054088,1,0,0,0.5,0
0.064742,1,0.001,0.001,0.5,0
0.075396,1,0.002,0.002,0.5,0
0.08605,1,0.003,0.003,0.5,0
0.096704,1,0.004,0.004,0.5,0
0.10736,1,0.005,0.005,0.5,0
0.11801,1,0.006,0.006,0.5,0
0.12867,1,0.007,0.007,0.5,0
0.13932,1,0.008,0.008,0.5,0
0.14997,1,0.009,0.009,0.5,0
0.16063,1,0.01,0.01,0.5,0
0.17128,1,0.011,0.011,0.5,0
0.18194,1,0.012,0.012,0.5,0
0.19259,1,0.013,0.013,0.5,0
0.20324,1,0.014,0.014,0.5,0
0.2139,1,0.015,0.015,0.5,0
0.22455,1,0.016,0.016,0.5,0
0.23521,1,0.017,0.017,0.5,0
0.24586,1,0.018,0.018,0.5,0
0.25651,1,0.019,0.019,0.5,0
0.26717,1,0.02,0.02,0.5,0
0.27782,1,0.021,0.021,0.5,0
0.28848,1,0.022,0.022,0.5,0
0.29913,1,0.023,0.023,0.5,0
0.30978,1,0.024,0.024,0.5,0
0.32044,1,0.025,0.025,0.5,0
0.33109,1,0.026,0.026,0.5,0
0.34175,1,0.027,0.027,0.5,0
0.3524,1,0.028,0.028,0.5,0
0.36305,1,0.029,0.029,0.5,0
0.37371,1,0.03,0.03,0.5,0
0.38436,1,0.031,0.031,0.5,0
0.38896,1,0.032,0.032,0.5,0
0.39155,1,0.033,0.033,0.5,0
0.39413,1,0.034,0.034,0.5,0
0.39671,1,0.035,0.035,0.5,0
0.3993,1,0.036,0.036,0.5,0
0.40188,1,0.037,0.037,0.5,0
0.40446,1,0.038,0.038,0.5,0
0.40705,1,0.039,0.039,0.5,0
0.40963,1,0.04,0.04,0.5,0
0.41222,1,0.041,0.041,0.5,0
0.4148,1,0.042,0.042,0.5,0
0.41738,1,0.043,0.043,0.5,0
0.41997,1,0.044,0.044,0.5,0
0.42255,1,0.045,0.045,0.5,0
0.42513,1,0.046,0.046,0.5,0
0.42772,1,0.047,0.047,0.5,0
0.4303,1,0.048,0.048,0.5,0
0.43288,1,0.049,0.049,0.5,0
0.43547,1,0.05,0.05,0.5,0
0.43805,1,0.051,0.051,0.5,0
0.44063,1,0.052,0.052,0.5,0
0.44322,1,0.053,0.053,0.5,0
0.4458,1,0.054,0.054,0.5,0
0.44839,1,0.055,0.055,0.5,0
0.45097,1,0.056,0.056,0.5,0
0.45355,1,0.057,0.057,0.5,0
0.45614,1,0.058,0.058,0.5,0
0.45872,1,0.059,0.059,0.5,0
0.4613,1,0.06,0.06,0.5,0
0.46389,1,0.061,0.061,0.5,0
0.46647,1,0.062,0.062,0.5,0
0.46784,1,0.063,0.063,0.5,0
0.468,1,0.064,0.064,0.5,0
0.46815,1,0.065,0.065,0.5,0
0.46831,1,0.066,0.066,0.5,0
0.46846,1,0.067,0.067,0.5,0
0.46862,1,0.068,0.068,0.5,0
0.46877,1,0.069,0.069,0.5,0
0.46893,1,0.07,0.07,0.5,0
0.46908,1,0.071,0.071,0.5,0
0.46924,1,0.072,0.072,0.5,0
0.46939,1,0.073,0.073,0.5,0
0.46955,1,0.074,0.074,0.5,0
0.4697,1,0.075,0.075,0.5,0
0.46986,1,0.076,0.076,0.5,0
0.47001,1,0.077,0.077,0.5,0
0.47017,1,0.078,0.078,0.5,0
0.47032,1,0.079,0.079,0.5,0
0.47048,1,0.08,0.08,0.5,0
0.47063,1,0.081,0.081,0.5,0
0.47079,1,0.082,0.082,0.5,0
0.47094,1,0.083,0.083,0.5,0
0.4711,1,0.084,0.084,0.5,0
0.47125,1,0.085,0.085,0.5,0
0.47141,1,0.086,0.086,0.5,0
0.47156,1,0.087,0.087,0.5,0
0.47172,1,0.088,0.088,0.5,0
0.47187,1,0.089,0.089,0.5,0
0.47203,1,0.09,0.09,0.5,0
0.47218,1,0.091,0.091,0.5,0
0.47234,1,0.092,0.092,0.5,0
0.47249,1,0.093,0.093,0.5,0
0.47217,1,0.094,0.094,0.5,0
0.4704,1,0.095,0.095,0.5,0
0.46862,1,0.096,0.096,0.5,0
0.46685,1,0.097,0.097,0.5,0
0.46508,1,0.098,0.098,0.5,0
0.46331,1,0.099,0.099,0.5,0
0.46154,1,0.1,0.1,0.5,0
0.45977,1,0.101,0.101,0.5,0
0.458,1,0.102,0.102,0.5,0
0.45623,1,0.103,0.103,0.5,0
0.45446,1,0.104,0.104,0.5,0
0.45268,1,0.105,0.105,0.5,0
0.45091,1,0.106,0.106,0.5,0
0.44914,1,0.107,0.107,0.5,0
0.44737,1,0.108,0.108,0.5,0
0.4456,1,0.109,0.109,0.5,0
0.44383,1,0.11,0.11,0.5,0
0.44206,1,0.111,0.111,0.5,0
0.44029,1,0.112,0.112,0.5,0
0.43852,1,0.113,0.113,0.5,0
0.43674,1,0.114,0.114,0.5,0
0.43497,1,0.115,0.115,0.5,0
0.4332,1,0.116,0.116,0.5,0
0.43143,1,0.117,0.117,0.5,0
0.42966,1,0.118,0.118,0.5,0
0.42789,1,0.119,0.119,0.5,0
0.42612,1,0.12,0.12,0.5,0
0.42435,1,0.121,0.121,0.5,0
0.42258,1,0.122,0.122,0.5,0
0.42081,1,0.123,0.123,0.5,0
0.41903,1,0.124,0.124,0.5,0
0.41726,1,0.125,0.125,0.5,0
0.41602,1,0.126,0.126,0.5,0
0.41479,1,0.127,0.127,0.5,0
0.41355,1,0.128,0.128,0.5,0
0.41231,1,0.129,0.129,0.5,0
0.41107,1,0.13,0.13,0.5,0
0.40983,1,0.131,0.131,0.5,0
0.40859,1,0.132,0.132,0.5,0
0.40735,1,0.133,0.133,0.5,0
0.40612,1,0.134,0.134,0.5,0
0.40488,1,0.135,0.135,0.5,0
0.40364,1,0.136,0.136,0.5,0
0.4024,1,0.137,0.137,0.5,0
0.40116,1,0.138,0.138,0.5,0
0.39992,1,0.139,0.139,0.5,0
0.39868,1,0.14,0.14,0.5,0
0.39745,1,0.141,0.141,0.5,0
0.39621,1,0.142,0.142,0.5,0
0.39497,1,0.143,0.143,0.5,0
0.39373,1,0.144,0.144,0.5,0
0.39249,1,0.145,0.145,0.5,0
0.39125,1,0.146,0.146,0.5,0
0.39001,1,0.147,0.147,0.5,0
0.38878,1,0.148,0.148,0.5,0
0.38754,1,0.149,0.149,0.5,0
0.3863,1,0.15,0.15,0.5,0
0.38506,1,0.151,0.151,0.5,0
0.38382,1,0.152,0.152,0.5,0
0.38258,1,0.153,0.153,0.5,0
0.38134,1,0.154,0.154,0.5,0
0.38011,1,0.155,0.155,0.5,0
0.37887,1,0.156,0.156,0.5,0
0.37788,1,0.157,0.157,0.5,0
0.37698,1,0.158,0.158,0.5,0
0.37608,1,0.159,0.159,0.5,0
0.37518,1,0.16,0.16,0.5,0
0.37428,1,0.161,0.161,0.5,0
0.37338,1,0.162,0.162,0.5,0
0.37248,1,0.163,0.163,0.5,0
0.37158,1,0.164,0.164,0.5,0
0.37068,1,0.165,0.165,0.5,0
0.36978,1,0.166,0.166,0.5,0
0.36888,1,0.167,0.167,0.5,0
0.36798,1,0.168,0.168,0.5,0
0.36708,1,0.169,0.169,0.5,0
0.36618,1,0.17,0.17,0.5,0
0.36528,1,0.171,0.171,0.5,0
0.36438,1,0.172,0.172,0.5,0
0.36348,1,0.173,0.173,0.5,0
0.36258,1,0.174,0.174,0.5,0
0.36168,1,0.175,0.175,0.5,0
0.36078,1,0.176,0.176,0.5,0
0.35988,1,0.177,0.177,0.5,0
0.35898,1,0.178,0.178,0.5,0
0.35807,1,0.179,0.179,0.5,0
0.35717,1,0.18,0.18,0.5,0
0.35627,1,0.181,0.181,0.5,0
0.35537,1,0.182,0.182,0.5,0
0.35447,1,0.183,0.183,0.5,0
0.35357,1,0.184,0.184,0.5,0
0.35267,1,0.185,0.185,0.5,0
0.35177,1,0.186,0.186,0.5,0
0.35087,1,0.187,0.187,0.5,0
0.34985,1,0.188,0.188,0.5,0
0.34869,1,0.189,0.189,0.5,0
0.34754,1,0.19,0.19,0.5,0
0.34639,1,0.191,0.191,0.5,0
0.34524,1,0.192,0.192,0.5,0
0.34408,1,0.193,0.193,0.5,0
0.34293,1,0.194,0.194,0.5,0
0.34178,1,0.195,0.195,0.5,0
0.34063,1,0.196,0.196,0.5,0
0.33948,1,0.197,0.197,0.5,0
0.33832,1,0.198,0.198,0.5,0
0.33717,1,0.199,0.199,0.5,0
0.33602,1,0.2,0.2,0.5,0
0.33487,1,0.201,0.201,0.5,0
0.33372,1,0.202,0.202,0.5,0
0.33256,1,0.203,0.203,0.5,0
0.33141,1,0.204,0.204,0.5,0
0.33026,1,0.205,0.205,0.5,0
0.32911,1,0.206,0.206,0.5,0
0.32795,1,0.207,0.207,0.5,0
0.3268,1,0.208,0.208,0.5,0
0.32565,1,0.209,0.209,0.5,0
0.3245,1,0.21,0.21,0.5,0
0.32335,1,0.211,0.211,0.5,0
0.32219,1,0.212,0.212,0.5,0
0.32104,1,0.213,0.213,0.5,0
0.31989,1,0.214,0.214,0.5,0
0.31874,1,0.215,0.215,0.5,0
0.31759,1,0.216,0.216,0.5,0
0.31643,1,0.217,0.217,0.5,0
0.31528,1,0.218,0.218,0.5,0
0.31413,1,0.219,0.219,0.5,0
0.313,1,0.22,0.22,0.5,0
0.31186,1,0.221,0.221,0.5,0
0.31073,1,0.222,0.222,0.5,0
0.30959,1,0.223,0.223,0.5,0
0.30846,1,0.224,0.224,0.5,0
0.30732,1,0.225,0.225,0.5,0
0.30619,1,0.226,0.226,0.5,0
0.30505,1,0.227,0.227,0.5,0
0.30391,1,0.228,0.228,0.5,0
0.30278,1,0.229,0.229,0.5,0
0.30164,1,0.23,0.23,0.5,0
0.30051,1,0.231,0.231,0.5,0
0.29937,1,0.232,0.232,0.5,0
0.29824,1,0.233,0.233,0.5,0
0.2971,1,0.234,0.234,0.5,0
0.29597,1,0.235,0.235,0.5,0
0.29483,1,0.236,0.236,0.5,0
0.2937,1,0.237,0.237,0.5,0
0.29256,1,0.238,0.238,0.5,0
0.29142,1,0.239,0.239,0.5,0
0.29029,1,0.24,0.24,0.5,0
0.28915,1,0.241,0.241,0.5,0
0.28802,1,0.242,0.242,0.5,0
0.28688,1,0.243,0.243,0.5,0
0.28575,1,0.244,0.244,0.5,0
0.28461,1,0.245,0.245,0.5,0
0.28348,1,0.246,0.246,0.5,0
0.28234,1,0.247,0.247,0.5,0
0.28121,1,0.248,0.248,0.5,0
0.28007,1,0.249,0.249,0.5,0
0.27893,1,0.25,0.25,0.5,0
0.2779,1,0.251,0.251,0.5,0
0.27687,1,0.252,0.252,0.5,0
0.27584,1,0.253,0.253,0.5,0
0.2748,1,0.254,0.254,0.5,0
0.27377,1,0.255,0.255,0.5,0
0.27274,1,0.256,0.256,0.5,0
0.27171,1,0.257,0.257,0.5,0
0.27067,1,0.258,0.258,0.5,0
0.26964,1,0.259,0.259,0.5,0
0.26861,1,0.26,0.26,0.5,0
0.26758,1,0.261,0.261,0.5,0
0.26654,1,0.262,0.262,0.5,0
0.26551,1,0.263,0.263,0.5,0
0.26448,1,0.264,0.264,0.5,0
0.26345,1,0.265,0.265,0.5,0
0.26241,1,0.266,0.266,0.5,0
0.26138,1,0.267,0.267,0.5,0
0.26035,1,0.268,0.268,0.5,0
0.25932,1,0.269,0.269,0.5,0
0.25828,1,0.27,0.27,0.5,0
0.25725,1,0.271,0.271,0.5,0
0.25622,1,0.272,0.272,0.5,0
0.25519,1,0.273,0.273,0.5,0
0.25415,1,0.274,0.274,0.5,0
0.25312,1,0.275,0.275,0.5,0
0.25209,1,0.276,0.276,0.5,0
0.25106,1,0.277,0.277,0.5,0
0.25002,1,0.278,0.278,0.5,0
0.24899,1,0.279,0.279,0.5,0
0.24796,1,0.28,0.28,0.5,0
0.24693,1,0.281,0.281,0.5,0
0.24587,1,0.282,0.282,0.5,0
0.2448,1,0.283,0.283,0.5,0
0.24373,1,0.284,0.284,0.5,0
0.24266,1,0.285,0.285,0.5,0
0.2416,1,0.286,0.286,0.5,0
0.24053,1,0.287,0.287,0.5,0
0.23946,1,0.288,0.288,0.5,0
0.23839,1,0.289,0.289,0.5,0
0.23733,1,0.29,0.29,0.5,0
0.23626,1,0.291,0.291,0.5,0
0.23519,1,0.292,0.292,0.5,0
0.23412,1,0.293,0.293,0.5,0
0.23306,1,0.294,0.294,0.5,0
0.23199,1,0.295,0.295,0.5,0
0.23092,1,0.296,0.296,0.5,0
0.22985,1,0.297,0.297,0.5,0
0.22878,1,0.298,0.298,0.5,0
0.22772,1,0.299,0.299,0.5,0
0.22665,1,0.3,0.3,0.5,0
0.22558,1,0.301,0.301,0.5,0
0.22451,1,0.302,0.302,0.5,0
0.22345,1,0.303,0.303,0.5,0
0.22238,1,0.304,0.304,0.5,0
0.22131,1,0.305,0.305,0.5,0
0.22024,1,0.306,0.306,0.5,0
0.21918,1,0.307,0.307,0.5,0
0.21811,1,0.308,0.308,0.5,0
0.21704,1,0.309,0.309,0.5,0
0.21597,1,0.31,0.31,0.5,0
0.2149,1,0.311,0.311,0.5,0
0.21384,1,0.312,0.312,0.5,0
0.21277,1,0.313,0.313,0.5,0
0.2117,1,0.314,0.314,0.5,0
0.21063,1,0.315,0.315,0.5,0
0.20956,1,0.316,0.316,0.5,0
0.20849,1,0.317,0.317,0.5,0
0.20742,1,0.318,0.318,0.5,0
0.20635,1,0.319,0.319,0.5,0
0.20528,1,0.32,0.32,0.5,0
0.20421,1,0.321,0.321,0.5,0
0.20314,1,0.322,0.322,0.5,0
0.20207,1,0.323,0.323,0.5,0
0.201,1,0.324,0.324,0.5,0
0.19993,1,0.325,0.325,0.5,0
0.19887,1,0.326,0.326,0.5,0
0.1978,1,0.327,0.327,0.5,0
0.19673,1,0.328,0.328,0.5,0
0.19566,1,0.329,0.329,0.5,0
0.19459,1,0.33,0.33,0.5,0
0.19352,1,0.331,0.331,0.5,0
0.19245,1,0.332,0.332,0.5,0
0.19138,1,0.333,0.333,0.5,0
0.19031,1,0.334,0.334,0.5,0
0.18924,1,0.335,0.335,0.5,0
0.18817,1,0.336,0.336,0.5,0
0.1871,1,0.337,0.337,0.5,0
0.18603,1,0.338,0.338,0.5,0
0.18496,1,0.339,0.339,0.5,0
0.18389,1,0.34,0.34,0.5,0
0.18282,1,0.341,0.341,0.5,0
0.18175,1,0.342,0.342,0.5,0
0.18068,1,0.343,0.343,0.5,0
0.17962,1,0.344,0.344,0.5,0
0.17858,1,0.345,0.345,0.5,0
0.17755,1,0.346,0.346,0.5,0
0.17651,1,0.347,0.347,0.5,0
0.17547,1,0.348,0.348,0.5,0
0.17443,1,0.349,0.349,0.5,0
0.1734,1,0.35,0.35,0.5,0
0.17236,1,0.351,0.351,0.5,0
0.17132,1,0.352,0.352,0.5,0
0.17028,1,0.353,0.353,0.5,0
0.16924,1,0.354,0.354,0.5,0
0.16821,1,0.355,0.355,0.5,0
0.16717,1,0.356,0.356,0.5,0
0.16613,1,0.357,0.357,0.5,0
0.16509,1,0.358,0.358,0.5,0
0.16406,1,0.359,0.359,0.5,0
0.16302,1,0.36,0.36,0.5,0
0.16198,1,0.361,0.361,0.5,0
0.16094,1,0.362,0.362,0.5,0
0.1599,1,0.363,0.363,0.5,0
0.15887,1,0.364,0.364,0.5,0
0.15783,1,0.365,0.365,0.5,0
0.15679,1,0.366,0.366,0.5,0
0.15575,1,0.367,0.367,0.5,0
0.15472,1,0.368,0.368,0.5,0
0.15368,1,0.369,0.369,0.5,0
0.15264,1,0.37,0.37,0.5,0
0.1516,1,0.371,0.371,0.5,0
0.15056,1,0.372,0.372,0.5,0
0.14953,1,0.373,0.373,0.5,0
0.14849,1,0.374,0.374,0.5,0
0.14745,1,0.375,0.375,0.5,0
0.14641,1,0.376,0.376,0.5,0
0.14536,1,0.377,0.377,0.5,0
0.14432,1,0.378,0.378,0.5,0
0.14327,1,0.379,0.379,0.5,0
0.14222,1,0.38,0.38,0.5,0
0.14118,1,0.381,0.381,0.5,0
0.14013,1,0.382,0.382,0.5,0
0.13909,1,0.383,0.383,0.5,0
0.13804,1,0.384,0.384,0.5,0
0.137,1,0.385,0.385,0.5,0
0.13595,1,0.386,0.386,0.5,0
0.13491,1,0.387,0.387,0.5,0
0.13386,1,0.388,0.388,0.5,0
0.13282,1,0.389,0.389,0.5,0
0.13177,1,0.39,0.39,0.5,0
0.13073,1,0.391,0.391,0.5,0
0.12968,1,0.392,0.392,0.5,0
0.12864,1,0.393,0.393,0.5,0
0.12759,1,0.394,0.394,0.5,0
0.12655,1,0.395,0.395,0.5,0
0.1255,1,0.396,0.396,0.5,0
0.12446,1,0.397,0.397,0.5,0
0.12341,1,0.398,0.398,0.5,0
0.12237,1,0.399,0.399,0.5,0
0.12132,1,0.4,0.4,0.5,0
0.12028,1,0.401,0.401,0.5,0
0.11923,1,0.402,0.402,0.5,0
0.11819,1,0.403,0.403,0.5,0
0.11714,1,0.404,0.404,0.5,0
0.1161,1,0.405,0.405,0.5,0
0.11505,1,0.406,0.406,0.5,0
0.11401,1,0.407,0.407,0.5,0
0.11296,1,0.408,0.408,0.5,0
0.11192,1,0.409,0.409,0.5,0
0.11087,1,0.41,0.41,0.5,0
0.10983,1,0.411,0.411,0.5,0
0.10879,1,0.412,0.412,0.5,0
0.10774,1,0.413,0.413,0.5,0
0.1067,1,0.414,0.414,0.5,0
0.10566,1,0.415,0.415,0.5,0
0.10461,1,0.416,0.416,0.5,0
0.10357,1,0.417,0.417,0.5,0
0.10252,1,0.418,0.418,0.5,0
0.10148,1,0.419,0.419,0.5,0
0.10044,1,0.42,0.42,0.5,0
0.099393,1,0.421,0.421,0.5,0
0.098349,1,0.422,0.422,0.5,0
0.097305,1,0.423,0.423,0.5,0
0.096261,1,0.424,0.424,0.5,0
0.095218,1,0.425,0.425,0.5,0
0.094174,1,0.426,0.426,0.5,0
0.09313,1,0.427,0.427,0.5,0
0.092086,1,0.428,0.428,0.5,0
0.091042,1,0.429,0.429,0.5,0
0.089998,1,0.43,0.43,0.5,0
0.088955,1,0.431,0.431,0.5,0
0.087911,1,0.432,0.432,0.5,0
