"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0058823,1,0,0.5,0,0
-0.025564,1,0.001,0.5,0.001,0
-0.045246,1,0.002,0.5,0.002,0
-0.064928,1,0.003,0.5,0.003,0
-0.08461,1,0.004,0.5,0.004,0
-0.10429,1,0.005,0.5,0.005,0
-0.12397,1,0.006,0.5,0.006,0
-0.14366,1,0.007,0.5,0.007,0
-0.16196,1,0.008,0.5,0.008,0
-0.1743,1,0.009,0.5,0.009,0
-0.18664,1,0.01,0.5,0.01,0
-0.19898,1,0.011,0.5,0.011,0
-0.21132,1,0.012,0.5,0.012,0
-0.22366,1,0.013,0.5,0.013,0
-0.23601,1,0.014,0.5,0.014,0
-0.24835,1,0.015,0.5,0.015,0
-0.25939,1,0.016,0.5,0.016,0
-0.26827,1,0.017,0.5,0.017,0
-0.27715,1,0.018,0.5,0.018,0
-0.28603,1,0.019,0.5,0.019,0
-0.29492,1,0.02,0.5,0.02,0
-0.3038,1,0.021,0.5,0.021,0
-0.31268,1,0.022,0.5,0.022,0
-0.32156,1,0.023,0.5,0.023,0
-0.32979,1,0.024,0.5,0.024,0
-0.3375,1,0.025,0.5,0.025,0
-0.34522,1,0.026,0.5,0.026,0
-0.35293,1,0.027,0.5,0.027,0
-0.36065,1,0.028,0.5,0.028,0
-0.36836,1,0.029,0.5,0.029,0
-0.37608,1,0.03,0.5,0.03,0
-0.38379,1,0.031,0.5,0.031,0
-0.39014,1,0.032,0.5,0.032,0
-0.39603,1,0.033,0.5,0.033,0
-0.40191,1,0.034,0.5,0.034,0
-0.4078,1,0.035,0.5,0.035,0
-0.41369,1,0.036,0.5,0.036,0
-0.41958,1,0.037,0.5,0.037,0
-0.42547,1,0.038,0.5,0.038,0
-0.43136,1,0.039,0.5,0.039,0
-0.43495,1,0.04,0.5,0.04,0
-0.43839,1,0.041,0.5,0.041,0
-0.44183,1,0.042,0.5,0.042,0
-0.44527,1,0.043,0.5,0.043,0
-0.44871,1,0.044,0.5,0.044,0
-0.45216,1,0.045,0.5,0.045,0
-0.4556,1,0.046,0.5,0.046,0
-0.45874,1,0.047,0.5,0.047,0
-0.45978,1,0.048,0.5,0.048,0
-0.46082,1,0.049,0.5,0.049,0
-0.46187,1,0.05,0.5,0.05,0
-0.46291,1,0.051,0.5,0.051,0
-0.46395,1,0.052,0.5,0.052,0
-0.46499,1,0.053,0.5,0.053,0
-0.46603,1,0.054,0.5,0.054,0
-0.46651,1,0.055,0.5,0.055,0
-0.46575,1,0.056,0.5,0.056,0
-0.46499,1,0.057,0.5,0.057,0
-0.46423,1,0.058,0.5,0.058,0
-0.46347,1,0.059,0.5,0.059,0
-0.4627,1,0.06,0.5,0.06,0
-0.46194,1,0.061,0.5,0.061,0
-0.46118,1,0.062,0.5,0.062,0
-0.45995,1,0.063,0.5,0.063,0
-0.45824,1,0.064,0.5,0.064,0
-0.45654,1,0.065,0.5,0.065,0
-0.45483,1,0.066,0.5,0.066,0
-0.45313,1,0.067,0.5,0.067,0
-0.45142,1,0.068,0.5,0.068,0
-0.44972,1,0.069,0.5,0.069,0
-0.44801,1,0.07,0.5,0.07,0
-0.44618,1,0.071,0.5,0.071,0
-0.44428,1,0.072,0.5,0.072,0
-0.44239,1,0.073,0.5,0.073,0
-0.4405,1,0.074,0.5,0.074,0
-0.43861,1,0.075,0.5,0.075,0
-0.43672,1,0.076,0.5,0.076,0
-0.43482,1,0.077,0.5,0.077,0
-0.43293,1,0.078,0.5,0.078,0
-0.43125,1,0.079,0.5,0.079,0
-0.42961,1,0.08,0.5,0.08,0
-0.42796,1,0.081,0.5,0.081,0
-0.42632,1,0.082,0.5,0.082,0
-0.42467,1,0.083,0.5,0.083,0
-0.42302,1,0.084,0.5,0.084,0
-0.42138,1,0.085,0.5,0.085,0
-0.41975,1,0.086,0.5,0.086,0
-0.41846,1,0.087,0.5,0.087,0
-0.41716,1,0.088,0.5,0.088,0
-0.41587,1,0.089,0.5,0.089,0
-0.41457,1,0.09,0.5,0.09,0
-0.41328,1,0.091,0.5,0.091,0
-0.41198,1,0.092,0.5,0.092,0
-0.41069,1,0.093,0.5,0.093,0
-0.40946,1,0.094,0.5,0.094,0
-0.40843,1,0.095,0.5,0.095,0
-0.40739,1,0.096,0.5,0.096,0
-0.40636,1,0.097,0.5,0.097,0
-0.40533,1,0.098,0.5,0.098,0
-0.4043,1,0.099,0.5,0.099,0
-0.40327,1,0.1,0.5,0.1,0
-0.40224,1,0.101,0.5,0.101,0
-0.40126,1,0.102,0.5,0.102,0
-0.40036,1,0.103,0.5,0.103,0
-0.39945,1,0.104,0.5,0.104,0
-0.39855,1,0.105,0.5,0.105,0
-0.39765,1,0.106,0.5,0.106,0
-0.39674,1,0.107,0.5,0.107,0
-0.39584,1,0.108,0.5,0.108,0
-0.39494,1,0.109,0.5,0.109,0
-0.39405,1,0.11,0.5,0.11,0
-0.39317,1,0.111,0.5,0.111,0
-0.3923,1,0.112,0.5,0.112,0
-0.39142,1,0.113,0.5,0.113,0
-0.39055,1,0.114,0.5,0.114,0
-0.38967,1,0.115,0.5,0.115,0
-0.3888,1,0.116,0.5,0.116,0
-0.38792,1,0.117,0.5,0.117,0
-0.38703,1,0.118,0.5,0.118,0
-0.38613,1,0.119,0.5,0.119,0
-0.38524,1,0.12,0.5,0.12,0
-0.38435,1,0.121,0.5,0.121,0
-0.38345,1,0.122,0.5,0.122,0
-0.38256,1,0.123,0.5,0.123,0
-0.38166,1,0.124,0.5,0.124,0
-0.38077,1,0.125,0.5,0.125,0
-0.37985,1,0.126,0.5,0.126,0
-0.37893,1,0.127,0.5,0.127,0
-0.37801,1,0.128,0.5,0.128,0
-0.37709,1,0.129,0.5,0.129,0
-0.37617,1,0.13,0.5,0.13,0
-0.37525,1,0.131,0.5,0.131,0
-0.37433,1,0.132,0.5,0.132,0
-0.3734,1,0.133,0.5,0.133,0
-0.37246,1,0.134,0.5,0.134,0
-0.37152,1,0.135,0.5,0.135,0
-0.37058,1,0.136,0.5,0.136,0
-0.36965,1,0.137,0.5,0.137,0
-0.36871,1,0.138,0.5,0.138,0
-0.36777,1,0.139,0.5,0.139,0
-0.36683,1,0.14,0.5,0.14,0
-0.36589,1,0.141,0.5,0.141,0
-0.36494,1,0.142,0.5,0.142,0
-0.36399,1,0.143,0.5,0.143,0
-0.36305,1,0.144,0.5,0.144,0
-0.3621,1,0.145,0.5,0.145,0
-0.36115,1,0.146,0.5,0.146,0
-0.36021,1,0.147,0.5,0.147,0
-0.35926,1,0.148,0.5,0.148,0
-0.35831,1,0.149,0.5,0.149,0
-0.35737,1,0.15,0.5,0.15,0
-0.35642,1,0.151,0.5,0.151,0
-0.35547,1,0.152,0.5,0.152,0
-0.35452,1,0.153,0.5,0.153,0
-0.35357,1,0.154,0.5,0.154,0
-0.35263,1,0.155,0.5,0.155,0
-0.35168,1,0.156,0.5,0.156,0
