"v_sol","Points:0","Points:1","Points:2"
4.1956e-05,0,0,0
0.00029301,0.03125,0,0
0.00049107,0.0625,0,0
0.00052957,0.09375,0,0
1.4531e-05,0.125,0,0
-0.0011795,0.15625,0,0
-0.00063372,0.1875,0,0
0.00062637,0.21875,0,0
0.0018023,0.25,0,0
-0.0013552,0.28125,0,0
-0.0064619,0.3125,0,0
-0.0074341,0.34375,0,0
-0.0047025,0.375,0,0
-0.002164,0.40625,0,0
1.7116e-05,0.4375,0,0
0.0010447,0.46875,0,0
0.0019124,0.5,0,0
0.0022259,0.53125,0,0
0.0027361,0.5625,0,0
0.0030735,0.59375,0,0
0.0036099,0.625,0,0
0.0040932,0.65625,0,0
0.0040905,0.6875,0,0
0.0033835,0.71875,0,0
0.001567,0.75,0,0
-0.00085614,0.78125,0,0
-0.0029228,0.8125,0,0
-0.0020069,0.84375,0,0
-0.0011226,0.875,0,0
-0.00042363,0.90625,0,0
-0.00021429,0.9375,0,0
-6.3764e-05,0.96875,0,0
1.9042e-05,1,0,0
0.00015191,0,0.03125,0
-0.0016709,0.03125,0.03125,0
-0.003076,0.0625,0.03125,0
-0.0034128,0.09375,0.03125,0
-0.00035364,0.125,0.03125,0
0.0052185,0.15625,0.03125,0
0.0026062,0.1875,0.03125,0
-0.0062603,0.21875,0.03125,0
-0.00053087,0.25,0.03125,0
0.010202,0.28125,0.03125,0
0.014378,0.3125,0.03125,0
0.021315,0.34375,0.03125,0
0.026145,0.375,0.03125,0
0.025999,0.40625,0.03125,0
0.019488,0.4375,0.03125,0
0.0089331,0.46875,0.03125,0
-0.0044703,0.5,0.03125,0
-0.018167,0.53125,0.03125,0
-0.030789,0.5625,0.03125,0
-0.038813,0.59375,0.03125,0
-0.04006,0.625,0.03125,0
-0.031121,0.65625,0.03125,0
-0.014873,0.6875,0.03125,0
0.003403,0.71875,0.03125,0
0.014539,0.75,0.03125,0
0.014981,0.78125,0.03125,0
0.011541,0.8125,0.03125,0
0.007244,0.84375,0.03125,0
0.0044923,0.875,0.03125,0
0.0020757,0.90625,0.03125,0
0.00090255,0.9375,0.03125,0
0.00014405,0.96875,0.03125,0
-0.00016956,1,0.03125,0
-3.6564e-05,0,0.0625,0
-0.0064131,0.03125,0.0625,0
-0.008191,0.0625,0.0625,0
-0.0094621,0.09375,0.0625,0
-0.0081462,0.125,0.0625,0
0.0096034,0.15625,0.0625,0
0.013146,0.1875,0.0625,0
0.013848,0.21875,0.0625,0
0.036966,0.25,0.0625,0
0.06252,0.28125,0.0625,0
0.078931,0.3125,0.0625,0
0.081719,0.34375,0.0625,0
0.073354,0.375,0.0625,0
0.05746,0.40625,0.0625,0
0.036334,0.4375,0.0625,0
0.011951,0.46875,0.0625,0
-0.01461,0.5,0.0625,0
-0.041912,0.53125,0.0625,0
-0.068138,0.5625,0.0625,0
-0.089729,0.59375,0.0625,0
-0.10136,0.625,0.0625,0
-0.097458,0.65625,0.0625,0
-0.074948,0.6875,0.0625,0
-0.039887,0.71875,0.0625,0
-0.0043552,0.75,0.0625,0
0.014709,0.78125,0.0625,0
0.02104,0.8125,0.0625,0
0.021513,0.84375,0.0625,0
0.015239,0.875,0.0625,0
0.0095657,0.90625,0.0625,0
0.0049488,0.9375,0.0625,0
0.0018643,0.96875,0.0625,0
-0.00016541,1,0.0625,0
-0.00043423,0,0.09375,0
-0.013299,0.03125,0.09375,0
-0.011261,0.0625,0.09375,0
-0.0013118,0.09375,0.09375,0
6.7479e-05,0.125,0.09375,0
0.013604,0.15625,0.09375,0
0.04152,0.1875,0.09375,0
0.080181,0.21875,0.09375,0
0.1187,0.25,0.09375,0
0.13761,0.28125,0.09375,0
0.13843,0.3125,0.09375,0
0.12387,0.34375,0.09375,0
0.10187,0.375,0.09375,0
0.07457,0.40625,0.09375,0
0.04569,0.4375,0.09375,0
0.014574,0.46875,0.09375,0
-0.017289,0.5,0.09375,0
-0.051213,0.53125,0.09375,0
-0.085495,0.5625,0.09375,0
-0.11941,0.59375,0.09375,0
-0.14726,0.625,0.09375,0
-0.16255,0.65625,0.09375,0
