"u_sol","Points:0","Points:1","Points:2"
-4.7678e-05,0,0,0
-9.5809e-05,0.03125,0,0
0.00053419,0.0625,0,0
0.0016692,0.09375,0,0
0.0018509,0.125,0,0
0.001113,0.15625,0,0
0.00044428,0.1875,0,0
0.0043655,0.21875,0,0
0.0064741,0.25,0,0
0.0026825,0.28125,0,0
0.010124,0.3125,0,0
0.025236,0.34375,0,0
0.02788,0.375,0,0
0.015603,0.40625,0,0
-0.0035869,0.4375,0,0
-0.020755,0.46875,0,0
-0.029464,0.5,0,0
-0.026717,0.53125,0,0
-0.012154,0.5625,0,0
0.010965,0.59375,0,0
0.036713,0.625,0,0
0.055473,0.65625,0,0
0.059188,0.6875,0,0
0.045775,0.71875,0,0
0.022482,0.75,0,0
0.0034819,0.78125,0,0
-0.0026708,0.8125,0,0
-0.0015639,0.84375,0,0
-0.00075204,0.875,0,0
-0.00054155,0.90625,0,0
-0.00040945,0.9375,0,0
-0.00016779,0.96875,0,0
1.2338e-05,1,0,0
-0.00031871,0,0.03125,0
0.0015883,0.03125,0.03125,0
0.0061739,0.0625,0.03125,0
0.012188,0.09375,0.03125,0
0.017824,0.125,0.03125,0
0.014591,0.15625,0.03125,0
0.0053332,0.1875,0.03125,0
0.0032225,0.21875,0.03125,0
0.0039723,0.25,0.03125,0
-0.010165,0.28125,0.03125,0
-0.050177,0.3125,0.03125,0
-0.10717,0.34375,0.03125,0
-0.16193,0.375,0.03125,0
-0.20432,0.40625,0.03125,0
-0.2315,0.4375,0.03125,0
-0.24269,0.46875,0.03125,0
-0.23805,0.5,0.03125,0
-0.21761,0.53125,0.03125,0
-0.18225,0.5625,0.03125,0
-0.13381,0.59375,0.03125,0
-0.076934,0.625,0.03125,0
-0.018676,0.65625,0.03125,0
0.030791,0.6875,0.03125,0
0.062604,0.71875,0.03125,0
0.07258,0.75,0.03125,0
0.064768,0.78125,0.03125,0
0.046156,0.8125,0.03125,0
0.026419,0.84375,0.03125,0
0.013024,0.875,0.03125,0
0.0054729,0.90625,0.03125,0
0.0017768,0.9375,0.03125,0
0.0001795,0.96875,0.03125,0
-6.4034e-05,1,0.03125,0
-0.00060866,0,0.0625,0
0.0028739,0.03125,0.0625,0
0.0083798,0.0625,0.0625,0
0.010891,0.09375,0.0625,0
0.015958,0.125,0.0625,0
0.021072,0.15625,0.0625,0
0.014385,0.1875,0.0625,0
-0.015558,0.21875,0.0625,0
-0.07608,0.25,0.0625,0
-0.15103,0.28125,0.0625,0
-0.22337,0.3125,0.0625,0
-0.28455,0.34375,0.0625,0
-0.33046,0.375,0.0625,0
-0.36203,0.40625,0.0625,0
-0.38097,0.4375,0.0625,0
-0.38951,0.46875,0.0625,0
-0.38846,0.5,0.0625,0
-0.3777,0.53125,0.0625,0
-0.35581,0.5625,0.0625,0
-0.32068,0.59375,0.0625,0
-0.27041,0.625,0.0625,0
-0.20543,0.65625,0.0625,0
-0.13114,0.6875,0.0625,0
-0.05978,0.71875,0.0625,0
-0.0061549,0.75,0.0625,0
0.021919,0.78125,0.0625,0
0.032533,0.8125,0.0625,0
0.030999,0.84375,0.0625,0
0.021789,0.875,0.0625,0
0.012421,0.90625,0.0625,0
0.0053282,0.9375,0.0625,0
0.0013195,0.96875,0.0625,0
-0.00022976,1,0.0625,0
-0.00081507,0,0.09375,0
0.0040823,0.03125,0.09375,0
0.010529,0.0625,0.09375,0
0.00425,0.09375,0.09375,0
-0.017171,0.125,0.09375,0
-0.036096,0.15625,0.09375,0
-0.065211,0.1875,0.09375,0
-0.13226,0.21875,0.09375,0
-0.21634,0.25,0.09375,0
-0.29062,0.28125,0.09375,0
-0.34724,0.3125,0.09375,0
-0.38544,0.34375,0.09375,0
-0.40953,0.375,0.09375,0
-0.4233,0.40625,0.09375,0
-0.43044,0.4375,0.09375,0
-0.43331,0.46875,0.09375,0
-0.43347,0.5,0.09375,0
-0.43139,0.53125,0.09375,0
-0.42625,0.5625,0.09375,0
-0.41527,0.59375,0.09375,0
-0.39287,0.625,0.09375,0
-0.35174,0.65625,0.09375,0
-0.28595,0.6875,0.09375,0
-0.19827,0.71875,0.09375,0
-0.10502,0.75,0.09375,0
-0.03398,0.78125,0.09375,0
-0.0014561,0.8125,0.09375,0
0.012075,0.84375,0.09375,0
0.016865,0.875,0.09375,0
0.012705,0.90625,0.09375,0
0.0074393,0.9375,0.09375,0
0.0020977,0.96875,0.09375,0
-0.00037038,1,0.09375,0
-0.00092703,0,0.125,0
0.0055498,0.03125,0.125,0
0.0095543,0.0625,0.125,0
0.0065408,0.09375,0.125,0
-0.0071509,0.125,0.125,0
-0.05704,0.15625,0.125,0
-0.14629,0.1875,0.125,0
-0.24106,0.21875,0.125,0
-0.31485,0.25,0.125,0
-0.36196,0.28125,0.125,0
-0.38611,0.3125,0.125,0
-0.39558,0.34375,0.125,0
-0.39731,0.375,0.125,0
-0.39613,0.40625,0.125,0
-0.39444,0.4375,0.125,0
-0.39341,0.46875,0.125,0
-0.39362,0.5,0.125,0
