"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0057829,1,0,0.5,0,0
-0.025453,1,0.001,0.5,0.001,0
-0.045123,1,0.002,0.5,0.002,0
-0.064794,1,0.003,0.5,0.003,0
-0.084464,1,0.004,0.5,0.004,0
-0.10413,1,0.005,0.5,0.005,0
-0.1238,1,0.006,0.5,0.006,0
-0.14347,1,0.007,0.5,0.007,0
-0.16177,1,0.008,0.5,0.008,0
-0.17411,1,0.009,0.5,0.009,0
-0.18645,1,0.01,0.5,0.01,0
-0.19879,1,0.011,0.5,0.011,0
-0.21113,1,0.012,0.5,0.012,0
-0.22347,1,0.013,0.5,0.013,0
-0.23581,1,0.014,0.5,0.014,0
-0.24815,1,0.015,0.5,0.015,0
-0.25914,1,0.016,0.5,0.016,0
-0.26788,1,0.017,0.5,0.017,0
-0.27662,1,0.018,0.5,0.018,0
-0.28536,1,0.019,0.5,0.019,0
-0.29409,1,0.02,0.5,0.02,0
-0.30283,1,0.021,0.5,0.021,0
-0.31157,1,0.022,0.5,0.022,0
-0.32031,1,0.023,0.5,0.023,0
-0.32836,1,0.024,0.5,0.024,0
-0.33589,1,0.025,0.5,0.025,0
-0.34341,1,0.026,0.5,0.026,0
-0.35094,1,0.027,0.5,0.027,0
-0.35846,1,0.028,0.5,0.028,0
-0.36599,1,0.029,0.5,0.029,0
-0.37351,1,0.03,0.5,0.03,0
-0.38104,1,0.031,0.5,0.031,0
-0.3873,1,0.032,0.5,0.032,0
-0.39314,1,0.033,0.5,0.033,0
-0.39898,1,0.034,0.5,0.034,0
-0.40482,1,0.035,0.5,0.035,0
-0.41066,1,0.036,0.5,0.036,0
-0.4165,1,0.037,0.5,0.037,0
-0.42235,1,0.038,0.5,0.038,0
-0.42819,1,0.039,0.5,0.039,0
-0.43192,1,0.04,0.5,0.04,0
-0.43551,1,0.041,0.5,0.041,0
-0.43911,1,0.042,0.5,0.042,0
-0.4427,1,0.043,0.5,0.043,0
-0.4463,1,0.044,0.5,0.044,0
-0.44989,1,0.045,0.5,0.045,0
-0.45348,1,0.046,0.5,0.046,0
-0.45679,1,0.047,0.5,0.047,0
-0.45813,1,0.048,0.5,0.048,0
-0.45947,1,0.049,0.5,0.049,0
-0.46081,1,0.05,0.5,0.05,0
-0.46215,1,0.051,0.5,0.051,0
-0.46349,1,0.052,0.5,0.052,0
-0.46482,1,0.053,0.5,0.053,0
-0.46616,1,0.054,0.5,0.054,0
-0.46694,1,0.055,0.5,0.055,0
-0.46647,1,0.056,0.5,0.056,0
-0.46601,1,0.057,0.5,0.057,0
-0.46554,1,0.058,0.5,0.058,0
-0.46508,1,0.059,0.5,0.059,0
-0.46461,1,0.06,0.5,0.06,0
-0.46415,1,0.061,0.5,0.061,0
-0.46369,1,0.062,0.5,0.062,0
-0.46268,1,0.063,0.5,0.063,0
-0.46115,1,0.064,0.5,0.064,0
-0.45961,1,0.065,0.5,0.065,0
-0.45807,1,0.066,0.5,0.066,0
-0.45653,1,0.067,0.5,0.067,0
-0.45499,1,0.068,0.5,0.068,0
-0.45346,1,0.069,0.5,0.069,0
-0.45192,1,0.07,0.5,0.07,0
-0.45014,1,0.071,0.5,0.071,0
-0.44825,1,0.072,0.5,0.072,0
-0.44637,1,0.073,0.5,0.073,0
-0.44448,1,0.074,0.5,0.074,0
-0.4426,1,0.075,0.5,0.075,0
-0.44071,1,0.076,0.5,0.076,0
-0.43883,1,0.077,0.5,0.077,0
-0.43694,1,0.078,0.5,0.078,0
-0.43518,1,0.079,0.5,0.079,0
-0.43345,1,0.08,0.5,0.08,0
-0.43171,1,0.081,0.5,0.081,0
-0.42997,1,0.082,0.5,0.082,0
-0.42823,1,0.083,0.5,0.083,0
-0.42649,1,0.084,0.5,0.084,0
-0.42476,1,0.085,0.5,0.085,0
-0.42304,1,0.086,0.5,0.086,0
-0.42164,1,0.087,0.5,0.087,0
-0.42025,1,0.088,0.5,0.088,0
-0.41885,1,0.089,0.5,0.089,0
-0.41746,1,0.09,0.5,0.09,0
-0.41606,1,0.091,0.5,0.091,0
-0.41466,1,0.092,0.5,0.092,0
-0.41327,1,0.093,0.5,0.093,0
-0.41195,1,0.094,0.5,0.094,0
-0.41086,1,0.095,0.5,0.095,0
-0.40977,1,0.096,0.5,0.096,0
-0.40868,1,0.097,0.5,0.097,0
-0.40759,1,0.098,0.5,0.098,0
-0.4065,1,0.099,0.5,0.099,0
-0.40541,1,0.1,0.5,0.1,0
-0.40432,1,0.101,0.5,0.101,0
-0.40331,1,0.102,0.5,0.102,0
-0.4024,1,0.103,0.5,0.103,0
-0.40148,1,0.104,0.5,0.104,0
-0.40057,1,0.105,0.5,0.105,0
-0.39965,1,0.106,0.5,0.106,0
-0.39874,1,0.107,0.5,0.107,0
-0.39782,1,0.108,0.5,0.108,0
-0.39691,1,0.109,0.5,0.109,0
-0.39603,1,0.11,0.5,0.11,0
-0.39516,1,0.111,0.5,0.111,0
-0.3943,1,0.112,0.5,0.112,0
-0.39344,1,0.113,0.5,0.113,0
-0.39258,1,0.114,0.5,0.114,0
-0.39171,1,0.115,0.5,0.115,0
-0.39085,1,0.116,0.5,0.116,0
-0.38999,1,0.117,0.5,0.117,0
-0.38911,1,0.118,0.5,0.118,0
-0.38823,1,0.119,0.5,0.119,0
-0.38736,1,0.12,0.5,0.12,0
-0.38648,1,0.121,0.5,0.121,0
-0.3856,1,0.122,0.5,0.122,0
-0.38472,1,0.123,0.5,0.123,0
-0.38384,1,0.124,0.5,0.124,0
-0.38296,1,0.125,0.5,0.125,0
-0.38205,1,0.126,0.5,0.126,0
-0.38113,1,0.127,0.5,0.127,0
-0.38022,1,0.128,0.5,0.128,0
-0.3793,1,0.129,0.5,0.129,0
-0.37839,1,0.13,0.5,0.13,0
-0.37747,1,0.131,0.5,0.131,0
-0.37656,1,0.132,0.5,0.132,0
-0.37564,1,0.133,0.5,0.133,0
-0.3747,1,0.134,0.5,0.134,0
-0.37375,1,0.135,0.5,0.135,0
-0.37281,1,0.136,0.5,0.136,0
-0.37187,1,0.137,0.5,0.137,0
