"u_sol","Points:0","Points:1","Points:2"
-0.0047559,0,0,0
0.0052973,0.0625,0,0
0.088407,0.125,0,0
0.044289,0.1875,0,0
0.007864,0.25,0,0
0.13472,0.3125,0,0
0.13234,0.375,0,0
0.013534,0.4375,0,0
-0.090231,0.5,0,0
-0.15107,0.5625,0,0
-0.17365,0.625,0,0
-0.16318,0.6875,0,0
-0.11833,0.75,0,0
-0.061301,0.8125,0,0
0.061598,0.875,0,0
0.041662,0.9375,0,0
-0.032269,1,0,0
-0.0032847,0,0.0625,0
0.022235,0.0625,0.0625,0
-0.10209,0.125,0.0625,0
-0.12206,0.1875,0.0625,0
0.0020987,0.25,0.0625,0
-0.091754,0.3125,0.0625,0
-0.2115,0.375,0.0625,0
-0.26907,0.4375,0.0625,0
-0.30627,0.5,0.0625,0
-0.32031,0.5625,0.0625,0
-0.31391,0.625,0.0625,0
-0.28621,0.6875,0.0625,0
-0.23549,0.75,0.0625,0
-0.16213,0.8125,0.0625,0
-0.10173,0.875,0.0625,0
-0.0035337,0.9375,0.0625,0
0.020508,1,0.0625,0
0.01115,0,0.125,0
-0.021768,0.0625,0.125,0
0.085808,0.125,0.125,0
0.14853,0.1875,0.125,0
-0.086429,0.25,0.125,0
-0.25224,0.3125,0.125,0
-0.29489,0.375,0.125,0
-0.30988,0.4375,0.125,0
-0.30249,0.5,0.125,0
-0.29789,0.5625,0.125,0
-0.28949,0.625,0.125,0
-0.27529,0.6875,0.125,0
-0.25843,0.75,0.125,0
-0.2123,0.8125,0.125,0
-0.16349,0.875,0.125,0
-0.065941,0.9375,0.125,0
0.021231,1,0.125,0
-0.01346,0,0.1875,0
-0.026244,0.0625,0.1875,0
-0.036359,0.125,0.1875,0
-0.16328,0.1875,0.1875,0
-0.26487,0.25,0.1875,0
-0.27077,0.3125,0.1875,0
-0.26715,0.375,0.1875,0
-0.25482,0.4375,0.1875,0
-0.25051,0.5,0.1875,0
-0.24397,0.5625,0.1875,0
-0.2339,0.625,0.1875,0
-0.21997,0.6875,0.1875,0
-0.20652,0.75,0.1875,0
-0.20181,0.8125,0.1875,0
-0.15804,0.875,0.1875,0
-0.11863,0.9375,0.1875,0
-0.016345,1,0.1875,0
0.011401,0,0.25,0
0.050553,0.0625,0.25,0
-0.047124,0.125,0.25,0
-0.1663,0.1875,0.25,0
-0.18818,0.25,0.25,0
-0.19016,0.3125,0.25,0
-0.20611,0.375,0.25,0
-0.21442,0.4375,0.25,0
-0.21754,0.5,0.25,0
-0.2127,0.5625,0.25,0
-0.20345,0.625,0.25,0
-0.18999,0.6875,0.25,0
-0.16312,0.75,0.25,0
-0.14832,0.8125,0.25,0
-0.13724,0.875,0.25,0
-0.080378,0.9375,0.25,0
-0.00083038,1,0.25,0
0.0021539,0,0.3125,0
-0.043653,0.0625,0.3125,0
-0.12585,0.125,0.3125,0
-0.18572,0.1875,0.3125,0
-0.18846,0.25,0.3125,0
-0.19401,0.3125,0.3125,0
-0.1903,0.375,0.3125,0
-0.17788,0.4375,0.3125,0
-0.16999,0.5,0.3125,0
-0.16434,0.5625,0.3125,0
-0.15733,0.625,0.3125,0
-0.15063,0.6875,0.3125,0
-0.13977,0.75,0.3125,0
-0.11361,0.8125,0.3125,0
-0.094746,0.875,0.3125,0
-0.075334,0.9375,0.3125,0
-0.0080752,1,0.3125,0
0.0094831,0,0.375,0
-0.029387,0.0625,0.375,0
-0.095636,0.125,0.375,0
-0.10561,0.1875,0.375,0
-0.09592,0.25,0.375,0
-0.10168,0.3125,0.375,0
-0.10116,0.375,0.375,0
-0.11196,0.4375,0.375,0
-0.12466,0.5,0.375,0
-0.12379,0.5625,0.375,0
-0.11444,0.625,0.375,0
-0.10265,0.6875,0.375,0
-0.09446,0.75,0.375,0
-0.083339,0.8125,0.375,0
-0.067204,0.875,0.375,0
-0.040577,0.9375,0.375,0
-0.0017313,1,0.375,0
-0.0012262,0,0.4375,0
-0.047351,0.0625,0.4375,0
-0.077484,0.125,0.4375,0
-0.088078,0.1875,0.4375,0
-0.096046,0.25,0.4375,0
-0.099076,0.3125,0.4375,0
-0.096522,0.375,0.4375,0
-0.10038,0.4375,0.4375,0
-0.088307,0.5,0.4375,0
-0.079868,0.5625,0.4375,0
-0.07714,0.625,0.4375,0
-0.066833,0.6875,0.4375,0
-0.060789,0.75,0.4375,0
-0.050357,0.8125,0.4375,0
-0.039014,0.875,0.4375,0
-0.038083,0.9375,0.4375,0
-0.0070641,1,0.4375,0
0.0034145,0,0.5,0
-0.0035295,0.0625,0.5,0
-0.015902,0.125,0.5,0
-0.0096934,0.1875,0.5,0
