"v_sol","Points:0","Points:1","Points:2"
0.0043841,0,0,0
-0.0059656,0.0625,0,0
-0.039574,0.125,0,0
0.037775,0.1875,0,0
0.0014619,0.25,0,0
-0.029347,0.3125,0,0
0.0029277,0.375,0,0
0.0040309,0.4375,0,0
0.0076138,0.5,0,0
0.001222,0.5625,0,0
0.0049402,0.625,0,0
-0.00058145,0.6875,0,0
0.0041338,0.75,0,0
-0.0022554,0.8125,0,0
-0.0042686,0.875,0,0
0.024418,0.9375,0,0
-0.017446,1,0,0
0.0013027,0,0.0625,0
-0.021303,0.0625,0.0625,0
0.069096,0.125,0.0625,0
-0.012837,0.1875,0.0625,0
-0.079532,0.25,0.0625,0
0.027689,0.3125,0.0625,0
0.080337,0.375,0.0625,0
0.096217,0.4375,0.0625,0
0.051967,0.5,0.0625,0
0.029684,0.5625,0.0625,0
-0.010623,0.625,0.0625,0
-0.028452,0.6875,0.0625,0
-0.066877,0.75,0.0625,0
-0.06885,0.8125,0.0625,0
-0.10235,0.875,0.0625,0
0.037283,0.9375,0.0625,0
-0.0041952,1,0.0625,0
-0.027549,0,0.125,0
0.0028872,0.0625,0.125,0
0.05428,0.125,0.125,0
-0.040526,0.1875,0.125,0
0.062772,0.25,0.125,0
0.15728,0.3125,0.125,0
0.13516,0.375,0.125,0
0.1178,0.4375,0.125,0
0.055802,0.5,0.125,0
0.030203,0.5625,0.125,0
-0.028929,0.625,0.125,0
-0.053166,0.6875,0.125,0
-0.11543,0.75,0.125,0
-0.13669,0.8125,0.125,0
-0.15355,0.875,0.125,0
-0.10969,0.9375,0.125,0
0.071168,1,0.125,0
0.026195,0,0.1875,0
-0.0050947,0.0625,0.1875,0
-0.042252,0.125,0.1875,0
0.1259,0.1875,0.1875,0
0.23492,0.25,0.1875,0
0.17271,0.3125,0.1875,0
0.15355,0.375,0.1875,0
0.094498,0.4375,0.1875,0
0.063435,0.5,0.1875,0
0.0087133,0.5625,0.1875,0
-0.025671,0.625,0.1875,0
-0.080838,0.6875,0.1875,0
-0.11344,0.75,0.1875,0
-0.18759,0.8125,0.1875,0
-0.19739,0.875,0.1875,0
-0.20036,0.9375,0.1875,0
-0.028357,1,0.1875,0
0.0068669,0,0.25,0
-0.0078284,0.0625,0.25,0
0.093497,0.125,0.25,0
0.23648,0.1875,0.25,0
0.22795,0.25,0.25,0
0.17794,0.3125,0.25,0
0.15489,0.375,0.25,0
0.093163,0.4375,0.25,0
0.065259,0.5,0.25,0
-0.0033239,0.5625,0.25,0
-0.03365,0.625,0.25,0
-0.10295,0.6875,0.25,0
-0.12918,0.75,0.25,0
-0.19245,0.8125,0.25,0
-0.24465,0.875,0.25,0
-0.25131,0.9375,0.25,0
-0.17453,1,0.25,0
