"u_sol","Points:0","Points:1","Points:2"
0.00020775,0,0,0
0.00012855,0.0625,0,0
0.00013411,0.125,0,0
0.010218,0.1875,0,0
0.035454,0.25,0,0
0.054795,0.3125,0,0
0.034288,0.375,0,0
-0.01003,0.4375,0,0
-0.037114,0.5,0,0
-0.025338,0.5625,0,0
0.021224,0.625,0,0
0.074016,0.6875,0,0
0.082072,0.75,0,0
0.032539,0.8125,0,0
0.00099932,0.875,0,0
0.00026299,0.9375,0,0
0.00022752,1,0,0
-0.0025755,0,0.0625,0
0.011104,0.0625,0.0625,0
0.025083,0.125,0.0625,0
0.016993,0.1875,0.0625,0
-0.044814,0.25,0.0625,0
-0.15081,0.3125,0.0625,0
-0.24473,0.375,0.0625,0
-0.29771,0.4375,0.0625,0
-0.31038,0.5,0.0625,0
-0.286,0.5625,0.0625,0
-0.22428,0.625,0.0625,0
-0.13041,0.6875,0.0625,0
-0.024017,0.75,0.0625,0
0.044891,0.8125,0.0625,0
0.032828,0.875,0.0625,0
0.0043543,0.9375,0.0625,0
-0.0010529,1,0.0625,0
-0.00068799,0,0.125,0
0.016688,0.0625,0.125,0
-0.0084664,0.125,0.125,0
-0.10468,0.1875,0.125,0
-0.229,0.25,0.125,0
-0.32532,0.3125,0.125,0
-0.37933,0.375,0.125,0
-0.40418,0.4375,0.125,0
-0.41261,0.5,0.125,0
-0.40841,0.5625,0.125,0
-0.38786,0.625,0.125,0
-0.3345,0.6875,0.125,0
-0.23063,0.75,0.125,0
-0.088299,0.8125,0.125,0
0.01512,0.875,0.125,0
0.013205,0.9375,0.125,0
-0.0027382,1,0.125,0
0.0067145,0,0.1875,0
-0.010545,0.0625,0.1875,0
-0.10005,0.125,0.1875,0
-0.21853,0.1875,0.1875,0
-0.3092,0.25,0.1875,0
-0.3524,0.3125,0.1875,0
-0.36592,0.375,0.1875,0
-0.36896,0.4375,0.1875,0
-0.36936,0.5,0.1875,0
-0.37181,0.5625,0.1875,0
-0.37771,0.625,0.1875,0
-0.38008,0.6875,0.1875,0
-0.34689,0.75,0.1875,0
-0.239,0.8125,0.1875,0
-0.073323,0.875,0.1875,0
0.019312,0.9375,0.1875,0
-0.0061496,1,0.1875,0
0.0081875,0,0.25,0
-0.056252,0.0625,0.25,0
-0.16106,0.125,0.25,0
-0.24964,0.1875,0.25,0
-0.29023,0.25,0.25,0
-0.29566,0.3125,0.25,0
-0.29286,0.375,0.25,0
-0.29217,0.4375,0.25,0
-0.29413,0.5,0.25,0
-0.29598,0.5625,0.25,0
-0.2974,0.625,0.25,0
-0.30605,0.6875,0.25,0
-0.3239,0.75,0.25,0
-0.30732,0.8125,0.25,0
-0.19101,0.875,0.25,0
-0.019559,0.9375,0.25,0
0.018383,1,0.25,0
0.0056371,0,0.3125,0
-0.076089,0.0625,0.3125,0
-0.16503,0.125,0.3125,0
-0.21488,0.1875,0.3125,0
-0.22494,0.25,0.3125,0
-0.22237,0.3125,0.3125,0
-0.22544,0.375,0.3125,0
-0.23214,0.4375,0.3125,0
-0.23725,0.5,0.3125,0
-0.24182,0.5625,0.3125,0
-0.2451,0.625,0.3125,0
-0.24031,0.6875,0.3125,0
-0.2398,0.75,0.3125,0
-0.25883,0.8125,0.3125,0
-0.23902,0.875,0.3125,0
-0.090776,0.9375,0.3125,0
0.030924,1,0.3125,0
0.0044241,0,0.375,0
-0.065878,0.0625,0.375,0
-0.12782,0.125,0.375,0
-0.15215,0.1875,0.375,0
-0.15438,0.25,0.375,0
-0.15683,0.3125,0.375,0
-0.1636,0.375,0.375,0
-0.16655,0.4375,0.375,0
-0.16794,0.5,0.375,0
-0.17234,0.5625,0.375,0
-0.18174,0.625,0.375,0
-0.19295,0.6875,0.375,0
-0.18666,0.75,0.375,0
-0.18087,0.8125,0.375,0
-0.19876,0.875,0.375,0
-0.13818,0.9375,0.375,0
0.0061544,1,0.375,0
0.004592,0,0.4375,0
-0.037287,0.0625,0.4375,0
-0.073597,0.125,0.4375,0
-0.085784,0.1875,0.4375,0
-0.088974,0.25,0.4375,0
-0.094412,0.3125,0.4375,0
-0.098388,0.375,0.4375,0
-0.10016,0.4375,0.4375,0
-0.10495,0.5,0.4375,0
-0.10952,0.5625,0.4375,0
-0.11102,0.625,0.4375,0
-0.12173,0.6875,0.4375,0
-0.13828,0.75,0.4375,0
-0.12796,0.8125,0.4375,0
-0.13065,0.875,0.4375,0
-0.12584,0.9375,0.4375,0
-0.0056666,1,0.4375,0
0.0054889,0,0.5,0
-0.0015943,0.0625,0.5,0
-0.015409,0.125,0.5,0
-0.021794,0.1875,0.5,0
-0.026348,0.25,0.5,0
-0.030639,0.3125,0.5,0
-0.03377,0.375,0.5,0
-0.037332,0.4375,0.5,0
-0.043242,0.5,0.5,0
-0.050077,0.5625,0.5,0
-0.056735,0.625,0.5,0
-0.056959,0.6875,0.5,0
-0.072429,0.75,0.5,0
-0.081799,0.8125,0.5,0
-0.072496,0.875,0.5,0
-0.084428,0.9375,0.5,0
-0.0074505,1,0.5,0
0.0033646,0,0.5625,0
0.03567,0.0625,0.5625,0
0.040429,0.125,0.5625,0
0.040264,0.1875,0.5625,0
0.034755,0.25,0.5625,0
0.032515,0.3125,0.5625,0
0.030328,0.375,0.5625,0
0.025816,0.4375,0.5625,0
0.02242,0.5,0.5625,0
0.016442,0.5625,0.5625,0
0.0066903,0.625,0.5625,0
-0.0025659,0.6875,0.5625,0
-0.012285,0.75,0.5625,0
-0.028869,0.8125,0.5625,0
-0.02726,0.875,0.5625,0
-0.047839,0.9375,0.5625,0
-0.011005,1,0.5625,0
-0.0015926,0,0.625,0
0.063079,0.0625,0.625,0
0.092981,0.125,0.625,0
0.099991,0.1875,0.625,0
0.096311,0.25,0.625,0
0.093378,0.3125,0.625,0
0.094051,0.375,0.625,0
0.091518,0.4375,0.625,0
0.087018,0.5,0.625,0
0.081467,0.5625,0.625,0
0.074644,0.625,0.625,0
0.059285,0.6875,0.625,0
0.042039,0.75,0.625,0
0.026704,0.8125,0.625,0
0.011202,0.875,0.625,0
-0.018286,0.9375,0.625,0
-0.013791,1,0.625,0
-0.0099525,0,0.6875,0
0.07495,0.0625,0.6875,0
0.14267,0.125,0.6875,0
0.15985,0.1875,0.6875,0
0.16217,0.25,0.6875,0
0.16033,0.3125,0.6875,0
0.16176,0.375,0.6875,0
0.16337,0.4375,0.6875,0
0.16098,0.5,0.6875,0
0.15444,0.5625,0.6875,0
0.14021,0.625,0.6875,0
0.12084,0.6875,0.6875,0
0.10173,0.75,0.6875,0
0.084057,0.8125,0.6875,0
0.050836,0.875,0.6875,0
0.0010825,0.9375,0.6875,0
-0.014449,1,0.6875,0
-0.018002,0,0.75,0
0.047111,0.0625,0.75,0
0.15652,0.125,0.75,0
0.20662,0.1875,0.75,0
0.21808,0.25,0.75,0
0.22022,0.3125,0.75,0
0.22272,0.375,0.75,0
0.22595,0.4375,0.75,0
0.22644,0.5,0.75,0
0.22096,0.5625,0.75,0
0.20869,0.625,0.75,0
0.19101,0.6875,0.75,0
0.17601,0.75,0.75,0
0.14656,0.8125,0.75,0
0.087851,0.875,0.75,0
0.011397,0.9375,0.75,0
-0.014291,1,0.75,0
-0.0134,0,0.8125,0
0.018446,0.0625,0.8125,0
0.13598,0.125,0.8125,0
0.22754,0.1875,0.8125,0
0.27399,0.25,0.8125,0
0.29386,0.3125,0.8125,0
0.30428,0.375,0.8125,0
0.31045,0.4375,0.8125,0
0.31231,0.5,0.8125,0
0.30829,0.5625,0.8125,0
0.29876,0.625,0.8125,0
0.28675,0.6875,0.8125,0
0.25996,0.75,0.8125,0
0.20071,0.8125,0.8125,0
0.10874,0.875,0.8125,0
0.015487,0.9375,0.8125,0
-0.015227,1,0.8125,0
0.029053,0,0.875,0
0.066428,0.0625,0.875,0
0.086089,0.125,0.875,0
0.19229,0.1875,0.875,0
0.2886,0.25,0.875,0
0.35494,0.3125,0.875,0
0.39618,0.375,0.875,0
0.42056,0.4375,0.875,0
0.43208,0.5,0.875,0
0.43298,0.5625,0.875,0
0.41944,0.625,0.875,0
0.38457,0.6875,0.875,0
0.3213,0.75,0.875,0
0.22404,0.8125,0.875,0
0.12524,0.875,0.875,0
0.021738,0.9375,0.875,0
-0.016822,1,0.875,0
-0.0351,0,0.9375,0
