"u_sol","Points:0","Points:1","Points:2"
-4.4162e-05,0,0,0
-8.3576e-05,0.03125,0,0
0.00032265,0.0625,0,0
0.00080947,0.09375,0,0
0.0010403,0.125,0,0
0.0011623,0.15625,0,0
0.0016975,0.1875,0,0
0.0030048,0.21875,0,0
0.0044324,0.25,0,0
0.0073538,0.28125,0,0
0.014447,0.3125,0,0
0.02133,0.34375,0,0
0.020712,0.375,0,0
0.011707,0.40625,0,0
-0.0015737,0.4375,0,0
-0.013803,0.46875,0,0
-0.020417,0.5,0,0
-0.018182,0.53125,0,0
-0.006297,0.5625,0,0
0.013133,0.59375,0,0
0.035296,0.625,0,0
0.053944,0.65625,0,0
0.059976,0.6875,0,0
0.047038,0.71875,0,0
0.025865,0.75,0,0
0.008939,0.78125,0,0
0.00023422,0.8125,0,0
-0.0012319,0.84375,0,0
-0.00089852,0.875,0,0
-0.00062018,0.90625,0,0
-0.00040372,0.9375,0,0
-0.00018653,0.96875,0,0
1.6957e-05,1,0,0
-0.00028701,0,0.03125,0
0.0013785,0.03125,0.03125,0
0.0053401,0.0625,0.03125,0
0.0090812,0.09375,0.03125,0
0.011059,0.125,0.03125,0
0.011627,0.15625,0.03125,0
0.011644,0.1875,0.03125,0
0.01148,0.21875,0.03125,0
0.006201,0.25,0.03125,0
-0.012153,0.28125,0.03125,0
-0.045665,0.3125,0.03125,0
-0.088085,0.34375,0.03125,0
-0.12978,0.375,0.03125,0
-0.1639,0.40625,0.03125,0
-0.18678,0.4375,0.03125,0
-0.19669,0.46875,0.03125,0
-0.19311,0.5,0.03125,0
-0.17654,0.53125,0.03125,0
-0.14791,0.5625,0.03125,0
-0.10881,0.59375,0.03125,0
-0.062274,0.625,0.03125,0
-0.013684,0.65625,0.03125,0
0.030837,0.6875,0.03125,0
0.063601,0.71875,0.03125,0
0.073581,0.75,0.03125,0
0.063585,0.78125,0.03125,0
0.045345,0.8125,0.03125,0
0.026601,0.84375,0.03125,0
0.013362,0.875,0.03125,0
0.0057413,0.90625,0.03125,0
0.0018029,0.9375,0.03125,0
0.00019856,0.96875,0.03125,0
-6.77e-05,1,0.03125,0
-0.00055918,0,0.0625,0
0.0027424,0.03125,0.0625,0
0.0087082,0.0625,0.0625,0
0.01252,0.09375,0.0625,0
0.012408,0.125,0.0625,0
0.010116,0.15625,0.0625,0
0.0027743,0.1875,0.0625,0
-0.022014,0.21875,0.0625,0
-0.067189,0.25,0.0625,0
-0.12301,0.28125,0.0625,0
-0.18003,0.3125,0.0625,0
-0.23101,0.34375,0.0625,0
-0.27177,0.375,0.0625,0
-0.30111,0.40625,0.0625,0
-0.31951,0.4375,0.0625,0
-0.32787,0.46875,0.0625,0
-0.32663,0.5,0.0625,0
-0.31553,0.53125,0.0625,0
-0.29408,0.5625,0.0625,0
-0.26192,0.59375,0.0625,0
-0.21912,0.625,0.0625,0
-0.16702,0.65625,0.0625,0
-0.1093,0.6875,0.0625,0
-0.051538,0.71875,0.0625,0
-0.0017274,0.75,0.0625,0
0.027189,0.78125,0.0625,0
0.035091,0.8125,0.0625,0
0.031706,0.84375,0.0625,0
0.022174,0.875,0.0625,0
0.012484,0.90625,0.0625,0
0.0055873,0.9375,0.0625,0
0.0013463,0.96875,0.0625,0
-0.00024703,1,0.0625,0
-0.00084917,0,0.09375,0
0.0044068,0.03125,0.09375,0
0.011242,0.0625,0.09375,0
0.011073,0.09375,0.09375,0
0.0055587,0.125,0.09375,0
-0.010627,0.15625,0.09375,0
-0.050002,0.1875,0.09375,0
-0.10948,0.21875,0.09375,0
-0.17602,0.25,0.09375,0
-0.23911,0.28125,0.09375,0
-0.29231,0.3125,0.09375,0
-0.3339,0.34375,0.09375,0
-0.36469,0.375,0.09375,0
-0.38621,0.40625,0.09375,0
-0.39982,0.4375,0.09375,0
-0.40653,0.46875,0.09375,0
-0.40703,0.5,0.09375,0
-0.40174,0.53125,0.09375,0
