"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.063172,1,0,0,0.5,0
0.074328,1,0.001,0.001,0.5,0
0.085485,1,0.002,0.002,0.5,0
0.096642,1,0.003,0.003,0.5,0
0.1078,1,0.004,0.004,0.5,0
0.11895,1,0.005,0.005,0.5,0
0.13011,1,0.006,0.006,0.5,0
0.14127,1,0.007,0.007,0.5,0
0.15242,1,0.008,0.008,0.5,0
0.16358,1,0.009,0.009,0.5,0
0.17474,1,0.01,0.01,0.5,0
0.18589,1,0.011,0.011,0.5,0
0.19705,1,0.012,0.012,0.5,0
0.20821,1,0.013,0.013,0.5,0
0.21936,1,0.014,0.014,0.5,0
0.23052,1,0.015,0.015,0.5,0
0.24168,1,0.016,0.016,0.5,0
0.25283,1,0.017,0.017,0.5,0
0.26399,1,0.018,0.018,0.5,0
0.27515,1,0.019,0.019,0.5,0
0.2863,1,0.02,0.02,0.5,0
0.29746,1,0.021,0.021,0.5,0
0.30862,1,0.022,0.022,0.5,0
0.31977,1,0.023,0.023,0.5,0
0.33093,1,0.024,0.024,0.5,0
0.34209,1,0.025,0.025,0.5,0
0.35324,1,0.026,0.026,0.5,0
0.3644,1,0.027,0.027,0.5,0
0.37556,1,0.028,0.028,0.5,0
0.38671,1,0.029,0.029,0.5,0
0.39787,1,0.03,0.03,0.5,0
0.40903,1,0.031,0.031,0.5,0
0.4136,1,0.032,0.032,0.5,0
0.41597,1,0.033,0.033,0.5,0
0.41834,1,0.034,0.034,0.5,0
0.42071,1,0.035,0.035,0.5,0
0.42309,1,0.036,0.036,0.5,0
0.42546,1,0.037,0.037,0.5,0
0.42783,1,0.038,0.038,0.5,0
0.43021,1,0.039,0.039,0.5,0
0.43258,1,0.04,0.04,0.5,0
0.43495,1,0.041,0.041,0.5,0
0.43732,1,0.042,0.042,0.5,0
0.4397,1,0.043,0.043,0.5,0
0.44207,1,0.044,0.044,0.5,0
0.44444,1,0.045,0.045,0.5,0
0.44682,1,0.046,0.046,0.5,0
0.44919,1,0.047,0.047,0.5,0
0.45156,1,0.048,0.048,0.5,0
0.45393,1,0.049,0.049,0.5,0
0.45631,1,0.05,0.05,0.5,0
0.45868,1,0.051,0.051,0.5,0
0.46105,1,0.052,0.052,0.5,0
0.46342,1,0.053,0.053,0.5,0
0.4658,1,0.054,0.054,0.5,0
0.46817,1,0.055,0.055,0.5,0
0.47054,1,0.056,0.056,0.5,0
0.47292,1,0.057,0.057,0.5,0
0.47529,1,0.058,0.058,0.5,0
0.47766,1,0.059,0.059,0.5,0
0.48003,1,0.06,0.06,0.5,0
0.48241,1,0.061,0.061,0.5,0
0.48478,1,0.062,0.062,0.5,0
0.4858,1,0.063,0.063,0.5,0
0.48548,1,0.064,0.064,0.5,0
0.48515,1,0.065,0.065,0.5,0
0.48482,1,0.066,0.066,0.5,0
0.4845,1,0.067,0.067,0.5,0
0.48417,1,0.068,0.068,0.5,0
0.48384,1,0.069,0.069,0.5,0
0.48352,1,0.07,0.07,0.5,0
0.48319,1,0.071,0.071,0.5,0
0.48287,1,0.072,0.072,0.5,0
0.48254,1,0.073,0.073,0.5,0
0.48221,1,0.074,0.074,0.5,0
0.48189,1,0.075,0.075,0.5,0
0.48156,1,0.076,0.076,0.5,0
0.48123,1,0.077,0.077,0.5,0
0.48091,1,0.078,0.078,0.5,0
0.48058,1,0.079,0.079,0.5,0
0.48025,1,0.08,0.08,0.5,0
0.47993,1,0.081,0.081,0.5,0
0.4796,1,0.082,0.082,0.5,0
0.47928,1,0.083,0.083,0.5,0
0.47895,1,0.084,0.084,0.5,0
0.47862,1,0.085,0.085,0.5,0
0.4783,1,0.086,0.086,0.5,0
0.47797,1,0.087,0.087,0.5,0
0.47764,1,0.088,0.088,0.5,0
0.47732,1,0.089,0.089,0.5,0
0.47699,1,0.09,0.09,0.5,0
0.47666,1,0.091,0.091,0.5,0
0.47634,1,0.092,0.092,0.5,0
0.47601,1,0.093,0.093,0.5,0
0.47529,1,0.094,0.094,0.5,0
0.47338,1,0.095,0.095,0.5,0
0.47147,1,0.096,0.096,0.5,0
0.46956,1,0.097,0.097,0.5,0
0.46765,1,0.098,0.098,0.5,0
0.46575,1,0.099,0.099,0.5,0
0.46384,1,0.1,0.1,0.5,0
0.46193,1,0.101,0.101,0.5,0
0.46002,1,0.102,0.102,0.5,0
0.45811,1,0.103,0.103,0.5,0
0.4562,1,0.104,0.104,0.5,0
0.45429,1,0.105,0.105,0.5,0
0.45238,1,0.106,0.106,0.5,0
0.45047,1,0.107,0.107,0.5,0
0.44857,1,0.108,0.108,0.5,0
0.44666,1,0.109,0.109,0.5,0
0.44475,1,0.11,0.11,0.5,0
0.44284,1,0.111,0.111,0.5,0
0.44093,1,0.112,0.112,0.5,0
0.43902,1,0.113,0.113,0.5,0
0.43711,1,0.114,0.114,0.5,0
0.4352,1,0.115,0.115,0.5,0
0.43329,1,0.116,0.116,0.5,0
0.43139,1,0.117,0.117,0.5,0
0.42948,1,0.118,0.118,0.5,0
0.42757,1,0.119,0.119,0.5,0
0.42566,1,0.12,0.12,0.5,0
0.42375,1,0.121,0.121,0.5,0
0.42184,1,0.122,0.122,0.5,0
0.41993,1,0.123,0.123,0.5,0
0.41802,1,0.124,0.124,0.5,0
0.41611,1,0.125,0.125,0.5,0
0.41505,1,0.126,0.126,0.5,0
0.41399,1,0.127,0.127,0.5,0
0.41293,1,0.128,0.128,0.5,0
0.41187,1,0.129,0.129,0.5,0
0.41081,1,0.13,0.13,0.5,0
0.40975,1,0.131,0.131,0.5,0
0.40869,1,0.132,0.132,0.5,0
0.40763,1,0.133,0.133,0.5,0
0.40657,1,0.134,0.134,0.5,0
0.4055,1,0.135,0.135,0.5,0
0.40444,1,0.136,0.136,0.5,0
0.40338,1,0.137,0.137,0.5,0
0.40232,1,0.138,0.138,0.5,0
0.40126,1,0.139,0.139,0.5,0
0.4002,1,0.14,0.14,0.5,0
0.39914,1,0.141,0.141,0.5,0
0.39808,1,0.142,0.142,0.5,0
0.39702,1,0.143,0.143,0.5,0
0.39596,1,0.144,0.144,0.5,0
0.3949,1,0.145,0.145,0.5,0
0.39383,1,0.146,0.146,0.5,0
0.39277,1,0.147,0.147,0.5,0
0.39171,1,0.148,0.148,0.5,0
0.39065,1,0.149,0.149,0.5,0
0.38959,1,0.15,0.15,0.5,0
0.38853,1,0.151,0.151,0.5,0
0.38747,1,0.152,0.152,0.5,0
0.38641,1,0.153,0.153,0.5,0
0.38535,1,0.154,0.154,0.5,0
0.38429,1,0.155,0.155,0.5,0
0.38323,1,0.156,0.156,0.5,0
0.38228,1,0.157,0.157,0.5,0
0.38137,1,0.158,0.158,0.5,0
0.38046,1,0.159,0.159,0.5,0
0.37956,1,0.16,0.16,0.5,0
0.37865,1,0.161,0.161,0.5,0
0.37774,1,0.162,0.162,0.5,0
0.37684,1,0.163,0.163,0.5,0
0.37593,1,0.164,0.164,0.5,0
0.37502,1,0.165,0.165,0.5,0
0.37411,1,0.166,0.166,0.5,0
0.37321,1,0.167,0.167,0.5,0
0.3723,1,0.168,0.168,0.5,0
0.37139,1,0.169,0.169,0.5,0
0.37048,1,0.17,0.17,0.5,0
0.36958,1,0.171,0.171,0.5,0
0.36867,1,0.172,0.172,0.5,0
0.36776,1,0.173,0.173,0.5,0
0.36685,1,0.174,0.174,0.5,0
0.36595,1,0.175,0.175,0.5,0
0.36504,1,0.176,0.176,0.5,0
0.36413,1,0.177,0.177,0.5,0
0.36323,1,0.178,0.178,0.5,0
0.36232,1,0.179,0.179,0.5,0
0.36141,1,0.18,0.18,0.5,0
0.3605,1,0.181,0.181,0.5,0
0.3596,1,0.182,0.182,0.5,0
0.35869,1,0.183,0.183,0.5,0
0.35778,1,0.184,0.184,0.5,0
0.35687,1,0.185,0.185,0.5,0
0.35597,1,0.186,0.186,0.5,0
0.35506,1,0.187,0.187,0.5,0
0.35399,1,0.188,0.188,0.5,0
0.35277,1,0.189,0.189,0.5,0
0.35155,1,0.19,0.19,0.5,0
0.35033,1,0.191,0.191,0.5,0
0.3491,1,0.192,0.192,0.5,0
0.34788,1,0.193,0.193,0.5,0
0.34666,1,0.194,0.194,0.5,0
0.34543,1,0.195,0.195,0.5,0
0.34421,1,0.196,0.196,0.5,0
0.34299,1,0.197,0.197,0.5,0
0.34177,1,0.198,0.198,0.5,0
0.34054,1,0.199,0.199,0.5,0
0.33932,1,0.2,0.2,0.5,0
0.3381,1,0.201,0.201,0.5,0
0.33687,1,0.202,0.202,0.5,0
0.33565,1,0.203,0.203,0.5,0
0.33443,1,0.204,0.204,0.5,0
0.33321,1,0.205,0.205,0.5,0
0.33198,1,0.206,0.206,0.5,0
0.33076,1,0.207,0.207,0.5,0
0.32954,1,0.208,0.208,0.5,0
0.32832,1,0.209,0.209,0.5,0
0.32709,1,0.21,0.21,0.5,0
0.32587,1,0.211,0.211,0.5,0
0.32465,1,0.212,0.212,0.5,0
0.32342,1,0.213,0.213,0.5,0
0.3222,1,0.214,0.214,0.5,0
0.32098,1,0.215,0.215,0.5,0
0.31976,1,0.216,0.216,0.5,0
0.31853,1,0.217,0.217,0.5,0
0.31731,1,0.218,0.218,0.5,0
0.31611,1,0.219,0.219,0.5,0
0.315,1,0.22,0.22,0.5,0
0.31389,1,0.221,0.221,0.5,0
0.31278,1,0.222,0.222,0.5,0
0.31167,1,0.223,0.223,0.5,0
0.31056,1,0.224,0.224,0.5,0
0.30945,1,0.225,0.225,0.5,0
0.30834,1,0.226,0.226,0.5,0
0.30722,1,0.227,0.227,0.5,0
0.30611,1,0.228,0.228,0.5,0
0.305,1,0.229,0.229,0.5,0
0.30389,1,0.23,0.23,0.5,0
0.30278,1,0.231,0.231,0.5,0
0.30167,1,0.232,0.232,0.5,0
0.30056,1,0.233,0.233,0.5,0
0.29945,1,0.234,0.234,0.5,0
0.29833,1,0.235,0.235,0.5,0
0.29722,1,0.236,0.236,0.5,0
0.29611,1,0.237,0.237,0.5,0
0.295,1,0.238,0.238,0.5,0
0.29389,1,0.239,0.239,0.5,0
0.29278,1,0.24,0.24,0.5,0
0.29167,1,0.241,0.241,0.5,0
0.29055,1,0.242,0.242,0.5,0
0.28944,1,0.243,0.243,0.5,0
0.28833,1,0.244,0.244,0.5,0
0.28722,1,0.245,0.245,0.5,0
0.28611,1,0.246,0.246,0.5,0
0.285,1,0.247,0.247,0.5,0
0.28389,1,0.248,0.248,0.5,0
0.28278,1,0.249,0.249,0.5,0
0.28166,1,0.25,0.25,0.5,0
0.28063,1,0.251,0.251,0.5,0
0.2796,1,0.252,0.252,0.5,0
0.27856,1,0.253,0.253,0.5,0
0.27753,1,0.254,0.254,0.5,0
0.2765,1,0.255,0.255,0.5,0
0.27546,1,0.256,0.256,0.5,0
0.27443,1,0.257,0.257,0.5,0
0.27339,1,0.258,0.258,0.5,0
0.27236,1,0.259,0.259,0.5,0
0.27133,1,0.26,0.26,0.5,0
0.27029,1,0.261,0.261,0.5,0
0.26926,1,0.262,0.262,0.5,0
0.26822,1,0.263,0.263,0.5,0
0.26719,1,0.264,0.264,0.5,0
0.26616,1,0.265,0.265,0.5,0
0.26512,1,0.266,0.266,0.5,0
0.26409,1,0.267,0.267,0.5,0
0.26306,1,0.268,0.268,0.5,0
0.26202,1,0.269,0.269,0.5,0
0.26099,1,0.27,0.27,0.5,0
0.25995,1,0.271,0.271,0.5,0
0.25892,1,0.272,0.272,0.5,0
0.25789,1,0.273,0.273,0.5,0
0.25685,1,0.274,0.274,0.5,0
0.25582,1,0.275,0.275,0.5,0
0.25478,1,0.276,0.276,0.5,0
0.25375,1,0.277,0.277,0.5,0
0.25272,1,0.278,0.278,0.5,0
0.25168,1,0.279,0.279,0.5,0
0.25065,1,0.28,0.28,0.5,0
0.24962,1,0.281,0.281,0.5,0
0.24853,1,0.282,0.282,0.5,0
0.24743,1,0.283,0.283,0.5,0
0.24633,1,0.284,0.284,0.5,0
0.24522,1,0.285,0.285,0.5,0
0.24412,1,0.286,0.286,0.5,0
0.24302,1,0.287,0.287,0.5,0
0.24192,1,0.288,0.288,0.5,0
0.24082,1,0.289,0.289,0.5,0
0.23971,1,0.29,0.29,0.5,0
0.23861,1,0.291,0.291,0.5,0
0.23751,1,0.292,0.292,0.5,0
0.23641,1,0.293,0.293,0.5,0
0.2353,1,0.294,0.294,0.5,0
0.2342,1,0.295,0.295,0.5,0
0.2331,1,0.296,0.296,0.5,0
0.232,1,0.297,0.297,0.5,0
0.2309,1,0.298,0.298,0.5,0
0.22979,1,0.299,0.299,0.5,0
0.22869,1,0.3,0.3,0.5,0
0.22759,1,0.301,0.301,0.5,0
0.22649,1,0.302,0.302,0.5,0
0.22538,1,0.303,0.303,0.5,0
0.22428,1,0.304,0.304,0.5,0
0.22318,1,0.305,0.305,0.5,0
