"u_sol","Points:0","Points:1","Points:2"
0.023099,0,0,0
-0.032546,0.0625,0,0
-0.096799,0.125,0,0
-0.2193,0.1875,0,0
-0.20373,0.25,0,0
0.039969,0.3125,0,0
0.041956,0.375,0,0
0.0090021,0.4375,0,0
-0.0031017,0.5,0,0
0.022603,0.5625,0,0
0.098326,0.625,0,0
0.061854,0.6875,0,0
0.046178,0.75,0,0
0.10331,0.8125,0,0
0.026801,0.875,0,0
-0.0071379,0.9375,0,0
0.0046997,1,0,0
-0.016057,0,0.0625,0
-0.040211,0.0625,0.0625,0
0.033034,0.125,0.0625,0
0.14321,0.1875,0.0625,0
0.13027,0.25,0.0625,0
-0.12694,0.3125,0.0625,0
-0.2667,0.375,0.0625,0
-0.33923,0.4375,0.0625,0
-0.35703,0.5,0.0625,0
-0.32104,0.5625,0.0625,0
-0.24298,0.625,0.0625,0
-0.073514,0.6875,0.0625,0
0.028848,0.75,0.0625,0
0.025261,0.8125,0.0625,0
0.071936,0.875,0.0625,0
0.031831,0.9375,0.0625,0
-0.011834,1,0.0625,0
0.030657,0,0.125,0
-0.056278,0.0625,0.125,0
-0.066985,0.125,0.125,0
-0.035082,0.1875,0.125,0
-0.27846,0.25,0.125,0
-0.38043,0.3125,0.125,0
-0.40015,0.375,0.125,0
-0.39534,0.4375,0.125,0
-0.39395,0.5,0.125,0
-0.40631,0.5625,0.125,0
-0.41846,0.625,0.125,0
-0.38535,0.6875,0.125,0
-0.21535,0.75,0.125,0
-0.054314,0.8125,0.125,0
-0.024509,0.875,0.125,0
0.0010281,0.9375,0.125,0
0.0029479,1,0.125,0
-0.024225,0,0.1875,0
0.085074,0.0625,0.1875,0
0.064067,0.125,0.1875,0
-0.28894,0.1875,0.1875,0
-0.3131,0.25,0.1875,0
-0.28692,0.3125,0.1875,0
-0.276,0.375,0.1875,0
-0.27804,0.4375,0.1875,0
-0.28262,0.5,0.1875,0
-0.28375,0.5625,0.1875,0
-0.29676,0.625,0.1875,0
-0.34045,0.6875,0.1875,0
-0.38635,0.75,0.1875,0
-0.2388,0.8125,0.1875,0
-0.029358,0.875,0.1875,0
-0.029974,0.9375,0.1875,0
0.00033031,1,0.1875,0
-0.0043024,0,0.25,0
0.0076849,0.0625,0.25,0
-0.21083,0.125,0.25,0
-0.2823,0.1875,0.25,0
-0.27927,0.25,0.25,0
-0.27257,0.3125,0.25,0
-0.26951,0.375,0.25,0
-0.2818,0.4375,0.25,0
-0.28757,0.5,0.25,0
-0.28709,0.5625,0.25,0
-0.27154,0.625,0.25,0
-0.2396,0.6875,0.25,0
-0.26088,0.75,0.25,0
-0.33013,0.8125,0.25,0
-0.18928,0.875,0.25,0
0.060925,0.9375,0.25,0
-0.008344,1,0.25,0
0.011045,0,0.3125,0
-0.057165,0.0625,0.3125,0
-0.16677,0.125,0.3125,0
-0.16974,0.1875,0.3125,0
-0.15273,0.25,0.3125,0
