"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.067756,1,0,0.5,0,0
-0.072248,1,0.001,0.5,0.001,0
-0.076741,1,0.002,0.5,0.002,0
-0.081233,1,0.003,0.5,0.003,0
-0.085726,1,0.004,0.5,0.004,0
-0.090218,1,0.005,0.5,0.005,0
-0.09471,1,0.006,0.5,0.006,0
-0.099203,1,0.007,0.5,0.007,0
-0.1037,1,0.008,0.5,0.008,0
-0.10819,1,0.009,0.5,0.009,0
-0.11268,1,0.01,0.5,0.01,0
-0.11717,1,0.011,0.5,0.011,0
-0.12167,1,0.012,0.5,0.012,0
-0.12616,1,0.013,0.5,0.013,0
-0.13065,1,0.014,0.5,0.014,0
-0.13514,1,0.015,0.5,0.015,0
-0.13963,1,0.016,0.5,0.016,0
-0.14413,1,0.017,0.5,0.017,0
-0.14862,1,0.018,0.5,0.018,0
-0.15311,1,0.019,0.5,0.019,0
-0.1576,1,0.02,0.5,0.02,0
-0.1621,1,0.021,0.5,0.021,0
-0.16659,1,0.022,0.5,0.022,0
-0.17108,1,0.023,0.5,0.023,0
-0.17557,1,0.024,0.5,0.024,0
-0.18007,1,0.025,0.5,0.025,0
-0.18456,1,0.026,0.5,0.026,0
-0.18905,1,0.027,0.5,0.027,0
-0.19354,1,0.028,0.5,0.028,0
-0.19804,1,0.029,0.5,0.029,0
-0.20253,1,0.03,0.5,0.03,0
-0.20702,1,0.031,0.5,0.031,0
-0.21151,1,0.032,0.5,0.032,0
-0.21601,1,0.033,0.5,0.033,0
-0.2205,1,0.034,0.5,0.034,0
-0.22499,1,0.035,0.5,0.035,0
-0.22948,1,0.036,0.5,0.036,0
-0.23398,1,0.037,0.5,0.037,0
-0.23847,1,0.038,0.5,0.038,0
-0.24296,1,0.039,0.5,0.039,0
-0.24745,1,0.04,0.5,0.04,0
-0.25195,1,0.041,0.5,0.041,0
-0.25644,1,0.042,0.5,0.042,0
-0.26093,1,0.043,0.5,0.043,0
-0.26542,1,0.044,0.5,0.044,0
-0.26992,1,0.045,0.5,0.045,0
-0.27441,1,0.046,0.5,0.046,0
-0.2789,1,0.047,0.5,0.047,0
-0.28339,1,0.048,0.5,0.048,0
-0.28788,1,0.049,0.5,0.049,0
-0.29238,1,0.05,0.5,0.05,0
-0.29687,1,0.051,0.5,0.051,0
-0.30136,1,0.052,0.5,0.052,0
-0.30585,1,0.053,0.5,0.053,0
-0.31035,1,0.054,0.5,0.054,0
-0.31484,1,0.055,0.5,0.055,0
-0.31933,1,0.056,0.5,0.056,0
-0.32382,1,0.057,0.5,0.057,0
-0.32832,1,0.058,0.5,0.058,0
-0.33281,1,0.059,0.5,0.059,0
-0.3373,1,0.06,0.5,0.06,0
-0.34179,1,0.061,0.5,0.061,0
-0.34629,1,0.062,0.5,0.062,0
-0.34884,1,0.063,0.5,0.063,0
-0.34947,1,0.064,0.5,0.064,0
-0.35009,1,0.065,0.5,0.065,0
-0.35071,1,0.066,0.5,0.066,0
-0.35133,1,0.067,0.5,0.067,0
-0.35196,1,0.068,0.5,0.068,0
-0.35258,1,0.069,0.5,0.069,0
-0.3532,1,0.07,0.5,0.07,0
-0.35382,1,0.071,0.5,0.071,0
-0.35445,1,0.072,0.5,0.072,0
-0.35507,1,0.073,0.5,0.073,0
-0.35569,1,0.074,0.5,0.074,0
-0.35631,1,0.075,0.5,0.075,0
-0.35694,1,0.076,0.5,0.076,0
-0.35756,1,0.077,0.5,0.077,0
-0.35818,1,0.078,0.5,0.078,0
-0.3588,1,0.079,0.5,0.079,0
-0.35943,1,0.08,0.5,0.08,0
-0.36005,1,0.081,0.5,0.081,0
-0.36067,1,0.082,0.5,0.082,0
-0.3613,1,0.083,0.5,0.083,0
-0.36192,1,0.084,0.5,0.084,0
-0.36254,1,0.085,0.5,0.085,0
-0.36316,1,0.086,0.5,0.086,0
-0.36379,1,0.087,0.5,0.087,0
-0.36441,1,0.088,0.5,0.088,0
-0.36503,1,0.089,0.5,0.089,0
-0.36565,1,0.09,0.5,0.09,0
-0.36628,1,0.091,0.5,0.091,0
-0.3669,1,0.092,0.5,0.092,0
-0.36752,1,0.093,0.5,0.093,0
-0.36814,1,0.094,0.5,0.094,0
-0.36877,1,0.095,0.5,0.095,0
-0.36939,1,0.096,0.5,0.096,0
-0.37001,1,0.097,0.5,0.097,0
-0.37063,1,0.098,0.5,0.098,0
-0.37126,1,0.099,0.5,0.099,0
-0.37188,1,0.1,0.5,0.1,0
-0.3725,1,0.101,0.5,0.101,0
-0.37312,1,0.102,0.5,0.102,0
-0.37375,1,0.103,0.5,0.103,0
-0.37437,1,0.104,0.5,0.104,0
-0.37499,1,0.105,0.5,0.105,0
-0.37561,1,0.106,0.5,0.106,0
-0.37624,1,0.107,0.5,0.107,0
-0.37686,1,0.108,0.5,0.108,0
-0.37748,1,0.109,0.5,0.109,0
-0.3781,1,0.11,0.5,0.11,0
-0.37873,1,0.111,0.5,0.111,0
-0.37935,1,0.112,0.5,0.112,0
-0.37997,1,0.113,0.5,0.113,0
-0.38059,1,0.114,0.5,0.114,0
-0.38122,1,0.115,0.5,0.115,0
-0.38184,1,0.116,0.5,0.116,0
-0.38246,1,0.117,0.5,0.117,0
-0.38308,1,0.118,0.5,0.118,0
-0.38371,1,0.119,0.5,0.119,0
-0.38433,1,0.12,0.5,0.12,0
-0.38495,1,0.121,0.5,0.121,0
-0.38557,1,0.122,0.5,0.122,0
-0.3862,1,0.123,0.5,0.123,0
-0.38682,1,0.124,0.5,0.124,0
-0.38744,1,0.125,0.5,0.125,0
-0.38636,1,0.126,0.5,0.126,0
