"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1048,1,0,0,0.5,0
0.1089,1,0.001,0.001,0.5,0
0.113,1,0.002,0.002,0.5,0
0.1171,1,0.003,0.003,0.5,0
0.1212,1,0.004,0.004,0.5,0
0.1253,1,0.005,0.005,0.5,0
0.1294,1,0.006,0.006,0.5,0
0.1335,1,0.007,0.007,0.5,0
0.1376,1,0.008,0.008,0.5,0
0.1417,1,0.009,0.009,0.5,0
0.1458,1,0.01,0.01,0.5,0
0.1499,1,0.011,0.011,0.5,0
0.154,1,0.012,0.012,0.5,0
0.1581,1,0.013,0.013,0.5,0
0.1622,1,0.014,0.014,0.5,0
0.1663,1,0.015,0.015,0.5,0
0.1704,1,0.016,0.016,0.5,0
0.1745,1,0.017,0.017,0.5,0
0.1786,1,0.018,0.018,0.5,0
0.1827,1,0.019,0.019,0.5,0
0.1868,1,0.02,0.02,0.5,0
0.1909,1,0.021,0.021,0.5,0
0.195,1,0.022,0.022,0.5,0
0.1991,1,0.023,0.023,0.5,0
0.2032,1,0.024,0.024,0.5,0
0.2073,1,0.025,0.025,0.5,0
0.2114,1,0.026,0.026,0.5,0
0.2155,1,0.027,0.027,0.5,0
0.2196,1,0.028,0.028,0.5,0
0.2237,1,0.029,0.029,0.5,0
0.2278,1,0.03,0.03,0.5,0
0.2319,1,0.031,0.031,0.5,0
0.236,1,0.032,0.032,0.5,0
0.2401,1,0.033,0.033,0.5,0
0.2442,1,0.034,0.034,0.5,0
0.2483,1,0.035,0.035,0.5,0
0.2524,1,0.036,0.036,0.5,0
0.2565,1,0.037,0.037,0.5,0
0.2606,1,0.038,0.038,0.5,0
0.2647,1,0.039,0.039,0.5,0
0.2688,1,0.04,0.04,0.5,0
0.2729,1,0.041,0.041,0.5,0
0.277,1,0.042,0.042,0.5,0
0.2811,1,0.043,0.043,0.5,0
0.2852,1,0.044,0.044,0.5,0
0.2893,1,0.045,0.045,0.5,0
0.2934,1,0.046,0.046,0.5,0
0.2975,1,0.047,0.047,0.5,0
0.3016,1,0.048,0.048,0.5,0
0.3057,1,0.049,0.049,0.5,0
0.3098,1,0.05,0.05,0.5,0
0.3139,1,0.051,0.051,0.5,0
0.318,1,0.052,0.052,0.5,0
0.3221,1,0.053,0.053,0.5,0
0.3262,1,0.054,0.054,0.5,0
0.3303,1,0.055,0.055,0.5,0
0.3344,1,0.056,0.056,0.5,0
0.3385,1,0.057,0.057,0.5,0
0.3426,1,0.058,0.058,0.5,0
0.3467,1,0.059,0.059,0.5,0
0.3508,1,0.06,0.06,0.5,0
0.3549,1,0.061,0.061,0.5,0
0.359,1,0.062,0.062,0.5,0
0.36129,1,0.063,0.063,0.5,0
0.36175,1,0.064,0.064,0.5,0
0.36221,1,0.065,0.065,0.5,0
0.36268,1,0.066,0.066,0.5,0
0.36314,1,0.067,0.067,0.5,0
0.3636,1,0.068,0.068,0.5,0
0.36407,1,0.069,0.069,0.5,0
0.36453,1,0.07,0.07,0.5,0
0.36499,1,0.071,0.071,0.5,0
0.36546,1,0.072,0.072,0.5,0
0.36592,1,0.073,0.073,0.5,0
0.36638,1,0.074,0.074,0.5,0
0.36685,1,0.075,0.075,0.5,0
0.36731,1,0.076,0.076,0.5,0
0.36777,1,0.077,0.077,0.5,0
0.36824,1,0.078,0.078,0.5,0
0.3687,1,0.079,0.079,0.5,0
0.36916,1,0.08,0.08,0.5,0
0.36963,1,0.081,0.081,0.5,0
0.37009,1,0.082,0.082,0.5,0
0.37056,1,0.083,0.083,0.5,0
0.37102,1,0.084,0.084,0.5,0
0.37148,1,0.085,0.085,0.5,0
0.37195,1,0.086,0.086,0.5,0
0.37241,1,0.087,0.087,0.5,0
0.37287,1,0.088,0.088,0.5,0
0.37334,1,0.089,0.089,0.5,0
