"v_sol","Points:0","Points:1","Points:2"
-0.00020421,0,0,0
0.0010656,0.0625,0,0
0.0016618,0.125,0,0
0.004133,0.1875,0,0
-0.011419,0.25,0,0
-0.022482,0.3125,0,0
-0.0072747,0.375,0,0
0.0028345,0.4375,0,0
0.0034451,0.5,0,0
0.0026088,0.5625,0,0
0.0033473,0.625,0,0
0.0054178,0.6875,0,0
0.015069,0.75,0,0
0.0073665,0.8125,0,0
-0.0045684,0.875,0,0
-0.00093607,0.9375,0,0
-0.00033402,1,0,0
-0.0018475,0,0.0625,0
-0.0039825,0.0625,0.0625,0
-0.0079373,0.125,0.0625,0
-0.011626,0.1875,0.0625,0
0.024072,0.25,0.0625,0
0.061201,0.3125,0.0625,0
0.072955,0.375,0.0625,0
0.052022,0.4375,0.0625,0
0.011006,0.5,0.0625,0
-0.033899,0.5625,0.0625,0
-0.074884,0.625,0.0625,0
-0.091266,0.6875,0.0625,0
-0.051912,0.75,0.0625,0
0.024105,0.8125,0.0625,0
0.02926,0.875,0.0625,0
0.00058873,0.9375,0.0625,0
0.0024431,1,0.0625,0
-0.0047158,0,0.125,0
-0.025432,0.0625,0.125,0
0.0039625,0.125,0.125,0
0.080326,0.1875,0.125,0
0.15524,0.25,0.125,0
0.16482,0.3125,0.125,0
0.12397,0.375,0.125,0
0.069414,0.4375,0.125,0
0.010277,0.5,0.125,0
-0.05182,0.5625,0.125,0
-0.11653,0.625,0.125,0
-0.17277,0.6875,0.125,0
-0.18352,0.75,0.125,0
-0.10237,0.8125,0.125,0
0.020531,0.875,0.125,0
0.030751,0.9375,0.125,0
-0.0089966,1,0.125,0
-0.037252,0,0.1875,0
-0.01214,0.0625,0.1875,0
0.1112,0.125,0.1875,0
0.21793,0.1875,0.1875,0
0.23953,0.25,0.1875,0
0.18983,0.3125,0.1875,0
0.12941,0.375,0.1875,0
0.06913,0.4375,0.1875,0
0.0091916,0.5,0.1875,0
-0.051356,0.5625,0.1875,0
-0.11391,0.625,0.1875,0
-0.18161,0.6875,0.1875,0
-0.24797,0.75,0.1875,0
-0.26015,0.8125,0.1875,0
-0.12635,0.875,0.1875,0
0.040326,0.9375,0.1875,0
0.01115,1,0.1875,0
-0.057376,0,0.25,0
0.073672,0.0625,0.25,0
0.23667,0.125,0.25,0
0.29597,0.1875,0.25,0
0.2539,0.25,0.25,0
0.18689,0.3125,0.25,0
0.12762,0.375,0.25,0
0.068608,0.4375,0.25,0
0.0095235,0.5,0.25,0
-0.052091,0.5625,0.25,0
-0.11397,0.625,0.25,0
-0.17215,0.6875,0.25,0
-0.23545,0.75,0.25,0
-0.30989,0.8125,0.25,0
-0.3117,0.875,0.25,0
-0.057488,0.9375,0.25,0
0.057131,1,0.25,0
-0.015607,0,0.3125,0
0.18028,0.0625,0.3125,0
0.31981,0.125,0.3125,0
0.318,0.1875,0.3125,0
0.24805,0.25,0.3125,0
0.18799,0.3125,0.3125,0
0.13227,0.375,0.3125,0
0.072348,0.4375,0.3125,0
0.011464,0.5,0.3125,0
-0.049541,0.5625,0.3125,0
-0.11257,0.625,0.3125,0
-0.17936,0.6875,0.3125,0
-0.23543,0.75,0.3125,0
-0.29253,0.8125,0.3125,0
-0.3733,0.875,0.3125,0
-0.27832,0.9375,0.3125,0
0.11727,1,0.3125,0
0.049571,0,0.375,0
0.27031,0.0625,0.375,0
0.36228,0.125,0.375,0
0.3192,0.1875,0.375,0
0.24741,0.25,0.375,0
0.19451,0.3125,0.375,0
0.13381,0.375,0.375,0
0.071895,0.4375,0.375,0
0.013024,0.5,0.375,0
-0.047183,0.5625,0.375,0
