"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.063282,1,0,0,0.5,0
0.074015,1,0.001,0.001,0.5,0
0.084749,1,0.002,0.002,0.5,0
0.095482,1,0.003,0.003,0.5,0
0.10622,1,0.004,0.004,0.5,0
0.11695,1,0.005,0.005,0.5,0
0.12768,1,0.006,0.006,0.5,0
0.13842,1,0.007,0.007,0.5,0
0.14915,1,0.008,0.008,0.5,0
0.15988,1,0.009,0.009,0.5,0
0.17062,1,0.01,0.01,0.5,0
0.18135,1,0.011,0.011,0.5,0
0.19208,1,0.012,0.012,0.5,0
0.20282,1,0.013,0.013,0.5,0
0.21355,1,0.014,0.014,0.5,0
0.22428,1,0.015,0.015,0.5,0
0.23502,1,0.016,0.016,0.5,0
0.24575,1,0.017,0.017,0.5,0
0.25648,1,0.018,0.018,0.5,0
0.26722,1,0.019,0.019,0.5,0
0.27795,1,0.02,0.02,0.5,0
0.28869,1,0.021,0.021,0.5,0
0.29942,1,0.022,0.022,0.5,0
0.31015,1,0.023,0.023,0.5,0
0.32089,1,0.024,0.024,0.5,0
0.33162,1,0.025,0.025,0.5,0
0.34235,1,0.026,0.026,0.5,0
0.35309,1,0.027,0.027,0.5,0
0.36382,1,0.028,0.028,0.5,0
0.37455,1,0.029,0.029,0.5,0
0.38529,1,0.03,0.03,0.5,0
0.39602,1,0.031,0.031,0.5,0
0.40039,1,0.032,0.032,0.5,0
0.40264,1,0.033,0.033,0.5,0
0.40489,1,0.034,0.034,0.5,0
0.40714,1,0.035,0.035,0.5,0
0.40939,1,0.036,0.036,0.5,0
0.41164,1,0.037,0.037,0.5,0
0.41389,1,0.038,0.038,0.5,0
0.41613,1,0.039,0.039,0.5,0
0.41838,1,0.04,0.04,0.5,0
0.42063,1,0.041,0.041,0.5,0
0.42288,1,0.042,0.042,0.5,0
0.42513,1,0.043,0.043,0.5,0
0.42738,1,0.044,0.044,0.5,0
0.42963,1,0.045,0.045,0.5,0
0.43188,1,0.046,0.046,0.5,0
0.43413,1,0.047,0.047,0.5,0
0.43638,1,0.048,0.048,0.5,0
0.43863,1,0.049,0.049,0.5,0
0.44088,1,0.05,0.05,0.5,0
0.44312,1,0.051,0.051,0.5,0
0.44537,1,0.052,0.052,0.5,0
0.44762,1,0.053,0.053,0.5,0
0.44987,1,0.054,0.054,0.5,0
0.45212,1,0.055,0.055,0.5,0
0.45437,1,0.056,0.056,0.5,0
0.45662,1,0.057,0.057,0.5,0
0.45887,1,0.058,0.058,0.5,0
0.46112,1,0.059,0.059,0.5,0
0.46337,1,0.06,0.06,0.5,0
0.46562,1,0.061,0.061,0.5,0
0.46787,1,0.062,0.062,0.5,0
0.46889,1,0.063,0.063,0.5,0
0.4687,1,0.064,0.064,0.5,0
0.4685,1,0.065,0.065,0.5,0
0.46831,1,0.066,0.066,0.5,0
0.46812,1,0.067,0.067,0.5,0
0.46792,1,0.068,0.068,0.5,0
0.46773,1,0.069,0.069,0.5,0
0.46753,1,0.07,0.07,0.5,0
0.46734,1,0.071,0.071,0.5,0
0.46715,1,0.072,0.072,0.5,0
0.46695,1,0.073,0.073,0.5,0
0.46676,1,0.074,0.074,0.5,0
0.46656,1,0.075,0.075,0.5,0
0.46637,1,0.076,0.076,0.5,0
0.46617,1,0.077,0.077,0.5,0
0.46598,1,0.078,0.078,0.5,0
0.46579,1,0.079,0.079,0.5,0
0.46559,1,0.08,0.08,0.5,0
0.4654,1,0.081,0.081,0.5,0
0.4652,1,0.082,0.082,0.5,0
0.46501,1,0.083,0.083,0.5,0
0.46481,1,0.084,0.084,0.5,0
0.46462,1,0.085,0.085,0.5,0
0.46443,1,0.086,0.086,0.5,0
0.46423,1,0.087,0.087,0.5,0
0.46404,1,0.088,0.088,0.5,0
0.46384,1,0.089,0.089,0.5,0
0.46365,1,0.09,0.09,0.5,0
0.46346,1,0.091,0.091,0.5,0
0.46326,1,0.092,0.092,0.5,0
0.46307,1,0.093,0.093,0.5,0
0.46245,1,0.094,0.094,0.5,0
0.46056,1,0.095,0.095,0.5,0
0.45867,1,0.096,0.096,0.5,0
0.45677,1,0.097,0.097,0.5,0
0.45488,1,0.098,0.098,0.5,0
0.45299,1,0.099,0.099,0.5,0
0.4511,1,0.1,0.1,0.5,0
0.44921,1,0.101,0.101,0.5,0
0.44732,1,0.102,0.102,0.5,0
0.44543,1,0.103,0.103,0.5,0
0.44353,1,0.104,0.104,0.5,0
0.44164,1,0.105,0.105,0.5,0
0.43975,1,0.106,0.106,0.5,0
0.43786,1,0.107,0.107,0.5,0
0.43597,1,0.108,0.108,0.5,0
0.43408,1,0.109,0.109,0.5,0
0.43219,1,0.11,0.11,0.5,0
0.43029,1,0.111,0.111,0.5,0
0.4284,1,0.112,0.112,0.5,0
0.42651,1,0.113,0.113,0.5,0
0.42462,1,0.114,0.114,0.5,0
