"u_sol","Points:0","Points:1","Points:2"
3.686e-06,0,0,0
-0.00016541,0.03125,0,0
0.00010466,0.0625,0,0
0.00081023,0.09375,0,0
0.0010074,0.125,0,0
0.001572,0.15625,0,0
0.0033518,0.1875,0,0
-0.0012294,0.21875,0,0
0.0025171,0.25,0,0
0.017437,0.28125,0,0
0.029037,0.3125,0,0
0.037401,0.34375,0,0
0.03684,0.375,0,0
0.023573,0.40625,0,0
-0.00017599,0.4375,0,0
-0.027326,0.46875,0,0
-0.049725,0.5,0,0
-0.06029,0.53125,0,0
-0.053741,0.5625,0,0
-0.029605,0.59375,0,0
0.0074097,0.625,0,0
0.046434,0.65625,0,0
0.07225,0.6875,0,0
0.073221,0.71875,0,0
0.050773,0.75,0,0
0.026217,0.78125,0,0
0.010077,0.8125,0,0
1.601e-06,0.84375,0,0
-0.0018297,0.875,0,0
-0.0016476,0.90625,0,0
-0.00078206,0.9375,0,0
-0.00021452,0.96875,0,0
2.8262e-05,1,0,0
-0.00016331,0,0.03125,0
0.0006994,0.03125,0.03125,0
0.004529,0.0625,0.03125,0
0.0091676,0.09375,0.03125,0
0.013094,0.125,0.03125,0
0.013963,0.15625,0.03125,0
0.014231,0.1875,0.03125,0
0.021212,0.21875,0.03125,0
0.019475,0.25,0.03125,0
-0.0058437,0.28125,0.03125,0
-0.061396,0.3125,0.03125,0
-0.13957,0.34375,0.03125,0
-0.2221,0.375,0.03125,0
-0.29229,0.40625,0.03125,0
-0.34173,0.4375,0.03125,0
-0.36869,0.46875,0.03125,0
-0.37452,0.5,0.03125,0
-0.3608,0.53125,0.03125,0
-0.32885,0.5625,0.03125,0
-0.27839,0.59375,0.03125,0
-0.20999,0.625,0.03125,0
-0.1279,0.65625,0.03125,0
-0.042943,0.6875,0.03125,0
0.028111,0.71875,0.03125,0
0.070318,0.75,0.03125,0
0.077403,0.78125,0.03125,0
0.063562,0.8125,0.03125,0
0.042136,0.84375,0.03125,0
0.019453,0.875,0.03125,0
0.0069908,0.90625,0.03125,0
0.0012009,0.9375,0.03125,0
-0.00038147,0.96875,0.03125,0
5.2052e-05,1,0.03125,0
-0.00052673,0,0.0625,0
0.0024089,0.03125,0.0625,0
0.0092652,0.0625,0.0625,0
0.014888,0.09375,0.0625,0
0.014506,0.125,0.0625,0
0.014264,0.15625,0.0625,0
0.011839,0.1875,0.0625,0
-0.015189,0.21875,0.0625,0
-0.087896,0.25,0.0625,0
-0.19343,0.28125,0.0625,0
-0.29345,0.3125,0.0625,0
-0.36986,0.34375,0.0625,0
-0.41938,0.375,0.0625,0
-0.44828,0.40625,0.0625,0
-0.46354,0.4375,0.0625,0
-0.47036,0.46875,0.0625,0
-0.47121,0.5,0.0625,0
-0.46684,0.53125,0.0625,0
-0.45607,0.5625,0.0625,0
-0.43644,0.59375,0.0625,0
-0.40313,0.625,0.0625,0
-0.34957,0.65625,0.0625,0
-0.2713,0.6875,0.0625,0
-0.17409,0.71875,0.0625,0
-0.079267,0.75,0.0625,0
-0.012589,0.78125,0.0625,0
0.017283,0.8125,0.0625,0
0.02893,0.84375,0.0625,0
0.029286,0.875,0.0625,0
0.0162,0.90625,0.0625,0
0.0069448,0.9375,0.0625,0
0.0018579,0.96875,0.0625,0
-0.00035533,1,0.0625,0
-0.001186,0,0.09375,0
0.0054097,0.03125,0.09375,0
0.015448,0.0625,0.09375,0
0.015087,0.09375,0.09375,0
0.01025,0.125,0.09375,0
-0.0012883,0.15625,0.09375,0
-0.052472,0.1875,0.09375,0
-0.15712,0.21875,0.09375,0
-0.2722,0.25,0.09375,0
-0.36013,0.28125,0.09375,0
-0.41293,0.3125,0.09375,0
-0.43809,0.34375,0.09375,0
-0.44819,0.375,0.09375,0
-0.45155,0.40625,0.09375,0
-0.45201,0.4375,0.09375,0
-0.45088,0.46875,0.09375,0
-0.44892,0.5,0.09375,0
-0.44699,0.53125,0.09375,0
-0.44636,0.5625,0.09375,0
-0.44742,0.59375,0.09375,0
-0.44838,0.625,0.09375,0
-0.44201,0.65625,0.09375,0
-0.41378,0.6875,0.09375,0
-0.34683,0.71875,0.09375,0
-0.23829,0.75,0.09375,0
-0.11632,0.78125,0.09375,0
-0.029492,0.8125,0.09375,0
0.0020555,0.84375,0.09375,0
0.012059,0.875,0.09375,0
0.017301,0.90625,0.09375,0
0.0093071,0.9375,0.09375,0
0.0023575,0.96875,0.09375,0
-0.00041692,1,0.09375,0
-0.0019937,0,0.125,0
0.010055,0.03125,0.125,0
0.016389,0.0625,0.125,0
0.0075607,0.09375,0.125,0
-0.010223,0.125,0.125,0
-0.074107,0.15625,0.125,0
-0.18867,0.1875,0.125,0
-0.29941,0.21875,0.125,0
-0.37163,0.25,0.125,0
-0.40346,0.28125,0.125,0
-0.40966,0.3125,0.125,0
-0.40553,0.34375,0.125,0
-0.39943,0.375,0.125,0
-0.39427,0.40625,0.125,0
-0.39057,0.4375,0.125,0
-0.38798,0.46875,0.125,0
-0.38606,0.5,0.125,0
-0.38452,0.53125,0.125,0
-0.38367,0.5625,0.125,0
-0.38533,0.59375,0.125,0
-0.39231,0.625,0.125,0
-0.40674,0.65625,0.125,0
-0.42444,0.6875,0.125,0
-0.4274,0.71875,0.125,0
-0.38556,0.75,0.125,0
-0.28003,0.78125,0.125,0
-0.1369,0.8125,0.125,0
-0.028503,0.84375,0.125,0
0.0032891,0.875,0.125,0
0.0069139,0.90625,0.125,0
0.0095137,0.9375,0.125,0
0.0040622,0.96875,0.125,0
-0.00072721,1,0.125,0
-0.0021542,0,0.15625,0
0.012001,0.03125,0.15625,0
0.0085263,0.0625,0.15625,0
-0.012491,0.09375,0.15625,0
-0.074951,0.125,0.15625,0
-0.18775,0.15625,0.15625,0
-0.29378,0.1875,0.15625,0
-0.35508,0.21875,0.15625,0
-0.37307,0.25,0.15625,0
-0.36872,0.28125,0.15625,0
-0.36004,0.3125,0.15625,0
-0.35482,0.34375,0.15625,0
-0.3542,0.375,0.15625,0
-0.35663,0.40625,0.15625,0
-0.35988,0.4375,0.15625,0
-0.36227,0.46875,0.15625,0
-0.36296,0.5,0.15625,0
-0.36194,0.53125,0.15625,0
-0.35962,0.5625,0.15625,0
-0.35616,0.59375,0.15625,0
-0.35243,0.625,0.15625,0
-0.35151,0.65625,0.15625,0
-0.35969,0.6875,0.15625,0
-0.3811,0.71875,0.15625,0
-0.40255,0.75,0.15625,0
-0.38503,0.78125,0.15625,0
-0.29108,0.8125,0.15625,0
-0.13839,0.84375,0.15625,0
-0.019196,0.875,0.15625,0
0.0055631,0.90625,0.15625,0
0.0053215,0.9375,0.15625,0
0.0015057,0.96875,0.15625,0
-0.00045705,1,0.15625,0
-0.00032576,0,0.1875,0
0.0079613,0.03125,0.1875,0
-0.0084264,0.0625,0.1875,0
-0.061421,0.09375,0.1875,0
-0.16394,0.125,0.1875,0
-0.26767,0.15625,0.1875,0
-0.32561,0.1875,0.1875,0
-0.33787,0.21875,0.1875,0
-0.32971,0.25,0.1875,0
-0.32179,0.28125,0.1875,0
-0.32059,0.3125,0.1875,0
-0.32447,0.34375,0.1875,0
-0.3294,0.375,0.1875,0
-0.3328,0.40625,0.1875,0
-0.33424,0.4375,0.1875,0
-0.33456,0.46875,0.1875,0
-0.33465,0.5,0.1875,0
-0.33496,0.53125,0.1875,0
-0.33553,0.5625,0.1875,0
-0.33627,0.59375,0.1875,0
-0.33629,0.625,0.1875,0
