"u_sol","Points:0","Points:1","Points:2"
-2.9545e-05,0,0,0
-9.7466e-05,0.03125,0,0
0.00018872,0.0625,0,0
0.00063245,0.09375,0,0
0.00092494,0.125,0,0
0.0009599,0.15625,0,0
0.0015215,0.1875,0,0
0.002884,0.21875,0,0
0.0034062,0.25,0,0
0.0065192,0.28125,0,0
0.01719,0.3125,0,0
0.027042,0.34375,0,0
0.025379,0.375,0,0
0.013096,0.40625,0,0
-0.0034032,0.4375,0,0
-0.017588,0.46875,0,0
-0.024599,0.5,0,0
-0.021304,0.53125,0,0
-0.0070546,0.5625,0,0
0.015915,0.59375,0,0
0.042418,0.625,0,0
0.065773,0.65625,0,0
0.074353,0.6875,0,0
0.058801,0.71875,0,0
0.031691,0.75,0,0
0.0090613,0.78125,0,0
-0.0018897,0.8125,0,0
-0.0022594,0.84375,0,0
-0.0010759,0.875,0,0
-0.00069481,0.90625,0,0
-0.00039121,0.9375,0,0
-0.0001594,0.96875,0,0
2.6246e-05,1,0,0
-0.00020899,0,0.03125,0
0.00096526,0.03125,0.03125,0
0.004172,0.0625,0.03125,0
0.0075594,0.09375,0.03125,0
0.0097785,0.125,0.03125,0
0.010812,0.15625,0.03125,0
0.010959,0.1875,0.03125,0
0.012648,0.21875,0.03125,0
0.010567,0.25,0.03125,0
-0.0070167,0.28125,0.03125,0
-0.042912,0.3125,0.03125,0
-0.088304,0.34375,0.03125,0
-0.13148,0.375,0.03125,0
-0.16605,0.40625,0.03125,0
-0.18913,0.4375,0.03125,0
-0.19941,0.46875,0.03125,0
-0.19652,0.5,0.03125,0
-0.18083,0.53125,0.03125,0
-0.15307,0.5625,0.03125,0
-0.11455,0.59375,0.03125,0
-0.06799,0.625,0.03125,0
-0.018863,0.65625,0.03125,0
0.026859,0.6875,0.03125,0
0.060552,0.71875,0.03125,0
0.06908,0.75,0.03125,0
0.057323,0.78125,0.03125,0
0.038663,0.8125,0.03125,0
0.020195,0.84375,0.03125,0
0.0086369,0.875,0.03125,0
0.0030356,0.90625,0.03125,0
0.00047095,0.9375,0.03125,0
-0.0001456,0.96875,0.03125,0
-4.6138e-06,1,0.03125,0
-0.00047881,0,0.0625,0
0.0021947,0.03125,0.0625,0
0.0073688,0.0625,0.0625,0
0.011302,0.09375,0.0625,0
0.011585,0.125,0.0625,0
0.010815,0.15625,0.0625,0
0.0069895,0.1875,0.0625,0
-0.017035,0.21875,0.0625,0
-0.064513,0.25,0.0625,0
-0.12215,0.28125,0.0625,0
-0.18024,0.3125,0.0625,0
-0.23143,0.34375,0.0625,0
-0.27176,0.375,0.0625,0
-0.30052,0.40625,0.0625,0
-0.31858,0.4375,0.0625,0
-0.32706,0.46875,0.0625,0
-0.32643,0.5,0.0625,0
-0.31648,0.53125,0.0625,0
-0.29671,0.5625,0.0625,0
-0.26662,0.59375,0.0625,0
-0.22599,0.625,0.0625,0
-0.17553,0.65625,0.0625,0
-0.11805,0.6875,0.0625,0
-0.057685,0.71875,0.0625,0
-0.0032121,0.75,0.0625,0
0.027043,0.78125,0.0625,0
0.032864,0.8125,0.0625,0
0.02833,0.84375,0.0625,0
0.018501,0.875,0.0625,0
0.0093464,0.90625,0.0625,0
0.0037809,0.9375,0.0625,0
0.0007498,0.96875,0.0625,0
-0.00015958,1,0.0625,0
-0.00081103,0,0.09375,0
0.0039029,0.03125,0.09375,0
0.010791,0.0625,0.09375,0
0.011187,0.09375,0.09375,0
0.0079545,0.125,0.09375,0
-0.0056347,0.15625,0.09375,0
-0.045857,0.1875,0.09375,0
-0.1074,0.21875,0.09375,0
-0.17496,0.25,0.09375,0
-0.23791,0.28125,0.09375,0
-0.28989,0.3125,0.09375,0
-0.32984,0.34375,0.09375,0
-0.35896,0.375,0.09375,0
-0.379,0.40625,0.09375,0
-0.39153,0.4375,0.09375,0
-0.39771,0.46875,0.09375,0
-0.39835,0.5,0.09375,0
-0.39393,0.53125,0.09375,0
-0.3841,0.5625,0.09375,0
-0.36737,0.59375,0.09375,0
-0.34124,0.625,0.09375,0
-0.30255,0.65625,0.09375,0
-0.24865,0.6875,0.09375,0
-0.18029,0.71875,0.09375,0
-0.1037,0.75,0.09375,0
-0.032526,0.78125,0.09375,0
0.0083793,0.8125,0.09375,0
0.01848,0.84375,0.09375,0
0.018459,0.875,0.09375,0
0.013412,0.90625,0.09375,0
0.0065966,0.9375,0.09375,0
0.0018385,0.96875,0.09375,0
-0.00027427,1,0.09375,0
-0.0010696,0,0.125,0
0.0063433,0.03125,0.125,0
0.011249,0.0625,0.125,0
0.0058457,0.09375,0.125,0
-0.01444,0.125,0.125,0
-0.061587,0.15625,0.125,0
-0.12892,0.1875,0.125,0
-0.20003,0.21875,0.125,0
-0.26309,0.25,0.125,0
-0.31244,0.28125,0.125,0
-0.3479,0.3125,0.125,0
-0.37183,0.34375,0.125,0
-0.38704,0.375,0.125,0
-0.39606,0.40625,0.125,0
-0.40099,0.4375,0.125,0
-0.40348,0.46875,0.125,0
-0.40456,0.5,0.125,0
-0.40465,0.53125,0.125,0
-0.40368,0.5625,0.125,0
-0.40071,0.59375,0.125,0
-0.39335,0.625,0.125,0
-0.3772,0.65625,0.125,0
-0.34605,0.6875,0.125,0
-0.29389,0.71875,0.125,0
-0.21923,0.75,0.125,0
-0.13008,0.78125,0.125,0
-0.044158,0.8125,0.125,0
0.0041443,0.84375,0.125,0
0.012941,0.875,0.125,0
0.011674,0.90625,0.125,0
0.0079623,0.9375,0.125,0
0.0025554,0.96875,0.125,0
-0.00050598,1,0.125,0
-0.0003909,0,0.15625,0
0.007425,0.03125,0.15625,0
0.0059482,0.0625,0.15625,0
-0.016505,0.09375,0.15625,0
-0.063587,0.125,0.15625,0
-0.13101,0.15625,0.15625,0
-0.20226,0.1875,0.15625,0
-0.26381,0.21875,0.15625,0
-0.30962,0.25,0.15625,0
-0.33975,0.28125,0.15625,0
-0.35746,0.3125,0.15625,0
-0.36668,0.34375,0.15625,0
-0.37096,0.375,0.15625,0
-0.37292,0.40625,0.15625,0
-0.37407,0.4375,0.15625,0
-0.37509,0.46875,0.15625,0
-0.37622,0.5,0.15625,0
-0.37759,0.53125,0.15625,0
-0.37944,0.5625,0.15625,0
-0.38201,0.59375,0.15625,0
-0.38491,0.625,0.15625,0
-0.38603,0.65625,0.15625,0
-0.38019,0.6875,0.15625,0
-0.35893,0.71875,0.15625,0
-0.31292,0.75,0.15625,0
-0.2377,0.78125,0.15625,0
-0.14175,0.8125,0.15625,0
-0.045422,0.84375,0.15625,0
0.0043,0.875,0.15625,0
0.0097061,0.90625,0.15625,0
0.0070951,0.9375,0.15625,0
0.0019988,0.96875,0.15625,0
-0.00011209,1,0.15625,0
0.0010355,0,0.1875,0
0.004679,0.03125,0.1875,0
-0.012746,0.0625,0.1875,0
-0.05561,0.09375,0.1875,0
-0.11822,0.125,0.1875,0
-0.1875,0.15625,0.1875,0
-0.24759,0.1875,0.1875,0
-0.29106,0.21875,0.1875,0
-0.31751,0.25,0.1875,0
-0.33092,0.28125,0.1875,0
-0.33641,0.3125,0.1875,0
-0.33847,0.34375,0.1875,0
-0.33987,0.375,0.1875,0
-0.3416,0.40625,0.1875,0
-0.34357,0.4375,0.1875,0
-0.34545,0.46875,0.1875,0
-0.34703,0.5,0.1875,0
-0.3483,0.53125,0.1875,0
