"u_sol","Points:0","Points:1","Points:2"
-0.098056,0.5625,0.4375,0
-0.097492,0.625,0.4375,0
-0.09871,0.6875,0.4375,0
-0.11259,0.75,0.4375,0
-0.11071,0.8125,0.4375,0
-0.096832,0.875,0.4375,0
-0.092142,0.9375,0.4375,0
-0.0065849,1,0.4375,0
0.0044916,0,0.5,0
-0.003711,0.0625,0.5,0
-0.015646,0.125,0.5,0
-0.020734,0.1875,0.5,0
-0.024168,0.25,0.5,0
-0.026764,0.3125,0.5,0
-0.028258,0.375,0.5,0
-0.030506,0.4375,0.5,0
-0.034014,0.5,0.5,0
-0.038211,0.5625,0.5,0
-0.044877,0.625,0.5,0
-0.045405,0.6875,0.5,0
-0.051043,0.75,0.5,0
-0.062304,0.8125,0.5,0
-0.051245,0.875,0.5,0
-0.055992,0.9375,0.5,0
-0.0085599,1,0.5,0
0.0034983,0,0.5625,0
0.034149,0.0625,0.5625,0
0.039905,0.125,0.5625,0
0.040078,0.1875,0.5625,0
0.035972,0.25,0.5625,0
0.034978,0.3125,0.5625,0
0.03334,0.375,0.5625,0
0.030319,0.4375,0.5625,0
0.028535,0.5,0.5625,0
0.024404,0.5625,0.5625,0
0.017357,0.625,0.5625,0
0.0087278,0.6875,0.5625,0
0.00055151,0.75,0.5625,0
-0.011648,0.8125,0.5625,0
-0.014131,0.875,0.5625,0
-0.026504,0.9375,0.5625,0
-0.010392,1,0.5625,0
-5.2762e-05,0,0.625,0
0.06367,0.0625,0.625,0
0.09206,0.125,0.625,0
0.098813,0.1875,0.625,0
0.096028,0.25,0.625,0
0.094694,0.3125,0.625,0
0.095284,0.375,0.625,0
0.093051,0.4375,0.625,0
0.089788,0.5,0.625,0
0.085039,0.5625,0.625,0
0.079603,0.625,0.625,0
0.067981,0.6875,0.625,0
0.051462,0.75,0.625,0
0.03831,0.8125,0.625,0
0.022,0.875,0.625,0
-0.004192,0.9375,0.625,0
-0.0114,1,0.625,0
-0.0082056,0,0.6875,0
0.076276,0.0625,0.6875,0
0.1405,0.125,0.6875,0
0.15703,0.1875,0.6875,0
0.15941,0.25,0.6875,0
0.15903,0.3125,0.6875,0
0.16123,0.375,0.6875,0
0.1627,0.4375,0.6875,0
0.16053,0.5,0.6875,0
0.15521,0.5625,0.6875,0
0.14358,0.625,0.6875,0
0.12547,0.6875,0.6875,0
0.10717,0.75,0.6875,0
0.090556,0.8125,0.6875,0
0.059824,0.875,0.6875,0
0.010107,0.9375,0.6875,0
-0.011165,1,0.6875,0
-0.021088,0,0.75,0
0.044071,0.0625,0.75,0
0.15515,0.125,0.75,0
0.20295,0.1875,0.75,0
0.21366,0.25,0.75,0
0.21619,0.3125,0.75,0
0.21981,0.375,0.75,0
0.22385,0.4375,0.75,0
0.22482,0.5,0.75,0
0.22021,0.5625,0.75,0
0.20885,0.625,0.75,0
0.19143,0.6875,0.75,0
0.17606,0.75,0.75,0
0.14983,0.8125,0.75,0
0.093867,0.875,0.75,0
0.018709,0.9375,0.75,0
-0.011517,1,0.75,0
-0.0063931,0,0.8125,0
0.02329,0.0625,0.8125,0
0.13162,0.125,0.8125,0
0.22213,0.1875,0.8125,0
0.26673,0.25,0.8125,0
0.28564,0.3125,0.8125,0
0.29591,0.375,0.8125,0
0.30252,0.4375,0.8125,0
0.30496,0.5,0.8125,0
0.30136,0.5625,0.8125,0
0.29206,0.625,0.8125,0
0.28033,0.6875,0.8125,0
0.25632,0.75,0.8125,0
0.20156,0.8125,0.8125,0
0.11213,0.875,0.8125,0
0.020731,0.9375,0.8125,0
-0.012155,1,0.8125,0
0.024042,0,0.875,0
0.063305,0.0625,0.875,0
0.081412,0.125,0.875,0
0.1831,0.1875,0.875,0
0.2776,0.25,0.875,0
0.34181,0.3125,0.875,0
0.38165,0.375,0.875,0
0.40549,0.4375,0.875,0
0.41719,0.5,0.875,0
0.41892,0.5625,0.875,0
0.40702,0.625,0.875,0
0.37515,0.6875,0.875,0
0.31542,0.75,0.875,0
0.22202,0.8125,0.875,0
0.12395,0.875,0.875,0
0.023771,0.9375,0.875,0
-0.013307,1,0.875,0
-0.033787,0,0.9375,0
-0.19313,0.0625,0.9375,0
-0.16376,0.125,0.9375,0
-0.052886,0.1875,0.9375,0
0.096673,0.25,0.9375,0
0.22357,0.3125,0.9375,0
0.31151,0.375,0.9375,0
0.36454,0.4375,0.9375,0
0.38967,0.5,0.9375,0
0.3903,0.5625,0.9375,0
0.37017,0.625,0.9375,0
0.32937,0.6875,0.9375,0
0.27559,0.75,0.9375,0
0.20774,0.8125,0.9375,0
0.14831,0.875,0.9375,0
0.085882,0.9375,0.9375,0
-0.0015981,1,0.9375,0
0.026004,0,1,0
0.20163,0.0625,1,0
0.25047,0.125,1,0
0.26739,0.1875,1,0
0.30698,0.25,1,0
0.38218,0.3125,1,0
0.46393,0.375,1,0
0.53277,0.4375,1,0
0.5826,0.5,1,0
0.61511,0.5625,1,0
0.6334,0.625,1,0
0.64199,0.6875,1,0
0.64236,0.75,1,0
0.65127,0.8125,1,0
0.63087,0.875,1,0
0.63951,0.9375,1,0
0.10775,1,1,0
