"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0032306,1,0,0,0.5,0
0.02587,1,0.001,0.001,0.5,0
0.04851,1,0.002,0.002,0.5,0
0.07115,1,0.003,0.003,0.5,0
0.09379,1,0.004,0.004,0.5,0
0.11643,1,0.005,0.005,0.5,0
0.13907,1,0.006,0.006,0.5,0
0.16171,1,0.007,0.007,0.5,0
0.18285,1,0.008,0.008,0.5,0
0.19752,1,0.009,0.009,0.5,0
0.21219,1,0.01,0.01,0.5,0
0.22685,1,0.011,0.011,0.5,0
0.24152,1,0.012,0.012,0.5,0
0.25618,1,0.013,0.013,0.5,0
0.27085,1,0.014,0.014,0.5,0
0.28552,1,0.015,0.015,0.5,0
0.29768,1,0.016,0.016,0.5,0
0.30567,1,0.017,0.017,0.5,0
0.31367,1,0.018,0.018,0.5,0
0.32166,1,0.019,0.019,0.5,0
0.32966,1,0.02,0.02,0.5,0
0.33765,1,0.021,0.021,0.5,0
0.34564,1,0.022,0.022,0.5,0
0.35364,1,0.023,0.023,0.5,0
0.36029,1,0.024,0.024,0.5,0
0.36591,1,0.025,0.025,0.5,0
0.37153,1,0.026,0.026,0.5,0
0.37714,1,0.027,0.027,0.5,0
0.38276,1,0.028,0.028,0.5,0
0.38838,1,0.029,0.029,0.5,0
0.39399,1,0.03,0.03,0.5,0
0.39961,1,0.031,0.031,0.5,0
0.40423,1,0.032,0.032,0.5,0
0.40853,1,0.033,0.033,0.5,0
0.41282,1,0.034,0.034,0.5,0
0.41712,1,0.035,0.035,0.5,0
0.42141,1,0.036,0.036,0.5,0
0.4257,1,0.037,0.037,0.5,0
0.43,1,0.038,0.038,0.5,0
0.43429,1,0.039,0.039,0.5,0
0.43712,1,0.04,0.04,0.5,0
0.43986,1,0.041,0.041,0.5,0
0.44259,1,0.042,0.042,0.5,0
0.44532,1,0.043,0.043,0.5,0
0.44806,1,0.044,0.044,0.5,0
0.45079,1,0.045,0.045,0.5,0
0.45353,1,0.046,0.046,0.5,0
0.45607,1,0.047,0.047,0.5,0
0.45729,1,0.048,0.048,0.5,0
0.45851,1,0.049,0.049,0.5,0
0.45973,1,0.05,0.05,0.5,0
0.46095,1,0.051,0.051,0.5,0
0.46216,1,0.052,0.052,0.5,0
0.46338,1,0.053,0.053,0.5,0
0.4646,1,0.054,0.054,0.5,0
0.46543,1,0.055,0.055,0.5,0
0.46541,1,0.056,0.056,0.5,0
0.46539,1,0.057,0.057,0.5,0
0.46537,1,0.058,0.058,0.5,0
0.46534,1,0.059,0.059,0.5,0
0.46532,1,0.06,0.06,0.5,0
0.4653,1,0.061,0.061,0.5,0
0.46528,1,0.062,0.062,0.5,0
0.46484,1,0.063,0.063,0.5,0
0.46399,1,0.064,0.064,0.5,0
0.46314,1,0.065,0.065,0.5,0
0.46229,1,0.066,0.066,0.5,0
0.46144,1,0.067,0.067,0.5,0
0.46058,1,0.068,0.068,0.5,0
0.45973,1,0.069,0.069,0.5,0
0.45888,1,0.07,0.07,0.5,0
0.45774,1,0.071,0.071,0.5,0
0.45646,1,0.072,0.072,0.5,0
0.45518,1,0.073,0.073,0.5,0
0.4539,1,0.074,0.074,0.5,0
