"v_sol","Points:0","Points:1","Points:2"
0.00015063,0,0,0
0.001072,0.0625,0,0
0.0020666,0.125,0,0
0.0012639,0.1875,0,0
-0.0097228,0.25,0,0
-0.014028,0.3125,0,0
-0.0070878,0.375,0,0
-0.0010142,0.4375,0,0
0.0015333,0.5,0,0
0.0049469,0.5625,0,0
0.0092236,0.625,0,0
0.013361,0.6875,0,0
0.0067868,0.75,0,0
-0.0053484,0.8125,0,0
-0.0021184,0.875,0,0
-0.0010033,0.9375,0,0
-1.4676e-05,1,0,0
-0.0010311,0,0.0625,0
-0.0061534,0.0625,0.0625,0
-0.005235,0.125,0.0625,0
-0.0049317,0.1875,0.0625,0
0.023512,0.25,0.0625,0
0.051034,0.3125,0.0625,0
0.052955,0.375,0.0625,0
0.027187,0.4375,0.0625,0
-0.014663,0.5,0.0625,0
-0.055251,0.5625,0.0625,0
-0.072606,0.625,0.0625,0
-0.047621,0.6875,0.0625,0
0.0050955,0.75,0.0625,0
0.029884,0.8125,0.0625,0
0.013311,0.875,0.0625,0
0.0039836,0.9375,0.0625,0
2.5955e-05,1,0.0625,0
-0.0098679,0,0.125,0
-0.021596,0.0625,0.125,0
0.013277,0.125,0.125,0
0.084014,0.1875,0.125,0
0.15029,0.25,0.125,0
0.15932,0.3125,0.125,0
0.11685,0.375,0.125,0
0.052221,0.4375,0.125,0
-0.020782,0.5,0.125,0
-0.09603,0.5625,0.125,0
-0.1604,0.625,0.125,0
-0.18162,0.6875,0.125,0
-0.12538,0.75,0.125,0
-0.018358,0.8125,0.125,0
0.036353,0.875,0.125,0
0.016,0.9375,0.125,0
0.0015127,1,0.125,0
-0.030107,0,0.1875,0
-0.0023095,0.0625,0.1875,0
0.12123,0.125,0.1875,0
0.22847,0.1875,0.1875,0
0.25752,0.25,0.1875,0
0.20901,0.3125,0.1875,0
0.13466,0.375,0.1875,0
0.058933,0.4375,0.1875,0
-0.016569,0.5,0.1875,0
-0.091769,0.5625,0.1875,0
-0.17237,0.625,0.1875,0
-0.25291,0.6875,0.1875,0
-0.28325,0.75,0.1875,0
-0.19525,0.8125,0.1875,0
-0.024153,0.875,0.1875,0
0.044851,0.9375,0.1875,0
-0.0020717,1,0.1875,0
-0.034805,0,0.25,0
0.085749,0.0625,0.25,0
0.25817,0.125,0.25,0
0.33079,0.1875,0.25,0
0.29192,0.25,0.25,0
0.20854,0.3125,0.25,0
0.13148,0.375,0.25,0
0.059704,0.4375,0.25,0
-0.01312,0.5,0.25,0
-0.086003,0.5625,0.25,0
-0.155,0.625,0.25,0
-0.23214,0.6875,0.25,0
-0.32835,0.75,0.25,0
-0.36321,0.8125,0.25,0
-0.21165,0.875,0.25,0
0.03062,0.9375,0.25,0
0.019782,1,0.25,0
0.0038956,0,0.3125,0
