"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.10674,1,0,0,0.5,0
0.11193,1,0.001,0.001,0.5,0
0.11712,1,0.002,0.002,0.5,0
0.12231,1,0.003,0.003,0.5,0
0.12751,1,0.004,0.004,0.5,0
0.1327,1,0.005,0.005,0.5,0
0.13789,1,0.006,0.006,0.5,0
0.14308,1,0.007,0.007,0.5,0
0.14827,1,0.008,0.008,0.5,0
0.15347,1,0.009,0.009,0.5,0
0.15866,1,0.01,0.01,0.5,0
0.16385,1,0.011,0.011,0.5,0
0.16904,1,0.012,0.012,0.5,0
0.17423,1,0.013,0.013,0.5,0
0.17942,1,0.014,0.014,0.5,0
0.18462,1,0.015,0.015,0.5,0
0.18981,1,0.016,0.016,0.5,0
0.195,1,0.017,0.017,0.5,0
0.20019,1,0.018,0.018,0.5,0
0.20538,1,0.019,0.019,0.5,0
0.21058,1,0.02,0.02,0.5,0
0.21577,1,0.021,0.021,0.5,0
0.22096,1,0.022,0.022,0.5,0
0.22615,1,0.023,0.023,0.5,0
0.23134,1,0.024,0.024,0.5,0
0.23654,1,0.025,0.025,0.5,0
0.24173,1,0.026,0.026,0.5,0
0.24692,1,0.027,0.027,0.5,0
0.25211,1,0.028,0.028,0.5,0
0.2573,1,0.029,0.029,0.5,0
0.2625,1,0.03,0.03,0.5,0
0.26769,1,0.031,0.031,0.5,0
0.27288,1,0.032,0.032,0.5,0
0.27807,1,0.033,0.033,0.5,0
0.28326,1,0.034,0.034,0.5,0
0.28845,1,0.035,0.035,0.5,0
0.29365,1,0.036,0.036,0.5,0
0.29884,1,0.037,0.037,0.5,0
0.30403,1,0.038,0.038,0.5,0
0.30922,1,0.039,0.039,0.5,0
0.31441,1,0.04,0.04,0.5,0
0.31961,1,0.041,0.041,0.5,0
0.3248,1,0.042,0.042,0.5,0
0.32999,1,0.043,0.043,0.5,0
0.33518,1,0.044,0.044,0.5,0
0.34037,1,0.045,0.045,0.5,0
0.34557,1,0.046,0.046,0.5,0
0.35076,1,0.047,0.047,0.5,0
0.35595,1,0.048,0.048,0.5,0
0.36114,1,0.049,0.049,0.5,0
0.36633,1,0.05,0.05,0.5,0
0.37153,1,0.051,0.051,0.5,0
0.37672,1,0.052,0.052,0.5,0
0.38191,1,0.053,0.053,0.5,0
0.3871,1,0.054,0.054,0.5,0
0.39229,1,0.055,0.055,0.5,0
0.39748,1,0.056,0.056,0.5,0
0.40268,1,0.057,0.057,0.5,0
0.40787,1,0.058,0.058,0.5,0
0.41306,1,0.059,0.059,0.5,0
0.41825,1,0.06,0.06,0.5,0
0.42344,1,0.061,0.061,0.5,0
0.42864,1,0.062,0.062,0.5,0
0.43149,1,0.063,0.063,0.5,0
0.43199,1,0.064,0.064,0.5,0
0.4325,1,0.065,0.065,0.5,0
0.433,1,0.066,0.066,0.5,0
0.43351,1,0.067,0.067,0.5,0
0.43402,1,0.068,0.068,0.5,0
0.43452,1,0.069,0.069,0.5,0
0.43503,1,0.07,0.07,0.5,0
0.43554,1,0.071,0.071,0.5,0
0.43604,1,0.072,0.072,0.5,0
0.43655,1,0.073,0.073,0.5,0
0.43706,1,0.074,0.074,0.5,0
0.43756,1,0.075,0.075,0.5,0
0.43807,1,0.076,0.076,0.5,0
0.43858,1,0.077,0.077,0.5,0
0.43908,1,0.078,0.078,0.5,0
0.43959,1,0.079,0.079,0.5,0
0.4401,1,0.08,0.08,0.5,0
0.4406,1,0.081,0.081,0.5,0
0.44111,1,0.082,0.082,0.5,0
0.44162,1,0.083,0.083,0.5,0
0.44212,1,0.084,0.084,0.5,0
0.44263,1,0.085,0.085,0.5,0
