"u_sol","Points:0","Points:1","Points:2"
-0.00065613,0,0,0
0.00086607,0.0625,0,0
-0.0016884,0.125,0,0
0.0037543,0.1875,0,0
0.029116,0.25,0,0
0.047536,0.3125,0,0
0.034502,0.375,0,0
0.0045885,0.4375,0,0
-0.0027248,0.5,0,0
0.025363,0.5625,0,0
0.069138,0.625,0,0
0.085901,0.6875,0,0
0.050503,0.75,0,0
0.011465,0.8125,0,0
0.00096559,0.875,0,0
-0.0002932,0.9375,0,0
-0.00015919,1,0,0
-0.0010381,0,0.0625,0
0.0081761,0.0625,0.0625,0
0.022308,0.125,0.0625,0
0.01812,0.1875,0.0625,0
-0.043792,0.25,0.0625,0
-0.15259,0.3125,0.0625,0
-0.25092,0.375,0.0625,0
-0.30422,0.4375,0.0625,0
-0.31165,0.5,0.0625,0
-0.27204,0.5625,0.0625,0
-0.18489,0.625,0.0625,0
-0.067451,0.6875,0.0625,0
0.031324,0.75,0.0625,0
0.049982,0.8125,0.0625,0
0.020122,0.875,0.0625,0
0.0039519,0.9375,0.0625,0
-0.00038564,1,0.0625,0
-0.002222,0,0.125,0
0.016445,0.0625,0.125,0
-0.0077124,0.125,0.125,0
-0.11304,0.1875,0.125,0
-0.25704,0.25,0.125,0
-0.3688,0.3125,0.125,0
-0.43027,0.375,0.125,0
-0.45859,0.4375,0.125,0
-0.46776,0.5,0.125,0
-0.46307,0.5625,0.125,0
-0.43327,0.625,0.125,0
-0.34716,0.6875,0.125,0
-0.19348,0.75,0.125,0
-0.031102,0.8125,0.125,0
0.027687,0.875,0.125,0
0.0072697,0.9375,0.125,0
-0.0013561,1,0.125,0
0.0056012,0,0.1875,0
-0.010034,0.0625,0.1875,0
-0.10981,0.125,0.1875,0
-0.25268,0.1875,0.1875,0
-0.3558,0.25,0.1875,0
-0.39649,0.3125,0.1875,0
-0.40233,0.375,0.1875,0
-0.40049,0.4375,0.1875,0
-0.40157,0.5,0.1875,0
-0.40943,0.5625,0.1875,0
-0.42572,0.625,0.1875,0
-0.4334,0.6875,0.1875,0
-0.37405,0.75,0.1875,0
-0.21046,0.8125,0.1875,0
-0.024766,0.875,0.1875,0
0.019226,0.9375,0.1875,0
-0.0063354,1,0.1875,0
0.0095404,0,0.25,0
-0.059499,0.0625,0.25,0
-0.18662,0.125,0.25,0
-0.28843,0.1875,0.25,0
-0.32278,0.25,0.25,0
-0.31771,0.3125,0.25,0
-0.3137,0.375,0.25,0
-0.31831,0.4375,0.25,0
-0.32404,0.5,0.25,0
-0.32552,0.5625,0.25,0
-0.32529,0.625,0.25,0
-0.34338,0.6875,0.25,0
-0.37571,0.75,0.25,0
-0.33469,0.8125,0.25,0
-0.15737,0.875,0.25,0
0.00771,0.9375,0.25,0
0.0014585,1,0.25,0
0.0087482,0,0.3125,0
-0.08686,0.0625,0.3125,0
-0.19274,0.125,0.3125,0
-0.24068,0.1875,0.3125,0
-0.24057,0.25,0.3125,0
-0.23845,0.3125,0.3125,0
-0.25076,0.375,0.3125,0
-0.2628,0.4375,0.3125,0
-0.27042,0.5,0.3125,0
-0.27916,0.5625,0.3125,0
-0.281,0.625,0.3125,0
-0.26463,0.6875,0.3125,0
-0.26806,0.75,0.3125,0
-0.30553,0.8125,0.3125,0
-0.24913,0.875,0.3125,0
-0.048447,0.9375,0.3125,0
0.03021,1,0.3125,0
0.0066767,0,0.375,0
-0.076711,0.0625,0.375,0
-0.14619,0.125,0.375,0
-0.1641,0.1875,0.375,0
-0.16404,0.25,0.375,0
-0.1742,0.3125,0.375,0
-0.18683,0.375,0.375,0
-0.1903,0.4375,0.375,0
-0.19288,0.5,0.375,0
-0.19726,0.5625,0.375,0
-0.21317,0.625,0.375,0
