"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0069059,1,0,0.5,0,0
-0.027133,1,0.001,0.5,0.001,0
-0.047359,1,0.002,0.5,0.002,0
-0.067586,1,0.003,0.5,0.003,0
-0.087813,1,0.004,0.5,0.004,0
-0.10804,1,0.005,0.5,0.005,0
-0.12827,1,0.006,0.5,0.006,0
-0.14849,1,0.007,0.5,0.007,0
-0.1672,1,0.008,0.5,0.008,0
-0.17932,1,0.009,0.5,0.009,0
-0.19144,1,0.01,0.5,0.01,0
-0.20356,1,0.011,0.5,0.011,0
-0.21569,1,0.012,0.5,0.012,0
-0.22781,1,0.013,0.5,0.013,0
-0.23993,1,0.014,0.5,0.014,0
-0.25205,1,0.015,0.5,0.015,0
-0.26297,1,0.016,0.5,0.016,0
-0.2719,1,0.017,0.5,0.017,0
-0.28083,1,0.018,0.5,0.018,0
-0.28976,1,0.019,0.5,0.019,0
-0.29869,1,0.02,0.5,0.02,0
-0.30762,1,0.021,0.5,0.021,0
-0.31654,1,0.022,0.5,0.022,0
-0.32547,1,0.023,0.5,0.023,0
-0.33376,1,0.024,0.5,0.024,0
-0.34154,1,0.025,0.5,0.025,0
-0.34933,1,0.026,0.5,0.026,0
-0.35711,1,0.027,0.5,0.027,0
-0.3649,1,0.028,0.5,0.028,0
-0.37268,1,0.029,0.5,0.029,0
-0.38046,1,0.03,0.5,0.03,0
-0.38825,1,0.031,0.5,0.031,0
-0.39443,1,0.032,0.5,0.032,0
-0.40008,1,0.033,0.5,0.033,0
-0.40573,1,0.034,0.5,0.034,0
-0.41138,1,0.035,0.5,0.035,0
-0.41703,1,0.036,0.5,0.036,0
-0.42268,1,0.037,0.5,0.037,0
-0.42833,1,0.038,0.5,0.038,0
-0.43398,1,0.039,0.5,0.039,0
-0.43715,1,0.04,0.5,0.04,0
-0.44015,1,0.041,0.5,0.041,0
-0.44315,1,0.042,0.5,0.042,0
-0.44615,1,0.043,0.5,0.043,0
-0.44915,1,0.044,0.5,0.044,0
-0.45215,1,0.045,0.5,0.045,0
-0.45515,1,0.046,0.5,0.046,0
-0.45784,1,0.047,0.5,0.047,0
-0.45838,1,0.048,0.5,0.048,0
-0.45893,1,0.049,0.5,0.049,0
-0.45947,1,0.05,0.5,0.05,0
-0.46002,1,0.051,0.5,0.051,0
-0.46056,1,0.052,0.5,0.052,0
-0.46111,1,0.053,0.5,0.053,0
-0.46165,1,0.054,0.5,0.054,0
-0.46168,1,0.055,0.5,0.055,0
-0.46055,1,0.056,0.5,0.056,0
-0.45943,1,0.057,0.5,0.057,0
-0.4583,1,0.058,0.5,0.058,0
-0.45718,1,0.059,0.5,0.059,0
-0.45605,1,0.06,0.5,0.06,0
-0.45493,1,0.061,0.5,0.061,0
-0.4538,1,0.062,0.5,0.062,0
-0.45233,1,0.063,0.5,0.063,0
-0.45049,1,0.064,0.5,0.064,0
-0.44866,1,0.065,0.5,0.065,0
-0.44683,1,0.066,0.5,0.066,0
-0.445,1,0.067,0.5,0.067,0
-0.44317,1,0.068,0.5,0.068,0
-0.44134,1,0.069,0.5,0.069,0
-0.4395,1,0.07,0.5,0.07,0
-0.43768,1,0.071,0.5,0.071,0
-0.43585,1,0.072,0.5,0.072,0
-0.43403,1,0.073,0.5,0.073,0
-0.43221,1,0.074,0.5,0.074,0
-0.43038,1,0.075,0.5,0.075,0
-0.42856,1,0.076,0.5,0.076,0
-0.42674,1,0.077,0.5,0.077,0
-0.42491,1,0.078,0.5,0.078,0
-0.42337,1,0.079,0.5,0.079,0
-0.42187,1,0.08,0.5,0.08,0
-0.42036,1,0.081,0.5,0.081,0
-0.41886,1,0.082,0.5,0.082,0
-0.41736,1,0.083,0.5,0.083,0
-0.41586,1,0.084,0.5,0.084,0
-0.41435,1,0.085,0.5,0.085,0
-0.41287,1,0.086,0.5,0.086,0
-0.41169,1,0.087,0.5,0.087,0
-0.41051,1,0.088,0.5,0.088,0
-0.40934,1,0.089,0.5,0.089,0
-0.40816,1,0.09,0.5,0.09,0
-0.40698,1,0.091,0.5,0.091,0
-0.4058,1,0.092,0.5,0.092,0
-0.40462,1,0.093,0.5,0.093,0
-0.4035,1,0.094,0.5,0.094,0
-0.40252,1,0.095,0.5,0.095,0
-0.40154,1,0.096,0.5,0.096,0
-0.40056,1,0.097,0.5,0.097,0
-0.39959,1,0.098,0.5,0.098,0
-0.39861,1,0.099,0.5,0.099,0
-0.39763,1,0.1,0.5,0.1,0
-0.39665,1,0.101,0.5,0.101,0
-0.39571,1,0.102,0.5,0.102,0
-0.39481,1,0.103,0.5,0.103,0
-0.39392,1,0.104,0.5,0.104,0
