"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0033391,1,0,0,0.5,0
0.025989,1,0.001,0.001,0.5,0
0.048638,1,0.002,0.002,0.5,0
0.071287,1,0.003,0.003,0.5,0
0.093937,1,0.004,0.004,0.5,0
0.11659,1,0.005,0.005,0.5,0
0.13924,1,0.006,0.006,0.5,0
0.16189,1,0.007,0.007,0.5,0
0.18304,1,0.008,0.008,0.5,0
0.19772,1,0.009,0.009,0.5,0
0.2124,1,0.01,0.01,0.5,0
0.22709,1,0.011,0.011,0.5,0
0.24177,1,0.012,0.012,0.5,0
0.25645,1,0.013,0.013,0.5,0
0.27113,1,0.014,0.014,0.5,0
0.28581,1,0.015,0.015,0.5,0
0.29799,1,0.016,0.016,0.5,0
0.30601,1,0.017,0.017,0.5,0
0.31403,1,0.018,0.018,0.5,0
0.32204,1,0.019,0.019,0.5,0
0.33006,1,0.02,0.02,0.5,0
0.33807,1,0.021,0.021,0.5,0
0.34609,1,0.022,0.022,0.5,0
0.35411,1,0.023,0.023,0.5,0
0.36076,1,0.024,0.024,0.5,0
0.36636,1,0.025,0.025,0.5,0
0.37195,1,0.026,0.026,0.5,0
0.37755,1,0.027,0.027,0.5,0
0.38315,1,0.028,0.028,0.5,0
0.38875,1,0.029,0.029,0.5,0
0.39434,1,0.03,0.03,0.5,0
0.39994,1,0.031,0.031,0.5,0
0.40458,1,0.032,0.032,0.5,0
0.4089,1,0.033,0.033,0.5,0
0.41322,1,0.034,0.034,0.5,0
0.41754,1,0.035,0.035,0.5,0
0.42186,1,0.036,0.036,0.5,0
0.42618,1,0.037,0.037,0.5,0
0.4305,1,0.038,0.038,0.5,0
0.43481,1,0.039,0.039,0.5,0
0.43767,1,0.04,0.04,0.5,0
0.44044,1,0.041,0.041,0.5,0
0.4432,1,0.042,0.042,0.5,0
0.44596,1,0.043,0.043,0.5,0
0.44873,1,0.044,0.044,0.5,0
0.45149,1,0.045,0.045,0.5,0
0.45425,1,0.046,0.046,0.5,0
0.45683,1,0.047,0.047,0.5,0
0.45807,1,0.048,0.048,0.5,0
0.45931,1,0.049,0.049,0.5,0
0.46055,1,0.05,0.05,0.5,0
0.46179,1,0.051,0.051,0.5,0
0.46303,1,0.052,0.052,0.5,0
0.46427,1,0.053,0.053,0.5,0
0.46551,1,0.054,0.054,0.5,0
0.46636,1,0.055,0.055,0.5,0
0.46635,1,0.056,0.056,0.5,0
0.46635,1,0.057,0.057,0.5,0
0.46634,1,0.058,0.058,0.5,0
0.46633,1,0.059,0.059,0.5,0
0.46632,1,0.06,0.06,0.5,0
0.46631,1,0.061,0.061,0.5,0
0.46631,1,0.062,0.062,0.5,0
0.46588,1,0.063,0.063,0.5,0
0.46503,1,0.064,0.064,0.5,0
0.46418,1,0.065,0.065,0.5,0
0.46333,1,0.066,0.066,0.5,0
0.46248,1,0.067,0.067,0.5,0
0.46163,1,0.068,0.068,0.5,0
0.46078,1,0.069,0.069,0.5,0
0.45994,1,0.07,0.07,0.5,0
0.45879,1,0.071,0.071,0.5,0
0.4575,1,0.072,0.072,0.5,0
0.45621,1,0.073,0.073,0.5,0
0.45492,1,0.074,0.074,0.5,0
0.45364,1,0.075,0.075,0.5,0
0.45235,1,0.076,0.076,0.5,0
0.45106,1,0.077,0.077,0.5,0
0.44977,1,0.078,0.078,0.5,0
0.44837,1,0.079,0.079,0.5,0
0.44695,1,0.08,0.08,0.5,0
