"v_sol","Points:0","Points:1","Points:2"
-1.4624e-06,0,0,0
-3.8767e-06,0.0078125,0,0
1.7673e-06,0.015625,0,0
1.0933e-05,0.023438,0,0
2.1099e-05,0.03125,0,0
3.0757e-05,0.039062,0,0
3.8858e-05,0.046875,0,0
4.466e-05,0.054688,0,0
4.7728e-05,0.0625,0,0
4.798e-05,0.070312,0,0
4.5672e-05,0.078125,0,0
4.1343e-05,0.085938,0,0
3.5707e-05,0.09375,0,0
2.9548e-05,0.10156,0,0
2.3602e-05,0.10938,0,0
1.8484e-05,0.11719,0,0
1.4641e-05,0.125,0,0
1.233e-05,0.13281,0,0
1.1632e-05,0.14062,0,0
1.2467e-05,0.14844,0,0
1.4617e-05,0.15625,0,0
1.7746e-05,0.16406,0,0
2.1433e-05,0.17188,0,0
2.5207e-05,0.17969,0,0
2.8594e-05,0.1875,0,0
3.1182e-05,0.19531,0,0
3.2675e-05,0.20312,0,0
3.2923e-05,0.21094,0,0
3.1914e-05,0.21875,0,0
2.9717e-05,0.22656,0,0
2.6385e-05,0.23438,0,0
2.1863e-05,0.24219,0,0
1.5932e-05,0.25,0,0
8.212e-06,0.25781,0,0
-1.7932e-06,0.26562,0,0
-1.4622e-05,0.27344,0,0
-3.0804e-05,0.28125,0,0
-5.0838e-05,0.28906,0,0
-7.5191e-05,0.29688,0,0
-0.00010428,0.30469,0,0
-0.00013842,0.3125,0,0
-0.00017782,0.32031,0,0
-0.00022246,0.32812,0,0
-0.00027211,0.33594,0,0
-0.00032626,0.34375,0,0
-0.00038404,0.35156,0,0
-0.00044425,0.35938,0,0
-0.00050536,0.36719,0,0
-0.00056561,0.375,0,0
-0.00062308,0.38281,0,0
-0.00067578,0.39062,0,0
-0.00072168,0.39844,0,0
-0.00075887,0.40625,0,0
-0.00078558,0.41406,0,0
-0.00080036,0.42188,0,0
-0.00080209,0.42969,0,0
-0.00079002,0.4375,0,0
-0.00076376,0.44531,0,0
-0.00072326,0.45312,0,0
-0.00066873,0.46094,0,0
-0.0006006,0.46875,0,0
-0.00051947,0.47656,0,0
-0.00042608,0.48438,0,0
-0.0003213,0.49219,0,0
-0.00020614,0.5,0,0
-8.1752e-05,0.50781,0,0
5.0508e-05,0.51562,0,0
0.00018905,0.52344,0,0
0.00033199,0.53125,0,0
0.00047715,0.53906,0,0
0.00062196,0.54688,0,0
0.00076355,0.55469,0,0
0.00089869,0.5625,0,0
0.0010239,0.57031,0,0
0.0011355,0.57812,0,0
0.0012298,0.58594,0,0
0.0013034,0.59375,0,0
0.0013532,0.60156,0,0
0.0013765,0.60938,0,0
0.0013717,0.61719,0,0
0.0013382,0.625,0,0
0.0012765,0.63281,0,0
0.0011884,0.64062,0,0
0.001077,0.64844,0,0
0.0009463,0.65625,0,0
0.00080129,0.66406,0,0
0.00064739,0.67188,0,0
0.00049013,0.67969,0,0
0.00033471,0.6875,0,0
0.00018567,0.69531,0,0
4.6568e-05,0.70312,0,0
-8.0085e-05,0.71094,0,0
-0.00019284,0.71875,0,0
-0.00029112,0.72656,0,0
-0.00037493,0.73438,0,0
-0.00044454,0.74219,0,0
-0.00050009,0.75,0,0
-0.00054146,0.75781,0,0
-0.00056816,0.76562,0,0
-0.00057954,0.77344,0,0
-0.00057517,0.78125,0,0
-0.00055531,0.78906,0,0
-0.00052128,0.79688,0,0
-0.00047556,0.80469,0,0
-0.00042166,0.8125,0,0
-0.00036353,0.82031,0,0
-0.00030507,0.82812,0,0
-0.00024952,0.83594,0,0
-0.00019924,0.84375,0,0
-0.00015555,0.85156,0,0
-0.0001189,0.85938,0,0
-8.9076e-05,0.86719,0,0
-6.5424e-05,0.875,0,0
-4.7073e-05,0.88281,0,0
-3.3064e-05,0.89062,0,0
-2.2457e-05,0.89844,0,0
-1.4378e-05,0.90625,0,0
-8.0677e-06,0.91406,0,0
-2.9097e-06,0.92188,0,0
1.5492e-06,0.92969,0,0
5.5858e-06,0.9375,0,0
9.2924e-06,0.94531,0,0
1.2582e-05,0.95312,0,0
1.5174e-05,0.96094,0,0
1.6606e-05,0.96875,0,0
1.6172e-05,0.97656,0,0
1.303e-05,0.98438,0,0
6.4807e-06,0.99219,0,0
-2.5564e-07,1,0,0
6.1911e-06,0,0.0078125,0
2.3446e-05,0.0078125,0.0078125,0
-6.5849e-06,0.015625,0.0078125,0
-5.395e-05,0.023438,0.0078125,0
-0.00010599,0.03125,0.0078125,0
-0.00015524,0.039062,0.0078125,0
-0.00019651,0.046875,0.0078125,0
-0.00022601,0.054688,0.0078125,0
-0.00024153,0.0625,0.0078125,0
-0.00024265,0.070312,0.0078125,0
-0.00023071,0.078125,0.0078125,0
-0.00020847,0.085938,0.0078125,0
-0.00017963,0.09375,0.0078125,0
-0.00014821,0.10156,0.0078125,0
-0.00011796,0.10938,0.0078125,0
-9.2024e-05,0.11719,0.0078125,0
-7.263e-05,0.125,0.0078125,0
-6.1078e-05,0.13281,0.0078125,0
-5.7752e-05,0.14062,0.0078125,0
-6.2232e-05,0.14844,0.0078125,0
-7.3399e-05,0.15625,0.0078125,0
-8.9557e-05,0.16406,0.0078125,0
-0.00010856,0.17188,0.0078125,0
-0.00012801,0.17969,0.0078125,0
-0.00014551,0.1875,0.0078125,0
-0.00015894,0.19531,0.0078125,0
-0.00016681,0.20312,0.0078125,0
-0.00016839,0.21094,0.0078125,0
-0.00016368,0.21875,0.0078125,0
-0.00015308,0.22656,0.0078125,0
-0.00013692,0.23438,0.0078125,0
-0.00011496,0.24219,0.0078125,0
-8.6115e-05,0.25,0.0078125,0
-4.8443e-05,0.25781,0.0078125,0
5.7131e-07,0.26562,0.0078125,0
6.3649e-05,0.27344,0.0078125,0
0.00014345,0.28125,0.0078125,0
0.00024246,0.28906,0.0078125,0
0.000363,0.29688,0.0078125,0
0.00050713,0.30469,0.0078125,0
0.00067647,0.3125,0.0078125,0
0.00087196,0.32031,0.0078125,0
0.0010935,0.32812,0.0078125,0
0.00134,0.33594,0.0078125,0
0.0016086,0.34375,0.0078125,0
0.0018951,0.35156,0.0078125,0
0.0021936,0.35938,0.0078125,0
0.0024965,0.36719,0.0078125,0
0.0027955,0.375,0.0078125,0
0.0030812,0.38281,0.0078125,0
0.0033441,0.39062,0.0078125,0
0.0035746,0.39844,0.0078125,0
0.0037634,0.40625,0.0078125,0
0.0039026,0.41406,0.0078125,0
0.0039852,0.42188,0.0078125,0
0.004006,0.42969,0.0078125,0
0.0039613,0.4375,0.0078125,0
0.0038491,0.44531,0.0078125,0
0.0036684,0.45312,0.0078125,0
0.0034195,0.46094,0.0078125,0
0.0031036,0.46875,0.0078125,0
0.0027223,0.47656,0.0078125,0
0.0022779,0.48438,0.0078125,0
0.0017732,0.49219,0.0078125,0
0.0012116,0.5,0.0078125,0
0.00059732,0.50781,0.0078125,0
-6.4312e-05,0.51562,0.0078125,0
-0.00076659,0.52344,0.0078125,0
-0.001501,0.53125,0.0078125,0
-0.002257,0.53906,0.0078125,0
-0.0030215,0.54688,0.0078125,0
-0.003779,0.55469,0.0078125,0
-0.0045111,0.5625,0.0078125,0
-0.0051977,0.57031,0.0078125,0
-0.0058166,0.57812,0.0078125,0
-0.0063451,0.58594,0.0078125,0
-0.0067611,0.59375,0.0078125,0
-0.0070447,0.60156,0.0078125,0
-0.0071798,0.60938,0.0078125,0
-0.0071559,0.61719,0.0078125,0
-0.0069695,0.625,0.0078125,0
-0.0066248,0.63281,0.0078125,0
-0.0061343,0.64062,0.0078125,0
-0.0055179,0.64844,0.0078125,0
-0.0048019,0.65625,0.0078125,0
-0.0040165,0.66406,0.0078125,0
-0.0031938,0.67188,0.0078125,0
-0.0023649,0.67969,0.0078125,0
-0.0015576,0.6875,0.0078125,0
-0.00079468,0.69531,0.0078125,0
-9.2934e-05,0.70312,0.0078125,0
0.00053729,0.71094,0.0078125,0
0.0010912,0.71875,0.0078125,0
0.0015684,0.72656,0.0078125,0
0.001971,0.73438,0.0078125,0
0.0023019,0.74219,0.0078125,0
0.0025628,0.75,0.0078125,0
0.0027539,0.75781,0.0078125,0
0.0028731,0.76562,0.0078125,0
0.0029177,0.77344,0.0078125,0
0.0028858,0.78125,0.0078125,0
0.0027787,0.78906,0.0078125,0
0.002603,0.79688,0.0078125,0
0.0023709,0.80469,0.0078125,0
0.0020994,0.8125,0.0078125,0
0.0018078,0.82031,0.0078125,0
0.0015153,0.82812,0.0078125,0
0.0012379,0.83594,0.0078125,0
0.00098701,0.84375,0.0078125,0
0.00076935,0.85156,0.0078125,0
0.00058702,0.85938,0.0078125,0
0.00043886,0.86719,0.0078125,0
0.00032156,0.875,0.0078125,0
0.00023073,0.88281,0.0078125,0
0.00016154,0.89062,0.0078125,0
0.00010927,0.89844,0.0078125,0
6.9537e-05,0.90625,0.0078125,0
3.8526e-05,0.91406,0.0078125,0
1.3139e-05,0.92188,0.0078125,0
-8.898e-06,0.92969,0.0078125,0
-2.8965e-05,0.9375,0.0078125,0
-4.7524e-05,0.94531,0.0078125,0
-6.4115e-05,0.95312,0.0078125,0
-7.7328e-05,0.96094,0.0078125,0
-8.4809e-05,0.96875,0.0078125,0
-8.2863e-05,0.97656,0.0078125,0
-6.7342e-05,0.98438,0.0078125,0
-3.1315e-05,0.99219,0.0078125,0
5.1803e-06,1,0.0078125,0
1.78e-05,0,0.015625,0
2.9411e-05,0.0078125,0.015625,0
-9.135e-05,0.015625,0.015625,0
-0.00026997,0.023438,0.015625,0
-0.00046681,0.03125,0.015625,0
-0.00065343,0.039062,0.015625,0
-0.00080946,0.046875,0.015625,0
-0.00092042,0.054688,0.015625,0
-0.00097823,0.0625,0.015625,0
-0.00098154,0.070312,0.015625,0
-0.00093535,0.078125,0.015625,0
-0.00084986,0.085938,0.015625,0
-0.00073858,0.09375,0.015625,0
-0.00061624,0.10156,0.015625,0
-0.0004969,0.10938,0.015625,0
-0.0003924,0.11719,0.015625,0
-0.00031142,0.125,0.015625,0
-0.00025916,0.13281,0.015625,0
-0.00023727,0.14062,0.015625,0
-0.00024418,0.14844,0.015625,0
-0.00027542,0.15625,0.015625,0
-0.00032414,0.16406,0.015625,0
-0.00038166,0.17188,0.015625,0
-0.00043819,0.17969,0.015625,0
-0.0004839,0.1875,0.015625,0
-0.00050999,0.19531,0.015625,0
-0.00050976,0.20312,0.015625,0
-0.00047914,0.21094,0.015625,0
-0.00041644,0.21875,0.015625,0
-0.0003212,0.22656,0.015625,0
-0.00019248,0.23438,0.015625,0
-2.714e-05,0.24219,0.015625,0
0.00018102,0.25,0.015625,0
0.00044114,0.25781,0.015625,0
0.00076414,0.26562,0.015625,0
0.0011612,0.27344,0.015625,0
0.0016428,0.28125,0.015625,0
0.0022176,0.28906,0.015625,0
0.0028919,0.29688,0.015625,0
0.0036693,0.30469,0.015625,0
0.004549,0.3125,0.015625,0
0.0055249,0.32031,0.015625,0
0.0065844,0.32812,0.015625,0
0.0077077,0.33594,0.015625,0
0.0088682,0.34375,0.015625,0
0.010033,0.35156,0.015625,0
0.011164,0.35938,0.015625,0
0.012221,0.36719,0.015625,0
0.013163,0.375,0.015625,0
0.013954,0.38281,0.015625,0
0.01456,0.39062,0.015625,0
0.014957,0.39844,0.015625,0
0.015128,0.40625,0.015625,0
0.015064,0.41406,0.015625,0
0.014764,0.42188,0.015625,0
0.014233,0.42969,0.015625,0
0.013481,0.4375,0.015625,0
0.012521,0.44531,0.015625,0
0.011369,0.45312,0.015625,0
0.010039,0.46094,0.015625,0
0.0085485,0.46875,0.015625,0
0.0069123,0.47656,0.015625,0
0.0051453,0.48438,0.015625,0
0.0032617,0.49219,0.015625,0
0.0012758,0.5,0.015625,0
-0.0007975,0.50781,0.015625,0
-0.0029418,0.51562,0.015625,0
-0.0051385,0.52344,0.015625,0
-0.007366,0.53125,0.015625,0
-0.0095984,0.53906,0.015625,0
-0.011805,0.54688,0.015625,0
-0.013952,0.55469,0.015625,0
-0.015996,0.5625,0.015625,0
-0.017894,0.57031,0.015625,0
-0.019597,0.57812,0.015625,0
-0.021054,0.58594,0.015625,0
-0.022216,0.59375,0.015625,0
-0.023038,0.60156,0.015625,0
-0.023481,0.60938,0.015625,0
-0.023517,0.61719,0.015625,0
-0.023135,0.625,0.015625,0
-0.022338,0.63281,0.015625,0
-0.021146,0.64062,0.015625,0
-0.019596,0.64844,0.015625,0
-0.017742,0.65625,0.015625,0
-0.015648,0.66406,0.015625,0
-0.013383,0.67188,0.015625,0
-0.011019,0.67969,0.015625,0
-0.0086259,0.6875,0.015625,0
-0.0062641,0.69531,0.015625,0
-0.0039836,0.70312,0.015625,0
-0.0018223,0.71094,0.015625,0
0.00019478,0.71875,0.015625,0
0.0020532,0.72656,0.015625,0
0.0037461,0.73438,0.015625,0
0.0052694,0.74219,0.015625,0
0.006617,0.75,0.015625,0
0.0077769,0.75781,0.015625,0
0.0087279,0.76562,0.015625,0
0.0094413,0.77344,0.015625,0
0.0098846,0.78125,0.015625,0
0.010031,0.78906,0.015625,0
0.0098684,0.79688,0.015625,0
0.0094097,0.80469,0.015625,0
0.0086952,0.8125,0.015625,0
0.0077896,0.82031,0.015625,0
0.0067721,0.82812,0.015625,0
0.0057225,0.83594,0.015625,0
0.0047095,0.84375,0.015625,0
0.0037833,0.85156,0.015625,0
0.0029734,0.85938,0.015625,0
0.0022908,0.86719,0.015625,0
0.0017329,0.875,0.015625,0
0.0012879,0.88281,0.015625,0
0.00093947,0.89062,0.015625,0
0.00066941,0.89844,0.015625,0
0.0004599,0.90625,0.015625,0
0.00029485,0.91406,0.015625,0
0.00016085,0.92188,0.015625,0
4.7749e-05,0.92969,0.015625,0
-5.097e-05,0.9375,0.015625,0
-0.00013815,0.94531,0.015625,0
-0.00021298,0.95312,0.015625,0
-0.0002711,0.96094,0.015625,0
-0.00030477,0.96875,0.015625,0
-0.00030284,0.97656,0.015625,0
-0.00025272,0.98438,0.015625,0
-0.00014378,0.99219,0.015625,0
1.1336e-06,1,0.015625,0
2.4973e-05,0,0.023438,0
-3.3162e-05,0.0078125,0.023438,0
-0.00029367,0.015625,0.023438,0
-0.00065222,0.023438,0.023438,0
-0.0010411,0.03125,0.023438,0
-0.0014072,0.039062,0.023438,0
-0.0017103,0.046875,0.023438,0
-0.0019226,0.054688,0.023438,0
-0.0020289,0.0625,0.023438,0
-0.0020277,0.070312,0.023438,0
-0.0019292,0.078125,0.023438,0
-0.0017537,0.085938,0.023438,0
-0.0015275,0.09375,0.023438,0
-0.0012789,0.10156,0.023438,0
-0.0010349,0.10938,0.023438,0
-0.00081851,0.11719,0.023438,0
-0.0006465,0.125,0.023438,0
-0.00052886,0.13281,0.023438,0
-0.0004686,0.14062,0.023438,0
-0.00046213,0.14844,0.023438,0
-0.00049989,0.15625,0.023438,0
-0.00056724,0.16406,0.023438,0
-0.00064564,0.17188,0.023438,0
-0.00071425,0.17969,0.023438,0
-0.00075191,0.1875,0.023438,0
-0.00073941,0.19531,0.023438,0
-0.00066142,0.20312,0.023438,0
-0.00050732,0.21094,0.023438,0
-0.00027054,0.21875,0.023438,0
5.3831e-05,0.22656,0.023438,0
0.00047234,0.23438,0.023438,0
0.00099604,0.24219,0.023438,0
0.0016417,0.25,0.023438,0
0.0024306,0.25781,0.023438,0
0.0033857,0.26562,0.023438,0
0.004528,0.27344,0.023438,0
0.0058736,0.28125,0.023438,0
0.0074313,0.28906,0.023438,0
0.0092001,0.29688,0.023438,0
0.011167,0.30469,0.023438,0
0.013304,0.3125,0.023438,0
0.015567,0.32031,0.023438,0
0.017898,0.32812,0.023438,0
0.020221,0.33594,0.023438,0
0.022455,0.34375,0.023438,0
0.024513,0.35156,0.023438,0
0.026311,0.35938,0.023438,0
0.027777,0.36719,0.023438,0
0.028854,0.375,0.023438,0
0.029503,0.38281,0.023438,0
0.029706,0.39062,0.023438,0
0.029465,0.39844,0.023438,0
0.028795,0.40625,0.023438,0
0.027724,0.41406,0.023438,0
0.026287,0.42188,0.023438,0
0.024523,0.42969,0.023438,0
0.022469,0.4375,0.023438,0
0.020163,0.44531,0.023438,0
0.017637,0.45312,0.023438,0
0.014921,0.46094,0.023438,0
0.01204,0.46875,0.023438,0
0.009014,0.47656,0.023438,0
0.0058603,0.48438,0.023438,0
0.0025945,0.49219,0.023438,0
-0.00076918,0.5,0.023438,0
-0.0042162,0.50781,0.023438,0
-0.00773,0.51562,0.023438,0
-0.011291,0.52344,0.023438,0
-0.014875,0.53125,0.023438,0
-0.018451,0.53906,0.023438,0
-0.02198,0.54688,0.023438,0
-0.025417,0.55469,0.023438,0
-0.028706,0.5625,0.023438,0
-0.031784,0.57031,0.023438,0
-0.034579,0.57812,0.023438,0
-0.037017,0.58594,0.023438,0
-0.039021,0.59375,0.023438,0
-0.040518,0.60156,0.023438,0
-0.041446,0.60938,0.023438,0
-0.041756,0.61719,0.023438,0
-0.04142,0.625,0.023438,0
-0.040434,0.63281,0.023438,0
-0.038822,0.64062,0.023438,0
-0.036632,0.64844,0.023438,0
-0.033937,0.65625,0.023438,0
-0.030827,0.66406,0.023438,0
-0.027404,0.67188,0.023438,0
-0.023769,0.67969,0.023438,0
-0.020023,0.6875,0.023438,0
-0.016252,0.69531,0.023438,0
-0.012529,0.70312,0.023438,0
-0.0089078,0.71094,0.023438,0
-0.0054237,0.71875,0.023438,0
-0.0020969,0.72656,0.023438,0
0.0010641,0.73438,0.023438,0
0.004056,0.74219,0.023438,0
0.0068719,0.75,0.023438,0
0.0094934,0.75781,0.023438,0
0.011882,0.76562,0.023438,0
0.013976,0.77344,0.023438,0
0.01569,0.78125,0.023438,0
0.01693,0.78906,0.023438,0
0.017607,0.79688,0.023438,0
0.017668,0.80469,0.023438,0
0.017112,0.8125,0.023438,0
0.016003,0.82031,0.023438,0
0.014465,0.82812,0.023438,0
0.012659,0.83594,0.023438,0
0.01075,0.84375,0.023438,0
0.0088831,0.85156,0.023438,0
0.0071637,0.85938,0.023438,0
0.0056542,0.86719,0.023438,0
0.0043787,0.875,0.023438,0
0.0033328,0.88281,0.023438,0
0.0024942,0.89062,0.023438,0
0.001831,0.89844,0.023438,0
0.0013087,0.90625,0.023438,0
0.0008939,0.91406,0.023438,0
0.00055801,0.92188,0.023438,0
0.00027854,0.92969,0.023438,0
4.0219e-05,0.9375,0.023438,0
-0.00016478,0.94531,0.023438,0
-0.00033702,0.95312,0.023438,0
-0.00047024,0.96094,0.023438,0
-0.00055194,0.96875,0.023438,0
-0.00056438,0.97656,0.023438,0
-0.00048708,0.98438,0.023438,0
-0.00030225,0.99219,0.023438,0
-8.1956e-06,1,0.023438,0
2.9463e-05,0,0.03125,0
-0.00017055,0.0078125,0.03125,0
-0.00062283,0.015625,0.03125,0
-0.0012039,0.023438,0.03125,0
-0.0018193,0.03125,0.03125,0
-0.0023896,0.039062,0.03125,0
-0.0028537,0.046875,0.03125,0
-0.0031691,0.054688,0.03125,0
-0.0033145,0.0625,0.03125,0
-0.0032896,0.070312,0.03125,0
-0.0031131,0.078125,0.03125,0
-0.0028179,0.085938,0.03125,0
-0.0024456,0.09375,0.03125,0
-0.0020403,0.10156,0.03125,0
-0.0016434,0.10938,0.03125,0
-0.0012892,0.11719,0.03125,0
-0.0010027,0.125,0.03125,0
-0.00079805,0.13281,0.03125,0
-0.00067824,0.14062,0.03125,0
-0.00063575,0.14844,0.03125,0
-0.00065335,0.15625,0.03125,0
-0.00070541,0.16406,0.03125,0
-0.00075979,0.17188,0.03125,0
-0.00078048,0.17969,0.03125,0
-0.00073094,0.1875,0.03125,0
-0.00057761,0.19531,0.03125,0
-0.00029282,0.20312,0.03125,0
0.00014427,0.21094,0.03125,0
0.00074928,0.21875,0.03125,0
0.0015367,0.22656,0.03125,0
0.0025246,0.23438,0.03125,0
0.0037382,0.24219,0.03125,0
0.005209,0.25,0.03125,0
0.0069715,0.25781,0.03125,0
0.0090558,0.26562,0.03125,0
0.011481,0.27344,0.03125,0
0.01425,0.28125,0.03125,0
0.017343,0.28906,0.03125,0
0.020715,0.29688,0.03125,0
0.024291,0.30469,0.03125,0
0.02797,0.3125,0.03125,0
0.031627,0.32031,0.03125,0
0.035124,0.32812,0.03125,0
0.038317,0.33594,0.03125,0
0.041077,0.34375,0.03125,0
0.043295,0.35156,0.03125,0
0.044895,0.35938,0.03125,0
0.045836,0.36719,0.03125,0
0.04611,0.375,0.03125,0
0.04574,0.38281,0.03125,0
0.04477,0.39062,0.03125,0
0.043257,0.39844,0.03125,0
0.041264,0.40625,0.03125,0
0.038856,0.41406,0.03125,0
0.036091,0.42188,0.03125,0
0.033023,0.42969,0.03125,0
0.029699,0.4375,0.03125,0
0.026155,0.44531,0.03125,0
0.022421,0.45312,0.03125,0
0.018521,0.46094,0.03125,0
0.014471,0.46875,0.03125,0
0.010285,0.47656,0.03125,0
0.0059732,0.48438,0.03125,0
0.0015424,0.49219,0.03125,0
-0.0029992,0.5,0.03125,0
-0.0076425,0.50781,0.03125,0
-0.012375,0.51562,0.03125,0
-0.01718,0.52344,0.03125,0
-0.022033,0.53125,0.03125,0
-0.026901,0.53906,0.03125,0
-0.031742,0.54688,0.03125,0
-0.036498,0.55469,0.03125,0
-0.041102,0.5625,0.03125,0
-0.045473,0.57031,0.03125,0
-0.049515,0.57812,0.03125,0
-0.053127,0.58594,0.03125,0
-0.056199,0.59375,0.03125,0
-0.058625,0.60156,0.03125,0
-0.060303,0.60938,0.03125,0
-0.061154,0.61719,0.03125,0
-0.061121,0.625,0.03125,0
-0.060182,0.63281,0.03125,0
-0.058353,0.64062,0.03125,0
-0.055693,0.64844,0.03125,0
-0.052295,0.65625,0.03125,0
-0.048282,0.66406,0.03125,0
-0.043799,0.67188,0.03125,0
-0.038995,0.67969,0.03125,0
-0.034012,0.6875,0.03125,0
-0.028977,0.69531,0.03125,0
-0.023991,0.70312,0.03125,0
-0.019124,0.71094,0.03125,0
-0.014419,0.71875,0.03125,0
-0.0098882,0.72656,0.03125,0
-0.0055257,0.73438,0.03125,0
-0.0013121,0.74219,0.03125,0
0.0027729,0.75,0.03125,0
0.0067373,0.75781,0.03125,0
0.010562,0.76562,0.03125,0
0.014188,0.77344,0.03125,0
0.01751,0.78125,0.03125,0
0.020378,0.78906,0.03125,0
0.022613,0.79688,0.03125,0
0.024043,0.80469,0.03125,0
0.024545,0.8125,0.03125,0
0.024087,0.82031,0.03125,0
0.022747,0.82812,0.03125,0
0.020706,0.83594,0.03125,0
0.01821,0.84375,0.03125,0
0.015521,0.85156,0.03125,0
0.012864,0.85938,0.03125,0
0.010404,0.86719,0.03125,0
0.0082392,0.875,0.03125,0
0.006405,0.88281,0.03125,0
0.0048953,0.89062,0.03125,0
0.0036762,0.89844,0.03125,0
0.0027008,0.90625,0.03125,0
0.001919,0.91406,0.03125,0
0.0012849,0.92188,0.03125,0
0.00076092,0.92969,0.03125,0
0.00032,0.9375,0.03125,0
-5.343e-05,0.94531,0.03125,0
-0.00036376,0.95312,0.03125,0
-0.00060497,0.96094,0.03125,0
-0.00076175,0.96875,0.03125,0
-0.00081103,0.97656,0.03125,0
