"u_sol","Points:0","Points:1","Points:2"
-0.007412,0.9375,0.5625,0
-0.0050678,1,0.5625,0
0.0005194,0,0.625,0
0.040698,0.0625,0.625,0
0.065989,0.125,0.625,0
0.07637,0.1875,0.625,0
0.079955,0.25,0.625,0
0.082459,0.3125,0.625,0
0.086361,0.375,0.625,0
0.088373,0.4375,0.625,0
0.087875,0.5,0.625,0
0.085339,0.5625,0.625,0
0.080391,0.625,0.625,0
0.071944,0.6875,0.625,0
0.06041,0.75,0.625,0
0.04679,0.8125,0.625,0
0.029528,0.875,0.625,0
0.0019174,0.9375,0.625,0
-0.0053154,1,0.625,0
-0.00016042,0,0.6875,0
0.051983,0.0625,0.6875,0
0.093318,0.125,0.6875,0
0.11569,0.1875,0.6875,0
0.12542,0.25,0.6875,0
0.13055,0.3125,0.6875,0
0.13607,0.375,0.6875,0
0.14066,0.4375,0.6875,0
0.14194,0.5,0.6875,0
0.13915,0.5625,0.6875,0
0.13199,0.625,0.6875,0
0.11909,0.6875,0.6875,0
0.10298,0.75,0.6875,0
0.082894,0.8125,0.6875,0
0.051398,0.875,0.6875,0
0.0086847,0.9375,0.6875,0
-0.0059767,1,0.6875,0
-0.0076236,0,0.75,0
0.037365,0.0625,0.75,0
0.1042,0.125,0.75,0
0.14325,0.1875,0.75,0
0.16525,0.25,0.75,0
0.17757,0.3125,0.75,0
0.18622,0.375,0.75,0
0.19276,0.4375,0.75,0
0.19559,0.5,0.75,0
0.19334,0.5625,0.75,0
0.18425,0.625,0.75,0
0.16901,0.6875,0.75,0
0.1506,0.75,0.75,0
0.12016,0.8125,0.75,0
0.068926,0.875,0.75,0
0.011504,0.9375,0.75,0
-0.0063952,1,0.75,0
-0.0030565,0,0.8125,0
0.029565,0.0625,0.8125,0
0.085907,0.125,0.8125,0
0.14252,0.1875,0.8125,0
0.18558,0.25,0.8125,0
0.21477,0.3125,0.8125,0
0.23387,0.375,0.8125,0
0.24547,0.4375,0.8125,0
0.25098,0.5,0.8125,0
0.24916,0.5625,0.8125,0
0.24127,0.625,0.8125,0
0.22776,0.6875,0.8125,0
0.20016,0.75,0.8125,0
0.15017,0.8125,0.8125,0
0.077457,0.875,0.8125,0
0.010475,0.9375,0.8125,0
-0.0061047,1,0.8125,0
0.014695,0,0.875,0
0.035526,0.0625,0.875,0
0.040691,0.125,0.875,0
0.10933,0.1875,0.875,0
0.17872,0.25,0.875,0
0.23534,0.3125,0.875,0
0.27517,0.375,0.875,0
0.30105,0.4375,0.875,0
0.31402,0.5,0.875,0
0.31681,0.5625,0.875,0
0.30513,0.625,0.875,0
0.27678,0.6875,0.875,0
0.22303,0.75,0.875,0
0.15729,0.8125,0.875,0
0.081306,0.875,0.875,0
0.015961,0.9375,0.875,0
-0.0026536,1,0.875,0
-0.041215,0,0.9375,0
-0.18317,0.0625,0.9375,0
-0.10388,0.125,0.9375,0
-0.015594,0.1875,0.9375,0
0.07883,0.25,0.9375,0
0.15849,0.3125,0.9375,0
0.21867,0.375,0.9375,0
0.25803,0.4375,0.9375,0
0.2782,0.5,0.9375,0
0.27951,0.5625,0.9375,0
0.26431,0.625,0.9375,0
0.2364,0.6875,0.9375,0
0.20195,0.75,0.9375,0
0.16164,0.8125,0.9375,0
0.12938,0.875,0.9375,0
0.10519,0.9375,0.9375,0
0.011601,1,0.9375,0
0.039461,0,1,0
0.23772,0.0625,1,0
0.22796,0.125,1,0
0.23674,0.1875,1,0
0.27282,0.25,1,0
0.32892,0.3125,1,0
0.3883,0.375,1,0
0.44103,0.4375,1,0
0.48374,0.5,1,0
0.51586,0.5625,1,0
0.54145,0.625,1,0
0.55539,0.6875,1,0
0.57039,0.75,1,0
0.56941,0.8125,1,0
0.58036,0.875,1,0
0.52406,0.9375,1,0
0.054186,1,1,0
