"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.23679,1,0.224,0.5,0.224,0
-0.23617,1,0.225,0.5,0.225,0
-0.23555,1,0.226,0.5,0.226,0
-0.23493,1,0.227,0.5,0.227,0
-0.23432,1,0.228,0.5,0.228,0
-0.2337,1,0.229,0.5,0.229,0
-0.23308,1,0.23,0.5,0.23,0
-0.23246,1,0.231,0.5,0.231,0
-0.23184,1,0.232,0.5,0.232,0
-0.23122,1,0.233,0.5,0.233,0
-0.2306,1,0.234,0.5,0.234,0
-0.22998,1,0.235,0.5,0.235,0
-0.22937,1,0.236,0.5,0.236,0
-0.22875,1,0.237,0.5,0.237,0
-0.22813,1,0.238,0.5,0.238,0
-0.22751,1,0.239,0.5,0.239,0
-0.22689,1,0.24,0.5,0.24,0
-0.22627,1,0.241,0.5,0.241,0
-0.22565,1,0.242,0.5,0.242,0
-0.22503,1,0.243,0.5,0.243,0
-0.22442,1,0.244,0.5,0.244,0
-0.2238,1,0.245,0.5,0.245,0
-0.22318,1,0.246,0.5,0.246,0
-0.22256,1,0.247,0.5,0.247,0
-0.22194,1,0.248,0.5,0.248,0
-0.22132,1,0.249,0.5,0.249,0
-0.2207,1,0.25,0.5,0.25,0
-0.21995,1,0.251,0.5,0.251,0
-0.2192,1,0.252,0.5,0.252,0
-0.21845,1,0.253,0.5,0.253,0
-0.21771,1,0.254,0.5,0.254,0
-0.21696,1,0.255,0.5,0.255,0
-0.21621,1,0.256,0.5,0.256,0
-0.21546,1,0.257,0.5,0.257,0
-0.21471,1,0.258,0.5,0.258,0
-0.21396,1,0.259,0.5,0.259,0
-0.21321,1,0.26,0.5,0.26,0
-0.21246,1,0.261,0.5,0.261,0
-0.21171,1,0.262,0.5,0.262,0
-0.21096,1,0.263,0.5,0.263,0
-0.21021,1,0.264,0.5,0.264,0
-0.20946,1,0.265,0.5,0.265,0
-0.20871,1,0.266,0.5,0.266,0
-0.20796,1,0.267,0.5,0.267,0
-0.20721,1,0.268,0.5,0.268,0
-0.20647,1,0.269,0.5,0.269,0
-0.20572,1,0.27,0.5,0.27,0
-0.20497,1,0.271,0.5,0.271,0
-0.20422,1,0.272,0.5,0.272,0
-0.20347,1,0.273,0.5,0.273,0
-0.20272,1,0.274,0.5,0.274,0
-0.20197,1,0.275,0.5,0.275,0
-0.20122,1,0.276,0.5,0.276,0
-0.20047,1,0.277,0.5,0.277,0
-0.19972,1,0.278,0.5,0.278,0
-0.19897,1,0.279,0.5,0.279,0
-0.19822,1,0.28,0.5,0.28,0
-0.19747,1,0.281,0.5,0.281,0
-0.19672,1,0.282,0.5,0.282,0
-0.19597,1,0.283,0.5,0.283,0
-0.19523,1,0.284,0.5,0.284,0
