"v_sol","Points:0","Points:1","Points:2"
0.0026389,0,0,0
-0.0016201,0.0625,0,0
0.0062671,0.125,0,0
-0.0052529,0.1875,0,0
-0.016561,0.25,0,0
-0.0051045,0.3125,0,0
8.607e-05,0.375,0,0
0.0017442,0.4375,0,0
0.0023469,0.5,0,0
0.0026153,0.5625,0,0
0.0021872,0.625,0,0
0.0010892,0.6875,0,0
0.00076282,0.75,0,0
0.0011423,0.8125,0,0
0.0031428,0.875,0,0
0.0074238,0.9375,0,0
-0.0031777,1,0,0
-0.0036241,0,0.0625,0
-0.0065812,0.0625,0.0625,0
-0.0064196,0.125,0.0625,0
-0.0017879,0.1875,0.0625,0
0.019612,0.25,0.0625,0
0.063304,0.3125,0.0625,0
0.074347,0.375,0.0625,0
0.059001,0.4375,0.0625,0
0.036018,0.5,0.0625,0
0.011696,0.5625,0.0625,0
-0.012357,0.625,0.0625,0
-0.036379,0.6875,0.0625,0
-0.058583,0.75,0.0625,0
-0.072363,0.8125,0.0625,0
-0.063311,0.875,0.0625,0
-0.016813,0.9375,0.0625,0
0.024861,1,0.0625,0
-0.023851,0,0.125,0
-0.016533,0.0625,0.125,0
0.0093111,0.125,0.125,0
0.067474,0.1875,0.125,0
0.12295,0.25,0.125,0
0.13711,0.3125,0.125,0
0.11962,0.375,0.125,0
0.083405,0.4375,0.125,0
0.044205,0.5,0.125,0
0.0062889,0.5625,0.125,0
-0.030178,0.625,0.125,0
-0.066667,0.6875,0.125,0
-0.10402,0.75,0.125,0
-0.13569,0.8125,0.125,0
-0.14224,0.875,0.125,0
-0.094243,0.9375,0.125,0
0.022254,1,0.125,0
-0.048058,0,0.1875,0
-0.00025116,0.0625,0.1875,0
0.085662,0.125,0.1875,0
0.15768,0.1875,0.1875,0
0.18718,0.25,0.1875,0
0.17024,0.3125,0.1875,0
0.12954,0.375,0.1875,0
0.085507,0.4375,0.1875,0
0.042435,0.5,0.1875,0
0.0001044,0.5625,0.1875,0
-0.042151,0.625,0.1875,0
-0.084455,0.6875,0.1875,0
-0.12735,0.75,0.1875,0
-0.17118,0.8125,0.1875,0
-0.20268,0.875,0.1875,0
-0.18036,0.9375,0.1875,0
-0.051807,1,0.1875,0
-0.043769,0,0.25,0
0.058009,0.0625,0.25,0
0.16104,0.125,0.25,0
0.21914,0.1875,0.25,0
0.21722,0.25,0.25,0
0.17754,0.3125,0.25,0
0.13225,0.375,0.25,0
0.088349,0.4375,0.25,0
0.042049,0.5,0.25,0
-0.0062927,0.5625,0.25,0
-0.055296,0.625,0.25,0
-0.10304,0.6875,0.25,0
-0.14776,0.75,0.25,0
-0.19182,0.8125,0.25,0
-0.23844,0.875,0.25,0
-0.25469,0.9375,0.25,0
-0.15277,1,0.25,0
-0.00083193,0,0.3125,0
0.12129,0.0625,0.3125,0
0.22051,0.125,0.3125,0
0.25271,0.1875,0.3125,0
0.22616,0.25,0.3125,0
0.18072,0.3125,0.3125,0
0.13771,0.375,0.3125,0
0.091417,0.4375,0.3125,0
0.040682,0.5,0.3125,0
-0.011412,0.5625,0.3125,0
-0.064605,0.625,0.3125,0
-0.11903,0.6875,0.3125,0
-0.17041,0.75,0.3125,0
-0.21366,0.8125,0.3125,0
-0.26018,0.875,0.3125,0
-0.30889,0.9375,0.3125,0
-0.24521,1,0.3125,0
0.045555,0,0.375,0
0.17809,0.0625,0.375,0
0.26,0.125,0.375,0
0.26878,0.1875,0.375,0
0.22998,0.25,0.375,0
0.18574,0.3125,0.375,0
