"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.075171,1,0,0,0.5,0
0.077808,1,0.001,0.001,0.5,0
0.080446,1,0.002,0.002,0.5,0
0.083083,1,0.003,0.003,0.5,0
0.085721,1,0.004,0.004,0.5,0
0.088358,1,0.005,0.005,0.5,0
0.090996,1,0.006,0.006,0.5,0
0.093633,1,0.007,0.007,0.5,0
0.096271,1,0.008,0.008,0.5,0
0.098908,1,0.009,0.009,0.5,0
0.10155,1,0.01,0.01,0.5,0
0.10418,1,0.011,0.011,0.5,0
0.10682,1,0.012,0.012,0.5,0
0.10946,1,0.013,0.013,0.5,0
0.1121,1,0.014,0.014,0.5,0
0.11473,1,0.015,0.015,0.5,0
0.11737,1,0.016,0.016,0.5,0
0.12001,1,0.017,0.017,0.5,0
0.12265,1,0.018,0.018,0.5,0
0.12528,1,0.019,0.019,0.5,0
0.12792,1,0.02,0.02,0.5,0
0.13056,1,0.021,0.021,0.5,0
0.1332,1,0.022,0.022,0.5,0
0.13583,1,0.023,0.023,0.5,0
0.13847,1,0.024,0.024,0.5,0
0.14111,1,0.025,0.025,0.5,0
0.14375,1,0.026,0.026,0.5,0
0.14638,1,0.027,0.027,0.5,0
0.14902,1,0.028,0.028,0.5,0
0.15166,1,0.029,0.029,0.5,0
0.1543,1,0.03,0.03,0.5,0
0.15693,1,0.031,0.031,0.5,0
0.15957,1,0.032,0.032,0.5,0
0.16221,1,0.033,0.033,0.5,0
0.16485,1,0.034,0.034,0.5,0
0.16748,1,0.035,0.035,0.5,0
0.17012,1,0.036,0.036,0.5,0
0.17276,1,0.037,0.037,0.5,0
0.1754,1,0.038,0.038,0.5,0
0.17803,1,0.039,0.039,0.5,0
0.18067,1,0.04,0.04,0.5,0
0.18331,1,0.041,0.041,0.5,0
0.18595,1,0.042,0.042,0.5,0
0.18858,1,0.043,0.043,0.5,0
0.19122,1,0.044,0.044,0.5,0
0.19386,1,0.045,0.045,0.5,0
0.1965,1,0.046,0.046,0.5,0
0.19913,1,0.047,0.047,0.5,0
0.20177,1,0.048,0.048,0.5,0
0.20441,1,0.049,0.049,0.5,0
0.20705,1,0.05,0.05,0.5,0
0.20968,1,0.051,0.051,0.5,0
0.21232,1,0.052,0.052,0.5,0
0.21496,1,0.053,0.053,0.5,0
0.2176,1,0.054,0.054,0.5,0
0.22023,1,0.055,0.055,0.5,0
0.22287,1,0.056,0.056,0.5,0
0.22551,1,0.057,0.057,0.5,0
0.22815,1,0.058,0.058,0.5,0
0.23078,1,0.059,0.059,0.5,0
0.23342,1,0.06,0.06,0.5,0
0.23606,1,0.061,0.061,0.5,0
0.2387,1,0.062,0.062,0.5,0
0.24053,1,0.063,0.063,0.5,0
0.24157,1,0.064,0.064,0.5,0
0.2426,1,0.065,0.065,0.5,0
0.24364,1,0.066,0.066,0.5,0
0.24467,1,0.067,0.067,0.5,0
0.24571,1,0.068,0.068,0.5,0
0.24674,1,0.069,0.069,0.5,0
0.24778,1,0.07,0.07,0.5,0
0.24881,1,0.071,0.071,0.5,0
0.24985,1,0.072,0.072,0.5,0
0.25088,1,0.073,0.073,0.5,0
