"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.12522,1,0,0.5,0,0
-0.1283,1,0.001,0.5,0.001,0
-0.13137,1,0.002,0.5,0.002,0
-0.13445,1,0.003,0.5,0.003,0
-0.13753,1,0.004,0.5,0.004,0
-0.14061,1,0.005,0.5,0.005,0
-0.14369,1,0.006,0.5,0.006,0
-0.14676,1,0.007,0.5,0.007,0
-0.14984,1,0.008,0.5,0.008,0
-0.15292,1,0.009,0.5,0.009,0
-0.156,1,0.01,0.5,0.01,0
-0.15907,1,0.011,0.5,0.011,0
-0.16215,1,0.012,0.5,0.012,0
-0.16523,1,0.013,0.5,0.013,0
-0.16831,1,0.014,0.5,0.014,0
-0.17139,1,0.015,0.5,0.015,0
-0.17446,1,0.016,0.5,0.016,0
-0.17754,1,0.017,0.5,0.017,0
-0.18062,1,0.018,0.5,0.018,0
-0.1837,1,0.019,0.5,0.019,0
-0.18677,1,0.02,0.5,0.02,0
-0.18985,1,0.021,0.5,0.021,0
-0.19293,1,0.022,0.5,0.022,0
-0.19601,1,0.023,0.5,0.023,0
-0.19909,1,0.024,0.5,0.024,0
-0.20216,1,0.025,0.5,0.025,0
-0.20524,1,0.026,0.5,0.026,0
-0.20832,1,0.027,0.5,0.027,0
-0.2114,1,0.028,0.5,0.028,0
-0.21448,1,0.029,0.5,0.029,0
-0.21755,1,0.03,0.5,0.03,0
-0.22063,1,0.031,0.5,0.031,0
-0.22371,1,0.032,0.5,0.032,0
-0.22679,1,0.033,0.5,0.033,0
-0.22986,1,0.034,0.5,0.034,0
-0.23294,1,0.035,0.5,0.035,0
-0.23602,1,0.036,0.5,0.036,0
-0.2391,1,0.037,0.5,0.037,0
-0.24218,1,0.038,0.5,0.038,0
-0.24525,1,0.039,0.5,0.039,0
-0.24833,1,0.04,0.5,0.04,0
-0.25141,1,0.041,0.5,0.041,0
-0.25449,1,0.042,0.5,0.042,0
-0.25756,1,0.043,0.5,0.043,0
-0.26064,1,0.044,0.5,0.044,0
-0.26372,1,0.045,0.5,0.045,0
-0.2668,1,0.046,0.5,0.046,0
-0.26988,1,0.047,0.5,0.047,0
-0.27295,1,0.048,0.5,0.048,0
-0.27603,1,0.049,0.5,0.049,0
-0.27911,1,0.05,0.5,0.05,0
-0.28219,1,0.051,0.5,0.051,0
-0.28526,1,0.052,0.5,0.052,0
-0.28834,1,0.053,0.5,0.053,0
-0.29142,1,0.054,0.5,0.054,0
-0.2945,1,0.055,0.5,0.055,0
-0.29758,1,0.056,0.5,0.056,0
-0.30065,1,0.057,0.5,0.057,0
-0.30373,1,0.058,0.5,0.058,0
-0.30681,1,0.059,0.5,0.059,0
-0.30989,1,0.06,0.5,0.06,0
-0.31296,1,0.061,0.5,0.061,0
-0.31604,1,0.062,0.5,0.062,0
-0.31747,1,0.063,0.5,0.063,0
-0.31724,1,0.064,0.5,0.064,0
-0.31702,1,0.065,0.5,0.065,0
-0.3168,1,0.066,0.5,0.066,0
-0.31657,1,0.067,0.5,0.067,0
-0.31635,1,0.068,0.5,0.068,0
-0.31612,1,0.069,0.5,0.069,0
-0.3159,1,0.07,0.5,0.07,0
-0.31567,1,0.071,0.5,0.071,0
-0.31545,1,0.072,0.5,0.072,0
-0.31522,1,0.073,0.5,0.073,0
-0.315,1,0.074,0.5,0.074,0
-0.31477,1,0.075,0.5,0.075,0
-0.31455,1,0.076,0.5,0.076,0
-0.31433,1,0.077,0.5,0.077,0
-0.3141,1,0.078,0.5,0.078,0
-0.31388,1,0.079,0.5,0.079,0
-0.31365,1,0.08,0.5,0.08,0
-0.31343,1,0.081,0.5,0.081,0
-0.3132,1,0.082,0.5,0.082,0
-0.31298,1,0.083,0.5,0.083,0
-0.31275,1,0.084,0.5,0.084,0
-0.31253,1,0.085,0.5,0.085,0
-0.3123,1,0.086,0.5,0.086,0
-0.31208,1,0.087,0.5,0.087,0
-0.31185,1,0.088,0.5,0.088,0
-0.31163,1,0.089,0.5,0.089,0
-0.31141,1,0.09,0.5,0.09,0
-0.31118,1,0.091,0.5,0.091,0
-0.31096,1,0.092,0.5,0.092,0
-0.31073,1,0.093,0.5,0.093,0
-0.31051,1,0.094,0.5,0.094,0
-0.31028,1,0.095,0.5,0.095,0
-0.31006,1,0.096,0.5,0.096,0
-0.30983,1,0.097,0.5,0.097,0
-0.30961,1,0.098,0.5,0.098,0
-0.30938,1,0.099,0.5,0.099,0
-0.30916,1,0.1,0.5,0.1,0
-0.30894,1,0.101,0.5,0.101,0
-0.30871,1,0.102,0.5,0.102,0
-0.30849,1,0.103,0.5,0.103,0
-0.30826,1,0.104,0.5,0.104,0
-0.30804,1,0.105,0.5,0.105,0
