"u_sol","Points:0","Points:1","Points:2"
0.0024424,0,0,0
-0.0056246,0.0625,0,0
0.008308,0.125,0,0
-0.011266,0.1875,0,0
0.018694,0.25,0,0
0.1009,0.3125,0,0
0.050119,0.375,0,0
-0.051039,0.4375,0,0
-0.12522,0.5,0,0
-0.17107,0.5625,0,0
-0.18391,0.625,0,0
-0.16562,0.6875,0,0
-0.11564,0.75,0,0
-0.043746,0.8125,0,0
0.027562,0.875,0,0
0.021033,0.9375,0,0
-0.0091828,1,0,0
-0.0012117,0,0.0625,0
0.0088013,0.0625,0.0625,0
0.009293,0.125,0.0625,0
0.037526,0.1875,0.0625,0
-0.00050055,0.25,0.0625,0
-0.13573,0.3125,0.0625,0
-0.22845,0.375,0.0625,0
-0.28385,0.4375,0.0625,0
-0.31758,0.5,0.0625,0
-0.32735,0.5625,0.0625,0
-0.31692,0.625,0.0625,0
-0.28714,0.6875,0.0625,0
-0.23761,0.75,0.0625,0
-0.16673,0.8125,0.0625,0
-0.081708,0.875,0.0625,0
0.0012691,0.9375,0.0625,0
0.0118,1,0.0625,0
-0.00045454,0,0.125,0
0.022397,0.0625,0.125,0
0.02458,0.125,0.125,0
-0.053682,0.1875,0.125,0
-0.1745,0.25,0.125,0
-0.25667,0.3125,0.125,0
-0.29422,0.375,0.125,0
-0.30343,0.4375,0.125,0
-0.30355,0.5,0.125,0
-0.29907,0.5625,0.125,0
-0.29017,0.625,0.125,0
-0.27483,0.6875,0.125,0
-0.25256,0.75,0.125,0
-0.21781,0.8125,0.125,0
-0.15966,0.875,0.125,0
-0.061708,0.9375,0.125,0
0.0099526,1,0.125,0
0.0059243,0,0.1875,0
0.012171,0.0625,0.1875,0
-0.054803,0.125,0.1875,0
-0.15785,0.1875,0.1875,0
-0.23183,0.25,0.1875,0
-0.25812,0.3125,0.1875,0
-0.26139,0.375,0.1875,0
-0.26106,0.4375,0.1875,0
-0.26034,0.5,0.1875,0
-0.25646,0.5625,0.1875,0
-0.24645,0.625,0.1875,0
-0.23048,0.6875,0.1875,0
-0.21114,0.75,0.1875,0
-0.19199,0.8125,0.1875,0
-0.16515,0.875,0.1875,0
-0.10536,0.9375,0.1875,0
-0.0028864,1,0.1875,0
0.0039236,0,0.25,0
-0.036164,0.0625,0.25,0
-0.11397,0.125,0.25,0
-0.18519,0.1875,0.25,0
-0.2126,0.25,0.25,0
-0.21533,0.3125,0.25,0
-0.21794,0.375,0.25,0
-0.22093,0.4375,0.25,0
-0.22046,0.5,0.25,0
-0.21624,0.5625,0.25,0
-0.20851,0.625,0.25,0
-0.19599,0.6875,0.25,0
-0.17664,0.75,0.25,0
-0.15328,0.8125,0.25,0
-0.13162,0.875,0.25,0
-0.091195,0.9375,0.25,0
-0.0042993,1,0.25,0
0.0032925,0,0.3125,0
-0.058118,0.0625,0.3125,0
-0.12633,0.125,0.3125,0
-0.16263,0.1875,0.3125,0
-0.16865,0.25,0.3125,0
-0.17022,0.3125,0.3125,0
-0.17347,0.375,0.3125,0
-0.17244,0.4375,0.3125,0
-0.1689,0.5,0.3125,0
-0.16422,0.5625,0.3125,0
-0.15847,0.625,0.3125,0
-0.15145,0.6875,0.3125,0
-0.14029,0.75,0.3125,0
-0.12,0.8125,0.3125,0
-0.097503,0.875,0.3125,0
-0.069717,0.9375,0.3125,0
-0.0050193,1,0.3125,0
0.00075305,0,0.375,0
-0.054992,0.0625,0.375,0
-0.099692,0.125,0.375,0
-0.11648,0.1875,0.375,0
-0.11858,0.25,0.375,0
-0.12128,0.3125,0.375,0
-0.12223,0.375,0.375,0
-0.12067,0.4375,0.375,0
-0.119,0.5,0.375,0
-0.11604,0.5625,0.375,0
-0.11105,0.625,0.375,0
-0.10464,0.6875,0.375,0
-0.098953,0.75,0.375,0
-0.086735,0.8125,0.375,0
-0.067253,0.875,0.375,0
-0.04837,0.9375,0.375,0
-0.0046636,1,0.375,0
0.0016605,0,0.4375,0
-0.032407,0.0625,0.4375,0
-0.06104,0.125,0.4375,0
-0.069373,0.1875,0.4375,0
-0.071207,0.25,0.4375,0
-0.073046,0.3125,0.4375,0
-0.07281,0.375,0.4375,0
-0.071308,0.4375,0.4375,0
-0.069673,0.5,0.4375,0
-0.067938,0.5625,0.4375,0
-0.066326,0.625,0.4375,0
-0.061976,0.6875,0.4375,0
-0.05821,0.75,0.4375,0
-0.053748,0.8125,0.4375,0
-0.041526,0.875,0.4375,0
-0.032521,0.9375,0.4375,0
-0.0048666,1,0.4375,0
0.00088926,0,0.5,0
-0.0076467,0.0625,0.5,0
-0.015355,0.125,0.5,0
-0.017561,0.1875,0.5,0
-0.019177,0.25,0.5,0
-0.019687,0.3125,0.5,0
-0.019007,0.375,0.5,0
-0.018549,0.4375,0.5,0
-0.018454,0.5,0.5,0
-0.017891,0.5625,0.5,0
-0.01889,0.625,0.5,0
-0.019571,0.6875,0.5,0
-0.019604,0.75,0.5,0
-0.020963,0.8125,0.5,0
-0.017192,0.875,0.5,0
-0.018573,0.9375,0.5,0
-0.0048247,1,0.5,0
0.0025008,0,0.5625,0
0.021925,0.0625,0.5625,0
0.025907,0.125,0.5625,0
0.026291,0.1875,0.5625,0
0.025796,0.25,0.5625,0
0.027006,0.3125,0.5625,0
0.02775,0.375,0.5625,0
0.029035,0.4375,0.5625,0
0.028903,0.5,0.5625,0
0.028974,0.5625,0.5625,0
0.028081,0.625,0.5625,0
0.023772,0.6875,0.5625,0
0.018746,0.75,0.5625,0
0.011101,0.8125,0.5625,0
0.0061256,0.875,0.5625,0
-0.0072373,0.9375,0.5625,0
-0.0052714,1,0.5625,0
0.00018378,0,0.625,0
0.041472,0.0625,0.625,0
0.069566,0.125,0.625,0
0.07838,0.1875,0.625,0
0.078854,0.25,0.625,0
0.081751,0.3125,0.625,0
0.084696,0.375,0.625,0
0.08522,0.4375,0.625,0
