"v_sol","Points:0","Points:1","Points:2"
0.00022542,0,0,0
0.0010769,0.0625,0,0
-0.0017302,0.125,0,0
0.0128,0.1875,0,0
-0.023703,0.25,0,0
-0.016497,0.3125,0,0
0.0025925,0.375,0,0
0.0029174,0.4375,0,0
0.0040082,0.5,0,0
0.0025796,0.5625,0,0
0.0024756,0.625,0,0
0.00075409,0.6875,0,0
0.00084499,0.75,0,0
0.00079762,0.8125,0,0
0.0045154,0.875,0,0
0.010701,0.9375,0,0
-0.0084906,1,0,0
-0.0027629,0,0.0625,0
0.00062411,0.0625,0.0625,0
-0.012484,0.125,0.0625,0
-0.0029429,0.1875,0.0625,0
-0.0014002,0.25,0.0625,0
0.048263,0.3125,0.0625,0
0.088692,0.375,0.0625,0
0.070174,0.4375,0.0625,0
0.04481,0.5,0.0625,0
0.015052,0.5625,0.0625,0
-0.010706,0.625,0.0625,0
-0.038344,0.6875,0.0625,0
-0.06341,0.75,0.0625,0
-0.0808,0.8125,0.0625,0
-0.066697,0.875,0.0625,0
0.00017826,0.9375,0.0625,0
0.020745,1,0.0625,0
-0.014344,0,0.125,0
-0.017948,0.0625,0.125,0
-0.0028951,0.125,0.125,0
0.037552,0.1875,0.125,0
0.12478,0.25,0.125,0
0.14908,0.3125,0.125,0
0.13068,0.375,0.125,0
0.093495,0.4375,0.125,0
0.051053,0.5,0.125,0
0.010907,0.5625,0.125,0
-0.02817,0.625,0.125,0
-0.066852,0.6875,0.125,0
-0.10779,0.75,0.125,0
-0.14415,0.8125,0.125,0
-0.15362,0.875,0.125,0
-0.09296,0.9375,0.125,0
0.048016,1,0.125,0
-0.051051,0,0.1875,0
-0.014959,0.0625,0.1875,0
0.061658,0.125,0.1875,0
0.16065,0.1875,0.1875,0
0.19971,0.25,0.1875,0
0.17825,0.3125,0.1875,0
0.13709,0.375,0.1875,0
0.092366,0.4375,0.1875,0
0.048152,0.5,0.1875,0
0.0041669,0.5625,0.1875,0
-0.039959,0.625,0.1875,0
-0.084153,0.6875,0.1875,0
-0.12836,0.75,0.1875,0
-0.17389,0.8125,0.1875,0
-0.21047,0.875,0.1875,0
-0.19056,0.9375,0.1875,0
-0.028328,1,0.1875,0
-0.066314,0,0.25,0
0.034026,0.0625,0.25,0
0.15852,0.125,0.25,0
0.23156,0.1875,0.25,0
0.22593,0.25,0.25,0
0.18167,0.3125,0.25,0
0.13878,0.375,0.25,0
0.093449,0.4375,0.25,0
0.046761,0.5,0.25,0
-0.0023502,0.5625,0.25,0
-0.051872,0.625,0.25,0
-0.10209,0.6875,0.25,0
-0.14976,0.75,0.25,0
-0.19417,0.8125,0.25,0
-0.2398,0.875,0.25,0
-0.26201,0.9375,0.25,0
-0.15099,1,0.25,0
-0.032384,0,0.3125,0
0.10389,0.0625,0.3125,0
0.22878,0.125,0.3125,0
0.26402,0.1875,0.3125,0
0.22832,0.25,0.3125,0
0.18424,0.3125,0.3125,0
0.14175,0.375,0.3125,0
0.092767,0.4375,0.3125,0
0.043215,0.5,0.3125,0
-0.0079446,0.5625,0.3125,0
-0.05952,0.625,0.3125,0
-0.11397,0.6875,0.3125,0
-0.16926,0.75,0.3125,0
-0.21822,0.8125,0.3125,0
-0.26229,0.875,0.3125,0
-0.31301,0.9375,0.3125,0
-0.25314,1,0.3125,0
0.018472,0,0.375,0
0.16932,0.0625,0.375,0
0.2714,0.125,0.375,0
0.27382,0.1875,0.375,0
0.22892,0.25,0.375,0
0.18817,0.3125,0.375,0
0.14137,0.375,0.375,0
0.090536,0.4375,0.375,0
0.03987,0.5,0.375,0
-0.012473,0.5625,0.375,0
-0.065794,0.625,0.375,0
-0.12064,0.6875,0.375,0
-0.18,0.75,0.375,0
-0.23953,0.8125,0.375,0
-0.28264,0.875,0.375,0
-0.34445,0.9375,0.375,0
-0.3342,1,0.375,0
0.059248,0,0.4375,0
0.21596,0.0625,0.4375,0
0.29487,0.125,0.4375,0
0.27757,0.1875,0.4375,0
0.23094,0.25,0.4375,0
0.19015,0.3125,0.4375,0
0.13996,0.375,0.4375,0
0.089173,0.4375,0.4375,0
0.037907,0.5,0.4375,0
-0.01518,0.5625,0.4375,0
-0.070338,0.625,0.4375,0
-0.12674,0.6875,0.4375,0
-0.18414,0.75,0.4375,0
-0.2528,0.8125,0.4375,0
-0.29902,0.875,0.4375,0
-0.3605,0.9375,0.4375,0
-0.39489,1,0.4375,0
0.075171,0,0.5,0
0.24002,0.0625,0.5,0
0.30471,0.125,0.5,0
0.27973,0.1875,0.5,0
0.2327,0.25,0.5,0
0.19051,0.3125,0.5,0
0.13886,0.375,0.5,0
0.088505,0.4375,0.5,0
0.036637,0.5,0.5,0
-0.015731,0.5625,0.5,0
-0.070342,0.625,0.5,0
-0.13008,0.6875,0.5,0
-0.18464,0.75,0.5,0
-0.25699,0.8125,0.5,0
-0.30821,0.875,0.5,0
-0.36279,0.9375,0.5,0
-0.44091,1,0.5,0
0.059475,0,0.5625,0
0.24191,0.0625,0.5625,0
0.30591,0.125,0.5625,0
0.28116,0.1875,0.5625,0
0.23305,0.25,0.5625,0
0.18978,0.3125,0.5625,0
0.13829,0.375,0.5625,0
0.087619,0.4375,0.5625,0
0.037492,0.5,0.5625,0
-0.017161,0.5625,0.5625,0
-0.067659,0.625,0.5625,0
