"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.065818,1,0,0,0.5,0
0.076893,1,0.001,0.001,0.5,0
0.087967,1,0.002,0.002,0.5,0
0.099041,1,0.003,0.003,0.5,0
0.11012,1,0.004,0.004,0.5,0
0.12119,1,0.005,0.005,0.5,0
0.13226,1,0.006,0.006,0.5,0
0.14334,1,0.007,0.007,0.5,0
0.15441,1,0.008,0.008,0.5,0
0.16549,1,0.009,0.009,0.5,0
0.17656,1,0.01,0.01,0.5,0
0.18764,1,0.011,0.011,0.5,0
0.19871,1,0.012,0.012,0.5,0
0.20978,1,0.013,0.013,0.5,0
0.22086,1,0.014,0.014,0.5,0
0.23193,1,0.015,0.015,0.5,0
0.24301,1,0.016,0.016,0.5,0
0.25408,1,0.017,0.017,0.5,0
0.26516,1,0.018,0.018,0.5,0
0.27623,1,0.019,0.019,0.5,0
0.2873,1,0.02,0.02,0.5,0
0.29838,1,0.021,0.021,0.5,0
0.30945,1,0.022,0.022,0.5,0
0.32053,1,0.023,0.023,0.5,0
0.3316,1,0.024,0.024,0.5,0
0.34268,1,0.025,0.025,0.5,0
0.35375,1,0.026,0.026,0.5,0
0.36483,1,0.027,0.027,0.5,0
0.3759,1,0.028,0.028,0.5,0
0.38697,1,0.029,0.029,0.5,0
0.39805,1,0.03,0.03,0.5,0
0.40912,1,0.031,0.031,0.5,0
0.41354,1,0.032,0.032,0.5,0
0.41573,1,0.033,0.033,0.5,0
0.41792,1,0.034,0.034,0.5,0
0.42012,1,0.035,0.035,0.5,0
0.42231,1,0.036,0.036,0.5,0
0.4245,1,0.037,0.037,0.5,0
0.4267,1,0.038,0.038,0.5,0
0.42889,1,0.039,0.039,0.5,0
0.43108,1,0.04,0.04,0.5,0
0.43328,1,0.041,0.041,0.5,0
0.43547,1,0.042,0.042,0.5,0
0.43766,1,0.043,0.043,0.5,0
0.43986,1,0.044,0.044,0.5,0
0.44205,1,0.045,0.045,0.5,0
0.44424,1,0.046,0.046,0.5,0
0.44644,1,0.047,0.047,0.5,0
0.44863,1,0.048,0.048,0.5,0
0.45083,1,0.049,0.049,0.5,0
0.45302,1,0.05,0.05,0.5,0
0.45521,1,0.051,0.051,0.5,0
0.45741,1,0.052,0.052,0.5,0
0.4596,1,0.053,0.053,0.5,0
0.46179,1,0.054,0.054,0.5,0
0.46399,1,0.055,0.055,0.5,0
0.46618,1,0.056,0.056,0.5,0
0.46837,1,0.057,0.057,0.5,0
0.47057,1,0.058,0.058,0.5,0
0.47276,1,0.059,0.059,0.5,0
0.47495,1,0.06,0.06,0.5,0
0.47715,1,0.061,0.061,0.5,0
0.47934,1,0.062,0.062,0.5,0
0.48006,1,0.063,0.063,0.5,0
0.47932,1,0.064,0.064,0.5,0
0.47857,1,0.065,0.065,0.5,0
0.47782,1,0.066,0.066,0.5,0
0.47708,1,0.067,0.067,0.5,0
0.47633,1,0.068,0.068,0.5,0
0.47558,1,0.069,0.069,0.5,0
0.47484,1,0.07,0.07,0.5,0
0.47409,1,0.071,0.071,0.5,0
0.47334,1,0.072,0.072,0.5,0
0.4726,1,0.073,0.073,0.5,0
0.47185,1,0.074,0.074,0.5,0
0.4711,1,0.075,0.075,0.5,0
0.47036,1,0.076,0.076,0.5,0
0.46961,1,0.077,0.077,0.5,0
0.46886,1,0.078,0.078,0.5,0
0.46812,1,0.079,0.079,0.5,0
0.46737,1,0.08,0.08,0.5,0
0.46662,1,0.081,0.081,0.5,0
0.46588,1,0.082,0.082,0.5,0
0.46513,1,0.083,0.083,0.5,0
0.46438,1,0.084,0.084,0.5,0
0.46364,1,0.085,0.085,0.5,0
0.46289,1,0.086,0.086,0.5,0
0.46215,1,0.087,0.087,0.5,0
0.4614,1,0.088,0.088,0.5,0
0.46065,1,0.089,0.089,0.5,0
0.45991,1,0.09,0.09,0.5,0
0.45916,1,0.091,0.091,0.5,0
0.45841,1,0.092,0.092,0.5,0
0.45767,1,0.093,0.093,0.5,0
0.45666,1,0.094,0.094,0.5,0
0.45488,1,0.095,0.095,0.5,0
0.45311,1,0.096,0.096,0.5,0
0.45133,1,0.097,0.097,0.5,0
0.44955,1,0.098,0.098,0.5,0
0.44778,1,0.099,0.099,0.5,0
0.446,1,0.1,0.1,0.5,0
0.44422,1,0.101,0.101,0.5,0
0.44244,1,0.102,0.102,0.5,0
0.44067,1,0.103,0.103,0.5,0
0.43889,1,0.104,0.104,0.5,0
0.43711,1,0.105,0.105,0.5,0
0.43534,1,0.106,0.106,0.5,0
0.43356,1,0.107,0.107,0.5,0
0.43178,1,0.108,0.108,0.5,0
0.43,1,0.109,0.109,0.5,0
0.42823,1,0.11,0.11,0.5,0
0.42645,1,0.111,0.111,0.5,0
0.42467,1,0.112,0.112,0.5,0
0.4229,1,0.113,0.113,0.5,0
0.42112,1,0.114,0.114,0.5,0
0.41934,1,0.115,0.115,0.5,0
0.41756,1,0.116,0.116,0.5,0
0.41579,1,0.117,0.117,0.5,0
0.41401,1,0.118,0.118,0.5,0
0.41223,1,0.119,0.119,0.5,0
0.41046,1,0.12,0.12,0.5,0
0.40868,1,0.121,0.121,0.5,0
0.4069,1,0.122,0.122,0.5,0
0.40513,1,0.123,0.123,0.5,0
0.40335,1,0.124,0.124,0.5,0
0.40157,1,0.125,0.125,0.5,0
0.40075,1,0.126,0.126,0.5,0
0.39993,1,0.127,0.127,0.5,0
0.39911,1,0.128,0.128,0.5,0
0.39829,1,0.129,0.129,0.5,0
0.39746,1,0.13,0.13,0.5,0
0.39664,1,0.131,0.131,0.5,0
0.39582,1,0.132,0.132,0.5,0
0.395,1,0.133,0.133,0.5,0
0.39418,1,0.134,0.134,0.5,0
0.39336,1,0.135,0.135,0.5,0
0.39254,1,0.136,0.136,0.5,0
0.39171,1,0.137,0.137,0.5,0
0.39089,1,0.138,0.138,0.5,0
0.39007,1,0.139,0.139,0.5,0
0.38925,1,0.14,0.14,0.5,0
0.38843,1,0.141,0.141,0.5,0
0.38761,1,0.142,0.142,0.5,0
0.38679,1,0.143,0.143,0.5,0
0.38596,1,0.144,0.144,0.5,0
0.38514,1,0.145,0.145,0.5,0
0.38432,1,0.146,0.146,0.5,0
0.3835,1,0.147,0.147,0.5,0
0.38268,1,0.148,0.148,0.5,0
0.38186,1,0.149,0.149,0.5,0
0.38104,1,0.15,0.15,0.5,0
0.38021,1,0.151,0.151,0.5,0
0.37939,1,0.152,0.152,0.5,0
0.37857,1,0.153,0.153,0.5,0
0.37775,1,0.154,0.154,0.5,0
0.37693,1,0.155,0.155,0.5,0
0.37611,1,0.156,0.156,0.5,0
0.37509,1,0.157,0.157,0.5,0
0.37401,1,0.158,0.158,0.5,0
0.37293,1,0.159,0.159,0.5,0
0.37185,1,0.16,0.16,0.5,0
0.37077,1,0.161,0.161,0.5,0
0.36969,1,0.162,0.162,0.5,0
0.3686,1,0.163,0.163,0.5,0
0.36752,1,0.164,0.164,0.5,0
0.36644,1,0.165,0.165,0.5,0
0.36536,1,0.166,0.166,0.5,0
0.36428,1,0.167,0.167,0.5,0
0.3632,1,0.168,0.168,0.5,0
0.36212,1,0.169,0.169,0.5,0
0.36104,1,0.17,0.17,0.5,0
0.35996,1,0.171,0.171,0.5,0
0.35888,1,0.172,0.172,0.5,0
0.3578,1,0.173,0.173,0.5,0
0.35671,1,0.174,0.174,0.5,0
0.35563,1,0.175,0.175,0.5,0
0.35455,1,0.176,0.176,0.5,0
0.35347,1,0.177,0.177,0.5,0
0.35239,1,0.178,0.178,0.5,0
0.35131,1,0.179,0.179,0.5,0
0.35023,1,0.18,0.18,0.5,0
0.34915,1,0.181,0.181,0.5,0
0.34807,1,0.182,0.182,0.5,0
0.34699,1,0.183,0.183,0.5,0
0.3459,1,0.184,0.184,0.5,0
0.34482,1,0.185,0.185,0.5,0
0.34374,1,0.186,0.186,0.5,0
0.34266,1,0.187,0.187,0.5,0
0.34154,1,0.188,0.188,0.5,0
0.34038,1,0.189,0.189,0.5,0
0.33922,1,0.19,0.19,0.5,0
0.33806,1,0.191,0.191,0.5,0
0.3369,1,0.192,0.192,0.5,0
0.33574,1,0.193,0.193,0.5,0
0.33458,1,0.194,0.194,0.5,0
0.33343,1,0.195,0.195,0.5,0
0.33227,1,0.196,0.196,0.5,0
0.33111,1,0.197,0.197,0.5,0
0.32995,1,0.198,0.198,0.5,0
0.32879,1,0.199,0.199,0.5,0
0.32763,1,0.2,0.2,0.5,0
0.32647,1,0.201,0.201,0.5,0
0.32531,1,0.202,0.202,0.5,0
0.32415,1,0.203,0.203,0.5,0
0.32299,1,0.204,0.204,0.5,0
0.32183,1,0.205,0.205,0.5,0
0.32067,1,0.206,0.206,0.5,0
0.31951,1,0.207,0.207,0.5,0
0.31835,1,0.208,0.208,0.5,0
0.31719,1,0.209,0.209,0.5,0
0.31603,1,0.21,0.21,0.5,0
0.31487,1,0.211,0.211,0.5,0
0.31371,1,0.212,0.212,0.5,0
0.31256,1,0.213,0.213,0.5,0
0.3114,1,0.214,0.214,0.5,0
0.31024,1,0.215,0.215,0.5,0
0.30908,1,0.216,0.216,0.5,0
0.30792,1,0.217,0.217,0.5,0
0.30676,1,0.218,0.218,0.5,0
0.30564,1,0.219,0.219,0.5,0
0.30462,1,0.22,0.22,0.5,0
0.30361,1,0.221,0.221,0.5,0
0.3026,1,0.222,0.222,0.5,0
0.30158,1,0.223,0.223,0.5,0
0.30057,1,0.224,0.224,0.5,0
0.29956,1,0.225,0.225,0.5,0
0.29855,1,0.226,0.226,0.5,0
0.29753,1,0.227,0.227,0.5,0
0.29652,1,0.228,0.228,0.5,0
0.29551,1,0.229,0.229,0.5,0
0.2945,1,0.23,0.23,0.5,0
0.29348,1,0.231,0.231,0.5,0
0.29247,1,0.232,0.232,0.5,0
0.29146,1,0.233,0.233,0.5,0
0.29044,1,0.234,0.234,0.5,0
0.28943,1,0.235,0.235,0.5,0
0.28842,1,0.236,0.236,0.5,0
0.28741,1,0.237,0.237,0.5,0
0.28639,1,0.238,0.238,0.5,0
0.28538,1,0.239,0.239,0.5,0
0.28437,1,0.24,0.24,0.5,0
0.28336,1,0.241,0.241,0.5,0
0.28234,1,0.242,0.242,0.5,0
0.28133,1,0.243,0.243,0.5,0
0.28032,1,0.244,0.244,0.5,0
0.2793,1,0.245,0.245,0.5,0
0.27829,1,0.246,0.246,0.5,0
0.27728,1,0.247,0.247,0.5,0
0.27627,1,0.248,0.248,0.5,0
0.27525,1,0.249,0.249,0.5,0
0.27424,1,0.25,0.25,0.5,0
0.27318,1,0.251,0.251,0.5,0
0.27212,1,0.252,0.252,0.5,0
0.27106,1,0.253,0.253,0.5,0
0.27,1,0.254,0.254,0.5,0
0.26894,1,0.255,0.255,0.5,0
0.26789,1,0.256,0.256,0.5,0
0.26683,1,0.257,0.257,0.5,0
