"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.052659,1,0,0.5,0,0
-0.064498,1,0.001,0.5,0.001,0
-0.076336,1,0.002,0.5,0.002,0
-0.088174,1,0.003,0.5,0.003,0
-0.10001,1,0.004,0.5,0.004,0
-0.11185,1,0.005,0.5,0.005,0
-0.12369,1,0.006,0.5,0.006,0
-0.13553,1,0.007,0.5,0.007,0
-0.14737,1,0.008,0.5,0.008,0
-0.1592,1,0.009,0.5,0.009,0
-0.17104,1,0.01,0.5,0.01,0
-0.18288,1,0.011,0.5,0.011,0
-0.19472,1,0.012,0.5,0.012,0
-0.20656,1,0.013,0.5,0.013,0
-0.21839,1,0.014,0.5,0.014,0
-0.23023,1,0.015,0.5,0.015,0
-0.24207,1,0.016,0.5,0.016,0
-0.25391,1,0.017,0.5,0.017,0
-0.26575,1,0.018,0.5,0.018,0
-0.27759,1,0.019,0.5,0.019,0
-0.28942,1,0.02,0.5,0.02,0
-0.30126,1,0.021,0.5,0.021,0
-0.3131,1,0.022,0.5,0.022,0
-0.32494,1,0.023,0.5,0.023,0
-0.33678,1,0.024,0.5,0.024,0
-0.34861,1,0.025,0.5,0.025,0
-0.36045,1,0.026,0.5,0.026,0
-0.37229,1,0.027,0.5,0.027,0
-0.38413,1,0.028,0.5,0.028,0
-0.39597,1,0.029,0.5,0.029,0
-0.40781,1,0.03,0.5,0.03,0
-0.41964,1,0.031,0.5,0.031,0
-0.42427,1,0.032,0.5,0.032,0
-0.4265,1,0.033,0.5,0.033,0
-0.42872,1,0.034,0.5,0.034,0
-0.43095,1,0.035,0.5,0.035,0
-0.43317,1,0.036,0.5,0.036,0
-0.4354,1,0.037,0.5,0.037,0
-0.43762,1,0.038,0.5,0.038,0
-0.43985,1,0.039,0.5,0.039,0
-0.44208,1,0.04,0.5,0.04,0
-0.4443,1,0.041,0.5,0.041,0
-0.44653,1,0.042,0.5,0.042,0
-0.44875,1,0.043,0.5,0.043,0
-0.45098,1,0.044,0.5,0.044,0
-0.4532,1,0.045,0.5,0.045,0
-0.45543,1,0.046,0.5,0.046,0
-0.45765,1,0.047,0.5,0.047,0
-0.45988,1,0.048,0.5,0.048,0
-0.4621,1,0.049,0.5,0.049,0
-0.46433,1,0.05,0.5,0.05,0
-0.46655,1,0.051,0.5,0.051,0
-0.46878,1,0.052,0.5,0.052,0
-0.471,1,0.053,0.5,0.053,0
-0.47323,1,0.054,0.5,0.054,0
-0.47546,1,0.055,0.5,0.055,0
-0.47768,1,0.056,0.5,0.056,0
-0.47991,1,0.057,0.5,0.057,0
-0.48213,1,0.058,0.5,0.058,0
-0.48436,1,0.059,0.5,0.059,0
-0.48658,1,0.06,0.5,0.06,0
-0.48881,1,0.061,0.5,0.061,0
-0.49103,1,0.062,0.5,0.062,0
-0.49126,1,0.063,0.5,0.063,0
-0.48948,1,0.064,0.5,0.064,0
-0.48771,1,0.065,0.5,0.065,0
-0.48593,1,0.066,0.5,0.066,0
-0.48416,1,0.067,0.5,0.067,0
-0.48239,1,0.068,0.5,0.068,0
-0.48061,1,0.069,0.5,0.069,0
-0.47884,1,0.07,0.5,0.07,0
-0.47706,1,0.071,0.5,0.071,0
-0.47529,1,0.072,0.5,0.072,0
-0.47351,1,0.073,0.5,0.073,0
-0.47174,1,0.074,0.5,0.074,0
-0.46996,1,0.075,0.5,0.075,0
-0.46819,1,0.076,0.5,0.076,0
-0.46641,1,0.077,0.5,0.077,0
-0.46464,1,0.078,0.5,0.078,0
-0.46287,1,0.079,0.5,0.079,0
-0.46109,1,0.08,0.5,0.08,0
-0.45932,1,0.081,0.5,0.081,0
-0.45754,1,0.082,0.5,0.082,0
-0.45577,1,0.083,0.5,0.083,0
-0.45399,1,0.084,0.5,0.084,0
-0.45222,1,0.085,0.5,0.085,0
-0.45044,1,0.086,0.5,0.086,0
-0.44867,1,0.087,0.5,0.087,0
-0.4469,1,0.088,0.5,0.088,0
-0.44512,1,0.089,0.5,0.089,0
-0.44335,1,0.09,0.5,0.09,0
-0.44157,1,0.091,0.5,0.091,0
-0.4398,1,0.092,0.5,0.092,0
-0.43802,1,0.093,0.5,0.093,0
-0.43629,1,0.094,0.5,0.094,0
-0.4347,1,0.095,0.5,0.095,0
-0.43311,1,0.096,0.5,0.096,0
-0.43152,1,0.097,0.5,0.097,0
-0.42992,1,0.098,0.5,0.098,0
-0.42833,1,0.099,0.5,0.099,0
-0.42674,1,0.1,0.5,0.1,0
-0.42515,1,0.101,0.5,0.101,0
-0.42356,1,0.102,0.5,0.102,0
-0.42196,1,0.103,0.5,0.103,0
-0.42037,1,0.104,0.5,0.104,0
-0.41878,1,0.105,0.5,0.105,0
-0.41719,1,0.106,0.5,0.106,0
-0.4156,1,0.107,0.5,0.107,0
-0.414,1,0.108,0.5,0.108,0
-0.41241,1,0.109,0.5,0.109,0
-0.41082,1,0.11,0.5,0.11,0
-0.40923,1,0.111,0.5,0.111,0
-0.40763,1,0.112,0.5,0.112,0
-0.40604,1,0.113,0.5,0.113,0
-0.40445,1,0.114,0.5,0.114,0
-0.40286,1,0.115,0.5,0.115,0
-0.40127,1,0.116,0.5,0.116,0
-0.39967,1,0.117,0.5,0.117,0
-0.39808,1,0.118,0.5,0.118,0
-0.39649,1,0.119,0.5,0.119,0
-0.3949,1,0.12,0.5,0.12,0
-0.39331,1,0.121,0.5,0.121,0
-0.39171,1,0.122,0.5,0.122,0
-0.39012,1,0.123,0.5,0.123,0
-0.38853,1,0.124,0.5,0.124,0
-0.38694,1,0.125,0.5,0.125,0
-0.38646,1,0.126,0.5,0.126,0
-0.38597,1,0.127,0.5,0.127,0
-0.38549,1,0.128,0.5,0.128,0
-0.38501,1,0.129,0.5,0.129,0
-0.38453,1,0.13,0.5,0.13,0
-0.38405,1,0.131,0.5,0.131,0
-0.38357,1,0.132,0.5,0.132,0
-0.38308,1,0.133,0.5,0.133,0
-0.3826,1,0.134,0.5,0.134,0
-0.38212,1,0.135,0.5,0.135,0
-0.38164,1,0.136,0.5,0.136,0
-0.38116,1,0.137,0.5,0.137,0
-0.38068,1,0.138,0.5,0.138,0
-0.38019,1,0.139,0.5,0.139,0
-0.37971,1,0.14,0.5,0.14,0
-0.37923,1,0.141,0.5,0.141,0
-0.37875,1,0.142,0.5,0.142,0
