"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.11574,1,0,0,0.5,0
0.12063,1,0.001,0.001,0.5,0
0.12552,1,0.002,0.002,0.5,0
0.13041,1,0.003,0.003,0.5,0
0.1353,1,0.004,0.004,0.5,0
0.14019,1,0.005,0.005,0.5,0
0.14508,1,0.006,0.006,0.5,0
0.14998,1,0.007,0.007,0.5,0
0.15487,1,0.008,0.008,0.5,0
0.15976,1,0.009,0.009,0.5,0
0.16465,1,0.01,0.01,0.5,0
0.16954,1,0.011,0.011,0.5,0
0.17443,1,0.012,0.012,0.5,0
0.17932,1,0.013,0.013,0.5,0
0.18421,1,0.014,0.014,0.5,0
0.1891,1,0.015,0.015,0.5,0
0.194,1,0.016,0.016,0.5,0
0.19889,1,0.017,0.017,0.5,0
0.20378,1,0.018,0.018,0.5,0
0.20867,1,0.019,0.019,0.5,0
0.21356,1,0.02,0.02,0.5,0
0.21845,1,0.021,0.021,0.5,0
0.22334,1,0.022,0.022,0.5,0
0.22823,1,0.023,0.023,0.5,0
0.23312,1,0.024,0.024,0.5,0
0.23801,1,0.025,0.025,0.5,0
0.24291,1,0.026,0.026,0.5,0
0.2478,1,0.027,0.027,0.5,0
0.25269,1,0.028,0.028,0.5,0
0.25758,1,0.029,0.029,0.5,0
0.26247,1,0.03,0.03,0.5,0
0.26736,1,0.031,0.031,0.5,0
0.27225,1,0.032,0.032,0.5,0
0.27714,1,0.033,0.033,0.5,0
0.28203,1,0.034,0.034,0.5,0
0.28692,1,0.035,0.035,0.5,0
0.29182,1,0.036,0.036,0.5,0
0.29671,1,0.037,0.037,0.5,0
0.3016,1,0.038,0.038,0.5,0
0.30649,1,0.039,0.039,0.5,0
0.31138,1,0.04,0.04,0.5,0
0.31627,1,0.041,0.041,0.5,0
0.32116,1,0.042,0.042,0.5,0
0.32605,1,0.043,0.043,0.5,0
0.33094,1,0.044,0.044,0.5,0
0.33583,1,0.045,0.045,0.5,0
0.34073,1,0.046,0.046,0.5,0
0.34562,1,0.047,0.047,0.5,0
0.35051,1,0.048,0.048,0.5,0
0.3554,1,0.049,0.049,0.5,0
0.36029,1,0.05,0.05,0.5,0
0.36518,1,0.051,0.051,0.5,0
0.37007,1,0.052,0.052,0.5,0
0.37496,1,0.053,0.053,0.5,0
0.37985,1,0.054,0.054,0.5,0
0.38475,1,0.055,0.055,0.5,0
0.38964,1,0.056,0.056,0.5,0
0.39453,1,0.057,0.057,0.5,0
0.39942,1,0.058,0.058,0.5,0
0.40431,1,0.059,0.059,0.5,0
0.4092,1,0.06,0.06,0.5,0
0.41409,1,0.061,0.061,0.5,0
0.41898,1,0.062,0.062,0.5,0
0.42167,1,0.063,0.063,0.5,0
0.42216,1,0.064,0.064,0.5,0
0.42265,1,0.065,0.065,0.5,0
0.42313,1,0.066,0.066,0.5,0
0.42362,1,0.067,0.067,0.5,0
0.42411,1,0.068,0.068,0.5,0
0.4246,1,0.069,0.069,0.5,0
0.42509,1,0.07,0.07,0.5,0
0.42557,1,0.071,0.071,0.5,0
0.42606,1,0.072,0.072,0.5,0
0.42655,1,0.073,0.073,0.5,0
0.42704,1,0.074,0.074,0.5,0
0.42752,1,0.075,0.075,0.5,0
0.42801,1,0.076,0.076,0.5,0
0.4285,1,0.077,0.077,0.5,0
0.42899,1,0.078,0.078,0.5,0
0.42947,1,0.079,0.079,0.5,0
0.42996,1,0.08,0.08,0.5,0
0.43045,1,0.081,0.081,0.5,0
0.43094,1,0.082,0.082,0.5,0
0.43143,1,0.083,0.083,0.5,0
0.43191,1,0.084,0.084,0.5,0
0.4324,1,0.085,0.085,0.5,0
0.43289,1,0.086,0.086,0.5,0
0.43338,1,0.087,0.087,0.5,0
0.43386,1,0.088,0.088,0.5,0
0.43435,1,0.089,0.089,0.5,0
0.43484,1,0.09,0.09,0.5,0
0.43533,1,0.091,0.091,0.5,0
0.43581,1,0.092,0.092,0.5,0
0.4363,1,0.093,0.093,0.5,0
0.43679,1,0.094,0.094,0.5,0
0.43728,1,0.095,0.095,0.5,0
0.43777,1,0.096,0.096,0.5,0
0.43825,1,0.097,0.097,0.5,0
0.43874,1,0.098,0.098,0.5,0
0.43923,1,0.099,0.099,0.5,0
0.43972,1,0.1,0.1,0.5,0
0.4402,1,0.101,0.101,0.5,0
0.44069,1,0.102,0.102,0.5,0
0.44118,1,0.103,0.103,0.5,0
0.44167,1,0.104,0.104,0.5,0
0.44215,1,0.105,0.105,0.5,0
0.44264,1,0.106,0.106,0.5,0
0.44313,1,0.107,0.107,0.5,0
0.44362,1,0.108,0.108,0.5,0
0.44411,1,0.109,0.109,0.5,0
0.44459,1,0.11,0.11,0.5,0
0.44508,1,0.111,0.111,0.5,0
0.44557,1,0.112,0.112,0.5,0
0.44606,1,0.113,0.113,0.5,0
0.44654,1,0.114,0.114,0.5,0
0.44703,1,0.115,0.115,0.5,0
