"v_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.020993,1,0,0,0.5,0
0.02387,1,0.001,0.001,0.5,0
0.026748,1,0.002,0.002,0.5,0
0.029625,1,0.003,0.003,0.5,0
0.032503,1,0.004,0.004,0.5,0
0.035381,1,0.005,0.005,0.5,0
0.038258,1,0.006,0.006,0.5,0
0.041136,1,0.007,0.007,0.5,0
0.044013,1,0.008,0.008,0.5,0
0.046891,1,0.009,0.009,0.5,0
0.049768,1,0.01,0.01,0.5,0
0.052646,1,0.011,0.011,0.5,0
0.055523,1,0.012,0.012,0.5,0
0.058401,1,0.013,0.013,0.5,0
0.061278,1,0.014,0.014,0.5,0
0.064156,1,0.015,0.015,0.5,0
0.067033,1,0.016,0.016,0.5,0
0.069911,1,0.017,0.017,0.5,0
0.072788,1,0.018,0.018,0.5,0
0.075666,1,0.019,0.019,0.5,0
0.078543,1,0.02,0.02,0.5,0
0.081421,1,0.021,0.021,0.5,0
0.084299,1,0.022,0.022,0.5,0
0.087176,1,0.023,0.023,0.5,0
0.090054,1,0.024,0.024,0.5,0
0.092931,1,0.025,0.025,0.5,0
0.095809,1,0.026,0.026,0.5,0
0.098686,1,0.027,0.027,0.5,0
0.10156,1,0.028,0.028,0.5,0
0.10444,1,0.029,0.029,0.5,0
0.10732,1,0.03,0.03,0.5,0
0.1102,1,0.031,0.031,0.5,0
0.11307,1,0.032,0.032,0.5,0
0.11595,1,0.033,0.033,0.5,0
0.11883,1,0.034,0.034,0.5,0
0.12171,1,0.035,0.035,0.5,0
0.12458,1,0.036,0.036,0.5,0
0.12746,1,0.037,0.037,0.5,0
0.13034,1,0.038,0.038,0.5,0
0.13322,1,0.039,0.039,0.5,0
0.13609,1,0.04,0.04,0.5,0
0.13897,1,0.041,0.041,0.5,0
0.14185,1,0.042,0.042,0.5,0
0.14473,1,0.043,0.043,0.5,0
0.1476,1,0.044,0.044,0.5,0
0.15048,1,0.045,0.045,0.5,0
0.15336,1,0.046,0.046,0.5,0
0.15624,1,0.047,0.047,0.5,0
0.15911,1,0.048,0.048,0.5,0
0.16199,1,0.049,0.049,0.5,0
0.16487,1,0.05,0.05,0.5,0
0.16775,1,0.051,0.051,0.5,0
0.17062,1,0.052,0.052,0.5,0
0.1735,1,0.053,0.053,0.5,0
0.17638,1,0.054,0.054,0.5,0
0.17926,1,0.055,0.055,0.5,0
0.18213,1,0.056,0.056,0.5,0
0.18501,1,0.057,0.057,0.5,0
0.18789,1,0.058,0.058,0.5,0
0.19077,1,0.059,0.059,0.5,0
0.19364,1,0.06,0.06,0.5,0
0.19652,1,0.061,0.061,0.5,0
0.1994,1,0.062,0.062,0.5,0
0.20175,1,0.063,0.063,0.5,0
0.20358,1,0.064,0.064,0.5,0
0.20541,1,0.065,0.065,0.5,0
0.20724,1,0.066,0.066,0.5,0
0.20906,1,0.067,0.067,0.5,0
0.21089,1,0.068,0.068,0.5,0
0.21272,1,0.069,0.069,0.5,0
0.21455,1,0.07,0.07,0.5,0
0.21637,1,0.071,0.071,0.5,0
0.2182,1,0.072,0.072,0.5,0
0.22003,1,0.073,0.073,0.5,0
0.22186,1,0.074,0.074,0.5,0
0.22369,1,0.075,0.075,0.5,0
0.22551,1,0.076,0.076,0.5,0
0.22734,1,0.077,0.077,0.5,0
0.22917,1,0.078,0.078,0.5,0
0.231,1,0.079,0.079,0.5,0
0.23282,1,0.08,0.08,0.5,0
0.23465,1,0.081,0.081,0.5,0
0.23648,1,0.082,0.082,0.5,0
0.23831,1,0.083,0.083,0.5,0
0.24013,1,0.084,0.084,0.5,0
0.24196,1,0.085,0.085,0.5,0
0.24379,1,0.086,0.086,0.5,0
0.24562,1,0.087,0.087,0.5,0
0.24745,1,0.088,0.088,0.5,0
0.24927,1,0.089,0.089,0.5,0
0.2511,1,0.09,0.09,0.5,0
0.25293,1,0.091,0.091,0.5,0
0.25476,1,0.092,0.092,0.5,0
0.25658,1,0.093,0.093,0.5,0
0.25841,1,0.094,0.094,0.5,0
0.26024,1,0.095,0.095,0.5,0
0.26207,1,0.096,0.096,0.5,0
0.2639,1,0.097,0.097,0.5,0
0.26572,1,0.098,0.098,0.5,0
0.26755,1,0.099,0.099,0.5,0
0.26938,1,0.1,0.1,0.5,0
0.27121,1,0.101,0.101,0.5,0
0.27303,1,0.102,0.102,0.5,0
0.27486,1,0.103,0.103,0.5,0
0.27669,1,0.104,0.104,0.5,0
0.27852,1,0.105,0.105,0.5,0
0.28034,1,0.106,0.106,0.5,0
0.28217,1,0.107,0.107,0.5,0
0.284,1,0.108,0.108,0.5,0
0.28583,1,0.109,0.109,0.5,0
0.28766,1,0.11,0.11,0.5,0
0.28948,1,0.111,0.111,0.5,0
0.29131,1,0.112,0.112,0.5,0
0.29314,1,0.113,0.113,0.5,0
0.29497,1,0.114,0.114,0.5,0
0.29679,1,0.115,0.115,0.5,0
0.29862,1,0.116,0.116,0.5,0
0.30045,1,0.117,0.117,0.5,0
0.30228,1,0.118,0.118,0.5,0
0.30411,1,0.119,0.119,0.5,0
0.30593,1,0.12,0.12,0.5,0
0.30776,1,0.121,0.121,0.5,0
0.30959,1,0.122,0.122,0.5,0
0.31142,1,0.123,0.123,0.5,0
0.31324,1,0.124,0.124,0.5,0
0.31507,1,0.125,0.125,0.5,0
0.31443,1,0.126,0.126,0.5,0
0.31379,1,0.127,0.127,0.5,0
0.31314,1,0.128,0.128,0.5,0
0.3125,1,0.129,0.129,0.5,0
0.31186,1,0.13,0.13,0.5,0
0.31122,1,0.131,0.131,0.5,0
0.31057,1,0.132,0.132,0.5,0
0.30993,1,0.133,0.133,0.5,0
0.30929,1,0.134,0.134,0.5,0
0.30864,1,0.135,0.135,0.5,0
0.308,1,0.136,0.136,0.5,0
0.30736,1,0.137,0.137,0.5,0
0.30672,1,0.138,0.138,0.5,0
0.30607,1,0.139,0.139,0.5,0
0.30543,1,0.14,0.14,0.5,0
0.30479,1,0.141,0.141,0.5,0
0.30414,1,0.142,0.142,0.5,0
0.3035,1,0.143,0.143,0.5,0
0.30286,1,0.144,0.144,0.5,0
0.30222,1,0.145,0.145,0.5,0
0.30157,1,0.146,0.146,0.5,0
0.30093,1,0.147,0.147,0.5,0
0.30029,1,0.148,0.148,0.5,0
0.29965,1,0.149,0.149,0.5,0
0.299,1,0.15,0.15,0.5,0
0.29836,1,0.151,0.151,0.5,0
0.29772,1,0.152,0.152,0.5,0
0.29707,1,0.153,0.153,0.5,0
0.29643,1,0.154,0.154,0.5,0
0.29579,1,0.155,0.155,0.5,0
0.29515,1,0.156,0.156,0.5,0
0.2945,1,0.157,0.157,0.5,0
0.29386,1,0.158,0.158,0.5,0
0.29322,1,0.159,0.159,0.5,0
