"u_sol","Points:0","Points:1","Points:2"
-5.5353e-05,0,0,0
-7.7987e-05,0.03125,0,0
0.00086088,0.0625,0,0
0.0030278,0.09375,0,0
0.0022027,0.125,0,0
0.0020474,0.15625,0,0
0.00071419,0.1875,0,0
0.0044453,0.21875,0,0
0.0062567,0.25,0,0
-0.0007885,0.28125,0,0
0.0077131,0.3125,0,0
0.021105,0.34375,0,0
0.019966,0.375,0,0
0.0080177,0.40625,0,0
-0.0061521,0.4375,0,0
-0.01454,0.46875,0,0
-0.012611,0.5,0,0
0.00068713,0.53125,0,0
0.023615,0.5625,0,0
0.049826,0.59375,0,0
0.071282,0.625,0,0
0.077954,0.65625,0,0
0.0632,0.6875,0,0
0.03274,0.71875,0,0
0.0032197,0.75,0,0
-0.0079172,0.78125,0,0
-0.0041638,0.8125,0,0
-0.0010363,0.84375,0,0
-0.00083607,0.875,0,0
-0.00053192,0.90625,0,0
-0.0003189,0.9375,0,0
-0.00011171,0.96875,0,0
2.9791e-05,1,0,0
-0.00025567,0,0.03125,0
0.001404,0.03125,0.03125,0
0.0061161,0.0625,0.03125,0
0.014993,0.09375,0.03125,0
0.02358,0.125,0.03125,0
0.011046,0.15625,0.03125,0
-0.0084531,0.1875,0.03125,0
-0.003361,0.21875,0.03125,0
0.0056471,0.25,0.03125,0
-0.0068666,0.28125,0.03125,0
-0.04538,0.3125,0.03125,0
-0.097917,0.34375,0.03125,0
-0.14469,0.375,0.03125,0
-0.179,0.40625,0.03125,0
-0.19841,0.4375,0.03125,0
-0.20233,0.46875,0.03125,0
-0.19069,0.5,0.03125,0
-0.16378,0.53125,0.03125,0
-0.12341,0.5625,0.03125,0
-0.072733,0.59375,0.03125,0
-0.018758,0.625,0.03125,0
0.029865,0.65625,0.03125,0
0.063458,0.6875,0.03125,0
0.076118,0.71875,0.03125,0
0.069749,0.75,0.03125,0
0.049914,0.78125,0.03125,0
0.02685,0.8125,0.03125,0
0.011598,0.84375,0.03125,0
0.0045782,0.875,0.03125,0
0.0011454,0.90625,0.03125,0
-0.00019179,0.9375,0.03125,0
-0.00025351,0.96875,0.03125,0
1.3137e-05,1,0.03125,0
-0.00052608,0,0.0625,0
0.0022926,0.03125,0.0625,0
0.0051355,0.0625,0.0625,0
0.0078027,0.09375,0.0625,0
0.018243,0.125,0.0625,0
0.029541,0.15625,0.0625,0
0.029379,0.1875,0.0625,0
-0.0076286,0.21875,0.0625,0
-0.076769,0.25,0.0625,0
-0.14836,0.28125,0.0625,0
-0.21692,0.3125,0.0625,0
-0.27356,0.34375,0.0625,0
-0.31571,0.375,0.0625,0
-0.34408,0.40625,0.0625,0
-0.36027,0.4375,0.0625,0
-0.36591,0.46875,0.0625,0
-0.36133,0.5,0.0625,0
-0.34591,0.53125,0.0625,0
-0.31789,0.5625,0.0625,0
-0.27547,0.59375,0.0625,0
-0.21788,0.625,0.0625,0
-0.14847,0.65625,0.0625,0
-0.075627,0.6875,0.0625,0
-0.013997,0.71875,0.0625,0
0.0217,0.75,0.0625,0
0.033395,0.78125,0.0625,0
0.03306,0.8125,0.0625,0
0.024361,0.84375,0.0625,0
0.013339,0.875,0.0625,0
0.0061208,0.90625,0.0625,0
0.00217,0.9375,0.0625,0
0.00025357,0.96875,0.0625,0
-5.0363e-05,1,0.0625,0
-0.00054181,0,0.09375,0
0.0026521,0.03125,0.09375,0
0.0063947,0.0625,0.09375,0
-0.0099611,0.09375,0.09375,0
-0.038537,0.125,0.09375,0
-0.048563,0.15625,0.09375,0
-0.071301,0.1875,0.09375,0
-0.1362,0.21875,0.09375,0
-0.21526,0.25,0.09375,0
-0.28598,0.28125,0.09375,0
-0.33924,0.3125,0.09375,0
-0.37455,0.34375,0.09375,0
-0.39619,0.375,0.09375,0
-0.40815,0.40625,0.09375,0
-0.41434,0.4375,0.09375,0
-0.41704,0.46875,0.09375,0
-0.41754,0.5,0.09375,0
-0.41564,0.53125,0.09375,0
-0.40927,0.5625,0.09375,0
-0.39396,0.59375,0.09375,0
-0.36266,0.625,0.09375,0
-0.3085,0.65625,0.09375,0
-0.22942,0.6875,0.09375,0
-0.13559,0.71875,0.09375,0
-0.049818,0.75,0.09375,0
-0.00042048,0.78125,0.09375,0
0.014434,0.8125,0.09375,0
0.018969,0.84375,0.09375,0
0.017353,0.875,0.09375,0
0.01036,0.90625,0.09375,0
0.0044367,0.9375,0.09375,0
0.0013,0.96875,0.09375,0
-0.0002568,1,0.09375,0
-0.00083302,0,0.125,0
0.0048154,0.03125,0.125,0
0.0084177,0.0625,0.125,0
0.013611,0.09375,0.125,0
0.0039305,0.125,0.125,0
-0.051592,0.15625,0.125,0
-0.14333,0.1875,0.125,0
-0.23848,0.21875,0.125,0
-0.31115,0.25,0.125,0
-0.35556,0.28125,0.125,0
-0.37637,0.3125,0.125,0
-0.38328,0.34375,0.125,0
-0.38368,0.375,0.125,0
-0.38256,0.40625,0.125,0
-0.38192,0.4375,0.125,0
-0.38273,0.46875,0.125,0
-0.38543,0.5,0.125,0
-0.39059,0.53125,0.125,0
-0.39852,0.5625,0.125,0
-0.40784,0.59375,0.125,0
-0.41357,0.625,0.125,0
-0.40485,0.65625,0.125,0
-0.36745,0.6875,0.125,0
-0.29067,0.71875,0.125,0
-0.18111,0.75,0.125,0
-0.068862,0.78125,0.125,0
-0.0051791,0.8125,0.125,0
0.0091765,0.84375,0.125,0
0.011533,0.875,0.125,0
0.011422,0.90625,0.125,0
0.0076446,0.9375,0.125,0
0.0018402,0.96875,0.125,0
-0.00024907,1,0.125,0
-0.00025928,0,0.15625,0
0.0052701,0.03125,0.15625,0
0.0015947,0.0625,0.15625,0
-0.025105,0.09375,0.15625,0
-0.081633,0.125,0.15625,0
-0.16962,0.15625,0.15625,0
-0.25883,0.1875,0.15625,0
-0.317,0.21875,0.15625,0
-0.34233,0.25,0.15625,0
-0.3458,0.28125,0.15625,0
-0.3417,0.3125,0.15625,0
-0.33813,0.34375,0.15625,0
-0.33776,0.375,0.15625,0
-0.33962,0.40625,0.15625,0
-0.34221,0.4375,0.15625,0
-0.34443,0.46875,0.15625,0
-0.34591,0.5,0.15625,0
-0.34697,0.53125,0.15625,0
-0.34872,0.5625,0.15625,0
-0.35345,0.59375,0.15625,0
-0.36375,0.625,0.15625,0
-0.37959,0.65625,0.15625,0
-0.39215,0.6875,0.15625,0
-0.38144,0.71875,0.15625,0
-0.32306,0.75,0.15625,0
-0.21152,0.78125,0.15625,0
-0.07766,0.8125,0.15625,0
-0.0045558,0.84375,0.15625,0
0.0079057,0.875,0.15625,0
0.0075463,0.90625,0.15625,0
0.0030352,0.9375,0.15625,0
0.0021787,0.96875,0.15625,0
-0.00051728,1,0.15625,0
0.0011453,0,0.1875,0
0.0015998,0.03125,0.1875,0
-0.015307,0.0625,0.1875,0
-0.057085,0.09375,0.1875,0
-0.13521,0.125,0.1875,0
-0.22273,0.15625,0.1875,0
-0.27789,0.1875,0.1875,0
-0.2991,0.21875,0.1875,0
-0.3025,0.25,0.1875,0
-0.30341,0.28125,0.1875,0
-0.3078,0.3125,0.1875,0
-0.31479,0.34375,0.1875,0
-0.32182,0.375,0.1875,0
-0.32754,0.40625,0.1875,0
-0.33192,0.4375,0.1875,0
-0.33547,0.46875,0.1875,0
-0.33853,0.5,0.1875,0
-0.34104,0.53125,0.1875,0
-0.34238,0.5625,0.1875,0
-0.34167,0.59375,0.1875,0
-0.33892,0.625,0.1875,0
-0.33714,0.65625,0.1875,0
-0.34253,0.6875,0.1875,0
-0.35678,0.71875,0.1875,0
-0.36328,0.75,0.1875,0
-0.32535,0.78125,0.1875,0
-0.21871,0.8125,0.1875,0
-0.069217,0.84375,0.1875,0
-0.0012244,0.875,0.1875,0
0.0052456,0.90625,0.1875,0
0.011126,0.9375,0.1875,0
0.00033321,0.96875,0.1875,0
0.00036253,1,0.1875,0
0.0016674,0,0.21875,0
-0.0056005,0.03125,0.21875,0
-0.03914,0.0625,0.21875,0
-0.11112,0.09375,0.21875,0
-0.19908,0.125,0.21875,0
-0.25906,0.15625,0.21875,0
-0.28146,0.1875,0.21875,0
-0.28419,0.21875,0.21875,0
-0.28343,0.25,0.21875,0
-0.28514,0.28125,0.21875,0
-0.28867,0.3125,0.21875,0
-0.29149,0.34375,0.21875,0
-0.29329,0.375,0.21875,0
-0.29459,0.40625,0.21875,0
-0.29619,0.4375,0.21875,0
-0.29822,0.46875,0.21875,0
-0.30084,0.5,0.21875,0
-0.30424,0.53125,0.21875,0
-0.30876,0.5625,0.21875,0
-0.3144,0.59375,0.21875,0
-0.31998,0.625,0.21875,0
-0.32285,0.65625,0.21875,0
-0.32089,0.6875,0.21875,0
-0.31815,0.71875,0.21875,0
-0.32412,0.75,0.21875,0
-0.33383,0.78125,0.21875,0
-0.30718,0.8125,0.21875,0
-0.20172,0.84375,0.21875,0
-0.042941,0.875,0.21875,0
0.0041076,0.90625,0.21875,0
-0.011404,0.9375,0.21875,0
0.003876,0.96875,0.21875,0
-0.0016616,1,0.21875,0
0.0033758,0,0.25,0
-0.015948,0.03125,0.25,0
-0.073256,0.0625,0.25,0
-0.14829,0.09375,0.25,0
-0.20904,0.125,0.25,0
-0.23475,0.15625,0.25,0
-0.23646,0.1875,0.25,0
-0.23563,0.21875,0.25,0
-0.23931,0.25,0.25,0
-0.24726,0.28125,0.25,0
-0.25415,0.3125,0.25,0
-0.25924,0.34375,0.25,0
-0.26364,0.375,0.25,0
-0.26816,0.40625,0.25,0
-0.27253,0.4375,0.25,0
-0.27636,0.46875,0.25,0
-0.27948,0.5,0.25,0
-0.28171,0.53125,0.25,0
-0.28311,0.5625,0.25,0
-0.28392,0.59375,0.25,0
-0.2853,0.625,0.25,0
-0.28851,0.65625,0.25,0
-0.2935,0.6875,0.25,0
-0.29657,0.71875,0.25,0
-0.29561,0.75,0.25,0
-0.29731,0.78125,0.25,0
-0.30347,0.8125,0.25,0
-0.27651,0.84375,0.25,0
-0.15862,0.875,0.25,0
