"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.40628,1,0.964,0.5,0.964,0
0.40236,1,0.965,0.5,0.965,0
0.39843,1,0.966,0.5,0.966,0
0.39451,1,0.967,0.5,0.967,0
0.39058,1,0.968,0.5,0.968,0
0.39078,1,0.969,0.5,0.969,0
0.40334,1,0.97,0.5,0.97,0
0.41591,1,0.971,0.5,0.971,0
0.42847,1,0.972,0.5,0.972,0
0.44103,1,0.973,0.5,0.973,0
0.45359,1,0.974,0.5,0.974,0
0.46615,1,0.975,0.5,0.975,0
0.47871,1,0.976,0.5,0.976,0
0.49128,1,0.977,0.5,0.977,0
0.50384,1,0.978,0.5,0.978,0
0.5164,1,0.979,0.5,0.979,0
0.52896,1,0.98,0.5,0.98,0
0.54152,1,0.981,0.5,0.981,0
0.55408,1,0.982,0.5,0.982,0
0.56664,1,0.983,0.5,0.983,0
0.57921,1,0.984,0.5,0.984,0
0.59177,1,0.985,0.5,0.985,0
0.60433,1,0.986,0.5,0.986,0
0.61689,1,0.987,0.5,0.987,0
0.62945,1,0.988,0.5,0.988,0
0.64202,1,0.989,0.5,0.989,0
0.65458,1,0.99,0.5,0.99,0
0.66714,1,0.991,0.5,0.991,0
0.6797,1,0.992,0.5,0.992,0
0.69226,1,0.993,0.5,0.993,0
0.70482,1,0.994,0.5,0.994,0
0.71738,1,0.995,0.5,0.995,0
0.72995,1,0.996,0.5,0.996,0
0.74251,1,0.997,0.5,0.997,0
0.75507,1,0.998,0.5,0.998,0
0.76763,1,0.999,0.5,0.999,0
0.78019,1,1,0.5,1,0
